レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連複_1=2=3,3連複_1=2=4,3連複_1=2=5,3連複_1=2=6,3連複_1=3=4,3連複_1=3=5,3連複_1=3=6,3連複_1=4=5,3連複_1=4=6,3連複_1=5=6,3連複_2=3=4,3連複_2=3=5,3連複_2=3=6,3連複_2=4=5,3連複_2=4=6,3連複_2=5=6,3連複_3=4=5,3連複_3=4=6,3連複_3=5=6,3連複_4=5=6,拡連複_1=2_下限,拡連複_1=2_上限,拡連複_1=3_下限,拡連複_1=3_上限,拡連複_1=4_下限,拡連複_1=4_上限,拡連複_1=5_下限,拡連複_1=5_上限,拡連複_1=6_下限,拡連複_1=6_上限,拡連複_2=3_下限,拡連複_2=3_上限,拡連複_2=4_下限,拡連複_2=4_上限,拡連複_2=5_下限,拡連複_2=5_上限,拡連複_2=6_下限,拡連複_2=6_上限,拡連複_3=4_下限,拡連複_3=4_上限,拡連複_3=5_下限,拡連複_3=5_上限,拡連複_3=6_下限,拡連複_3=6_上限,拡連複_4=5_下限,拡連複_4=5_上限,拡連複_4=6_下限,拡連複_4=6_上限,拡連複_5=6_下限,拡連複_5=6_上限,単勝_1,単勝_2,単勝_3,単勝_4,単勝_5,単勝_6,複勝_1_下限,複勝_1_上限,複勝_2_下限,複勝_2_上限,複勝_3_下限,複勝_3_上限,複勝_4_下限,複勝_4_上限,複勝_5_下限,複勝_5_上限,複勝_6_下限,複勝_6_上限
202609100504,2026-09-10,05,04R,12:31,2026-09-10T12:22:24.816485+09:00,7.6,6.4,12.6,5.6,27.4,10.1,42.4,21.2,29.1,25.9,20.2,17.2,12.6,15.0,15.0,17.9,24.5,46.6,31.1,22.2,2.0,2.2,5.0,5.8,5.1,5.8,2.8,3.1,2.4,2.9,2.8,3.0,3.6,3.9,3.5,3.9,2.4,2.8,7.0,7.9,2.4,2.6,9.8,11.5,5.4,5.8,19.7,22.2,3.6,4.1,0.0,7.5,0.0,7.5,7.5,1.0,1.0,1.9,1.0,1.4,0.0,0.0,8.3,33.7,24.3,101.2,3.0,11.2
202609100304,2026-09-10,03,04R,12:35,2026-09-10T12:26:26.842924+09:00,12.8,28.8,14.9,7.9,8.5,9.2,7.7,10.7,8.2,5.9,35.5,57.7,42.0,51.3,51.3,25.6,35.5,24.3,33.0,23.1,2.4,2.5,2.5,2.7,3.9,4.0,2.2,2.4,1.9,2.2,3.4,3.9,5.6,6.3,4.0,4.7,7.5,9.1,6.7,7.4,3.4,3.9,5.2,6.3,4.8,5.2,10.4,12.0,2.8,3.3,1.5,10.5,8.4,7.0,14.0,3.8,1.0,1.1,0.0,0.0,0.0,0.0,1.6,7.5,1.2,5.0,1.6,7.5
202609101409,2026-09-10,14,09R,12:38,2026-09-10T12:28:24.069153+09:00,5.0,4.9,42.9,8.3,4.0,42.9,11.1,37.4,8.2,76.8,14.3,60.8,25.6,104.3,20.0,85.8,81.1,27.0,97.3,76.8,1.7,2.2,1.4,1.6,1.8,2.3,11.7,13.3,2.6,3.3,2.2,3.1,3.2,4.1,20.4,22.7,4.7,5.8,2.3,3.1,55.5,67.0,4.0,5.4,15.5,17.3,5.5,6.7,21.6,22.8,1.1,8.0,8.0,8.0,0.0,12.0,1.8,2.0,1.6,1.8,2.0,2.3,2.0,2.3,3.7,4.1,2.4,2.7
202609101705,2026-09-10,17,05R,12:42,2026-09-10T12:32:27.503436+09:00,7.0,5.2,58.5,39.0,2.3,39.0,15.6,19.5,16.7,78.0,11.7,33.4,78.0,33.4,39.0,58.5,46.8,13.0,0.0,58.5,4.0,10.0,2.6,6.3,1.0,1.0,2.6,6.3,3.9,10.0,5.1,7.7,4.0,10.1,0.0,0.0,6.6,10.5,3.9,10.0,3.0,4.7,0.0,0.0,3.0,7.7,2.6,6.3,18.7,30.0,1.8,0.0,3.7,1.8,0.0,0.0,1.1,1.8,0.0,0.0,1.5,3.7,1.5,3.7,1.5,3.7,0.0,0.0
202609101605,2026-09-10,16,05R,12:50,2026-09-10T12:40:24.737015+09:00,13.5,4.1,48.9,30.5,4.0,9.0,20.3,17.4,8.7,61.1,18.8,27.1,34.9,17.4,40.7,244.5,27.1,14.3,40.7,30.5,1.4,2.3,2.5,4.1,1.7,2.1,7.0,10.1,4.3,7.6,4.3,16.0,1.8,3.2,0.0,0.0,0.0,0.0,2.9,4.5,5.1,8.2,0.0,0.0,4.9,7.3,1.9,2.8,13.5,48.0,3.7,0.0,0.0,3.7,3.7,1.8,1.1,1.7,1.8,5.2,1.8,5.2,0.0,0.0,1.8,5.2,1.8,5.2
202609100405,2026-09-10,04,05R,12:52,2026-09-10T12:42:19.928997+09:00,23.3,21.4,34.2,34.2,46.7,39.5,39.5,51.3,51.3,46.7,11.1,5.5,5.5,10.9,12.5,4.0,25.6,28.5,15.1,22.3,5.8,6.9,16.1,17.3,26.2,34.0,15.1,17.3,6.0,7.1,3.1,3.8,1.3,1.5,1.9,2.3,1.5,1.8,6.6,9.0,4.5,5.3,3.8,4.6,6.1,9.0,4.0,6.0,2.5,3.2,6.7,1.2,2.7,0.0,0.0,0.0,2.0,11.6,1.0,1.0,1.2,5.8,0.0,0.0,2.0,11.6,3.7,23.2
202609101306,2026-09-10,13,06R,12:56,2026-09-10T12:46:23.621774+09:00,4.5,1.9,27.5,27.5,4.8,20.1,47.5,24.9,30.7,65.4,26.1,47.5,174.5,47.5,65.4,174.5,43.6,104.7,87.2,87.2,1.0,1.7,2.5,5.7,1.0,1.1,6.3,11.3,8.5,19.2,4.9,20.2,2.2,7.8,0.0,0.0,0.0,0.0,3.2,7.8,9.6,15.4,0.0,0.0,3.9,8.6,8.5,19.6,38.5,121.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.0,3.3,0.0,0.0,3.0,16.5,3.0,16.5,0.0,0.0
202609102110,2026-09-10,21,10R,12:58,2026-09-10T12:48:32.935979+09:00,14.7,72.0,3.8,16.0,32.0,4.3,18.6,38.4,72.0,3.4,115.3,32.0,72.0,115.3,82.3,10.4,82.3,288.3,20.5,21.3,2.8,4.7,4.0,8.3,20.0,29.0,1.0,1.2,1.5,3.1,8.6,15.3,26.7,30.2,1.7,2.4,12.1,22.6,7.4,11.7,2.5,4.8,0.0,0.0,10.3,14.1,26.7,44.6,1.6,3.4,1.0,6.2,0.0,0.0,10.3,0.0,1.0,1.1,4.0,6.8,4.0,6.8,3.0,5.2,1.1,1.7,2.5,4.2
202609100305,2026-09-10,03,05R,13:02,2026-09-10T12:52:24.258075+09:00,16.4,3.6,5.8,63.1,18.0,18.0,126.2,7.8,75.7,63.1,18.9,47.3,126.2,8.8,126.2,3.7,34.4,75.7,75.7,75.7,1.7,2.0,5.3,7.1,3.0,3.7,6.2,7.2,6.3,7.2,1.7,2.0,1.8,2.1,6.1,7.3,12.0,14.0,2.5,3.1,4.3,5.0,6.3,7.1,3.4,3.8,4.5,4.8,13.0,14.0,1.0,21.7,0.0,7.2,21.7,0.0,1.0,1.1,1.8,9.0,0.0,0.0,1.8,9.0,1.8,9.0,1.8,9.0
202609100505,2026-09-10,05,05R,13:01,2026-09-10T12:52:24.258075+09:00,13.2,8.4,2.9,6.0,70.5,22.2,141.0,21.1,52.8,7.9,30.2,60.4,47.0,19.2,23.5,6.8,52.8,84.6,70.5,42.3,1.3,1.9,0.0,0.0,2.9,6.0,2.2,4.0,2.3,8.5,7.0,10.5,1.9,2.4,2.4,3.1,2.0,3.6,19.7,32.6,10.5,16.5,0.0,0.0,9.5,11.5,4.0,7.1,4.1,7.0,0.0,1.3,0.0,5.2,2.6,0.0,2.2,2.8,1.6,2.0,2.2,2.8,2.2,2.8,1.4,1.5,4.1,4.8
202609101706,2026-09-10,17,06R,13:08,2026-09-10T12:58:21.886495+09:00,10.6,3.1,39.0,58.5,5.5,58.5,78.0,46.8,21.2,234.0,8.0,9.7,10.6,46.8,39.0,10.6,58.5,46.8,11.7,117.0,1.5,3.6,1.8,4.4,1.0,1.0,6.2,15.0,6.2,15.3,4.8,16.5,2.0,5.7,0.0,0.0,0.0,0.0,3.0,8.4,3.7,5.7,0.0,0.0,6.2,15.7,6.2,16.1,11.0,33.0,2.0,0.0,0.0,1.5,6.0,0.0,0.0,0.0,1.5,3.7,1.5,3.7,1.1,1.8,1.5,3.7,0.0,0.0
202609101410,2026-09-10,14,10R,13:09,2026-09-10T13:00:49.670450+09:00,3.1,4.6,5.7,15.0,7.8,8.5,24.5,15.7,30.9,26.9,41.9,44.6,100.8,68.1,87.8,85.1,54.4,90.8,87.8,82.5,1.4,1.7,1.2,1.4,1.7,2.2,2.5,3.3,6.6,8.2,2.5,4.0,4.7,6.6,5.3,6.9,16.8,20.3,4.2,6.6,4.8,6.9,11.9,15.9,9.2,11.4,11.5,13.3,26.3,28.4,1.0,16.3,5.0,26.1,32.6,18.6,1.0,1.0,2.0,4.0,1.3,2.5,3.7,7.5,2.9,5.8,2.9,5.8
202609101606,2026-09-10,16,06R,13:18,2026-09-10T13:08:22.728206+09:00,17.8,10.2,7.8,133.8,26.7,16.7,267.7,10.2,29.7,89.2,16.7,7.0,267.7,2.8,133.8,26.7,6.2,89.2,133.8,38.2,4.1,15.0,5.8,22.5,6.1,11.2,3.3,5.9,0.0,0.0,4.8,22.5,2.0,4.0,1.3,2.2,0.0,0.0,5.0,11.2,1.3,2.0,0.0,0.0,1.4,1.7,6.5,11.2,12.2,21.3,0.0,7.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.6,4.1,13.5,1.0,1.9,2.2,6.7,0.0,0.0
202609100406,2026-09-10,04,06R,13:22,2026-09-10T13:12:23.190205+09:00,13.1,15.6,27.4,15.6,5.5,12.9,4.3,26.3,6.9,18.8,23.5,38.7,28.6,34.6,24.4,54.9,43.9,10.6,23.5,41.2,5.5,6.1,2.5,3.7,2.8,3.3,4.5,5.0,1.6,2.1,9.2,11.6,21.7,23.5,11.5,12.1,9.2,12.0,2.7,3.8,3.3,4.3,1.2,1.4,7.5,8.3,2.5,3.4,6.0,8.2,2.1,0.0,4.5,2.3,49.5,4.9,1.0,1.1,2.2,11.2,0.0,0.0,2.2,11.2,1.3,5.6,2.2,11.2
202609101307,2026-09-10,13,07R,13:27,2026-09-10T13:18:24.942875+09:00,2.9,4.7,15.4,98.7,9.1,17.0,49.3,30.8,164.5,123.3,4.8,8.5,246.7,15.4,98.7,0.0,15.9,98.7,493.5,493.5,1.5,1.8,2.2,3.0,4.7,5.6,4.8,5.4,4.9,5.6,1.5,1.8,3.8,4.8,5.7,6.8,11.1,13.1,3.0,3.7,4.7,5.5,7.7,8.7,3.1,3.3,12.2,13.1,4.5,4.7,1.6,2.7,8.2,8.2,8.2,0.0,0.0,0.0,1.1,2.2,0.0,0.0,1.1,2.2,1.1,2.2,0.0,0.0
202609100506,2026-09-10,05,06R,13:31,2026-09-10T13:22:20.642979+09:00,9.4,12.2,20.4,45.9,2.4,9.4,61.2,13.6,30.6,36.7,10.2,30.6,122.5,40.8,45.9,45.9,10.2,22.9,36.7,30.6,3.4,4.8,1.1,1.2,3.2,7.1,3.1,4.3,3.7,7.1,3.0,4.4,2.0,2.9,3.8,4.4,9.0,12.6,2.1,4.2,4.9,7.5,18.5,39.0,8.0,14.5,0.0,0.0,25.7,42.0,1.5,0.0,3.0,3.0,0.0,0.0,1.2,1.4,4.1,5.6,1.6,2.1,2.2,3.0,1.6,2.1,4.1,5.6
202609100306,2026-09-10,03,06R,13:33,2026-09-10T13:24:22.563473+09:00,28.5,12.5,41.6,5.7,25.7,36.1,18.6,20.0,2.8,19.3,30.0,135.3,27.0,54.1,7.1,30.0,108.3,20.8,22.5,12.0,4.7,5.9,10.8,14.1,2.8,3.4,6.3,7.4,1.7,1.9,2.3,2.7,4.2,5.0,8.9,9.3,2.5,2.9,2.9,3.5,12.8,14.1,2.2,2.6,6.6,7.1,2.1,2.5,8.1,8.9,2.4,66.3,132.7,66.3,132.7,1.1,1.0,1.4,4.1,15.7,0.0,0.0,2.2,7.8,4.1,15.7,1.0,2.6
202609102111,2026-09-10,21,11R,13:34,2026-09-10T13:24:22.563473+09:00,4.4,4.1,6.4,6.0,11.4,20.0,33.0,25.4,17.4,26.4,26.4,73.5,34.8,110.2,14.7,44.1,66.1,73.5,66.1,41.3,1.4,1.5,2.5,3.1,2.4,3.1,3.0,5.0,3.3,5.8,2.3,2.9,2.0,2.5,6.0,11.5,3.9,7.2,5.1,6.0,5.4,9.0,10.5,17.2,10.3,17.0,4.4,7.2,0.0,0.0,1.0,11.4,0.0,57.0,0.0,57.0,1.0,1.0,2.3,9.4,2.3,9.4,1.5,5.5,3.0,12.5,3.0,12.5
202609101707,2026-09-10,17,07R,13:39,2026-09-10T13:30:32.335829+09:00,12.0,6.4,69.0,21.2,5.1,46.0,8.9,17.2,3.8,69.0,11.0,46.0,55.2,34.5,16.2,92.0,25.0,12.5,276.0,55.2,3.7,18.2,7.0,27.0,1.0,1.0,0.0,0.0,1.0,2.7,17.7,27.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.3,9.0,13.8,5.5,9.3,10.5,54.7,2.5,27.3,9.0,27.3,3.0,3.0,6.0,3.0,0.0,6.0,1.0,1.8,0.0,0.0,1.0,1.8,1.5,3.7,0.0,0.0,0.0,0.0
202609101607,2026-09-10,16,07R,13:46,2026-09-10T13:36:20.619236+09:00,6.8,10.4,70.3,5.4,18.7,31.2,11.2,70.3,12.2,56.2,18.7,31.2,5.9,140.6,4.9,93.7,12.2,21.6,281.2,0.0,5.3,12.3,3.0,4.3,5.1,5.7,14.2,24.0,2.0,2.4,1.0,1.4,5.6,12.3,0.0,0.0,1.2,2.1,5.6,8.2,8.0,8.4,4.2,8.2,15.7,24.0,13.0,16.0,7.5,10.1,0.0,2.5,1.2,0.0,0.0,7.5,1.5,6.7,1.0,1.1,1.5,6.7,0.0,0.0,0.0,0.0,1.5,6.7
202609101411,2026-09-10,14,11R,13:49,2026-09-10T13:40:27.745737+09:00,2.7,4.1,6.9,17.5,6.8,12.4,39.4,17.5,42.9,61.0,23.6,28.2,99.5,31.2,108.0,130.4,48.5,108.0,135.1,118.2,1.2,1.3,1.6,2.2,2.5,3.5,2.4,3.2,8.6,10.9,1.8,2.7,3.1,4.3,4.7,6.9,9.2,12.1,3.1,3.7,6.1,7.5,17.3,19.5,6.8,7.9,29.2,31.0,18.2,19.6,1.3,5.0,4.3,12.6,15.5,201.7,1.0,1.9,1.1,2.4,2.2,5.9,2.5,7.0,3.1,8.7,0.0,0.0
202609100407,2026-09-10,04,07R,13:53,2026-09-10T13:44:18.010747+09:00,10.0,12.9,3.9,25.3,22.2,9.3,81.7,9.6,52.5,45.9,14.1,6.0,122.6,7.1,61.3,40.8,10.8,105.1,91.9,61.3,1.0,1.0,6.6,14.4,6.1,12.5,2.5,5.1,6.4,12.5,2.2,4.0,3.9,7.6,2.0,3.8,10.7,21.3,7.5,8.1,4.0,4.5,11.9,12.5,4.6,4.9,20.7,21.4,13.8,14.0,4.3,2.1,2.0,8.7,0.0,52.5,0.0,0.0,1.0,1.0,0.0,0.0,2.2,12.0,1.0,4.0,2.2,12.0
202609100307,2026-09-10,03,07R,14:02,2026-09-10T13:52:21.396632+09:00,10.3,31.9,9.7,23.4,39.0,6.7,39.0,21.9,50.2,2.9,43.9,9.5,58.6,23.4,58.6,17.5,18.5,70.3,10.9,31.9,1.7,2.0,2.8,3.6,9.5,11.2,1.7,2.0,6.3,7.7,2.6,3.2,6.7,7.6,2.2,2.8,6.6,7.6,19.2,22.2,2.0,2.4,9.6,11.5,4.2,4.6,10.3,11.5,3.1,3.5,1.5,3.0,6.0,6.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,3.0,9.7,1.0,1.6,0.0,0.0
202609100507,2026-09-10,05,07R,14:01,2026-09-10T13:52:21.396632+09:00,6.4,2.7,4.3,18.8,12.5,11.1,60.4,9.7,50.3,60.4,27.4,30.2,75.5,30.2,100.7,50.3,21.5,151.1,151.1,100.7,1.0,1.0,3.8,15.0,2.2,5.8,1.1,2.3,7.3,29.3,7.0,29.8,3.1,8.8,3.1,12.2,10.6,44.4,18.9,30.0,8.8,15.1,0.0,0.0,12.6,15.2,56.5,88.5,51.2,87.3,1.0,40.5,0.0,40.5,0.0,0.0,1.3,1.5,1.5,1.8,2.6,3.3,2.6,3.3,1.8,2.3,4.8,6.0
202609101308,2026-09-10,13,08R,14:06,2026-09-10T13:56:25.588531+09:00,3.0,28.4,14.2,50.3,17.6,5.5,21.8,59.4,109.0,81.7,13.6,3.9,24.2,40.8,130.8,109.0,15.5,59.4,15.2,93.4,3.0,4.5,1.1,1.4,5.4,7.3,6.0,12.4,35.7,47.5,1.8,2.4,8.7,10.0,4.0,6.4,21.2,24.0,4.6,6.3,1.1,1.2,6.0,8.2,8.5,12.3,15.6,16.2,8.6,12.4,1.4,12.2,2.1,73.5,73.5,18.3,1.0,2.0,1.0,2.0,1.6,4.1,0.0,0.0,3.0,8.2,0.0,0.0
202609101708,2026-09-10,17,08R,14:10,2026-09-10T14:00:50.037264+09:00,8.7,17.4,8.7,52.3,14.9,5.8,41.8,13.9,104.6,34.8,13.9,6.5,34.8,8.3,52.3,19.0,11.6,52.3,17.4,20.9,3.3,5.6,1.6,1.8,3.5,5.6,1.6,1.8,3.3,3.8,3.3,5.8,0.0,0.0,3.3,5.8,7.0,11.2,6.2,10.8,2.1,2.8,6.2,7.5,6.2,10.8,7.0,11.2,3.3,4.0,3.0,3.0,0.0,0.0,1.5,0.0,1.5,3.7,0.0,0.0,1.5,3.7,1.5,3.7,1.1,1.8,0.0,0.0
202609102112,2026-09-10,21,12R,14:13,2026-09-10T14:04:29.115614+09:00,2.9,12.0,8.1,6.2,14.4,13.0,12.8,13.6,11.8,11.1,46.9,67.5,63.5,54.0,51.4,56.8,90.0,90.0,83.1,60.0,1.1,1.6,1.0,1.1,3.6,5.4,2.2,3.1,2.9,4.3,2.1,4.3,6.8,8.7,16.5,22.4,6.0,7.9,8.4,13.9,5.7,10.1,13.3,22.7,10.3,11.7,61.2,67.0,58.5,67.0,1.0,18.1,24.2,12.1,12.1,12.1,1.0,1.0,2.8,60.0,2.2,46.8,1.9,38.4,2.1,42.2,2.2,46.8
202609101608,2026-09-10,16,08R,14:21,2026-09-10T14:12:22.210376+09:00,1.5,17.3,20.7,86.5,4.9,6.0,74.1,103.8,173.0,74.1,32.4,30.5,173.0,519.0,86.5,259.5,21.6,173.0,259.5,519.0,1.0,2.9,1.0,1.0,2.8,7.2,5.2,14.0,25.5,87.7,1.2,4.9,19.0,34.2,29.0,51.1,0.0,0.0,3.7,10.1,3.9,10.1,25.5,94.1,32.6,34.2,65.7,101.2,66.5,101.6,2.6,0.0,1.2,7.8,0.0,0.0,1.0,1.0,0.0,0.0,1.1,16.5,1.1,16.5,0.0,0.0,0.0,0.0
202609100408,2026-09-10,04,08R,14:24,2026-09-10T14:14:22.503210+09:00,4.9,7.5,15.0,17.3,4.5,9.0,13.8,13.8,18.3,28.2,19.3,21.1,21.1,48.3,56.4,56.4,27.0,35.6,48.3,45.1,1.4,1.8,1.3,1.6,4.1,5.1,3.6,4.5,4.2,5.1,1.9,2.6,5.1,6.2,3.7,4.6,12.1,14.3,3.3,3.9,3.2,4.0,4.2,5.0,26.5,29.0,7.1,7.8,13.7,14.8,4.9,9.9,1.5,49.5,2.7,0.0,1.3,2.5,0.0,0.0,1.6,3.7,3.0,7.5,1.6,3.7,1.6,3.7
202609100308,2026-09-10,03,08R,14:28,2026-09-10T14:18:24.415818+09:00,5.5,14.6,15.1,24.0,9.3,3.9,45.5,20.4,25.5,10.2,10.7,15.1,136.5,22.7,58.5,102.3,17.0,51.1,11.7,102.3,1.5,1.7,1.7,2.1,5.4,6.4,3.0,3.5,5.5,6.4,1.7,2.1,3.5,4.2,7.7,9.3,4.3,5.0,5.6,6.5,4.3,5.0,5.7,6.4,9.1,9.3,4.8,5.0,6.2,6.5,3.1,3.7,3.1,4.6,9.3,9.3,1.0,1.0,0.0,0.0,1.5,7.5,0.0,0.0,0.0,0.0,1.0,3.7
202609101412,2026-09-10,14,12R,14:28,2026-09-10T14:18:24.415818+09:00,2.6,7.9,14.1,31.0,5.1,6.4,18.5,17.3,40.6,51.1,19.3,23.9,98.8,64.9,92.5,150.0,26.3,67.9,66.9,75.0,1.5,2.2,1.2,1.4,2.0,2.6,4.7,6.2,6.6,8.6,1.6,2.2,3.5,4.3,7.9,9.2,12.0,13.8,2.9,4.2,4.2,5.6,6.6,8.6,15.8,18.1,13.5,15.2,19.1,20.0,1.3,5.6,4.5,9.5,30.1,30.1,1.0,1.4,2.5,4.1,1.0,1.2,5.3,9.0,3.8,6.4,11.8,20.1
202609100508,2026-09-10,05,08R,14:32,2026-09-10T14:22:25.780391+09:00,1.9,4.5,16.4,58.8,11.7,8.0,45.7,17.1,411.7,82.3,22.8,27.4,58.8,68.6,68.6,68.6,45.7,102.9,68.6,45.7,2.0,2.5,1.9,2.3,6.1,7.0,2.0,2.3,5.0,5.5,1.6,1.9,2.6,3.0,4.5,5.5,9.3,10.3,4.5,5.6,3.7,4.6,18.0,20.2,6.5,7.1,6.8,7.2,6.4,7.1,1.0,0.0,0.0,38.2,0.0,0.0,1.0,1.0,3.7,6.7,1.5,2.5,2.0,3.5,2.0,3.5,3.7,6.7
202609101709,2026-09-10,17,09R,14:37,2026-09-10T14:28:23.073345+09:00,10.2,12.6,2.8,20.4,17.7,3.9,33.2,9.8,53.2,38.0,33.2,20.4,53.2,17.7,266.2,88.7,33.2,20.4,266.2,44.3,1.0,1.2,1.9,4.3,3.5,8.2,1.1,1.6,6.7,12.0,4.3,24.3,9.0,48.7,3.3,12.3,0.0,0.0,14.5,48.7,4.2,8.3,0.0,0.0,6.5,12.3,0.0,0.0,12.7,24.0,4.5,4.5,4.5,4.5,2.2,0.0,1.3,2.6,0.0,0.0,1.3,2.6,2.2,5.2,1.3,2.6,0.0,0.0
202609101309,2026-09-10,13,09R,14:42,2026-09-10T14:32:18.362803+09:00,10.5,2.7,17.4,53.7,4.0,11.6,53.7,6.3,29.5,34.8,34.8,31.1,84.5,31.1,59.1,147.9,19.0,84.5,118.3,36.9,2.6,5.2,1.7,3.1,1.0,1.5,1.5,2.3,6.1,9.7,7.6,27.0,4.6,20.2,22.0,39.7,0.0,0.0,3.0,13.5,7.1,13.5,0.0,0.0,1.5,3.1,0.0,0.0,8.0,13.7,1.0,22.1,44.2,44.2,22.1,0.0,1.0,1.6,1.6,4.8,1.6,4.8,3.0,9.7,1.6,4.8,0.0,0.0
202609101609,2026-09-10,16,09R,14:50,2026-09-10T14:40:25.735617+09:00,2.4,3.4,7.3,68.5,6.8,13.7,205.5,20.5,205.5,51.3,20.5,51.3,102.7,205.5,0.0,102.7,11.4,102.7,205.5,0.0,1.0,1.0,1.2,3.0,2.5,8.2,3.3,6.9,6.2,19.5,2.5,10.3,2.0,6.0,5.8,13.5,11.7,39.0,22.2,80.2,7.8,13.5,0.0,0.0,25.0,39.7,0.0,0.0,13.1,20.2,2.2,0.0,1.2,0.0,13.5,0.0,1.0,1.0,1.6,5.0,1.6,5.0,3.0,9.7,3.0,9.7,3.0,9.7
202609100309,2026-09-10,03,09R,14:54,2026-09-10T14:44:25.638883+09:00,7.9,3.8,15.9,19.3,6.9,18.3,21.6,11.4,21.6,45.9,14.7,36.7,36.7,10.8,45.9,183.7,8.5,33.4,40.8,45.9,1.6,1.9,3.0,3.5,1.7,2.0,5.6,6.5,3.6,4.2,3.0,3.5,2.1,2.8,5.7,6.6,5.5,6.6,3.0,3.5,9.0,9.7,6.1,6.7,3.7,4.2,8.2,9.5,9.3,9.7,1.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0,2.2,12.7,2.2,12.7,1.0,4.2,0.0,0.0,0.0,0.0
202609100409,2026-09-10,04,09R,14:56,2026-09-10T14:46:29.499065+09:00,2.8,6.9,9.1,20.2,9.4,7.5,31.1,18.6,20.2,33.3,17.6,19.0,28.2,49.1,66.6,54.9,31.1,71.8,49.1,66.6,1.2,2.1,1.0,1.0,6.0,11.1,4.9,9.1,4.3,7.6,2.3,5.4,4.6,5.3,9.8,11.5,37.7,43.7,5.0,9.2,4.9,9.2,11.5,22.0,7.5,7.7,7.6,7.7,9.0,9.3,1.0,6.3,8.5,0.0,25.5,0.0,1.1,2.0,3.0,8.2,1.6,4.1,3.0,8.2,0.0,0.0,1.2,2.7
202609100509,2026-09-10,05,09R,15:04,2026-09-10T14:54:20.522738+09:00,4.0,9.0,13.3,3.0,36.0,20.0,13.3,27.7,51.5,45.0,27.7,25.7,9.0,51.5,30.0,22.5,45.0,90.1,60.1,90.1,1.2,1.4,3.7,5.0,7.5,9.3,2.7,3.4,1.4,1.8,3.1,4.2,14.2,18.0,4.7,6.5,1.8,2.7,18.0,18.5,6.0,6.5,7.8,9.6,6.1,6.5,8.1,9.6,4.0,4.9,1.0,7.1,0.0,42.7,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.7,5.2,1.1,1.2
202609101310,2026-09-10,13,10R,15:10,2026-09-10T15:00:54.046525+09:00,2.7,11.7,3.9,39.4,17.8,6.8,44.1,20.8,46.8,34.0,17.8,11.9,46.8,35.7,107.1,50.0,53.5,83.3,62.5,75.0,1.1,1.5,1.9,2.6,2.4,4.8,1.5,1.9,6.8,10.9,5.0,11.8,2.8,11.5,3.2,7.9,0.0,0.0,3.1,5.2,4.1,5.5,39.7,67.1,9.1,17.4,0.0,0.0,19.0,34.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.3,3.3,2.2,6.7,0.0,0.0,1.3,3.3,0.0,0.0
202609101710,2026-09-10,17,10R,15:13,2026-09-10T15:04:25.106013+09:00,6.6,12.3,49.2,3.0,27.1,54.2,7.1,67.7,13.5,41.7,22.5,54.2,7.0,135.5,10.4,41.7,25.8,27.1,108.4,41.7,1.1,2.8,1.9,4.5,10.7,42.3,0.0,0.0,2.0,7.0,1.2,2.0,20.7,84.7,0.0,0.0,2.2,8.4,3.2,5.5,11.5,13.5,2.6,4.9,0.0,0.0,6.5,21.1,0.0,0.0,2.2,5.6,2.0,0.0,11.2,7.5,1.2,3.0,2.6,7.5,1.0,1.8,2.6,7.5,0.0,0.0,1.8,5.0
202609102401,2026-09-10,24,01R,15:15,2026-09-10T15:06:25.903735+09:00,3.9,2.9,23.7,14.4,6.5,21.4,24.9,21.6,12.5,56.2,20.5,46.9,70.3,42.8,17.5,115.8,45.8,35.8,109.4,65.6,1.1,1.4,2.0,2.8,1.3,1.7,5.8,7.7,7.0,9.2,2.0,2.7,1.7,2.6,7.7,10.4,8.8,11.8,4.1,5.4,12.3,13.8,12.4,13.8,13.3,16.5,11.2,13.8,26.2,27.0,1.4,4.5,9.0,3.8,18.0,0.0,1.0,1.1,1.2,4.9,1.7,7.7,2.7,13.9,3.3,17.4,0.0,0.0
202609100101,2026-09-10,01,01R,15:18,2026-09-10T15:08:23.142087+09:00,7.0,8.5,22.0,39.0,6.1,13.7,31.6,9.5,31.6,72.4,5.1,23.0,26.6,14.4,36.2,84.5,6.9,50.7,84.5,36.2,6.5,8.8,1.4,2.1,2.9,3.8,4.6,6.0,16.2,21.0,2.3,4.0,1.9,2.1,4.9,6.0,7.7,12.1,2.5,4.6,3.1,5.4,0.0,0.0,2.5,2.8,7.7,12.3,8.1,12.5,6.0,8.0,4.0,1.5,12.0,24.0,1.0,1.3,0.0,0.0,1.5,5.2,1.5,5.2,1.5,5.2,0.0,0.0
