レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609061201,2026-09-06,12,01R,15:17,2026-09-06T15:08:27.839704+09:00,2,一周,まわり足,,東 健介,37.14,11.57,,松下 知幸,37.71,11.7,,久保原 秀人,37.67,11.61,,小野 京平,37.95,11.58,,龍田 真白,38.0,11.45,,田中 結,38.38,11.76,
202609060101,2026-09-06,01,01R,15:19,2026-09-06T15:10:22.632132+09:00,3,半周ラップ,まわり足,直線,松浦 勝,18.4,4.71,7.76,若林 樹蘭,18.81,4.35,7.57,松尾 光広,18.86,4.62,7.71,武富 智亮,18.68,4.46,7.64,三品 隆浩,18.54,4.55,7.66,鳥本 智史,18.42,4.64,7.5
202609060210,2026-09-06,02,10R,15:21,2026-09-06T15:12:24.208946+09:00,3,一周,まわり足,直線,島田 賢人,37.3,5.6,6.9,小川 晃司,36.87,5.73,6.98,齊藤 仁,37.19,5.67,6.93,田邉 亮蔵,37.17,5.68,7.07,畔柳 俊吾,37.26,5.44,7.07,宇野 博之,37.56,5.67,7.13
202609060910,2026-09-06,09,10R,15:23,2026-09-06T15:14:24.847732+09:00,3,一周,まわり足,直線,遠藤 エミ,37.0,4.43,8.65,若林 義人,37.43,4.8,8.34,中島 孝平,37.76,4.78,8.78,尾上 雅也,37.74,4.62,8.49,関 浩哉,37.8,4.73,8.43,篠崎 仁志,37.96,4.73,8.64
202609060701,2026-09-06,07,01R,15:25,2026-09-06T15:16:24.428645+09:00,3,一周,まわり足,直線,上田 隆章,37.2,4.92,6.4,盛本 真輔,37.97,5.25,6.38,高野 心吾,37.75,5.3,6.31,今坂 晃広,37.36,5.36,6.41,大谷 直弘,37.27,5.56,6.37,野相 弘司,37.76,5.63,6.46
202609060410,2026-09-06,04,10R,15:29,2026-09-06T15:20:20.213203+09:00,3,一周,まわり足,直線,樋口 由加里,37.63,5.67,7.47,櫻本 あゆみ,37.59,5.85,7.43,渡邉 真奈美,37.94,5.99,7.4,植竹 玲奈,37.98,6.3,7.6,中村 かなえ,37.63,5.85,7.43,小川 時光,38.46,6.0,7.57
202609061710,2026-09-06,17,10R,15:39,2026-09-06T15:30:28.261179+09:00,3,一周,まわり足,直線,後藤 正宗,38.25,6.3,7.34,吉田 和仁,37.51,5.98,7.33,小林 甘寧,37.36,5.71,7.3,長尾 章平,37.62,6.98,7.24,亀山 雅幸,37.69,6.49,7.21,山下 和彦,38.07,5.96,7.37
202609061202,2026-09-06,12,02R,15:42,2026-09-06T15:32:18.838137+09:00,2,一周,まわり足,,鈴木 智啓,38.02,11.58,,赤池 修平,38.69,11.94,,乙藤 智史,38.54,11.87,,齋藤 真之,38.33,11.88,,滝沢 織寧,37.51,11.68,,高木 茉白,38.63,11.93,
202609060102,2026-09-06,01,02R,15:43,2026-09-06T15:34:22.057208+09:00,3,半周ラップ,まわり足,直線,小野 信樹,18.31,4.59,7.64,橋本 久和,18.5,4.53,7.67,笠 雅雄,18.5,4.48,7.59,鈴木 峻佑,18.66,4.28,7.68,谷野 錬志,18.43,4.54,7.66,鈴谷 一平,18.7,4.35,7.78
202609061111,2026-09-06,11,11R,15:47,2026-09-06T15:38:24.167497+09:00,3,一周,まわり足,直線,廣瀬 凜,37.12,5.68,8.03,津田 陸翔,37.57,5.93,7.97,坂本 一真,37.3,5.97,8.23,渡邊 雄斗,37.55,5.83,7.93,村松 栄太,37.8,6.0,7.87,楠 将太郎,37.93,5.93,7.8
202609062209,2026-09-06,22,09R,15:50,2026-09-06T15:40:20.310311+09:00,3,一周,まわり足,直線,河野 主樹,37.26,5.53,7.63,田代 達也,37.57,5.77,7.67,田中 孝明,38.4,5.57,7.77,篠原 飛翔,38.61,5.7,7.6,森 弘行,38.6,5.7,7.63,深澤 達徳,38.76,5.87,7.73
202609060211,2026-09-06,02,11R,15:55,2026-09-06T15:46:25.711835+09:00,3,一周,まわり足,直線,郷原 章平,37.04,5.43,6.97,杢野 誓良,37.65,5.75,7.1,島川 海輝,37.3,5.5,7.08,藤原 碧生,37.57,5.7,6.93,岩津 徹郎,37.24,5.43,7.08,鈴木 猛,37.15,5.94,6.9
202609060702,2026-09-06,07,02R,15:57,2026-09-06T15:48:23.810390+09:00,3,一周,まわり足,直線,中里 昌志,37.24,5.15,6.42,森下 勇,37.45,5.26,6.46,森林 太,37.87,5.37,6.59,飯島 昌弘,37.45,5.17,6.55,山下 流心,37.34,5.22,6.44,品川 二千翔,37.6,5.13,6.48
202609060911,2026-09-06,09,11R,15:58,2026-09-06T15:48:23.810390+09:00,3,一周,まわり足,直線,白井 英治,37.4,4.23,8.81,磯部 誠,37.63,4.57,8.77,木村 仁紀,38.47,4.7,8.7,渡辺 浩司,37.91,4.77,8.43,末永 和也,37.24,4.86,8.37,鎌倉 涼,37.5,5.48,8.4
202609060411,2026-09-06,04,11R,16:03,2026-09-06T15:54:24.621928+09:00,3,一周,まわり足,直線,平山 智加,37.27,5.59,7.37,岩崎 麗子,38.28,5.77,7.43,村上 宗太郎,37.66,5.94,7.47,池田 奈津美,38.04,6.04,7.4,村上 奈穂,38.55,6.21,7.43,高石 梨菜,38.23,5.87,7.4
202609060103,2026-09-06,01,03R,16:06,2026-09-06T15:56:22.495900+09:00,3,半周ラップ,まわり足,直線,山谷 央,18.55,4.72,7.66,花本 夏樹,18.8,4.63,7.7,伊藤 将吉,19.02,4.52,7.72,笠置 博之,18.74,4.57,7.63,中島 航,18.78,4.58,7.81,黒柳 浩孝,18.86,4.53,7.87
202609061711,2026-09-06,17,11R,16:11,2026-09-06T16:02:26.426840+09:00,3,一周,まわり足,直線,外崎 悟,37.68,6.19,7.21,北川 潤二,37.69,5.97,7.36,向後 龍一,37.72,6.02,7.34,眞崎 武蔵,38.17,6.0,7.21,内山 七海,38.03,6.2,7.23,飯田 庄吾,38.02,6.14,7.31
202609061203,2026-09-06,12,03R,16:13,2026-09-06T16:04:25.602378+09:00,2,一周,まわり足,,森 貴洋,37.12,11.44,,木谷 賢太,37.39,11.53,,中島 浩哉,37.59,11.7,,中野 夢斗,38.33,11.83,,須藤 隆雄,38.6,12.16,,山田 理央,39.4,11.88,
202609062210,2026-09-06,22,10R,16:17,2026-09-06T16:08:22.563003+09:00,3,一周,まわり足,直線,品田 直樹,37.5,5.83,7.6,松田 隆司,37.93,6.07,7.6,作間 章,37.9,5.6,7.53,竹井 貴史,37.47,5.63,7.6,溝口 海義也,37.97,5.67,7.6,鳥飼 眞,39.1,5.8,7.63
202609061112,2026-09-06,11,12R,16:20,2026-09-06T16:10:20.147074+09:00,3,一周,まわり足,直線,藤原 仙二,37.63,5.83,7.93,仲 航太,38.07,6.03,7.8,塚越 海斗,38.13,6.23,7.83,吉田 一心,38.64,6.11,7.88,長谷川 晴哉,38.37,6.27,7.8,西川 拓利,37.89,6.21,7.93
202609060703,2026-09-06,07,03R,16:23,2026-09-06T16:14:19.324118+09:00,3,一周,まわり足,直線,林 祐介,37.9,5.08,6.52,本岡 勝利,37.76,5.26,6.42,中辻 崇人,36.97,4.96,6.46,渥美 卓郎,37.6,5.28,6.38,岡田 憲行,37.78,5.12,6.4,下河 誉史,37.93,5.47,6.34
202609060212,2026-09-06,02,12R,16:30,2026-09-06T16:20:21.487671+09:00,3,一周,まわり足,直線,安河内鈴之介,36.53,5.27,6.99,井上 忠政,36.77,5.3,7.1,椎名 豊,36.87,5.3,7.12,三村 岳人,36.98,5.23,7.04,海野 康志郎,37.04,5.6,7.07,佐藤 翼,36.53,5.33,6.99
202609060104,2026-09-06,01,04R,16:33,2026-09-06T16:24:24.696280+09:00,3,半周ラップ,まわり足,直線,齋藤 勇,18.63,4.64,7.62,廣瀬 将亨,18.46,4.38,7.66,谷口 丞,18.66,4.46,7.7,田村 隆信,18.66,4.46,7.85,前川 守嗣,18.91,4.62,7.77,吉田 翔悟,18.39,4.56,7.67
202609060912,2026-09-06,09,12R,16:35,2026-09-06T16:26:21.752917+09:00,3,一周,まわり足,直線,桐生 順平,37.14,4.56,8.62,菊地 孝平,37.33,4.63,8.67,青木 玄太,37.47,4.83,8.64,高野 哲史,37.67,4.9,8.78,井上 一輝,37.53,4.9,8.73,柳生 泰二,38.4,4.93,8.52
202609060412,2026-09-06,04,12R,16:38,2026-09-06T16:28:21.179319+09:00,3,一周,まわり足,直線,佐藤 隆太郎,37.14,5.56,7.39,真子 奈津実,37.7,6.0,7.53,大澤 真菜,38.49,5.94,7.57,喜井 つかさ,38.15,6.0,7.35,来田 衣織,38.17,6.05,7.37,藤田 美代,38.16,5.78,7.4
202609061204,2026-09-06,12,04R,16:45,2026-09-06T16:36:22.707689+09:00,2,一周,まわり足,,間庭 菜摘,37.39,11.77,,佐々木 翔斗,37.22,11.68,,池田 雄祐,37.76,11.87,,浦田 晃嗣,37.96,11.89,,芝田 浩治,37.85,12.02,,安藤 裕貴,38.05,12.02,
202609061712,2026-09-06,17,12R,16:50,2026-09-06T16:40:22.764072+09:00,3,一周,まわり足,直線,前田 滉,37.54,5.73,7.34,大平 誉史明,38.72,6.13,7.43,武重 雄介,38.51,6.27,7.35,谷村 一哉,37.9,6.01,7.27,松井 賢治,38.87,6.21,7.47,牧 宏次,38.02,5.99,7.4
202609060704,2026-09-06,07,04R,16:52,2026-09-06T16:42:21.169929+09:00,3,一周,まわり足,直線,岩橋 裕馬,37.73,5.26,6.48,池本 輝明,37.51,5.36,6.38,宮嵜 隆太郎,37.4,5.31,6.32,大峯 豊,37.43,5.39,6.32,廣中 良一,37.53,5.37,6.36,土山 卓也,37.93,5.4,6.44
202609062211,2026-09-06,22,11R,16:56,2026-09-06T16:46:18.548618+09:00,3,一周,まわり足,直線,繁野谷 圭介,37.93,5.6,7.63,福来 剛,37.2,5.6,7.6,濱本 優一,37.77,5.73,7.63,伏島 祐介,37.89,5.7,7.63,北山 康介,38.4,5.63,7.63,関 裕也,38.57,5.77,7.53
202609060105,2026-09-06,01,05R,17:01,2026-09-06T16:52:19.363128+09:00,3,半周ラップ,まわり足,直線,眞鳥 康太,18.52,4.59,7.66,加倉 侑征,18.54,4.77,7.55,松江 秀徳,18.74,4.8,7.68,笠原 亮,18.54,4.59,7.66,松浦 勝,18.79,4.5,7.69,森 智哉,18.54,4.53,7.81
202609061205,2026-09-06,12,05R,17:10,2026-09-06T17:00:41.172372+09:00,2,一周,まわり足,,金子 和之,38.13,11.48,,深山 祐二,37.87,11.77,,大塚 浩二,37.26,11.48,,田中 勇輔,37.7,11.81,,赤松 咲香,38.95,11.9,,渡邉 翼,38.63,12.13,
202609060705,2026-09-06,07,05R,17:19,2026-09-06T17:10:23.717433+09:00,3,一周,まわり足,直線,山田 佑樹,37.13,4.88,6.34,宮崎 奏磨,37.36,5.25,6.36,谷川 将太,37.29,5.18,6.32,大上 卓人,36.77,5.16,6.3,上田 隆章,37.33,5.1,6.37,服部 達哉,37.4,5.13,6.5
202609062212,2026-09-06,22,12R,17:25,2026-09-06T17:16:20.032231+09:00,3,一周,まわり足,直線,新開 航,37.2,5.73,7.53,松本 一毅,37.77,5.77,7.53,佃 來紀,38.03,5.7,7.6,枝尾 賢,38.53,6.07,7.8,長野 壮志郎,38.33,5.7,7.57,今泉 友吾,37.77,5.97,7.5
202609060106,2026-09-06,01,06R,17:28,2026-09-06T17:18:22.169281+09:00,3,半周ラップ,まわり足,直線,山本 隆幸,18.24,4.51,7.57,三品 隆浩,18.62,4.66,7.7,萩原 知哉,19.03,4.66,7.62,品川 賢次,18.7,4.7,7.7,小野 信樹,18.86,4.7,7.66,相馬 翔,18.88,4.62,7.59
202609061206,2026-09-06,12,06R,17:37,2026-09-06T17:28:17.270445+09:00,2,一周,まわり足,,山本 修一,37.77,11.58,,小野 京平,37.99,11.8,,上田 紗奈,37.69,11.88,,徳増 秀樹,38.16,11.93,,久保原 秀人,37.99,11.98,,草場 康幸,38.35,12.01,
202609060706,2026-09-06,07,06R,17:46,2026-09-06T17:36:21.935733+09:00,3,一周,まわり足,直線,小林 基樹,37.31,4.95,6.27,片岡 雅裕,37.07,5.0,6.47,長谷川 親王,37.27,5.58,6.4,鰐部 太空海,37.43,5.5,6.37,西川 新太郎,37.55,5.34,6.39,山下 流心,37.51,5.2,6.4
202609060107,2026-09-06,01,07R,17:55,2026-09-06T17:46:22.457169+09:00,3,半周ラップ,まわり足,直線,鳥居塚 孝博,18.9,4.7,7.48,松本 真広,18.72,4.68,7.46,湯川 浩司,18.62,4.51,7.47,花本 夏樹,19.22,4.68,7.42,松尾 光広,19.17,4.82,7.48,鈴木 峻佑,19.18,4.85,7.3
202609061207,2026-09-06,12,07R,18:04,2026-09-06T17:54:23.627725+09:00,2,一周,まわり足,,近江 翔吾,37.43,11.71,,滝沢 織寧,38.35,11.91,,白水 勝也,37.99,11.78,,乙藤 智史,38.83,12.18,,松下 知幸,38.12,11.73,,龍田 真白,38.19,12.08,
202609060707,2026-09-06,07,07R,18:13,2026-09-06T18:04:23.370075+09:00,3,一周,まわり足,直線,中村 辰也,37.26,4.99,6.38,野相 弘司,37.73,5.03,6.49,土屋 智則,37.16,5.0,6.49,高倉 孝太,37.73,5.52,6.35,林 祐介,37.3,5.28,6.3,塩嶋 泰空,37.77,5.26,6.33
202609060108,2026-09-06,01,08R,18:23,2026-09-06T18:14:26.267394+09:00,3,半周ラップ,まわり足,直線,宇佐見 淳,18.78,4.71,7.47,中島 航,19.02,4.88,7.48,吉田 翔悟,18.93,4.7,7.5,鳥本 智史,18.65,4.7,7.49,林 美憲,18.99,4.82,7.45,橋本 久和,18.98,4.9,7.54
202609061208,2026-09-06,12,08R,18:33,2026-09-06T18:24:22.343718+09:00,2,一周,まわり足,,安藤 裕貴,38.14,11.82,,中島 浩哉,37.67,11.68,,齋藤 真之,37.83,11.8,,池田 雄祐,37.5,11.68,,田中 結,37.92,11.65,,東 健介,38.25,11.73,
202609060708,2026-09-06,07,08R,18:43,2026-09-06T18:34:22.710334+09:00,3,一周,まわり足,直線,柳瀬 興志,37.16,5.04,6.44,吉田 裕平,36.94,5.23,6.3,大谷 直弘,37.79,5.42,6.33,岩橋 裕馬,37.65,5.6,6.31,三宅 潤,37.24,5.5,6.3,松下 誉士,38.07,5.47,6.32
202609060109,2026-09-06,01,09R,18:54,2026-09-06T18:44:23.262644+09:00,3,半周ラップ,まわり足,直線,阪本 勇介,18.9,4.54,7.61,河野 真也,19.2,4.74,7.44,山本 寛久,18.78,4.77,7.35,伊藤 将吉,19.42,4.87,7.56,谷口 丞,18.42,4.71,7.42,赤岩 善生,18.78,4.6,7.5
202609061209,2026-09-06,12,09R,19:04,2026-09-06T18:54:20.892480+09:00,2,一周,まわり足,,柏野 幸二,37.3,11.62,,須藤 隆雄,38.62,12.02,,赤松 咲香,39.18,12.52,,山田 理央,38.16,11.94,,赤池 修平,38.94,12.29,,鈴木 智啓,39.4,13.03,
202609060709,2026-09-06,07,09R,19:14,2026-09-06T19:04:24.715754+09:00,3,一周,まわり足,直線,盛本 真輔,37.66,5.34,6.37,品川 二千翔,36.81,5.31,6.24,津留 浩一郎,38.1,5.18,6.37,橋口 真樹,37.98,5.17,6.33,谷川 将太,37.36,5.29,6.23,岡田 憲行,36.84,5.12,6.33
202609060110,2026-09-06,01,10R,19:25,2026-09-06T19:16:22.291029+09:00,3,半周ラップ,まわり足,直線,廣瀬 篤哉,18.76,4.55,7.49,山崎 義明,18.58,4.35,7.39,田村 隆信,18.81,4.61,7.47,松江 秀徳,18.72,4.67,7.32,若林 樹蘭,18.49,4.73,7.31,八木 治樹,18.94,4.86,7.26
202609061210,2026-09-06,12,10R,19:36,2026-09-06T19:26:21.636217+09:00,2,一周,まわり足,,渡邉 翼,37.47,11.69,,芝田 浩治,37.89,11.75,,金子 和之,37.89,11.93,,木谷 賢太,37.58,11.69,,森 貴洋,37.62,11.75,,上田 紗奈,37.61,11.59,
202609060710,2026-09-06,07,10R,19:47,2026-09-06T19:38:17.860727+09:00,3,一周,まわり足,直線,大上 卓人,36.76,4.75,6.36,飯島 昌弘,37.39,5.14,6.5,西川 新太郎,37.54,5.13,6.47,池本 輝明,37.49,5.63,6.36,中辻 崇人,37.06,5.18,6.43,今坂 晃広,37.5,5.3,6.41
202609060111,2026-09-06,01,11R,19:58,2026-09-06T19:48:24.136773+09:00,3,半周ラップ,まわり足,直線,武富 智亮,18.8,4.48,7.57,山本 隆幸,18.58,4.78,7.46,加倉 侑征,18.89,5.17,7.45,谷野 錬志,18.93,5.06,7.53,笠置 博之,18.85,4.77,7.44,澤 大介,18.86,4.7,7.47
202609061211,2026-09-06,12,11R,20:07,2026-09-06T19:58:24.947955+09:00,2,一周,まわり足,,徳増 秀樹,37.83,11.76,,近江 翔吾,36.92,11.59,,山本 修一,37.67,11.87,,佐々木 翔斗,37.73,11.75,,白水 勝也,37.74,11.84,,間庭 菜摘,37.69,11.81,
202609060711,2026-09-06,07,11R,20:16,2026-09-06T20:08:16.916701+09:00,3,一周,まわり足,直線,土屋 智則,37.36,5.06,6.34,中里 昌志,37.38,5.15,6.36,服部 達哉,38.12,5.09,6.47,下河 誉史,37.63,5.33,6.32,土山 卓也,37.43,5.27,6.32,鰐部 太空海,37.75,5.3,6.32
202609060112,2026-09-06,01,12R,20:30,2026-09-06T20:20:18.384826+09:00,3,半周ラップ,まわり足,直線,笠原 亮,18.74,4.85,7.44,鈴谷 一平,18.81,4.73,7.42,宇佐見 淳,18.53,4.54,7.48,松本 真広,18.8,4.63,7.53,山谷 央,18.78,5.16,7.4,廣瀬 将亨,18.65,4.78,7.4
202609061212,2026-09-06,12,12R,20:38,2026-09-06T20:28:22.091343+09:00,2,一周,まわり足,,高倉 和士,36.95,11.6,,末永 祐輝,37.16,11.54,,藤岡 俊介,37.53,11.86,,南 佑典,37.98,11.93,,柴田 朋哉,37.31,11.54,,烏野 賢太,37.72,11.7,
