レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609072401,2026-09-07,24,01R,15:15,2026-09-07T15:06:21.709085+09:00,3,一周,まわり足,直線,村上 遼,37.75,6.2,7.4,安河内 健,37.83,6.07,7.47,船岡 洋一郎,37.72,6.33,7.47,前原 大道,37.43,6.13,7.43,佐々木 康幸,38.36,6.24,7.45,黒野 元基,38.05,6.45,7.33
202609070101,2026-09-07,01,01R,15:18,2026-09-07T15:08:27.459289+09:00,3,半周ラップ,まわり足,直線,中島 航,18.72,4.89,7.54,松尾 光広,18.6,4.58,7.58,阪本 勇介,18.58,4.56,7.72,前川 守嗣,18.68,5.18,7.65,品川 賢次,18.66,4.9,7.58,山本 隆幸,18.5,4.72,7.62
202609070701,2026-09-07,07,01R,15:20,2026-09-07T15:10:27.582511+09:00,3,一周,まわり足,直線,宮崎 奏磨,37.87,5.11,6.37,土山 卓也,37.4,5.11,6.41,上田 隆章,37.34,5.16,6.43,西川 新太郎,37.86,5.25,6.37,中里 昌志,37.8,5.34,6.37,津留 浩一郎,37.95,5.15,6.45
202609070910,2026-09-07,09,10R,15:22,2026-09-07T15:12:16.222880+09:00,3,一周,まわり足,直線,桐生 順平,36.9,4.43,8.63,磯部 誠,38.11,4.57,8.63,井口 佳典,38.17,4.67,8.63,高野 哲史,38.08,4.78,8.63,塩田 北斗,37.93,5.0,8.3,井上 一輝,37.63,5.13,8.9
202609070410,2026-09-07,04,10R,15:29,2026-09-07T15:20:27.503838+09:00,3,一周,まわり足,直線,関野 文,37.85,5.69,7.57,土屋 実沙希,38.48,5.99,7.53,黒澤 めぐみ,38.06,5.84,7.51,川尻 泰輔,37.94,5.75,7.53,登 みひ果,37.87,5.87,7.43,真子 奈津実,37.7,5.82,7.5
202609071610,2026-09-07,16,10R,15:35,2026-09-07T15:26:21.163248+09:00,3,一周,まわり足,直線,青木 幸太郎,38.0,6.0,6.77,村岡 賢,38.27,6.2,6.93,西丸 敦基,38.07,5.73,6.9,中山 将,38.07,5.9,6.8,川崎 智稔,37.57,5.63,6.87,上瀧 絢也,38.9,6.07,6.93
202609071311,2026-09-07,13,11R,15:40,2026-09-07T15:30:32.749906+09:00,2,一周,まわり足,,金田 諭,37.31,11.4,,大神 康司,37.72,11.89,,石井 伸長,37.92,11.95,,藤田 浩人,37.84,11.73,,富山 弘幸,37.45,11.65,,森定 晃史,37.59,11.79,
202609070102,2026-09-07,01,02R,15:42,2026-09-07T15:32:23.004630+09:00,3,半周ラップ,まわり足,直線,加倉 侑征,18.88,4.89,7.55,鈴木 峻佑,18.98,4.86,7.61,相馬 翔,19.06,4.9,7.62,八木 治樹,18.81,4.88,7.63,山本 寛久,18.62,4.62,7.57,笠原 亮,18.56,4.82,7.54
202609072209,2026-09-07,22,09R,15:44,2026-09-07T15:34:23.260659+09:00,3,一周,まわり足,直線,篠原 飛翔,37.6,5.63,7.6,佐々木 大河,38.6,5.67,7.7,小松 卓司,38.5,5.9,7.67,山口 隆史,38.93,5.63,7.63,森 弘行,38.77,5.8,7.6,近藤 雄一郎,39.43,5.68,7.67
202609072402,2026-09-07,24,02R,15:45,2026-09-07T15:36:23.082574+09:00,3,一周,まわり足,直線,高憧 四季,37.44,6.26,7.4,北野 輝季,37.86,6.14,7.53,平尾 崇典,37.93,6.3,7.47,石橋 道友,38.27,6.31,7.47,久田 敏之,37.76,6.17,7.56,深谷 知博,37.4,6.33,7.5
202609070702,2026-09-07,07,02R,15:48,2026-09-07T15:38:27.644601+09:00,3,一周,まわり足,直線,森下 勇,37.64,5.02,6.41,中村 辰也,37.34,5.21,6.38,林 祐介,38.26,5.08,6.55,渥美 卓郎,37.89,5.26,6.48,片岡 雅裕,37.25,5.33,6.32,高野 心吾,38.06,5.34,6.44
202609071111,2026-09-07,11,11R,15:51,2026-09-07T15:42:25.407499+09:00,3,一周,まわり足,直線,藤原 仙二,37.37,5.6,8.13,大原 祥昌,37.7,5.57,8.13,丸山 祐也,38.0,6.0,8.13,塚越 海斗,38.1,6.0,8.03,数原 魁,38.5,6.14,7.9,渡邊 雄斗,37.65,5.93,7.97
202609070911,2026-09-07,09,11R,15:57,2026-09-07T15:48:24.020565+09:00,3,一周,まわり足,直線,関 浩哉,36.9,4.53,8.47,石本 裕武,37.8,4.67,8.63,金子 拓矢,37.64,4.63,8.7,高橋 竜矢,37.13,4.83,8.23,西村 拓也,37.73,5.0,8.43,遠藤 エミ,37.45,5.05,8.33
202609070411,2026-09-07,04,11R,16:03,2026-09-07T15:54:23.071831+09:00,3,一周,まわり足,直線,中谷 朋子,38.04,5.79,7.52,森田 梨湖,38.09,5.82,7.5,高石 梨菜,38.26,5.97,7.57,門間 雄大,38.62,6.0,7.59,孫崎 百世,38.2,6.01,7.49,樋口 由加里,38.03,5.9,7.46
202609070103,2026-09-07,01,03R,16:07,2026-09-07T15:58:18.035575+09:00,3,半周ラップ,まわり足,直線,松本 真広,18.64,4.62,7.58,澤 大介,18.74,4.58,7.58,森 智哉,18.76,4.58,7.71,鳥居塚 孝博,18.78,4.8,7.66,眞鳥 康太,18.72,4.96,7.66,林 美憲,18.91,4.81,7.78
202609071611,2026-09-07,16,11R,16:11,2026-09-07T16:02:28.343479+09:00,3,一周,まわり足,直線,渋谷 明憲,37.4,5.8,6.87,古川 誠之,37.46,5.73,6.87,井上 大輔,38.0,5.83,6.93,小林 文彦,38.47,5.67,7.03,石原 光,38.87,5.73,7.03,後藤 翔之,37.9,5.67,6.97
202609070703,2026-09-07,07,03R,16:13,2026-09-07T16:04:26.107137+09:00,3,一周,まわり足,直線,塩嶋 泰空,37.84,5.03,6.43,廣中 良一,37.32,5.12,6.33,山田 佑樹,37.57,5.03,6.37,服部 達哉,37.93,5.08,6.48,吉田 裕平,37.16,5.11,6.41,本岡 勝利,37.83,5.3,6.45
202609072403,2026-09-07,24,03R,16:15,2026-09-07T16:06:27.346446+09:00,3,一周,まわり足,直線,永井 彪也,38.14,6.19,7.4,守屋 美穂,38.66,6.3,7.4,西岡 顕心,38.14,6.27,7.43,河野 大,38.53,6.3,7.43,原田 才一郎,38.39,6.16,7.43,松井 繁,37.87,6.4,7.57
202609072210,2026-09-07,22,10R,16:20,2026-09-07T16:10:24.079265+09:00,3,一周,まわり足,直線,松本 一毅,37.75,5.82,7.5,溝口 海義也,37.93,5.47,7.57,今泉 友吾,37.61,5.5,7.53,作間 章,38.53,5.67,7.57,佃 來紀,38.17,5.47,7.53,鳥飼 眞,39.1,6.1,7.62
202609071312,2026-09-07,13,12R,16:23,2026-09-07T16:14:20.784801+09:00,2,一周,まわり足,,古結 宏,37.51,11.55,,坂口 周,37.77,11.83,,渡邊 雄一郎,37.53,11.69,,河村 了,37.78,11.93,,山田 哲也,37.97,11.76,,前田 翔,37.58,11.83,
202609071112,2026-09-07,11,12R,16:29,2026-09-07T16:20:26.307333+09:00,3,一周,まわり足,直線,竹下 大樹,36.57,5.56,8.03,長谷川 晴哉,37.83,5.77,8.0,村松 栄太,37.9,5.93,7.97,笹木 香吾,37.93,5.57,8.17,宮崎 心之介,38.0,6.03,8.03,山崎 祥,38.57,6.47,7.72
202609070104,2026-09-07,01,04R,16:33,2026-09-07T16:24:24.099024+09:00,3,半周ラップ,まわり足,直線,吉田 翔悟,18.49,4.55,7.54,黒柳 浩孝,18.69,4.68,7.62,三品 隆浩,18.66,4.71,7.51,赤岩 善生,18.7,4.5,7.66,笠 雅雄,18.73,4.69,7.66,河野 真也,18.88,4.73,7.58
202609070912,2026-09-07,09,12R,16:35,2026-09-07T16:26:25.876002+09:00,3,一周,まわり足,直線,菊地 孝平,37.1,4.4,8.57,渡辺 浩司,37.63,4.47,8.57,白井 英治,37.75,4.87,8.54,青木 玄太,37.57,4.73,8.57,福島 勇樹,37.6,4.7,8.5,末永 和也,37.3,4.67,8.57
202609070412,2026-09-07,04,12R,16:38,2026-09-07T16:28:23.768852+09:00,3,一周,まわり足,直線,長田 頼宗,37.45,5.7,7.54,瀧川 千依,38.01,5.73,7.43,今井 裕梨,38.14,5.77,7.4,来田 衣織,38.27,6.22,7.44,井上 未都,37.64,6.11,7.42,中村 かなえ,37.93,6.22,7.41
202609070704,2026-09-07,07,04R,16:42,2026-09-07T16:32:24.761249+09:00,3,一周,まわり足,直線,今坂 晃広,37.68,4.97,6.47,松下 誉士,37.54,5.07,6.42,下河 誉史,37.47,5.1,6.33,土屋 智則,37.17,5.1,6.39,盛本 真輔,38.2,5.42,6.4,長谷川 親王,38.63,5.33,6.43
202609071612,2026-09-07,16,12R,16:48,2026-09-07T16:38:29.848630+09:00,3,一周,まわり足,直線,篠崎 元志,37.9,6.17,6.83,森高 一真,37.67,6.3,6.8,森永 淳,37.73,6.43,6.67,池永 太,38.43,6.77,6.8,和田 兼輔,38.12,6.17,6.73,松山 将吾,38.07,5.93,6.87
202609072404,2026-09-07,24,04R,16:50,2026-09-07T16:40:32.724876+09:00,3,一周,まわり足,直線,飛田 江己,37.84,6.49,7.4,上田 龍星,37.23,6.33,7.39,竹田 和哉,38.2,6.4,7.43,濱野谷 憲吾,38.1,6.12,7.53,河合 佑樹,37.9,6.27,7.47,松田 大志郎,37.64,6.3,7.43
202609072211,2026-09-07,22,11R,16:56,2026-09-07T16:46:28.928024+09:00,3,一周,まわり足,直線,福来 剛,37.07,5.57,7.61,松田 隆司,38.23,5.67,7.72,濱本 優一,38.23,5.6,7.7,伏島 祐介,38.0,5.7,7.57,枝尾 賢,38.56,5.7,7.61,関 裕也,38.6,5.97,7.5
202609070105,2026-09-07,01,05R,17:01,2026-09-07T16:52:18.734040+09:00,3,半周ラップ,まわり足,直線,谷口 丞,18.83,4.58,7.71,山谷 央,18.73,5.28,7.73,小野 信樹,18.94,4.79,7.89,湯川 浩司,18.53,4.5,7.63,宇佐見 淳,18.7,4.61,7.64,阪本 勇介,18.78,4.86,7.71
