レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609111707,2026-09-11,17,07R,13:43,2026-09-11T13:58:21.499394+09:00,1346,逃　げ,1,大串　　重幸,"1'50""4",4,森野　　正弘,"1'50""9",6,小宮　　涼雅,"1'53""1",3,幸野　　史明,"1'54""5",5,藤本　　遼磨,"1'55""2",2,柴田　　友和,"1'56""9",1,0.01,,2,0.08,,3,0.06,,4,0.04,,6,0.09,,5,0.04,,2,3,2.0,2.0,26.0,25.0
202609110207,2026-09-11,02,07R,13:45,2026-09-11T14:02:23.787197+09:00,1348,逃　げ,1,藤原　啓史朗,"1'48""2",2,栗原　　直也,"1'49""2",5,金子　　貴志,"1'51""8",4,中村　　裕将,"1'53""5",3,橋本　　英一,,6,新出　　浩司,,1,0.11,,2,0.19,,3,0.18,,4,0.15,,5,0.25,,6,0.27,,2,1,1.0,1.0,20.0,24.0
202609111411,2026-09-11,14,11R,13:49,2026-09-11T14:06:29.096056+09:00,1353,逃　げ,1,安井　　瑞紀,"1'47""8",4,千葉　　真弥,"1'49""9",2,松尾　　夏海,"1'51""3",5,北村　　寧々,"1'52""5",3,新田　　芳美,,6,喜多須　杏奈,,1,0.12,,2,0.17,,3,0.18,,4,0.11,,5,0.11,,6,0.16,,1,8,3.0,3.0,25.0,26.0
202609110606,2026-09-11,06,06R,13:53,2026-09-11T14:10:24.709348+09:00,1357,まくり,2,中村　　魁生,"1'49""7",3,田中　　辰彦,"1'51""3",5,東本　　勝利,"1'53""1",6,楠原　　翔太,"1'54""2",4,塚田　　修二,,1,武田　　正紀,,1,0.15,,2,0.08,,3,0.1,,4,0.13,,5,0.13,,6,0.07,,3,,0.0,0.0,23.0,26.0
202609110307,2026-09-11,03,07R,13:56,2026-09-11T14:14:27.964527+09:00,1359,差　し,2,牧山　　敦也,"1'50""8",6,黒崎　　竜也,"1'52""4",1,浅井　　　翼,"1'54""9",3,山本　　浩輔,"1'55""1",4,港　　　理樹,,5,金児　　隆太,,1,0.04,,2,0.14,,3,0.16,,4,0.16,,5,0.14,,6,0.13,,2,1,2.0,5.0,19.0,25.0
202609111607,2026-09-11,16,07R,13:59,2026-09-11T14:18:16.917913+09:00,1402,逃　げ,1,青木　幸太郎,"1'50""5",3,山口　　　亮,"1'51""5",5,大廣　　咲季,"1'53""3",2,中北　　　涼,"1'53""7",6,末永　　由楽,,4,村岡　　　賢,,1,0.18,,2,0.22,,3,0.25,,4,0.26,,5,0.22,,6,0.22,,1,4,4.0,3.0,26.0,27.0
202609110507,2026-09-11,05,07R,14:01,2026-09-11T14:18:16.917913+09:00,1405,逃　げ,1,安達　　裕樹,"1'47""7",2,北中　　元樹,"1'49""3",5,永田　　秀二,"1'50""8",3,山本　　兼士,"1'52""4",6,芝田　　京介,,4,杉江　　浩明,,1,0.16,,2,0.16,,3,0.11,,4,0.14,,5,0.13,,6,0.22,,2,1,1.0,2.0,20.0,24.0
202609111308,2026-09-11,13,08R,14:07,2026-09-11T14:24:25.175861+09:00,1410,恵まれ,4,黒田　　　剛,"1'50""0",6,金田　　　諭,"1'51""8",2,荒川　　健太,"1'53""5",5,向所　　浩二,"1'55""4",,,,,,,1,-0.02,F,2,0.01,,3,-0.01,F,4,0.05,,5,0.14,,6,0.15,,2,2,2.0,0.0,28.6,24.7
202609111708,2026-09-11,17,08R,14:09,2026-09-11T14:24:25.175861+09:00,1412,逃　げ,1,佐竹　　友樹,"1'50""4",6,正木　　聖賢,"1'51""6",2,町田　　洸希,"1'52""5",4,福田　　翔吾,"1'55""3",3,後藤　　　浩,"1'56""4",5,上馬場　風依,"1'57""9",1,0.13,,6,0.13,,2,0.14,,3,0.25,,4,0.14,,5,0.16,,2,3,1.0,1.0,27.0,25.0
202609112112,2026-09-11,21,12R,14:13,2026-09-11T14:24:25.175861+09:00,1416,逃　げ,1,西野　　雄貴,"1'46""7",2,金子　　　萌,"1'48""8",4,井手　　良太,"1'50""5",3,三嶌　　誠司,"1'51""3",6,中田　　元泰,,5,田川　　大貴,,1,0.11,,2,0.14,,3,0.11,,4,0.08,,5,0.09,,6,0.11,,1,1,2.0,2.0,26.1,27.0
202609110208,2026-09-11,02,08R,14:16,2026-09-11T14:34:25.926505+09:00,1419,まくり,2,富永　　大一,"1'48""4",5,西田　　　靖,"1'51""4",6,入海　　　馨,"1'52""3",4,板倉　　敦史,"1'52""8",3,山下　　大輝,,1,羽野　　　諒,,1,0.07,,5,0.11,,2,0.21,,3,0.22,,4,0.24,,6,0.21,,2,1,1.0,1.0,20.0,24.0
202609110607,2026-09-11,06,07R,14:21,2026-09-11T14:38:23.098187+09:00,1425,差　し,3,浜先　　真範,"1'49""6",5,杉山　　裕也,"1'51""3",2,梶原　　　正,"1'54""1",6,出口　　飛龍,"1'55""1",4,岡崎　　凪汰,,1,西舘　　　健,,1,0.15,,2,0.07,,3,0.08,,5,0.15,,4,0.12,,6,0.2,,2,1,1.0,1.0,24.0,26.0
202609111412,2026-09-11,14,12R,14:28,2026-09-11T14:42:22.246961+09:00,1432,逃　げ,1,大山　　千広,"1'46""1",2,小野　　生奈,"1'49""2",4,平高　　奈菜,"1'50""7",3,田口　　節子,"1'52""0",5,清埜　　翔子,,6,米丸　　乃絵,,1,0.06,,2,0.12,,3,0.11,,4,0.07,,5,0.06,,6,0.11,,2,8,3.0,3.0,25.0,26.0
202609110308,2026-09-11,03,08R,14:24,2026-09-11T14:44:22.408485+09:00,1427,まくり差し,4,岡谷　　健吾,"1'52""1",1,阿波　　勝哉,"1'53""3",6,川上　　　剛,"1'54""1",5,荒井　　輝年,"1'56""2",2,鹿島　　敏弘,,3,鈴木　結平太,,1,0.21,,2,0.26,,3,0.27,,4,0.29,,5,0.28,,6,0.35,,2,1,4.0,5.0,20.0,25.0
202609111608,2026-09-11,16,08R,14:26,2026-09-11T14:44:22.408485+09:00,1429,逃　げ,1,渡邊　伸太郎,"1'50""0",5,佐藤　　右京,"1'51""7",3,中山　　　将,"1'53""4",4,高山　　智至,"1'54""0",2,増本　　杏珠,,6,井上　　大輔,,1,0.23,,2,0.32,,3,0.25,,4,0.25,,5,0.34,,6,0.22,,1,5,3.0,3.0,27.0,27.0
202609110508,2026-09-11,05,08R,14:32,2026-09-11T14:54:26.762877+09:00,1436,逃　げ,1,寺本　　昇平,"1'48""0",2,平田　健之佑,"1'48""7",3,畑田　　汰一,"1'49""4",5,西村　　豪洋,"1'51""8",4,飯島　　　誠,,6,堀井　　涼平,,1,0.01,,2,0.02,,3,0.07,,4,0.12,,5,0.06,,6,0.16,,2,1,1.0,2.0,21.0,24.0
202609111709,2026-09-11,17,09R,14:39,2026-09-11T14:54:26.762877+09:00,1442,逃　げ,1,小坂　　宗司,"1'49""8",4,堀本　　和也,"1'51""3",3,丸尾　　義孝,"1'53""4",6,村上　　彰一,"1'54""6",2,木場　雄二郎,"1'56""1",5,滝沢　　芳行,"1'56""7",1,0.03,,2,0.11,,3,0.06,,4,0.06,,5,0.06,,6,0.09,,2,3,2.0,2.0,27.0,26.0
202609111309,2026-09-11,13,09R,14:43,2026-09-11T15:02:24.148093+09:00,1446,逃　げ,1,森定　　晃史,"1'49""8",4,岩崎　　正哉,"1'50""8",2,富山　　弘幸,"1'52""1",3,木山　　和幸,"1'53""2",5,村上　　功祐,"1'59""2",,,,1,0.09,,2,0.08,,3,0.06,,4,0.06,,5,0.03,,6,0.03,,2,2,3.0,0.0,28.5,24.7
202609110209,2026-09-11,02,09R,14:48,2026-09-11T15:04:24.202293+09:00,1451,逃　げ,1,是澤　　孝宏,"1'48""4",2,山崎　　裕司,"1'50""2",6,金田　　智博,"1'52""7",3,古場　　輝義,"1'54""0",5,立具　　敬司,,4,山一　　鉄也,,1,0.2,,2,0.19,,3,0.17,,4,0.2,,5,0.17,,6,0.21,,2,1,1.0,1.0,20.0,24.0
202609110309,2026-09-11,03,09R,14:52,2026-09-11T15:08:28.589701+09:00,1455,まくり,3,佐藤　　　航,"1'51""8",4,山ノ内　雅人,"1'53""5",2,本橋　　克洋,"1'55""4",6,澤崎　　雄哉,"1'55""7",5,山口　　広樹,,1,渡辺　　　豊,,1,0.28,,2,0.31,,3,0.22,,4,0.26,,5,0.3,,6,0.29,,2,1,4.0,5.0,20.0,25.0
202609110608,2026-09-11,06,08R,14:54,2026-09-11T15:10:26.866198+09:00,1458,逃　げ,1,田路　　朋史,"1'50""3",3,吉原　　聖人,"1'52""1",5,幸田　　智裕,"1'53""3",4,守田　　俊介,"1'53""9",2,待鳥　　雄紀,,6,梅木　　敬太,,1,0.08,,2,0.04,,3,0.03,,4,0.01,,5,0.09,,6,0.14,,2,1,2.0,1.0,24.0,26.0
202609111609,2026-09-11,16,09R,15:01,2026-09-11T15:18:28.597147+09:00,1505,逃　げ,1,平田　さやか,"1'49""5",3,川崎　　智稔,"1'51""7",6,古賀　　智之,"1'53""6",4,滝川　真由子,"1'54""0",5,香月　　大輝,,2,永田　　義紘,,1,0.08,,2,0.15,,3,0.18,,4,0.21,,5,0.16,,6,0.12,,1,4,3.0,3.0,27.0,27.0
202609110509,2026-09-11,05,09R,15:04,2026-09-11T15:22:26.685599+09:00,1508,抜　き,1,吉川　　昭男,"1'49""5",4,大澤　　普司,"1'50""0",6,松村　　康太,"1'51""7",3,伏田　　裕隆,"1'52""5",5,米本　　圭佑,,2,津久井　拓也,,1,0.1,,2,0.11,,4,0.08,,5,0.12,,6,0.11,,3,0.06,,2,3,1.0,2.0,21.0,24.0
202609111310,2026-09-11,13,10R,15:10,2026-09-11T15:28:20.105797+09:00,1514,まくり,3,藤田　　浩人,"1'49""2",4,丸岡　　正典,"1'50""3",2,渡邊　雄一郎,"1'52""3",5,川崎　　誠志,"1'53""7",1,富永　　修一,"1'53""8",6,出畑　　孝典,"1'57""2",1,0.24,,2,0.24,,3,0.22,,4,0.18,,5,0.22,,6,0.24,,2,2,2.0,0.0,28.6,24.7
202609111710,2026-09-11,17,10R,15:13,2026-09-11T15:30:36.009073+09:00,1516,差　し,2,権藤　　俊光,"1'49""9",1,小黒　　竜吾,"1'51""2",3,小林　　京平,"1'53""5",5,東　　　潤樹,"1'54""5",4,尾形　　栄治,"1'55""1",6,大庭　　元明,"1'55""4",1,0.2,,2,0.19,,3,0.17,,4,0.3,,5,0.19,,6,0.23,,2,3,2.0,2.0,27.0,25.0
202609112401,2026-09-11,24,01R,15:15,2026-09-11T15:30:36.009073+09:00,1518,差　し,2,松本　　純平,"1'49""7",3,前原　　大道,"1'50""8",4,飛田　　江己,"1'52""2",1,北野　　輝季,"1'53""3",6,西岡　　顕心,,5,守屋　　美穂,,1,0.13,,2,0.1,,3,0.06,,4,0.1,,5,0.18,,6,0.2,,2,7,1.0,1.0,28.0,28.0
202609111201,2026-09-11,12,01R,15:18,2026-09-11T15:36:24.879077+09:00,1521,まくり,3,安部　　慎一,"1'50""3",4,黒田　　誠司,"1'51""7",1,吉永　　浩則,"1'53""4",5,市川　　美宏,"1'54""1",6,山本　　浩次,"1'54""9",2,伊藤　　紘章,"1'58""8",1,0.22,,6,0.28,,2,0.3,,3,0.12,,4,0.1,,5,0.09,,2,2,2.0,1.0,27.0,25.0
202609110210,2026-09-11,02,10R,15:21,2026-09-11T15:36:24.879077+09:00,1524,逃　げ,1,大野　　芳顕,"1'49""1",6,江本　　真治,"1'50""5",2,三浦　洋次朗,"1'52""9",4,酒井　　俊弘,"1'54""3",5,松崎　祐太郎,,3,新井　　英孝,,1,0.12,,2,0.19,,3,0.15,,5,0.11,,4,0.05,,6,0.08,,2,,0.0,0.0,20.0,24.0
202609110310,2026-09-11,03,10R,15:22,2026-09-11T15:40:30.446638+09:00,1525,まくり,3,松本　　博昭,"1'52""0",1,加藤　　政彦,"1'54""4",6,小川　　知行,"1'55""4",4,鈴木　　賢一,"1'56""5",2,山口　　裕二,,5,村本　　大成,,1,0.16,,2,0.19,,3,0.16,,4,0.13,,5,0.17,,6,0.12,,2,1,3.0,5.0,20.0,25.0
202609112001,2026-09-11,20,01R,15:23,2026-09-11T15:44:20.432541+09:00,1526,差　し,4,蒲原　　健太,"1'57""3",1,西原　　明生,"2'01""5",3,杉田　　篤光,"2'03""4",2,村松　　将平,"2'06""6",,,,,,,1,0.18,,2,0.19,,4,0.21,,3,0.23,,5,0.2,,6,0.21,,1,2,2.0,2.0,26.0,27.0
202609110609,2026-09-11,06,09R,15:27,2026-09-11T15:44:20.432541+09:00,1531,まくり,4,占部　　一真,"1'50""0",3,松本　　庸平,"1'52""3",1,山田　　雄太,"1'53""6",6,倉尾　　大介,"1'54""3",5,向井田　佑紀,,2,丹下　　　将,,1,0.13,,2,0.16,,3,0.21,,4,0.05,,5,0.1,,6,0.24,,2,1,2.0,1.0,24.0,26.0
202609111610,2026-09-11,16,10R,15:34,2026-09-11T15:52:19.046886+09:00,1538,逃　げ,1,松山　　将吾,"1'49""4",3,渋谷　　明憲,"1'50""7",2,池永　　　太,"1'52""5",4,松尾　　　充,"1'53""6",6,永井　　　源,,5,小池　　哲也,,1,0.1,,2,0.1,,3,0.19,,4,0.17,,6,0.11,,5,0.12,,1,4,4.0,3.0,27.0,27.0
202609110510,2026-09-11,05,10R,15:37,2026-09-11T15:56:22.746210+09:00,1541,逃　げ,1,伊藤　　誠二,"1'48""2",2,藤田　　靖弘,"1'49""8",3,田中　　　堅,"1'50""8",4,伊藤　　雄二,"1'51""9",5,北村　　征嗣,,6,大崎　　　翔,,1,0.19,,2,0.16,,3,0.2,,4,0.16,,5,0.2,,6,0.17,,2,,0.0,2.0,21.0,24.0
202609111311,2026-09-11,13,11R,15:40,2026-09-11T15:56:22.746210+09:00,1543,逃　げ,1,河村　　　了,"1'49""7",2,前田　　　翔,"1'51""2",5,齊藤　　　優,"1'52""5",3,荒井　　翔伍,"1'53""4",4,坂口　　　周,"1'54""4",6,山川　　雄大,"1'55""9",1,0.14,,2,0.14,,3,0.12,,4,0.12,,5,0.07,,6,0.13,,2,3,2.0,0.0,28.5,24.7
202609111202,2026-09-11,12,02R,15:42,2026-09-11T16:00:43.148651+09:00,1545,差　し,3,市橋　　卓士,"1'50""6",1,菊地　　敬介,"1'51""3",2,吉田　　祐貴,"1'53""7",5,畑　　　和宏,"1'54""7",6,三宅　　健太,"1'55""5",4,泉　　　啓文,"1'55""8",1,0.22,,3,0.18,,2,0.47,,4,0.2,,5,0.2,,6,0.19,,2,2,1.0,1.0,27.0,25.0
202609112402,2026-09-11,24,02R,15:45,2026-09-11T16:00:43.148651+09:00,1548,逃　げ,1,宮田　　龍馬,"1'49""3",4,船岡　洋一郎,"1'51""9",5,中澤　　和志,"1'53""0",3,須藤　　博倫,"1'54""0",6,原田　　幸哉,,2,上田　　龍星,,1,0.06,,2,0.1,,3,0.08,,4,0.08,,5,0.03,,6,0.05,,2,7,1.0,1.0,28.0,28.0
202609112002,2026-09-11,20,02R,15:48,2026-09-11T16:06:22.849829+09:00,1551,逃　げ,1,稲生　　夏季,"1'51""4",2,梶山　　涼斗,"1'52""4",4,片岡　　恵里,"1'53""9",6,浅見　　宗孝,"1'55""0",3,金子　　順一,,5,中島　　真二,,1,0.18,,2,0.23,,3,0.23,,4,0.23,,5,0.23,,6,0.19,,1,2,2.0,2.0,26.0,27.0
202609111711,2026-09-11,17,11R,15:53,2026-09-11T16:10:27.630123+09:00,1556,逃　げ,1,西野　　翔太,"1'49""9",4,中山　　雄太,"1'51""6",2,四宮　　与寛,"1'51""8",6,松尾　　　拓,"1'53""8",5,中田　　友也,"1'55""5",3,上條　　嘉嗣,"1'56""8",1,0.19,,2,0.16,,3,0.21,,4,0.2,,5,0.22,,6,0.18,,2,3,1.0,1.0,27.0,25.0
202609110211,2026-09-11,02,11R,15:55,2026-09-11T16:10:27.630123+09:00,1558,逃　げ,1,青木　　　蓮,"1'48""5",4,岡部　　大輝,"1'50""5",2,藤山　　雅弘,"1'51""7",3,竹腰　　正樹,"1'52""5",6,金子　　賢志,,5,渡部　　　悟,,1,0.05,,2,0.06,,3,0.02,,4,0.08,,6,0.07,,5,0.27,,2,,0.0,0.0,21.0,24.0
202609110311,2026-09-11,03,11R,15:53,2026-09-11T16:14:21.587210+09:00,1556,逃　げ,1,秦　　　英悟,"1'54""5",2,金児　　隆太,"1'56""6",4,中北　　将史,"1'58""5",3,森作　　雄大,"2'01""8",6,平野　　和明,,,,,1,0.03,,2,0.15,,3,0.09,,4,0.07,,5,0.04,,6,0.13,,2,1,2.0,5.0,19.0,25.0
202609110610,2026-09-11,06,10R,16:00,2026-09-11T16:16:25.300552+09:00,1604,逃　げ,1,東本　　勝利,"1'50""1",3,田中　　京介,"1'51""6",6,為本　　智也,"1'53""3",4,庄司　　孝輔,"1'54""6",2,草川　　壮良,,5,飯山　　晃三,,1,0.11,,2,0.32,,3,0.1,,4,0.19,,6,0.24,,5,0.27,,2,1,1.0,1.0,24.0,26.0
202609111611,2026-09-11,16,11R,16:07,2026-09-11T16:26:23.856031+09:00,1611,逃　げ,1,篠崎　　元志,"1'49""3",3,後藤　　翔之,"1'50""3",2,國分　将太郎,"1'52""2",4,石原　　　光,"1'53""3",5,森永　　　淳,,6,青木　幸太郎,,1,0.02,,2,0.02,,3,0.04,,4,0.07,,5,0.08,,6,0.09,,1,4,4.0,3.0,28.0,27.0
202609111203,2026-09-11,12,03R,16:09,2026-09-11T16:26:23.856031+09:00,1612,まくり,3,一色　　颯輝,"1'49""9",1,西川　　真人,"1'52""0",6,宮内　由紀英,"1'54""2",5,眞田　　英二,"1'55""0",4,畑　　　竜生,"1'56""2",2,岡村　　　仁,"1'56""3",1,0.16,,2,0.15,,3,0.14,,4,0.14,,5,0.16,,6,0.22,,2,1,2.0,1.0,27.0,26.0
202609110511,2026-09-11,05,11R,16:11,2026-09-11T16:28:21.875589+09:00,1615,逃　げ,1,上村　　純一,"1'48""6",4,一柳　　和孝,"1'50""3",2,永田　　秀二,"1'51""5",5,田中　　　豪,"1'53""2",6,柳橋　　宏紀,,3,川上　　聡介,,1,0.15,,2,0.13,,3,0.23,,4,0.18,,5,0.19,,6,0.2,,2,2,2.0,2.0,21.0,24.0
202609112403,2026-09-11,24,03R,16:15,2026-09-11T16:30:25.322602+09:00,1618,まくり差し,4,中村　　泰平,"1'50""3",6,辻　　　栄蔵,"1'51""5",3,松井　　　繁,"1'53""5",1,中野　　次郎,"1'53""9",5,菅　　　章哉,,2,安河内　　健,,1,0.08,,2,0.21,,3,0.15,,4,0.1,,5,0.1,,6,0.19,,2,7,1.0,1.0,28.0,28.0
202609112003,2026-09-11,20,03R,16:13,2026-09-11T16:34:20.503005+09:00,1616,逃　げ,1,寺島　　美里,"1'50""8",4,小林　　一樹,"1'52""5",3,若狭　奈美子,"1'53""6",5,山下　　心一,"1'54""9",6,今垣　光太郎,,,,,1,0.02,,2,0.03,,3,0.02,,4,0.12,,6,0.16,,5,0.15,,1,1,2.0,2.0,26.0,27.0
202609111312,2026-09-11,13,12R,16:24,2026-09-11T16:36:26.469538+09:00,1627,逃　げ,1,古結　　　宏,"1'49""3",6,大神　　康司,"1'50""8",3,山田　　哲也,"1'51""9",4,深水　慎一郎,"1'53""3",5,井上　　慧人,"1'55""0",2,石井　　伸長,"1'57""8",1,0.15,,6,0.12,,2,0.15,,3,0.04,,4,0.11,,5,0.14,,2,2,2.0,0.0,28.2,24.7
202609110312,2026-09-11,03,12R,16:25,2026-09-11T16:38:26.495657+09:00,1628,まくり,3,新田　　泰章,"1'50""7",1,三角　　哲男,"1'52""7",4,岩瀬　　裕亮,"1'54""2",5,中島　　昂章,"1'54""8",2,茅原　　悠紀,,6,松尾　　　祭,,1,0.15,,2,0.08,,3,0.1,,4,0.16,,5,0.2,,6,0.27,,2,1,4.0,5.0,20.0,25.0
202609110212,2026-09-11,02,12R,16:30,2026-09-11T16:42:28.868700+09:00,1633,まくり,3,山口　　達也,"1'48""3",2,里岡　　右貴,"1'48""8",1,小坂　　尚哉,"1'50""5",5,渡邉　　俊介,"1'52""3",6,山下　　大輝,,4,藤原　啓史朗,,1,0.17,,2,0.11,,3,0.15,,4,0.13,,5,0.11,,6,0.11,,3,1,1.0,1.0,21.0,24.0
202609111712,2026-09-11,17,12R,16:37,2026-09-11T16:46:21.243961+09:00,1640,逃　げ,1,森野　　正弘,"1'49""1",4,田中　信一郎,"1'51""1",3,今村　　暢孝,"1'52""3",2,有賀　　達也,"1'53""3",5,清水　　攻二,"1'55""1",6,前田　　聖文,"1'57""5",1,0.09,,3,0.09,,2,0.06,,4,0.16,,5,0.21,,6,0.27,,2,,0.0,1.0,27.0,26.0
202609110611,2026-09-11,06,11R,16:33,2026-09-11T16:50:30.232852+09:00,1637,逃　げ,1,篠田　　優也,"1'51""1",2,井上　　恵一,"1'52""0",6,田中　　辰彦,"1'53""6",3,小森　　信雄,"1'54""6",5,樋口　　　亮,,4,雑賀　　勇貴,,1,0.18,,2,0.2,,3,0.22,,4,0.22,,6,0.23,,5,0.26,,2,,0.0,0.0,25.0,26.0
202609111204,2026-09-11,12,04R,16:35,2026-09-11T16:52:21.773624+09:00,1638,まくり差し,3,赤峰　　和也,"1'51""3",4,渡邉　　英児,"1'52""7",1,島田　　一生,"1'53""8",6,吉川　　喜継,"1'55""4",5,大塚　　康雅,"1'56""4",2,近藤　　稔也,"1'57""7",1,0.18,,2,0.23,,6,0.17,,3,0.14,,4,0.14,,5,0.13,,2,1,3.0,1.0,27.0,26.0
202609111612,2026-09-11,16,12R,16:44,2026-09-11T16:56:33.264633+09:00,1648,逃　げ,1,末永　　由楽,"1'49""1",3,森高　　一真,"1'49""9",4,西丸　　敦基,"1'51""4",2,古川　　誠之,"1'52""3",5,和田　　兼輔,,6,渡邊　伸太郎,,1,0.04,,2,0.1,,3,0.1,,4,0.1,,5,0.15,,6,0.3,,1,4,2.0,3.0,27.0,27.0
202609112004,2026-09-11,20,04R,16:41,2026-09-11T16:58:29.383698+09:00,1644,まくり,2,桐本　　康臣,"1'50""6",4,上平　　真二,"1'51""8",3,柴田　　大輔,"1'53""0",6,松尾　　昂明,"1'54""3",1,渡辺　　千草,,5,夏山　　亮平,,1,0.13,,2,0.13,,3,0.15,,4,0.15,,5,0.13,,6,0.09,,1,2,3.0,3.0,26.0,27.0
202609110512,2026-09-11,05,12R,16:46,2026-09-11T16:58:29.383698+09:00,1650,逃　げ,1,佐藤　　大介,"1'48""7",3,大場　　　敏,"1'49""5",4,梶野　　学志,"1'51""3",6,畑田　　汰一,"1'52""3",2,木田　峰由季,,5,藤井　　　徹,,1,0.16,,2,0.14,,3,0.11,,4,0.19,,5,0.21,,6,0.19,,2,,0.0,1.0,21.0,24.0
202609112404,2026-09-11,24,04R,16:50,2026-09-11T17:06:26.461533+09:00,1653,まくり差し,4,西橋　　奈未,"1'48""4",1,村上　　　遼,"1'50""5",6,桑原　　　悠,"1'52""8",3,重木　　輝彦,"1'53""1",2,深谷　　知博,,5,瓜生　　正義,,1,0.08,,2,0.18,,3,0.17,,4,0.07,,5,0.16,,6,0.18,,2,5,1.0,1.0,28.0,28.0
202609111205,2026-09-11,12,05R,17:01,2026-09-11T17:18:22.525553+09:00,1704,逃　げ,1,今井　　貴士,"1'51""5",3,岸蔭　　　亮,"1'52""2",2,杉山　　喜一,"1'53""3",5,伊達　　正利,"1'54""2",4,小坂　　風太,"1'54""8",6,照屋　　厚仁,"1'56""9",1,0.29,,2,0.25,,3,0.28,,4,0.29,,5,0.27,,6,0.27,,2,2,1.0,1.0,27.0,26.0
202609110612,2026-09-11,06,12R,17:08,2026-09-11T17:22:28.817858+09:00,1712,まくり,5,浜先　　真範,"1'49""0",6,中村　　魁生,"1'50""5",1,守田　　俊介,"1'53""0",3,石田　　章央,"1'54""0",4,片橋　　幸貴,,2,鈴木　　孝明,,1,0.21,,2,0.27,,3,0.25,,4,0.2,,5,0.09,,6,0.12,,2,,0.0,0.0,25.0,26.0
202609112005,2026-09-11,20,05R,17:12,2026-09-11T17:28:21.385569+09:00,1715,逃　げ,1,井内　将太郎,"1'50""7",3,佐藤　　　旭,"1'51""9",2,中辻　　博訓,"1'54""1",4,中村　　栄治,"1'55""3",5,蒲原　　健太,,6,吉川　　颯汰,,1,0.24,,2,0.24,,3,0.29,,4,0.29,,5,0.37,,6,0.38,,1,3,2.0,2.0,26.0,27.0
202609112405,2026-09-11,24,05R,17:19,2026-09-11T17:38:21.754804+09:00,1722,逃　げ,1,下條　雄太郎,"1'49""9",5,河野　　　大,"1'51""3",3,上田　　龍星,"1'52""0",2,飛田　　江己,"1'52""8",4,松本　　純平,,6,宮田　　龍馬,,1,0.14,,2,0.1,,3,0.1,,4,0.05,,5,0.03,,6,0.06,,2,5,1.0,1.0,28.0,28.0
