レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609121606,2026-09-12,16,06R,13:25,2026-09-12T13:42:22.018523+09:00,1329,逃　げ,1,青木　幸太郎,"1'50""4",6,池永　　　太,"1'52""4",4,佐藤　　右京,"1'53""1",3,永田　　義紘,"1'54""4",2,小池　　哲也,,5,森　　　陽多,,1,0.15,,2,0.24,,3,0.16,,4,0.1,,5,0.11,,6,0.16,,2,4,4.0,3.0,28.0,27.0
202609120605,2026-09-12,06,05R,13:29,2026-09-12T13:48:23.749944+09:00,1333,逃　げ,1,為本　　智也,"1'50""4",4,田中　　京介,"1'51""4",5,中村　　魁生,"1'52""0",6,吉原　　聖人,"1'53""7",3,西舘　　　健,,2,岡崎　　凪汰,,1,0.15,,5,0.14,,6,0.15,,3,0.14,,4,0.17,,2,0.18,,2,4,3.0,1.0,25.0,26.0
202609120506,2026-09-12,05,06R,13:31,2026-09-12T13:50:26.742946+09:00,1335,逃　げ,1,永田　　秀二,"1'49""2",3,一瀬　　　明,"1'50""2",5,北村　　征嗣,"1'52""0",6,寺本　　昇平,"1'53""1",4,西村　　豪洋,,2,芹澤　　克彦,,1,0.13,,2,0.13,,3,0.16,,4,0.18,,5,0.14,,6,0.11,,2,2,3.0,2.0,24.0,24.0
202609120907,2026-09-12,09,07R,13:32,2026-09-12T13:50:26.742946+09:00,1336,まくり差し,3,山田　　亮太,"1'50""3",1,長谷川　　暖,"1'51""8",6,板橋　　侑我,"1'53""6",2,浅見　　昌克,"1'54""1",5,松井　　友汰,,4,吉岡　　　誠,,1,0.11,,2,0.19,,3,0.12,,4,0.11,,5,0.06,,6,0.08,,1,4,3.0,2.0,27.0,25.0
202609121011,2026-09-12,10,11R,13:34,2026-09-12T13:50:26.742946+09:00,1337,抜　き,1,表　　　憲一,"1'49""9",4,岡瀬　　正人,"1'50""9",3,尾上　　雅也,"1'52""3",2,茶谷　　信次,"1'53""3",5,藤生　　雄人,,6,丹下　　　健,,1,0.11,,2,0.15,,3,0.19,,4,0.24,,5,0.36,,6,0.33,,1,1,2.0,2.0,26.0,24.0
202609120807,2026-09-12,08,07R,13:36,2026-09-12T13:52:20.645064+09:00,1340,抜　き,2,島田　なぎさ,"1'50""0",1,神里　　琴音,"1'51""0",3,山川　　波乙,"1'52""6",4,永田　　　楽,"1'53""5",6,野田　　彩加,,5,中村　紋夕梨,,1,0.11,,2,0.14,,3,0.09,,4,0.11,,5,0.13,,6,0.18,,1,4,1.0,1.0,27.0,28.0
202609122111,2026-09-12,21,11R,13:42,2026-09-12T13:58:16.630738+09:00,1345,まくり,6,野中　　一平,"1'47""6",2,鶴本　　崇文,"1'50""7",1,中田　　元泰,"1'51""2",3,井手　　良太,"1'52""5",5,前原　　　哉,,4,岡　　　暢祐,,1,0.18,,2,0.2,,3,0.16,,4,0.19,,5,0.32,,6,0.17,,2,3,3.0,3.0,28.8,26.6
202609120207,2026-09-12,02,07R,13:45,2026-09-12T14:02:23.843631+09:00,1348,逃　げ,1,渡邉　　俊介,"1'48""7",6,富永　　大一,"1'49""8",2,野田　　昇吾,"1'52""3",3,金子　　貴志,"1'53""7",4,新井　　英孝,,5,佐藤　　駿介,,1,0.13,,2,0.25,,3,0.19,,4,0.24,,6,0.2,,5,0.22,,2,2,1.0,1.0,24.0,24.0
202609121707,2026-09-12,17,07R,13:44,2026-09-12T14:04:24.712688+09:00,1347,逃　げ,1,町田　　洸希,"1'50""2",5,杉山　　貴博,"1'51""3",2,今村　　暢孝,"1'53""4",3,鈴木　　裕隆,"1'55""3",6,福田　　翔吾,"1'57""3",4,八戸　　琉楓,"1'58""2",1,0.09,,2,0.1,,3,0.12,,4,0.11,,5,0.16,,6,0.08,,1,3,1.0,2.0,26.0,26.0
202609121607,2026-09-12,16,07R,13:55,2026-09-12T14:14:24.085834+09:00,1359,逃　げ,1,西丸　　敦基,"1'49""6",2,平田　さやか,"1'51""4",5,上瀧　　絢也,"1'53""4",4,川崎　　智稔,"1'54""7",3,村岡　　　賢,,6,宮田　　　栞,,1,0.04,,2,0.07,,3,0.09,,4,0.14,,5,0.13,,6,0.12,,2,4,2.0,3.0,28.0,27.0
202609120606,2026-09-12,06,06R,13:58,2026-09-12T14:16:20.255211+09:00,1402,まくり差し,3,杉山　　裕也,"1'50""4",1,松本　　庸平,"1'52""0",4,田路　　朋史,"1'53""7",6,守田　　俊介,"1'53""9",2,飯山　　晃三,,5,出口　　飛龍,,1,0.17,,2,0.19,,3,0.12,,4,0.12,,6,0.1,,5,0.15,,2,5,3.0,1.0,25.0,26.0
202609121807,2026-09-12,18,07R,13:45,2026-09-12T14:18:24.428765+09:00,1353,差　し,2,石野　　貴之,"1'57""8",1,柳沢　　　一,"2'00""2",5,宮之原　輝紀,"2'04""8",6,春園　　功太,"2'11""1",,,,,,,1,0.1,,2,0.14,,3,0.13,,4,0.11,,5,0.13,,6,0.17,,2,7,2.0,2.0,30.0,27.0
202609120507,2026-09-12,05,07R,14:01,2026-09-12T14:20:24.115241+09:00,1405,逃　げ,1,佐藤　　大介,"1'49""5",3,大澤　　大夢,"1'50""7",6,梶野　　学志,"1'52""4",2,川上　　聡介,"1'53""5",4,田中　　　堅,,5,山本　　兼士,,1,0.09,,2,0.13,,3,0.16,,4,0.38,,5,0.28,,6,0.25,,2,2,4.0,2.0,24.0,24.0
202609120908,2026-09-12,09,08R,14:04,2026-09-12T14:20:24.115241+09:00,1408,差　し,2,野末　　智一,"1'50""8",1,今泉　　　徹,"1'52""8",3,田村　　　慶,"1'53""9",4,秋元　　　哲,"1'55""2",6,尾崎　　雄二,,5,森　　　竜也,,1,0.18,,2,0.23,,3,0.22,,4,0.24,,5,0.26,,6,0.19,,1,4,5.0,3.0,27.0,26.0
202609121012,2026-09-12,10,12R,14:12,2026-09-12T14:24:19.830200+09:00,1415,逃　げ,1,飯山　　　泰,"1'53""7",3,北川　　潤二,"1'56""2",4,中　　　亮太,"1'59""8",2,木谷　　賢太,"2'03""4",6,大澤　　風葵,,,,,1,0.1,,2,0.12,,3,0.08,,4,0.11,,5,0.09,,6,0.08,,1,1,3.0,3.0,26.0,25.0
202609120808,2026-09-12,08,08R,14:07,2026-09-12T14:26:21.785103+09:00,1411,まくり,2,小池　　礼乃,"1'49""7",1,井澤　　聖奈,"1'53""0",5,小芦　るり華,"1'53""6",3,石原　　凪紗,"1'53""8",6,佐々木　裕美,,4,坂　　咲友理,,1,0.33,,2,0.21,,3,0.21,,4,0.26,,5,0.22,,6,0.27,,1,5,2.0,1.0,27.0,28.0
202609121708,2026-09-12,17,08R,14:15,2026-09-12T14:32:22.650658+09:00,1418,逃　げ,1,丸尾　　義孝,"1'50""6",3,四宮　　与寛,"1'51""5",2,佐竹　　友樹,"1'52""8",4,中田　　友也,"1'54""1",5,幸野　　史明,"1'55""2",6,上馬場　風依,"1'56""1",1,0.12,,2,0.18,,3,0.18,,4,0.13,,5,0.11,,6,0.06,,1,3,1.0,2.0,27.0,26.0
202609120208,2026-09-12,02,08R,14:16,2026-09-12T14:34:20.952261+09:00,1419,逃　げ,1,池田　　剛規,"1'48""9",2,岡部　　大輝,"1'50""9",4,橋本　　英一,"1'52""9",3,西田　　　靖,"1'53""5",5,山口　　達也,,6,三浦　洋次朗,,1,0.14,,3,0.2,,2,0.23,,4,0.26,,5,0.26,,6,0.27,,2,1,1.0,1.0,24.0,24.0
202609122112,2026-09-12,21,12R,14:23,2026-09-12T14:34:20.952261+09:00,1426,逃　げ,1,君島　　秀三,"1'48""1",3,別府　　昌樹,"1'49""6",4,秋山　　広一,"1'50""7",5,田中　　宏樹,"1'51""8",6,奈須　　啓太,,2,岡　　　祐臣,,1,0.06,,2,0.1,,3,0.08,,4,0.08,,5,0.05,,6,0.04,,2,3,3.0,3.0,28.7,26.7
202609121808,2026-09-12,18,08R,14:17,2026-09-12T14:44:20.641717+09:00,1425,逃　げ,1,徳増　　秀樹,"1'51""4",2,西村　　拓也,"1'52""8",6,山口　　　剛,"1'53""1",3,土屋　　智則,"1'53""3",4,佐々木　完太,,5,常住　　　蓮,,1,0.08,,2,0.08,,3,0.07,,4,0.11,,5,0.06,,6,0.14,,2,6,3.0,3.0,30.0,27.0
202609120607,2026-09-12,06,07R,14:26,2026-09-12T14:44:20.641717+09:00,1430,逃　げ,1,草川　　壮良,"1'50""3",6,石田　　章央,"1'51""8",3,渡辺　　真至,"1'52""7",2,田中　　辰彦,"1'53""0",4,東本　　勝利,,5,雑賀　　勇貴,,1,0.21,,2,0.19,,3,0.19,,5,0.17,,6,0.14,,4,0.14,,2,4,3.0,1.0,25.0,26.0
202609121608,2026-09-12,16,08R,14:30,2026-09-12T14:50:27.878721+09:00,1433,逃　げ,1,井上　　大輔,"1'54""7",2,大澤　　誠也,"1'57""5",4,増本　　杏珠,"1'59""0",6,滝川　真由子,"2'00""9",3,中嶋　　達也,,,,,1,0.16,,2,0.18,,3,0.31,,4,0.13,,5,0.11,,6,0.11,,2,4,3.0,3.0,28.0,27.0
202609120508,2026-09-12,05,08R,14:32,2026-09-12T14:56:25.646044+09:00,1436,逃　げ,1,平田　健之佑,"1'54""2",3,津久井　拓也,"1'56""6",2,冨田　　秀幸,"2'00""3",4,芝田　　京介,"2'02""3",6,堀井　　涼平,,,,,1,0.11,,2,0.15,,3,0.14,,5,0.17,,4,0.16,,6,0.19,,2,2,2.0,2.0,24.0,24.0
202609120809,2026-09-12,08,09R,14:40,2026-09-12T14:56:25.646044+09:00,1444,まくり,2,宮崎　　安奈,"1'50""2",3,川野　　芽唯,"1'50""9",4,大久保　佑香,"1'53""7",1,樋江井　　舞,"1'55""0",5,石村　日奈那,,6,星田　　夢結,,1,0.2,,2,0.21,,3,0.26,,4,0.26,,5,0.43,,6,0.14,,1,5,2.0,1.0,27.0,28.0
202609120909,2026-09-12,09,09R,14:36,2026-09-12T15:02:20.227106+09:00,1440,逃　げ,1,上原　健次郎,"1'51""4",3,向井　　美鈴,"1'52""1",5,浜野　　孝志,"1'53""6",2,石田　　貴洋,"1'55""5",6,横田　　貴満,,4,角浜　　　修,,1,0.14,,2,0.15,,3,0.22,,4,0.23,,5,0.25,,6,0.29,,1,4,6.0,5.0,27.0,26.0
202609121709,2026-09-12,17,09R,14:47,2026-09-12T15:02:20.227106+09:00,1450,まくり差し,4,前田　　聖文,"1'50""7",3,櫻井　　　優,"1'52""0",2,三木　　晴斗,"1'53""1",5,安田　　吉宏,"1'54""4",1,吉武　　真也,"1'55""7",6,藤本　　遼磨,"1'57""8",1,0.1,,2,0.13,,3,0.06,,4,0.11,,5,0.12,,6,0.26,,1,4,1.0,1.0,27.0,26.0
202609120209,2026-09-12,02,09R,14:48,2026-09-12T15:04:23.902859+09:00,1451,逃　げ,1,山崎　　裕司,"1'49""2",4,青木　　　蓮,"1'50""9",2,細川　　明人,"1'52""2",3,江本　　真治,"1'53""4",6,鈴木　　唯央,,5,山下　　大輝,,1,0.13,,2,0.16,,3,0.14,,4,0.16,,5,0.18,,6,0.27,,2,2,1.0,1.0,24.0,24.0
202609120608,2026-09-12,06,08R,14:56,2026-09-12T15:12:19.513577+09:00,1500,まくり,4,鈴木　　孝明,"1'49""3",5,待鳥　　雄紀,"1'51""7",3,梶原　　　正,"1'53""7",6,日笠　　勝弘,"1'55""5",1,庄司　　孝輔,,2,武田　　正紀,,1,0.23,,2,0.34,,3,0.17,,4,0.07,,5,0.09,,6,0.08,,1,4,3.0,1.0,25.0,26.0
202609121809,2026-09-12,18,09R,14:50,2026-09-12T15:18:18.914116+09:00,1455,逃　げ,1,中島　　孝平,"1'50""5",2,青木　　玄太,"1'51""2",5,大峯　　　豊,"1'53""9",6,井上　　一輝,"1'54""9",4,高橋　　竜矢,,3,渡辺　　浩司,,1,0.06,,2,0.06,,3,0.11,,4,0.13,,5,0.06,,6,0.11,,2,6,2.0,2.0,29.0,27.0
202609121609,2026-09-12,16,09R,15:02,2026-09-12T15:22:20.762577+09:00,1506,差　し,4,山口　　　亮,"1'50""0",1,古賀　　智之,"1'51""9",3,木山　　誠一,"1'52""8",6,高山　　智至,"1'54""2",5,中山　　　将,,,,,1,0.11,,6,0.05,,2,-0.01,F,3,0.12,,4,0.12,,5,0.18,,2,5,3.0,3.0,28.0,27.0
202609120509,2026-09-12,05,09R,15:04,2026-09-12T15:24:21.542349+09:00,1508,まくり,6,北中　　元樹,"1'49""0",1,伊藤　　雄二,"1'50""8",5,鈴木　　章司,"1'51""2",4,米本　　圭佑,"1'53""3",2,大西　　　賢,,3,柳橋　　宏紀,,1,0.2,,2,0.21,,3,0.19,,4,0.23,,5,0.26,,6,0.19,,2,1,1.0,2.0,24.0,24.0
202609120910,2026-09-12,09,10R,15:08,2026-09-12T15:26:17.752255+09:00,1512,逃　げ,1,桑原　　将光,"1'51""5",6,馬野　　　耀,"1'52""5",4,渡邊　　雄斗,"1'54""2",2,高山　　秀雄,"1'55""3",3,吉田　　一郎,,5,香川　　素子,,1,0.23,,2,0.31,,3,0.21,,4,0.14,,5,0.16,,6,0.2,,1,4,5.0,3.0,27.0,26.0
202609120810,2026-09-12,08,10R,15:11,2026-09-12T15:28:19.837967+09:00,1515,逃　げ,1,三浦　　永理,"1'49""0",2,孫崎　　百世,"1'51""7",4,羽田　　妃希,"1'53""4",5,山川　美由紀,"1'54""0",3,矢野　真梨菜,,,,,1,0.04,,2,0.29,,3,0.07,,4,0.13,,5,0.14,,6,-0.09,F,1,4,3.0,1.0,27.0,28.0
202609122401,2026-09-12,24,01R,15:15,2026-09-12T15:30:33.423396+09:00,1518,まくり,4,村上　　　遼,"1'48""9",1,河合　　佑樹,"1'51""0",2,重木　　輝彦,"1'52""5",5,宮田　　龍馬,"1'53""8",6,菅　　　章哉,,3,中野　　次郎,,1,0.13,,2,0.09,,3,0.11,,4,0.02,,5,0.11,,6,0.12,,2,7,1.0,1.0,25.0,28.0
202609121201,2026-09-12,12,01R,15:17,2026-09-12T15:34:22.569439+09:00,1520,逃　げ,1,伊達　　正利,"1'50""1",3,三宅　　健太,"1'51""2",4,小林　　　泰,"1'52""3",2,眞田　　英二,"1'54""1",5,浦野　　　海,"1'55""3",6,小坂　　風太,"1'58""2",1,0.1,,2,0.09,,3,0.1,,4,0.11,,5,0.18,,6,0.24,,1,2,2.0,1.0,31.0,26.0
202609121710,2026-09-12,17,10R,15:19,2026-09-12T15:36:15.777328+09:00,1522,逃　げ,1,森野　　正弘,"1'49""2",2,東　　　潤樹,"1'50""0",3,小林　　京平,"1'52""2",4,中山　　雄太,"1'53""4",6,上條　　嘉嗣,"1'55""0",5,大庭　　元明,"1'56""0",1,0.07,,2,0.14,,3,0.1,,4,0.12,,5,0.12,,6,0.15,,1,5,1.0,1.0,27.0,26.0
202609122001,2026-09-12,20,01R,15:20,2026-09-12T15:36:15.777328+09:00,1523,差　し,2,間嶋　　仁志,"1'50""4",1,金子　　順一,"1'51""7",6,渡辺　　千草,"1'52""6",4,本田　　　愛,"1'53""9",3,中島　　真二,,5,山口　　隼人,,1,0.1,,2,0.06,,3,0.12,,4,0.04,,6,0.08,,5,0.05,,2,3,3.0,3.0,27.0,27.0
202609120210,2026-09-12,02,10R,15:21,2026-09-12T15:36:15.777328+09:00,1524,逃　げ,1,入海　　　馨,"1'48""6",2,小坂　　尚哉,"1'49""9",5,大野　　芳顕,"1'52""1",4,半田　　尚也,"1'52""7",6,藤山　　雅弘,,3,栗原　　直也,,1,0.04,,2,0.1,,3,0.16,,4,0.22,,5,0.14,,6,0.23,,2,2,1.0,1.0,24.0,24.0
202609120609,2026-09-12,06,09R,15:29,2026-09-12T15:44:17.763713+09:00,1533,差　し,3,中村　　魁生,"1'49""3",1,井上　　恵一,"1'51""5",4,梅木　　敬太,"1'53""0",5,松田　　竜馬,"1'54""0",6,樋口　　　亮,,2,坂東　　　満,,1,0.27,,2,0.2,,3,0.21,,4,0.21,,5,0.21,,6,0.29,,1,4,3.0,1.0,25.0,26.0
202609121810,2026-09-12,18,10R,15:24,2026-09-12T15:46:20.810316+09:00,1529,逃　げ,1,山崎　　　郡,"1'50""2",2,澤田　　尚也,"1'51""1",3,末永　　和也,"1'52""2",4,池田　　浩二,"1'53""8",5,柳生　　泰二,,6,金子　　拓矢,,1,0.13,,2,0.15,,3,0.13,,4,0.12,,5,0.16,,6,0.17,,2,5,2.0,2.0,28.0,27.0
202609121610,2026-09-12,16,10R,15:35,2026-09-12T15:52:19.659799+09:00,1539,逃　げ,1,池永　　　太,"1'49""6",5,永井　　　源,"1'50""6",3,松尾　　　充,"1'51""4",2,古川　　誠之,"1'52""3",6,渡邊　伸太郎,,4,森永　　　淳,,1,0.13,,2,0.18,,3,0.2,,4,0.21,,5,0.25,,6,0.31,,2,4,2.0,3.0,28.0,27.0
202609120510,2026-09-12,05,10R,15:37,2026-09-12T15:56:18.786289+09:00,1541,差　し,2,北村　　征嗣,"1'48""7",1,吉川　　昭男,"1'49""9",4,畑田　　汰一,"1'51""4",5,松村　　康太,"1'51""8",6,伏田　　裕隆,,3,上村　　純一,,1,0.12,,2,0.14,,3,0.13,,4,0.16,,5,0.14,,6,0.1,,2,2,2.0,2.0,24.0,24.0
202609121202,2026-09-12,12,02R,15:41,2026-09-12T15:58:18.391528+09:00,1544,差　し,4,大塚　　康雅,"1'51""4",3,杉山　　喜一,"1'52""2",5,植田　　太一,"1'53""8",1,岸蔭　　　亮,"1'55""1",6,近藤　　稔也,"1'56""6",2,吉永　　浩則,"1'58""1",1,0.23,,2,0.19,,3,0.17,,4,0.23,,5,0.23,,6,0.21,,1,2,2.0,1.0,31.0,26.0
202609120911,2026-09-12,09,11R,15:42,2026-09-12T16:00:38.112202+09:00,1546,まくり差し,5,抹香　　雄三,"1'50""4",6,松井　　洪弥,"1'52""4",3,井上　　未都,"1'53""3",2,板橋　　侑我,"1'54""4",1,赤羽　　克也,,4,三浦　　敬太,,1,0.22,,2,0.21,,3,0.31,,4,0.13,,5,0.14,,6,0.15,,1,4,4.0,2.0,27.0,26.0
202609122402,2026-09-12,24,02R,15:45,2026-09-12T16:02:18.476704+09:00,1548,恵まれ,5,西橋　　奈未,"1'53""8",2,原田　才一郎,"1'55""9",4,松本　　純平,"1'58""5",6,辻　　　栄蔵,"2'00""5",3,原田　　幸哉,,,,,1,0.16,,2,0.06,,3,0.06,,4,0.1,,5,0.09,,6,0.23,,2,7,1.0,1.0,26.0,28.0
202609122002,2026-09-12,20,02R,15:51,2026-09-12T16:06:19.483478+09:00,1554,抜　き,1,荻野　　裕介,"1'50""8",2,稲生　　夏季,"1'51""5",3,浅見　　宗孝,"1'53""5",4,村松　　将平,"1'53""8",5,井内　将太郎,,6,吉川　　颯汰,,1,0.15,,2,0.15,,3,0.17,,4,0.13,,5,0.16,,6,0.14,,2,3,2.0,2.0,27.0,27.0
202609120811,2026-09-12,08,11R,15:47,2026-09-12T16:10:19.730257+09:00,1551,逃　げ,1,竹井　　奈美,"1'48""6",4,武井　莉里佳,"1'52""0",2,深見　亜由美,"1'53""1",6,薮内　　瑞希,"1'53""6",5,野田部　宏子,,3,松田　　真実,,1,0.1,,2,0.19,,3,0.14,,4,0.12,,5,0.13,,6,0.13,,1,4,3.0,1.0,27.0,28.0
202609121711,2026-09-12,17,11R,15:54,2026-09-12T16:10:19.730257+09:00,1557,逃　げ,1,西野　　翔太,"1'50""8",6,今村　　暢孝,"1'51""6",4,有賀　　達也,"1'52""8",3,松尾　　　拓,"1'54""0",5,荒牧　　凪沙,"1'55""1",2,権藤　　俊光,"1'57""2",1,0.2,,6,0.22,,2,0.33,,3,0.28,,4,0.2,,5,0.26,,1,6,2.0,2.0,27.0,26.0
202609120211,2026-09-12,02,11R,15:55,2026-09-12T16:10:19.730257+09:00,1558,逃　げ,1,金田　　智博,"1'49""9",2,中村　　裕将,"1'51""0",3,渡邉　　俊介,"1'52""3",6,松崎　祐太郎,"1'53""0",5,金子　　賢志,,4,西村　　　勝,,1,0.11,,2,0.15,,3,0.16,,4,0.13,,5,0.14,,6,0.18,,2,2,1.0,1.0,24.0,24.0
202609121811,2026-09-12,18,11R,16:00,2026-09-12T16:22:19.311842+09:00,1603,逃　げ,1,羽野　　直也,"1'50""2",2,川原　　祐明,"1'51""0",3,砂長　　知輝,"1'51""9",4,宮地　　元輝,"1'53""1",6,坪井　　康晴,,5,海野　康志郎,,1,0.14,,2,0.12,,3,0.16,,4,0.09,,5,0.1,,6,0.08,,2,5,2.0,2.0,28.0,27.0
202609120610,2026-09-12,06,10R,16:04,2026-09-12T16:22:19.311842+09:00,1608,逃　げ,1,丹下　　　将,"1'49""7",2,浜先　　真範,"1'50""7",6,田路　　朋史,"1'52""7",3,星野　　太郎,"1'54""1",5,楠原　　翔太,,4,西舘　　　健,,1,0.02,,2,0.04,,3,0.07,,4,0.09,,5,0.06,,6,0.09,,2,4,3.0,1.0,25.0,26.0
202609121203,2026-09-12,12,03R,16:06,2026-09-12T16:24:17.280539+09:00,1609,まくり,4,菊地　　敬介,"1'49""5",5,大場　　恒季,"1'51""6",1,若林　　　麗,"1'54""1",2,山本　　浩次,"1'55""5",3,吉田　　祐貴,"1'56""2",6,伊藤　　紘章,"1'58""4",1,0.21,,2,0.2,,3,0.17,,4,0.11,,5,0.19,,6,0.25,,1,,0.0,1.0,31.0,26.0
202609121611,2026-09-12,16,11R,16:09,2026-09-12T16:26:19.259688+09:00,1613,逃　げ,1,國分　将太郎,"1'49""6",4,和田　　兼輔,"1'50""9",3,石原　　　光,"1'51""1",2,西丸　　敦基,"1'53""6",6,青木　幸太郎,,5,小池　　哲也,,1,0.12,,2,0.12,,3,0.13,,4,0.12,,5,0.13,,6,0.15,,2,4,2.0,3.0,28.0,27.0
202609120511,2026-09-12,05,11R,16:11,2026-09-12T16:30:26.001434+09:00,1615,まくり差し,3,木田　峰由季,"1'48""7",1,安達　　裕樹,"1'49""3",2,田中　　　豪,"1'51""3",4,一瀬　　　明,"1'52""5",6,佐藤　　大介,,5,藤田　　靖弘,,1,0.13,,2,0.2,,3,0.18,,4,0.16,,5,0.14,,6,0.17,,2,3,2.0,2.0,24.0,24.0
202609122403,2026-09-12,24,03R,16:15,2026-09-12T16:30:26.001434+09:00,1618,逃　げ,1,石橋　　道友,"1'50""4",3,飛田　　江己,"1'51""9",6,前原　　大道,"1'52""9",2,船岡　洋一郎,"1'53""8",5,北野　　輝季,,4,瓜生　　正義,,1,0.17,,2,0.2,,3,0.15,,4,0.18,,5,0.18,,6,0.22,,2,7,1.0,1.0,26.0,28.0
202609122003,2026-09-12,20,03R,16:18,2026-09-12T16:34:21.741291+09:00,1621,差　し,5,田中　　和也,"1'51""3",2,佐藤　　　旭,"1'52""3",3,片岡　　恵里,"1'54""4",6,杉田　　篤光,"1'54""6",1,大田　　直弥,,4,花田　　凱成,,1,0.26,,2,0.24,,3,0.18,,5,0.16,,4,0.16,,6,0.21,,2,3,2.0,2.0,27.0,27.0
202609120812,2026-09-12,08,12R,16:25,2026-09-12T16:38:19.135030+09:00,1629,逃　げ,1,遠藤　　エミ,"1'48""4",2,長嶋　　万記,"1'50""2",4,倉持　　莉々,"1'52""0",3,小芦　るり華,"1'53""3",6,土屋　　　南,,5,内山　　七海,,1,0.15,,2,0.14,,3,0.12,,4,0.12,,5,0.16,,6,0.21,,1,4,2.0,1.0,26.0,29.0
202609120212,2026-09-12,02,12R,16:30,2026-09-12T16:42:21.823801+09:00,1633,まくり,5,藤原　啓史朗,"1'48""3",1,里岡　　右貴,"1'49""3",2,是澤　　孝宏,"1'51""5",4,和田　　操拓,"1'53""5",3,富永　　大一,,6,岡部　　大輝,,1,0.15,,2,0.19,,3,0.17,,4,0.19,,5,0.07,,6,0.13,,2,2,2.0,1.0,24.0,24.0
202609120912,2026-09-12,09,12R,16:20,2026-09-12T16:44:20.931690+09:00,1624,逃　げ,1,秋元　　　哲,"1'51""0",4,山田　　亮太,"1'52""3",2,山田　　祐也,"1'53""6",5,江夏　　　満,"1'54""2",6,吉村　　　誠,,3,森永　　　隆,,1,0.11,,2,0.11,,3,0.13,,4,0.13,,5,0.2,,6,0.09,,1,4,4.0,2.0,27.0,26.0
