レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202609060907,2026-09-06,09,07R,13:46,2026-09-06T14:04:21.711327+09:00,1350,逃　げ,1,石本　　裕武,"1'48""7",2,末永　　和也,"1'50""0",5,菊地　　孝平,"1'52""5",4,中山　　翔太,"1'54""1",3,佐々木　完太,,6,尾嶋　　一広,,1,0.03,,2,0.06,,3,0.04,,4,0.08,,5,0.07,,6,0.1,,3,3,2.0,1.0,25.0,26.0
202609061411,2026-09-06,14,11R,13:49,2026-09-06T14:12:19.273595+09:00,1353,抜　き,3,清埜　　翔子,"1'52""7",4,原田　　佑実,"1'54""4",5,平高　　奈菜,"1'56""4",6,新田　　芳美,"2'04""3",2,深尾　　巴恵,,,,,1,0.23,,2,0.27,,3,0.16,,4,0.17,,5,0.19,,6,0.24,,1,4,2.0,2.0,29.0,27.0
202609060407,2026-09-06,04,07R,13:53,2026-09-06T14:12:19.273595+09:00,1357,逃　げ,1,永井　　聖美,"1'50""5",2,川尻　　泰輔,"1'51""7",3,来田　　衣織,"1'53""4",4,中谷　　朋子,"1'54""4",6,黒澤　めぐみ,,5,菅野　はやか,,1,0.07,,2,0.06,,3,0.08,,4,0.18,,5,0.2,,6,0.25,,3,1,3.0,3.0,22.0,25.0
202609061707,2026-09-06,17,07R,14:01,2026-09-06T14:18:18.917007+09:00,1404,逃　げ,1,向後　　龍一,"1'53""2",4,石川　　哲秀,"1'54""2",3,谷口　　知優,"1'55""2",2,島倉　　　都,"1'56""6",5,山本　　光雄,"1'56""7",6,越智　　照浩,"2'00""7",1,0.2,,2,0.21,,3,0.08,,4,0.15,,5,0.16,,6,0.25,,2,3,5.0,6.0,28.0,27.0
202609061012,2026-09-06,10,12R,14:11,2026-09-06T14:22:19.207590+09:00,1414,逃　げ,1,吉田　　拡郎,"1'49""0",3,竹腰　　正樹,"1'51""1",6,戸塚　　邦好,"1'52""5",5,長谷川　雅和,"1'54""1",2,森　　　智也,,4,岡村　　将也,,1,0.1,,2,0.18,,3,0.13,,4,0.13,,5,0.15,,6,0.15,,2,1,2.0,2.0,26.0,25.0
202609060307,2026-09-06,03,07R,13:56,2026-09-06T14:24:25.694190+09:00,1405,差　し,2,牧山　　敦也,"2'02""6",1,山本　稔太朗,"2'05""7",3,黒崎　　竜也,"2'07""9",4,港　　　理樹,"2'10""7",6,川合　　理司,,,,,1,0.2,,2,0.25,,3,0.26,,4,0.28,,5,0.24,,6,0.32,,3,1,4.0,5.0,20.0,25.0
202609061108,2026-09-06,11,08R,14:08,2026-09-06T14:26:18.540529+09:00,1411,逃　げ,1,土井　　歩夢,"1'51""1",3,山崎　　　祥,"1'52""2",2,金子　　龍斗,"1'53""2",6,塚越　　海斗,"1'55""2",4,藤本　　元輝,,5,早川　　理稀,,1,0.24,,2,0.22,,3,0.19,,4,0.24,,6,0.22,,5,0.25,,2,2,4.0,4.0,26.0,28.0
202609060208,2026-09-06,02,08R,14:16,2026-09-06T14:32:23.389211+09:00,1419,逃　げ,1,川添　　英正,"1'50""2",5,関口　　智久,"1'51""4",4,山崎　　昂介,"1'52""5",3,野村　　　誠,"1'53""5",2,中井　　俊祐,,6,山崎　　善庸,,1,0.11,,2,0.12,,3,0.11,,4,0.18,,5,0.11,,6,0.25,,3,1,1.0,1.0,20.0,25.0
202609062206,2026-09-06,22,06R,14:14,2026-09-06T14:34:18.974731+09:00,1420,逃　げ,1,今泉　　友吾,"1'50""7",2,堀越　　雄貴,"1'52""3",5,竹井　　貴史,"1'53""1",3,大町　　利克,"1'54""5",6,繁野谷　圭介,,4,早川　　颯太,,1,0.16,,2,0.22,,3,0.22,,4,0.26,,5,0.22,,6,0.2,,2,1,3.0,3.0,28.0,28.0
202609060908,2026-09-06,09,08R,14:18,2026-09-06T14:38:22.504663+09:00,1422,逃　げ,1,渡邉　　和将,"1'49""9",4,塩田　　北斗,"1'51""3",2,池田　　浩二,"1'52""8",6,宮地　　元輝,"1'53""9",5,中村　　晃朋,,3,豊田　健士郎,,1,0.06,,2,0.06,,3,0.05,,4,0.05,,5,0.13,,6,0.1,,3,4,2.0,1.0,25.0,26.0
202609061412,2026-09-06,14,12R,14:28,2026-09-06T14:40:25.645668+09:00,1432,まくり,4,大山　　千広,"1'48""7",1,田口　　節子,"1'50""5",6,千葉　　真弥,"1'51""5",5,松尾　　夏海,"1'53""7",2,米丸　　乃絵,,3,前田　　紗希,,1,0.23,,2,0.22,,3,0.25,,4,0.13,,5,0.22,,6,0.19,,2,5,1.0,1.0,29.0,27.0
202609060408,2026-09-06,04,08R,14:24,2026-09-06T14:42:21.517480+09:00,1427,まくり差し,6,長田　　頼宗,"1'51""0",1,森田　　梨湖,"1'52""2",3,石井　　裕美,"1'53""6",5,金田　　幸子,"1'54""7",2,今井　　裕梨,,4,田中　瀬里奈,,1,0.17,,2,0.21,,3,0.13,,6,0.11,,4,0.08,,5,0.11,,3,1,3.0,3.0,22.0,25.0
202609060308,2026-09-06,03,08R,14:24,2026-09-06T14:52:21.846977+09:00,1434,逃　げ,1,鈴木　結平太,"1'52""4",6,新田　　泰章,"1'53""9",4,澤崎　　雄哉,"1'55""4",5,荒井　　輝年,"1'56""1",2,広次　　　修,,3,岡谷　　健吾,,1,0.16,,2,0.16,,3,0.16,,4,0.12,,5,0.23,,6,0.14,,3,1,4.0,5.0,20.0,25.0
202609061708,2026-09-06,17,08R,14:36,2026-09-06T14:52:21.846977+09:00,1439,抜　き,6,根岸　　真優,"1'51""3",1,北川　　潤二,"1'53""6",3,原村　　拓也,"1'54""4",5,山本　景士郎,"1'55""6",2,江藤　　敦宏,"1'56""2",4,木山　　大聖,"1'57""9",1,0.1,,2,0.16,,3,0.13,,4,0.17,,5,0.12,,6,0.05,,1,3,5.0,6.0,28.0,27.0
202609061109,2026-09-06,11,09R,14:41,2026-09-06T15:00:48.435173+09:00,1444,逃　げ,1,竹間　　隆晟,"1'50""2",6,濱野　　斗馬,"1'51""8",2,藤田　　俊祐,"1'54""0",4,上野　　拓馬,"1'54""8",3,宮崎　心之介,,5,佐野　　優都,,1,0.12,,2,0.13,,3,0.15,,4,0.21,,6,0.18,,5,0.32,,2,2,4.0,4.0,26.0,28.0
202609062207,2026-09-06,22,07R,14:44,2026-09-06T15:00:48.435173+09:00,1447,逃　げ,1,北山　　康介,"1'50""7",3,寳田　　亮治,"1'52""9",4,佐々木　大河,"1'54""0",6,新開　　　航,"1'55""2",5,宮迫　　暢彦,,2,小松　　卓司,,1,0.16,,2,0.12,,3,0.13,,4,0.15,,5,0.17,,6,0.22,,2,1,2.0,2.0,28.0,28.0
202609060209,2026-09-06,02,09R,14:48,2026-09-06T15:06:23.030001+09:00,1451,差　し,2,岡瀬　　正人,"1'49""0",5,森　　　雄利,"1'51""4",1,重富　　伸也,"1'52""6",3,木下　　大將,"1'53""6",4,萬　　　正嗣,,6,森　　晋太郎,,1,0.1,,2,0.12,,3,0.1,,4,0.11,,5,0.11,,6,0.07,,3,1,1.0,1.0,20.0,25.0
202609060909,2026-09-06,09,09R,14:50,2026-09-06T15:10:22.632132+09:00,1454,逃　げ,1,平本　　真之,"1'49""4",6,澤田　　尚也,"1'50""8",4,井口　　佳典,"1'52""8",5,中田　　竜太,"1'53""9",2,加藤　　翔馬,,3,川原　　祐明,,1,0.14,,2,0.14,,3,0.19,,4,0.18,,5,0.22,,6,0.17,,3,4,2.0,1.0,25.0,26.0
202609060409,2026-09-06,04,09R,14:56,2026-09-06T15:14:24.847732+09:00,1459,まくり,3,関野　　　文,"1'49""9",1,土屋　　　蘭,"1'51""4",5,藤井　　太雅,"1'53""6",6,土屋　実沙希,"1'55""4",2,中曽　　瑠華,,4,小林　　愛実,,1,0.21,,2,0.19,,3,0.2,,4,0.35,,5,0.23,,6,0.21,,3,1,2.0,3.0,22.0,25.0
202609060309,2026-09-06,03,09R,14:52,2026-09-06T15:16:24.428645+09:00,1500,抜　き,6,三角　　哲男,"1'52""5",1,松尾　　　祭,"1'53""2",2,村本　　大成,"1'55""1",3,平野　　和明,"1'56""5",5,山口　　広樹,,4,花本　　　剛,,1,0.17,,2,0.13,,3,0.13,,4,0.34,,5,0.11,,6,0.07,,3,1,3.0,5.0,20.0,25.0
202609061709,2026-09-06,17,09R,15:04,2026-09-06T15:20:20.213203+09:00,1507,まくり,3,深川　麻奈美,"1'51""7",5,神田　　達也,"1'53""7",4,福田　　雅一,"1'54""5",1,齊藤　　　廉,"1'55""6",2,小原　　聡将,"1'56""4",6,森清　　友翔,"1'58""9",1,0.18,,2,0.18,,3,0.16,,4,0.1,,5,0.11,,6,0.08,,2,2,5.0,6.0,29.0,27.0
202609061110,2026-09-06,11,10R,15:11,2026-09-06T15:28:22.960368+09:00,1514,逃　げ,1,水谷　　理人,"1'49""9",3,小林　　礼央,"1'52""5",2,松田　　淳平,"1'53""6",6,大原　　祥昌,"1'54""5",4,大島　隆乃介,,5,原田　　朱理,,1,0.16,,2,0.11,,3,0.13,,4,0.27,,5,0.47,,6,0.18,,2,4,3.0,3.0,26.0,28.0
202609062208,2026-09-06,22,08R,15:14,2026-09-06T15:32:18.838137+09:00,1517,逃　げ,1,長野　壮志郎,"1'51""9",4,山本　　英志,"1'52""9",2,杉村　　賢也,"1'55""1",3,山口　　隆史,"1'56""3",5,平岡　　重典,,6,長尾　京志郎,,1,0.15,,2,0.22,,3,0.22,,4,0.13,,5,0.19,,6,0.17,,2,1,2.0,2.0,28.0,28.0
202609061201,2026-09-06,12,01R,15:17,2026-09-06T15:34:22.057208+09:00,1520,まくり,5,龍田　　真白,"1'52""2",4,小野　　京平,"1'53""7",2,松下　　知幸,"1'55""9",3,久保原　秀人,"1'56""6",6,田中　　　結,"1'58""4",1,東　　　健介,"2'00""1",1,0.18,,2,0.21,,3,0.16,,4,0.2,,5,0.11,,6,0.4,,2,2,5.0,2.0,27.0,27.0
202609060101,2026-09-06,01,01R,15:19,2026-09-06T15:36:23.578237+09:00,1523,差　し,2,若林　　樹蘭,"1'50""3",4,武富　　智亮,"1'51""3",5,三品　　隆浩,"1'53""1",1,松浦　　　勝,"1'53""3",3,松尾　　光広,"1'55""5",6,鳥本　　智史,"1'56""3",1,0.26,,2,0.27,,3,0.33,,4,0.32,,5,0.31,,6,0.3,,3,3,2.0,1.0,19.0,23.0
202609060210,2026-09-06,02,10R,15:21,2026-09-06T15:36:23.578237+09:00,1524,逃　げ,1,島田　　賢人,"1'49""6",3,齊藤　　　仁,"1'50""6",2,小川　　晃司,"1'52""6",5,畔柳　　俊吾,"1'53""2",4,田邉　　亮蔵,,6,宇野　　博之,,1,0.24,,3,0.15,,4,0.14,,5,0.16,,6,0.18,,2,0.14,,3,,0.0,0.0,20.0,25.0
202609060310,2026-09-06,03,10R,15:22,2026-09-06T15:42:20.394678+09:00,1528,逃　げ,1,岩瀬　　裕亮,"1'51""3",4,石渡　翔一郎,"1'53""7",3,大江　　　純,"1'55""1",6,川上　　　剛,"1'57""2",2,山ノ内　雅人,,5,本橋　　克洋,,1,0.12,,2,0.16,,3,0.13,,4,0.18,,5,0.25,,6,0.29,,3,1,3.0,5.0,21.0,25.0
202609060910,2026-09-06,09,10R,15:23,2026-09-06T15:42:20.394678+09:00,1527,逃　げ,1,遠藤　　エミ,"1'48""9",5,関　　　浩哉,"1'50""2",3,中島　　孝平,"1'52""6",2,若林　　義人,"1'53""4",6,篠崎　　仁志,,4,尾上　　雅也,,1,0.13,,2,0.12,,3,0.14,,4,0.14,,5,0.13,,6,0.21,,3,3,1.0,1.0,25.0,26.0
202609060701,2026-09-06,07,01R,15:25,2026-09-06T15:42:20.394678+09:00,1529,差　し,1,上田　　隆章,"1'49""5",3,高野　　心吾,"1'50""2",2,盛本　　真輔,"1'52""3",5,大谷　　直弘,"1'53""5",6,野相　　弘司,,4,今坂　　晃広,,2,0.14,,1,0.15,,3,0.14,,4,0.15,,5,0.18,,6,0.23,,3,3,4.0,2.0,24.0,25.0
202609060410,2026-09-06,04,10R,15:29,2026-09-06T15:46:25.711835+09:00,1532,差　し,2,櫻本　あゆみ,"1'51""2",5,中村　かなえ,"1'52""6",3,渡邉　真奈美,"1'54""3",1,樋口　由加里,"1'55""1",6,小川　　時光,,4,植竹　　玲奈,,1,0.16,,2,0.11,,3,0.18,,4,0.16,,5,0.06,,6,0.11,,3,1,2.0,3.0,22.0,25.0
202609061710,2026-09-06,17,10R,15:39,2026-09-06T15:54:24.621928+09:00,1542,逃　げ,1,後藤　　正宗,"1'53""3",6,山下　　和彦,"1'53""6",3,小林　　甘寧,"1'54""6",4,長尾　　章平,"1'56""5",5,亀山　　雅幸,"1'56""7",2,吉田　　和仁,"1'57""1",1,0.12,,2,0.16,,3,0.16,,4,0.2,,5,0.16,,6,0.13,,2,2,7.0,8.0,29.0,27.0
202609061202,2026-09-06,12,02R,15:42,2026-09-06T16:00:44.809261+09:00,1545,まくり差し,3,乙藤　　智史,"1'51""8",1,鈴木　　智啓,"1'52""7",5,滝沢　　織寧,"1'53""4",4,齋藤　　真之,"1'55""6",2,赤池　　修平,"1'57""7",6,高木　　茉白,"1'59""1",1,0.14,,2,0.19,,3,0.12,,4,0.15,,5,0.13,,6,0.22,,2,1,6.0,3.0,27.0,27.0
202609060102,2026-09-06,01,02R,15:43,2026-09-06T16:00:44.809261+09:00,1547,差　し,3,笠　　　雅雄,"1'50""2",5,谷野　　錬志,"1'51""4",4,鈴木　　峻佑,"1'52""6",1,小野　　信樹,"1'54""2",2,橋本　　久和,"1'55""0",6,鈴谷　　一平,"1'55""4",1,0.1,,2,0.08,,3,0.09,,4,0.12,,5,0.09,,6,0.07,,3,7,2.0,1.0,19.0,23.0
202609061111,2026-09-06,11,11R,15:47,2026-09-06T16:04:25.602378+09:00,1550,逃　げ,1,廣瀬　　　凜,"1'50""5",3,坂本　　一真,"1'52""8",2,津田　　陸翔,"1'53""1",5,村松　　栄太,"1'54""7",4,渡邊　　雄斗,,6,楠　　将太郎,,1,0.22,,2,0.26,,3,0.25,,4,0.24,,5,0.22,,6,0.22,,3,2,5.0,5.0,25.0,28.0
202609062209,2026-09-06,22,09R,15:50,2026-09-06T16:08:22.563003+09:00,1553,逃　げ,1,河野　　主樹,"1'51""3",4,篠原　　飛翔,"1'52""1",3,田中　　孝明,"1'54""1",5,森　　　弘行,"1'55""4",2,田代　　達也,,6,深澤　　達徳,,1,0.19,,2,0.21,,3,0.22,,4,0.22,,5,0.2,,6,0.2,,2,1,3.0,3.0,28.0,28.0
202609060211,2026-09-06,02,11R,15:55,2026-09-06T16:10:20.147074+09:00,1558,逃　げ,1,郷原　　章平,"1'48""9",3,島川　　海輝,"1'50""5",4,藤原　　碧生,"1'52""0",5,岩津　　徹郎,"1'53""3",2,杢野　　誓良,,6,鈴木　　　猛,,1,0.13,,2,0.17,,3,0.16,,4,0.19,,5,0.25,,6,0.22,,3,1,1.0,1.0,20.0,25.0
202609060311,2026-09-06,03,11R,15:53,2026-09-06T16:12:25.903547+09:00,1557,まくり,3,加藤　　政彦,"1'51""6",1,秦　　　英悟,"1'53""4",2,黒崎　　竜也,"1'54""1",4,金児　　隆太,"1'56""3",6,山口　　裕二,,5,渡辺　　　豊,,1,0.1,,2,0.08,,3,0.09,,4,0.28,,5,0.32,,6,0.39,,3,1,3.0,5.0,21.0,25.0
202609060702,2026-09-06,07,02R,15:57,2026-09-06T16:12:25.903547+09:00,1601,逃　げ,1,中里　　昌志,"1'50""6",3,森林　　　太,"1'52""2",4,飯島　　昌弘,"1'53""5",6,品川　二千翔,"1'54""5",2,森下　　　勇,,5,山下　　流心,,1,0.16,,2,0.16,,3,0.17,,4,0.19,,5,0.22,,6,0.24,,3,3,3.0,1.0,24.0,25.0
202609060911,2026-09-06,09,11R,15:58,2026-09-06T16:18:18.508784+09:00,1602,逃　げ,1,白井　　英治,"1'50""8",2,磯部　　　誠,"1'51""5",5,末永　　和也,"1'52""6",4,渡辺　　浩司,"1'53""5",3,木村　　仁紀,,6,鎌倉　　　涼,,1,0.07,,2,0.08,,3,0.07,,4,0.09,,5,0.1,,6,0.12,,3,3,2.0,1.0,24.0,26.0
202609060411,2026-09-06,04,11R,16:03,2026-09-06T16:20:21.487671+09:00,1606,まくり差し,6,高石　　梨菜,"1'51""0",1,平山　　智加,"1'53""3",5,村上　　奈穂,"1'54""8",2,岩崎　　麗子,"1'56""8",,,,,,,1,0.1,,2,0.09,,4,-0.01,F,3,-0.04,F,5,0.06,,6,0.04,,3,1,4.0,3.0,22.0,25.0
202609061711,2026-09-06,17,11R,16:11,2026-09-06T16:26:21.752917+09:00,1614,まくり差し,4,眞崎　　武蔵,"1'52""4",1,外崎　　　悟,"1'53""2",3,向後　　龍一,"1'55""0",5,内山　　七海,"1'56""3",6,飯田　　庄吾,"1'57""7",2,北川　　潤二,"1'59""3",1,0.15,,2,0.21,,3,0.14,,4,0.15,,5,0.24,,6,0.19,,2,2,5.0,5.0,29.0,27.0
202609060103,2026-09-06,01,03R,16:06,2026-09-06T16:28:21.179319+09:00,1610,抜　き,1,山谷　　　央,"1'58""8",2,花本　　夏樹,"2'03""0",6,黒柳　　浩孝,"2'05""0",4,笠置　　博之,"2'08""0",3,伊藤　　将吉,"2'09""7",,,,1,0.28,,2,0.21,,3,0.16,,4,0.15,,5,0.2,,6,0.22,,3,4,1.0,1.0,19.0,23.0
202609061203,2026-09-06,12,03R,16:13,2026-09-06T16:30:28.964122+09:00,1616,差　し,2,木谷　　賢太,"1'51""1",3,中島　　浩哉,"1'52""4",1,森　　　貴洋,"1'53""0",4,中野　　夢斗,"1'53""8",5,須藤　　隆雄,"1'56""7",6,山田　　理央,"1'59""5",1,0.11,,2,0.15,,3,0.11,,4,0.13,,5,0.11,,6,0.15,,3,2,2.0,1.0,27.0,27.0
202609061112,2026-09-06,11,12R,16:20,2026-09-06T16:30:28.964122+09:00,1623,逃　げ,1,藤原　　仙二,"1'50""3",3,塚越　　海斗,"1'52""1",2,仲　　　航太,"1'53""4",5,長谷川　晴哉,"1'53""9",4,吉田　　一心,,6,西川　　拓利,,1,0.06,,2,0.07,,3,0.07,,4,0.13,,5,0.11,,6,0.08,,2,2,2.0,2.0,24.0,28.0
202609062210,2026-09-06,22,10R,16:17,2026-09-06T16:36:22.707689+09:00,1620,逃　げ,1,品田　　直樹,"1'51""1",4,竹井　　貴史,"1'52""6",5,溝口　海義也,"1'54""3",2,松田　　隆司,"1'56""0",3,作間　　　章,,6,鳥飼　　　眞,,1,0.15,,2,0.11,,3,0.17,,4,0.16,,5,0.13,,6,0.21,,2,1,3.0,3.0,28.0,28.0
202609060703,2026-09-06,07,03R,16:23,2026-09-06T16:38:28.176948+09:00,1627,逃　げ,1,林　　　祐介,"1'50""1",3,中辻　　崇人,"1'51""6",6,下河　　誉史,"1'53""2",5,岡田　　憲行,"1'54""8",2,本岡　　勝利,,4,渥美　　卓郎,,1,0.18,,2,0.26,,3,0.15,,4,0.22,,5,0.11,,6,0.16,,3,2,3.0,1.0,24.0,25.0
202609060212,2026-09-06,02,12R,16:30,2026-09-06T16:42:21.169929+09:00,1633,まくり,2,井上　　忠政,"1'48""5",3,椎名　　　豊,"1'49""6",5,海野　康志郎,"1'50""6",6,佐藤　　　翼,"1'51""4",1,安河内鈴之介,,4,三村　　岳人,,1,0.02,,4,0.07,,2,0.01,,3,0.06,,5,0.08,,6,0.11,,3,,0.0,0.0,20.0,25.0
202609060312,2026-09-06,03,12R,16:25,2026-09-06T16:44:22.758399+09:00,1628,まくり,3,森作　　雄大,"1'52""3",1,茅原　　悠紀,"1'54""0",4,横澤　　剛治,"1'59""2",5,鈴木　　賢一,"2'02""4",,,,,,,1,0.15,,2,0.14,,3,0.08,,4,0.11,,5,0.18,,,,,3,1,4.0,5.0,21.0,25.0
202609060104,2026-09-06,01,04R,16:33,2026-09-06T16:50:22.426493+09:00,1637,差　し,2,廣瀬　　将亨,"1'49""8",1,齋藤　　　勇,"1'52""0",3,谷口　　　丞,"1'53""4",4,田村　　隆信,"1'54""8",6,吉田　　翔悟,"1'55""2",5,前川　　守嗣,"1'55""5",1,0.07,,2,0.06,,3,0.03,,4,0.14,,5,0.11,,6,0.18,,3,,0.0,0.0,19.0,23.0
202609060412,2026-09-06,04,12R,16:38,2026-09-06T16:50:22.426493+09:00,1641,逃　げ,1,佐藤　隆太郎,"1'49""9",3,大澤　　真菜,"1'52""0",6,藤田　　美代,"1'53""5",4,喜井　つかさ,"1'54""6",2,真子　奈津実,,5,来田　　衣織,,1,0.05,,2,0.23,,3,0.14,,4,0.18,,5,0.15,,6,0.18,,3,1,3.0,3.0,22.0,25.0
202609060912,2026-09-06,09,12R,16:35,2026-09-06T16:52:19.363128+09:00,1639,差　し,2,菊地　　孝平,"1'49""5",1,桐生　　順平,"1'51""4",3,青木　　玄太,"1'52""6",4,高野　　哲史,"1'54""1",5,井上　　一輝,,6,柳生　　泰二,,1,0.11,,2,0.1,,3,0.15,,4,0.13,,5,0.2,,6,0.28,,3,3,4.0,2.0,24.0,26.0
202609061204,2026-09-06,12,04R,16:45,2026-09-06T17:02:24.262285+09:00,1648,まくり,3,池田　　雄祐,"1'51""0",4,浦田　　晃嗣,"1'52""5",2,佐々木　翔斗,"1'53""4",5,芝田　　浩治,"1'54""6",6,安藤　　裕貴,"1'56""2",1,間庭　　菜摘,"1'59""0",1,0.07,,2,0.11,,3,0.11,,4,0.12,,5,0.12,,6,0.17,,2,1,4.0,2.0,27.0,27.0
202609061712,2026-09-06,17,12R,16:50,2026-09-06T17:02:24.262285+09:00,1653,逃　げ,1,前田　　　滉,"1'51""8",4,谷村　　一哉,"1'53""3",2,大平　誉史明,"1'54""5",6,牧　　　宏次,"1'55""6",3,武重　　雄介,"1'56""3",5,松井　　賢治,"2'00""8",1,0.12,,2,0.21,,3,0.14,,4,0.12,,5,0.16,,6,0.12,,2,2,5.0,6.0,29.0,27.0
202609060704,2026-09-06,07,04R,16:52,2026-09-06T17:08:26.865664+09:00,1656,まくり,3,宮嵜　隆太郎,"1'48""8",2,池本　　輝明,"1'51""1",4,大峯　　　豊,"1'52""2",5,廣中　　良一,"1'52""9",1,岩橋　　裕馬,,6,土山　　卓也,,1,0.17,,2,0.21,,3,0.12,,4,0.13,,5,0.14,,6,0.14,,3,,0.0,0.0,23.0,25.0
202609062211,2026-09-06,22,11R,16:56,2026-09-06T17:14:21.151124+09:00,1659,まくり,5,北山　　康介,"1'50""9",1,繁野谷　圭介,"1'52""2",2,福来　　　剛,"1'53""5",3,濱本　　優一,"1'55""0",4,伏島　　祐介,,6,関　　　裕也,,1,0.23,,3,0.21,,5,0.25,,6,0.24,,2,0.22,,4,0.24,,2,1,3.0,3.0,28.0,28.0
202609060105,2026-09-06,01,05R,17:01,2026-09-06T17:18:22.169281+09:00,1705,差　し,4,笠原　　　亮,"1'50""5",3,松江　　秀徳,"1'51""1",2,加倉　　侑征,"1'52""7",1,眞鳥　　康太,"1'52""9",6,森　　　智哉,"1'54""8",5,松浦　　　勝,"1'56""9",1,0.12,,2,0.13,,3,0.16,,4,0.11,,5,0.18,,6,0.26,,3,,0.0,0.0,19.0,23.0
202609061205,2026-09-06,12,05R,17:10,2026-09-06T17:28:17.270445+09:00,1713,逃　げ,1,金子　　和之,"1'50""8",2,深山　　祐二,"1'53""1",4,田中　　勇輔,"1'54""6",6,渡邉　　　翼,"1'56""1",3,大塚　　浩二,"1'56""4",5,赤松　　咲香,"1'59""2",1,0.18,,2,0.23,,3,0.24,,4,0.15,,5,0.2,,6,0.23,,3,1,3.0,1.0,27.0,27.0
202609060705,2026-09-06,07,05R,17:19,2026-09-06T17:36:21.935733+09:00,1723,逃　げ,1,山田　　佑樹,"1'49""3",4,大上　　卓人,"1'50""4",3,谷川　　将太,"1'52""2",6,服部　　達哉,"1'52""7",5,上田　　隆章,,2,宮崎　　奏磨,,1,0.22,,2,0.21,,3,0.19,,4,0.17,,5,0.21,,6,0.24,,3,,0.0,0.0,23.0,25.0
202609062212,2026-09-06,22,12R,17:25,2026-09-06T17:40:21.675988+09:00,1728,抜　き,1,新開　　　航,"1'51""2",5,長野　壮志郎,"1'53""3",2,松本　　一毅,"1'54""5",6,今泉　　友吾,"1'55""4",4,枝尾　　　賢,,3,佃　　　來紀,,1,0.12,,2,0.06,,3,0.08,,4,0.08,,5,0.02,,6,0.1,,2,1,3.0,3.0,28.0,28.0
202609060106,2026-09-06,01,06R,17:28,2026-09-06T17:46:22.457169+09:00,1732,まくり,3,萩原　　知哉,"1'50""2",1,山本　　隆幸,"1'51""3",2,三品　　隆浩,"1'53""6",6,相馬　　　翔,"1'54""2",4,品川　　賢次,"1'55""2",5,小野　　信樹,"1'57""5",1,0.17,,2,0.16,,3,0.12,,4,0.13,,5,0.06,,6,0.09,,3,,0.0,0.0,19.0,23.0
202609061206,2026-09-06,12,06R,17:37,2026-09-06T17:54:23.627725+09:00,1740,逃　げ,1,山本　　修一,"1'52""6",4,徳増　　秀樹,"1'54""3",2,小野　　京平,"1'54""6",6,草場　　康幸,"1'56""2",5,久保原　秀人,"1'57""4",3,上田　　紗奈,"1'58""9",1,0.22,,2,0.23,,3,0.25,,4,0.34,,5,0.26,,6,0.28,,3,1,5.0,2.0,26.0,27.0
202609060706,2026-09-06,07,06R,17:46,2026-09-06T18:02:19.187070+09:00,1750,まくり,2,片岡　　雅裕,"1'48""6",4,鰐部　太空海,"1'51""4",3,長谷川　親王,"1'52""3",5,西川　新太郎,"1'54""1",6,山下　　流心,,1,小林　　基樹,,1,0.25,,2,0.15,,3,0.16,,4,0.17,,5,0.18,,6,0.29,,3,,0.0,0.0,23.0,25.0
202609060107,2026-09-06,01,07R,17:55,2026-09-06T18:12:23.283075+09:00,1759,差　し,2,松本　　真広,"1'50""1",1,鳥居塚　孝博,"1'51""6",4,花本　　夏樹,"1'52""7",3,湯川　　浩司,"1'54""4",5,松尾　　光広,"1'55""1",6,鈴木　　峻佑,"1'56""7",1,0.15,,2,0.21,,3,0.18,,4,0.2,,5,0.17,,6,0.12,,3,,0.0,0.0,19.0,23.0
202609061207,2026-09-06,12,07R,18:04,2026-09-06T18:22:26.648916+09:00,1807,逃　げ,1,近江　　翔吾,"1'51""0",2,滝沢　　織寧,"1'52""4",3,白水　　勝也,"1'53""2",4,乙藤　　智史,"1'55""3",5,松下　　知幸,"1'56""9",6,龍田　　真白,"1'58""2",1,0.21,,2,0.19,,3,0.16,,4,0.14,,5,0.14,,6,0.11,,3,2,3.0,1.0,27.0,27.0
202609060707,2026-09-06,07,07R,18:13,2026-09-06T18:34:22.710334+09:00,1817,まくり,4,高倉　　孝太,"1'50""2",1,中村　　辰也,"1'50""7",5,林　　　祐介,"1'52""4",3,土屋　　智則,"1'53""7",2,野相　　弘司,,6,塩嶋　　泰空,,1,0.21,,2,0.26,,3,0.21,,4,0.17,,5,0.19,,6,0.28,,3,7,1.0,0.0,22.0,25.0
