レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609051102,2026-09-05,11,02R,11:02,2026-09-05T10:52:19.757588+09:00,18,10,08,06,04,02,01,B1,5154,村松 栄太,6.00,18,01,7,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,A2,5303,土井 歩夢,5.00,25,00,11,6.67,3,6.00,3,5.33,2,4.67,2,4.00,0,3.67,0,B1,5167,小川 竜太朗,6.00,18,01,12,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,A1,5280,廣瀬 凜,11.00,1,01,9,10.67,5,10.00,5,9.33,5,8.67,5,8.00,5,7.67,5,B1,5130,上野 拓馬,1.00,35,00,8,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,A2,5210,藤井 公人,賞除,--,00,,-29.00,0,-29.67,0,-30.33,0,-31.00,0,-31.67,0,-32.00,0
202609050902,2026-09-05,09,02R,11:12,2026-09-05T11:02:20.459930+09:00,18,10,08,06,04,02,01,A1,4512,高野 哲史,6.00,21,00,,7.00,5,6.50,0,6.00,0,5.50,0,5.00,0,4.75,0,A1,4477,篠崎 仁志,5.00,30,00,,6.25,0,5.75,0,5.25,0,4.75,0,4.25,0,4.00,0,A1,4760,山崎 郡,3.33,44,00,10,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A1,4337,平本 真之,5.33,26,00,8,6.50,2,6.00,2,5.50,0,5.00,0,4.50,0,4.25,0,A1,4391,松田 祐季,2.50,48,00,11,5.00,0,4.33,0,3.67,0,3.00,0,2.33,0,2.00,0,A1,4205,山口 剛,5.00,30,00,7,6.25,2,5.75,0,5.25,0,4.75,0,4.25,0,4.00,0
202609050301,2026-09-05,03,01R,11:14,2026-09-05T11:04:19.357313+09:00,12,10,08,06,04,02,01,B1,4880,澤崎 雄哉,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4258,関根 彰人,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4623,中北 将史,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4583,古田 祐貴,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3850,小川 知行,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5378,鈴木 結平太,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609050202,2026-09-05,02,02R,11:16,2026-09-05T11:06:22.846922+09:00,6,10,08,06,04,02,01,B1,5102,原田 雄次,3.33,27,00,12,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A2,4486,野村 誠,3.00,32,00,11,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,B1,5309,森 雄利,2.00,36,00,8,4.00,0,3.50,0,3.00,0,2.50,0,2.00,0,1.75,0,B1,4103,山崎 善庸,0.33,38,00,7,2.75,0,2.25,0,1.75,0,1.25,0,0.75,0,0.50,0,B1,4213,重富 伸也,3.00,32,00,9,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,A1,5217,藤原 碧生,6.00,18,00,6,6.80,0,6.40,0,6.00,0,5.60,0,5.20,0,5.00,0
202609051007,2026-09-05,10,07R,11:20,2026-09-05T11:10:22.158651+09:00,18,10,08,06,04,02,01,B1,3804,中渡 修作,5.33,21,00,,6.50,5,6.00,5,5.50,0,5.00,0,4.50,0,4.25,0,A2,5161,登玉 隼百,4.00,31,00,12,5.50,2,5.00,2,4.50,2,4.00,0,3.50,0,3.25,0,B1,4167,片岡 秀樹,3.75,32,00,2,5.00,0,4.60,0,4.20,0,3.80,0,3.40,0,3.20,0,A2,4709,岡村 将也,5.50,19,00,,6.40,5,6.00,5,5.60,0,5.20,0,4.80,0,4.60,0,B1,5282,中本 大樹,3.00,35,00,1,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,B1,3776,横井 健太,2.33,41,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0
202609050402,2026-09-05,04,02R,11:24,2026-09-05T11:14:20.675285+09:00,18,10,08,06,04,02,01,B2,4882,瀧川 千依,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4927,関野 文,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5361,植竹 玲奈,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,4781,西舘 果里,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4175,川尻 泰輔,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4065,金田 幸子,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609051103,2026-09-05,11,03R,11:34,2026-09-05T11:24:22.243481+09:00,18,10,08,06,04,02,01,B1,5343,小林 礼央,2.00,34,00,9,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A2,5106,山崎 祥,8.00,9,01,12,8.67,5,8.00,5,7.33,5,6.67,3,6.00,3,5.67,2,B1,5354,渡邊 雄斗,7.00,14,01,,8.00,5,7.33,5,6.67,5,6.00,5,5.33,0,5.00,0,A2,5134,大原 祥昌,4.00,27,00,11,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,5379,廣部 大明,2.00,34,00,7,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A1,5221,竹間 隆晟,9.50,4,01,10,9.67,5,9.00,5,8.33,5,7.67,5,7.00,3,6.67,3
202609050302,2026-09-05,03,02R,11:41,2026-09-05T11:32:23.628994+09:00,12,10,08,06,04,02,01,B1,4888,金児 隆太,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4000,松本 博昭,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5071,野見山 拓己,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5120,山本 稔太朗,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3859,多羅尾 達之,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3664,鈴木 賢一,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609050903,2026-09-05,09,03R,11:42,2026-09-05T11:32:23.628994+09:00,18,10,08,06,04,02,01,A1,4743,木村 仁紀,4.00,38,00,7,6.00,2,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,A1,4856,豊田 健士郎,7.33,8,01,,8.00,5,7.50,5,7.00,5,6.50,0,6.00,0,5.75,0,A1,5267,石本 裕武,6.67,14,01,,7.50,5,7.00,5,6.50,0,6.00,0,5.50,0,5.25,0,A1,4852,川原 祐明,2.67,47,00,,4.50,0,4.00,0,3.50,0,3.00,0,2.50,0,2.25,0,A1,4445,宮地 元輝,8.50,4,01,9,9.00,5,8.33,3,7.67,3,7.00,3,6.33,2,6.00,2,A1,5034,若林 義人,4.50,31,00,12,6.33,2,5.67,2,5.00,0,4.33,0,3.67,0,3.33,0
202609050203,2026-09-05,02,03R,11:45,2026-09-05T11:36:25.297252+09:00,6,10,08,06,04,02,01,B1,4315,山崎 昂介,4.33,24,00,8,5.75,0,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,B1,4177,萬 正嗣,6.00,18,00,11,7.00,0,6.50,0,6.00,0,5.50,0,5.00,0,4.75,0,B1,3929,杢野 誓良,5.67,20,00,10,6.75,0,6.25,0,5.75,0,5.25,0,4.75,0,4.50,0,A2,5145,島川 海輝,8.67,4,01,12,9.00,3,8.50,3,8.00,2,7.50,0,7.00,0,6.75,0,A1,4324,海野 康志郎,7.00,12,00,9,7.60,0,7.20,0,6.80,0,6.40,0,6.00,0,5.80,0,B1,5364,金子 怜央,賞除,--,00,,-21.75,0,-22.25,0,-22.75,0,-23.25,0,-23.75,0,-24.00,0
202609052201,2026-09-05,22,01R,11:48,2026-09-05T11:38:27.691369+09:00,18,10,08,06,04,02,01,B1,4904,松本 一毅,6.67,9,01,,7.14,5,6.86,5,6.57,5,6.29,5,6.00,0,5.86,0,B1,4632,長尾 京志郎,5.50,22,00,7,6.40,3,6.00,2,5.60,2,5.20,0,4.80,0,4.60,0,B1,3948,大町 利克,1.60,42,00,10,3.00,0,2.67,0,2.33,0,2.00,0,1.67,0,1.50,0,B1,4815,伏島 祐介,7.25,7,01,12,7.80,5,7.40,5,7.00,5,6.60,3,6.20,3,6.00,2,B1,4944,田代 達也,5.50,22,00,11,6.40,3,6.00,2,5.60,2,5.20,0,4.80,0,4.60,0,B1,3523,寳田 亮治,4.25,33,00,8,5.40,0,5.00,0,4.60,0,4.20,0,3.80,0,3.60,0
202609051008,2026-09-05,10,08R,11:50,2026-09-05T11:40:22.186007+09:00,18,10,08,06,04,02,01,B1,4669,井上 茂,4.75,27,00,4,5.80,0,5.40,0,5.00,0,4.60,0,4.20,0,4.00,0,B1,3989,熊本 英一,7.00,9,01,1,7.60,5,7.20,5,6.80,5,6.40,5,6.00,5,5.80,0,B1,4252,松下 哲也,5.33,22,00,12,6.50,3,6.00,3,5.50,2,5.00,2,4.50,0,4.25,0,A2,4633,森 智也,7.75,5,01,,8.20,5,7.80,5,7.40,5,7.00,5,6.60,5,6.40,5,B1,4489,岩川 仁士,6.25,14,01,3,7.00,5,6.60,5,6.20,5,5.80,0,5.40,0,5.20,0,A1,4166,吉田 拡郎,8.75,1,01,,9.00,5,8.60,5,8.20,5,7.80,5,7.40,5,7.20,5
202609050403,2026-09-05,04,03R,11:53,2026-09-05T11:44:23.663779+09:00,18,10,08,06,04,02,01,A1,4478,櫻本 あゆみ,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3993,永井 聖美,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4844,村上 奈穂,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5277,井上 未都,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5357,田中 瀬里奈,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4895,門間 雄大,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609051104,2026-09-05,11,04R,12:02,2026-09-05T11:52:20.207033+09:00,18,10,08,06,04,02,01,B1,5273,山下 拓巳,1.00,36,00,,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0,B1,5186,遠藤 圭吾,1.00,36,00,8,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,5268,山本 幸也,1.00,36,00,10,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,A1,5255,藤原 仙二,8.00,9,01,12,9.00,5,8.00,5,7.00,3,6.00,3,5.00,2,4.50,2,A1,5018,竹下 大樹,8.50,7,01,11,9.00,5,8.33,5,7.67,5,7.00,5,6.33,3,6.00,3,B1,5247,大森 翼,賞除,--,00,,-29.00,0,-29.67,0,-30.33,0,-31.00,0,-31.67,0,-32.00,0
202609050303,2026-09-05,03,03R,12:08,2026-09-05T11:58:20.196177+09:00,12,10,08,06,04,02,01,B1,4004,山本 浩輔,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4427,秦 英悟,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5138,村本 大成,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4179,広次 修,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5098,大江 純,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3857,阿波 勝哉,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609050204,2026-09-05,02,04R,12:14,2026-09-05T12:04:22.185816+09:00,6,10,08,06,04,02,01,B2,4650,中山 雄太,2.33,35,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,B1,3893,汐崎 正則,3.33,29,00,9,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A1,4787,椎名 豊,10.00,2,01,10,10.00,5,9.60,5,9.20,5,8.80,3,8.40,3,8.20,3,A2,5111,三村 岳人,10.33,1,01,11,10.25,5,9.75,5,9.25,5,8.75,3,8.25,3,8.00,3,A2,5330,安河内鈴之介,9.00,3,01,,9.20,5,8.80,5,8.40,5,8.00,5,7.60,0,7.40,0,B2,4495,森 晋太郎,3.33,29,00,8,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0
202609050904,2026-09-05,09,04R,12:13,2026-09-05T12:04:22.185816+09:00,18,10,08,06,04,02,01,A1,4305,金子 拓矢,6.67,14,01,11,7.50,3,7.00,3,6.50,2,6.00,2,5.50,0,5.25,0,A1,4772,石丸 海渡,6.00,22,00,12,7.33,3,6.67,3,6.00,2,5.33,0,4.67,0,4.33,0,A1,4953,尾上 雅也,2.67,47,00,,4.50,0,4.00,0,3.50,0,3.00,0,2.50,0,2.25,0,A1,4468,大池 佑来,2.00,49,00,9,4.67,0,4.00,0,3.33,0,2.67,0,2.00,0,1.67,0,A1,4980,佐々木 完太,5.33,27,00,,6.50,0,6.00,0,5.50,0,5.00,0,4.50,0,4.25,0,A1,4344,新田 雄史,7.00,10,01,10,7.75,3,7.25,3,6.75,3,6.25,2,5.75,0,5.50,0
202609052202,2026-09-05,22,02R,12:18,2026-09-05T12:08:20.300007+09:00,18,10,08,06,04,02,01,B1,3107,平岡 重典,4.00,36,00,7,5.00,0,4.67,0,4.33,0,4.00,0,3.67,0,3.50,0,B2,5235,岩田 凌,4.20,34,00,6,5.17,0,4.83,0,4.50,0,4.17,0,3.83,0,3.67,0,B1,5133,堀越 雄貴,3.00,38,00,8,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,B1,4100,松田 隆司,7.40,6,01,,7.83,5,7.50,5,7.17,5,6.83,5,6.50,5,6.33,5,A2,5081,篠原 飛翔,5.00,28,00,9,6.00,2,5.60,2,5.20,0,4.80,0,4.40,0,4.20,0,B1,5190,大月 遊雅,賞除,--,00,,-14.40,0,-14.80,0,-15.20,0,-15.60,0,-16.00,0,-16.20,0
