レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609071305,2026-09-07,13,05R,12:33,2026-09-07T12:24:22.789825+09:00,18,10,08,06,04,02,01,B1,3838,伊藤 啓三,0.00,24,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,A1,5089,前田 翔,0.00,24,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,A2,4515,藤田 浩人,0.00,24,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,A2,4049,荒川 健太,0.00,24,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,B1,4729,佐藤 謙史朗,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B1,4251,川崎 誠志,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0
202609070304,2026-09-07,03,04R,12:35,2026-09-07T12:26:24.252092+09:00,12,10,08,06,04,02,01,B1,5138,村本 大成,6.00,19,00,12,7.00,2,6.50,0,6.00,0,5.50,0,5.00,0,4.75,0,B1,3857,阿波 勝哉,3.67,37,00,8,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B2,5378,鈴木 結平太,4.00,33,00,,5.50,0,5.00,0,4.50,0,4.00,0,3.50,0,3.25,0,B1,3850,小川 知行,6.67,17,00,11,7.50,2,7.00,2,6.50,0,6.00,0,5.50,0,5.25,0,A1,4427,秦 英悟,7.67,9,01,9,8.25,3,7.75,3,7.25,2,6.75,0,6.25,0,6.00,0,A2,3685,荒井 輝年,賞除,--,00,,-21.00,0,-21.50,0,-22.00,0,-22.50,0,-23.00,0,-23.25,0
202609071409,2026-09-07,14,09R,12:38,2026-09-07T12:28:20.937283+09:00,18,10,08,06,04,02,01,B1,3470,新田 芳美,6.50,12,01,,7.67,5,7.00,5,6.33,5,5.67,0,5.00,0,4.67,0,B1,4984,森下 愛梨,2.00,38,00,5,4.67,0,4.00,0,3.33,0,2.67,0,2.00,0,1.67,0,A2,4627,藤原 菜希,5.00,24,00,4,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,A2,4642,松尾 夏海,7.33,7,01,3,8.00,5,7.50,5,7.00,5,6.50,5,6.00,5,5.75,0,B1,4900,中田 夕貴,6.00,16,01,1,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,B2,5440,薗頭 心,1.00,41,00,,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202609070405,2026-09-07,04,05R,12:52,2026-09-07T12:42:25.867850+09:00,18,10,08,06,04,02,01,B1,4730,土屋 実沙希,8.00,6,01,10,8.50,5,8.00,5,7.50,5,7.00,5,6.50,3,6.25,3,B2,4090,中村 尊,9.00,3,01,9,9.25,5,8.75,5,8.25,5,7.75,5,7.25,5,7.00,5,A2,3845,中谷 朋子,5.33,23,00,11,6.50,3,6.00,3,5.50,2,5.00,2,4.50,2,4.25,0,B2,4998,中村 かなえ,7.67,9,01,12,8.25,5,7.75,5,7.25,5,6.75,5,6.25,3,6.00,3,B1,5213,湯淺 紀香,4.33,29,00,,5.75,5,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,B1,4844,村上 奈穂,3.67,34,00,,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0
202609071605,2026-09-07,16,05R,12:57,2026-09-07T12:48:24.643013+09:00,18,10,08,06,04,02,01,A2,3988,古川 誠之,0.00,24,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B1,5335,森 陽多,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B1,5063,大塚 雅治,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A2,5299,西丸 敦基,0.00,24,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,A1,4350,篠崎 元志,0.00,24,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B1,4382,高山 智至,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0
202609070305,2026-09-07,03,05R,13:02,2026-09-07T12:52:21.767719+09:00,12,10,08,06,04,02,01,B1,5053,山口 広樹,2.33,41,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,B1,3655,本橋 克洋,-0.67,43,00,,2.00,0,1.50,0,1.00,0,0.50,0,0.00,0,-0.25,0,B1,4880,澤崎 雄哉,7.67,9,01,9,8.25,3,7.75,3,7.25,2,6.75,0,6.25,0,6.00,0,A1,4189,川上 剛,8.67,4,01,12,9.00,3,8.50,3,8.00,3,7.50,2,7.00,2,6.75,0,B1,5427,港 理樹,4.00,33,00,,5.50,0,5.00,0,4.50,0,4.00,0,3.50,0,3.25,0,A1,4418,茅原 悠紀,7.67,9,01,10,8.25,3,7.75,3,7.25,2,6.75,0,6.25,0,6.00,0
202609071106,2026-09-07,11,06R,13:01,2026-09-07T12:52:21.767719+09:00,18,10,08,06,04,02,01,A2,5134,大原 祥昌,5.60,16,01,11,6.33,5,6.00,5,5.67,3,5.33,2,5.00,2,4.83,2,B1,5167,小川 竜太朗,4.75,24,00,10,5.80,3,5.40,2,5.00,2,4.60,2,4.20,0,4.00,0,A1,5280,廣瀬 凜,9.83,1,01,,9.86,5,9.57,5,9.29,5,9.00,5,8.71,5,8.57,5,B1,5271,杉山 太陽,2.20,40,00,1,3.50,0,3.17,0,2.83,0,2.50,0,2.17,0,2.00,0,B2,5460,早川 理稀,2.80,35,00,,4.00,0,3.67,0,3.33,0,3.00,0,2.67,0,2.50,0,B1,5276,大島 隆乃介,5.40,19,00,,6.17,5,5.83,5,5.50,5,5.17,0,4.83,0,4.67,0
202609071306,2026-09-07,13,06R,13:07,2026-09-07T12:58:23.903493+09:00,18,10,08,06,04,02,01,A1,4184,渡邊 雄一郎,0.00,30,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,2,1.00,2,B1,3870,寺嶋 雄,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,4672,守屋 大地,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A1,4036,金田 諭,0.00,30,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,B1,5328,井上 慧人,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B1,3584,佐々木 英樹,0.00,30,00,10,10.00,5,8.00,5,6.00,3,4.00,3,2.00,2,1.00,2
202609071410,2026-09-07,14,10R,13:09,2026-09-07T13:00:53.216834+09:00,18,10,08,06,04,02,01,A2,4738,清埜 翔子,6.00,16,01,,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,B2,5056,西岡 成美,4.00,28,00,1,6.00,5,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,B1,4714,喜多須 杏奈,6.00,16,01,5,7.33,5,6.67,5,6.00,5,5.33,0,4.67,0,4.33,0,A1,4050,田口 節子,7.33,8,01,6,8.00,5,7.50,5,7.00,5,6.50,5,6.00,5,5.75,0,B1,5153,佐藤 ほのか,5.00,23,00,3,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,B1,4400,加藤 奈月,-0.50,42,00,4,3.00,0,2.33,0,1.67,0,1.00,0,0.33,0,0.00,0
202609070406,2026-09-07,04,06R,13:22,2026-09-07T13:12:17.990241+09:00,18,10,08,06,04,02,01,B1,4065,金田 幸子,2.00,39,00,,4.00,0,3.50,0,3.00,0,2.50,0,2.00,0,1.75,0,A1,4266,長田 頼宗,10.67,1,01,12,10.50,5,10.00,5,9.50,5,9.00,5,8.50,5,8.25,5,B1,4525,真子 奈津実,5.67,19,00,10,6.75,5,6.25,3,5.75,3,5.25,2,4.75,2,4.50,2,B1,5314,中曽 瑠華,3.67,34,00,,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B2,5370,日隈 茜,2.00,39,00,,4.00,0,3.50,0,3.00,0,2.50,0,2.00,0,1.75,0,B1,4893,渡邉 真奈美,7.00,10,01,1,7.60,5,7.20,5,6.80,5,6.40,5,6.00,5,5.80,5
202609071606,2026-09-07,16,06R,13:28,2026-09-07T13:18:21.978963+09:00,18,10,08,06,04,02,01,B1,4728,山口 亮,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,A1,4446,和田 兼輔,0.00,30,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,2,1.00,2,A2,4549,小林 文彦,0.00,30,00,11,10.00,5,8.00,5,6.00,5,4.00,3,2.00,2,1.00,2,A2,4067,永井 源,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0,B2,5423,高橋 嗣穏,-9.00,46,00,1,0.50,0,-0.50,0,-1.50,0,-2.50,0,-3.50,0,-4.00,0,B1,3866,木山 誠一,0.00,30,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,0,1.00,0
202609070306,2026-09-07,03,06R,13:29,2026-09-07T13:20:22.288961+09:00,12,10,08,06,04,02,01,B1,4407,鹿島 敏弘,4.00,34,00,10,5.50,0,5.00,0,4.50,0,4.00,0,3.50,0,3.25,0,B1,4438,森作 雄大,7.00,13,00,,7.75,5,7.25,0,6.75,0,6.25,0,5.75,0,5.50,0,A1,3256,三角 哲男,8.00,6,01,11,8.50,3,8.00,3,7.50,3,7.00,2,6.50,2,6.25,0,A2,4000,松本 博昭,8.67,4,01,12,9.00,5,8.50,3,8.00,3,7.50,3,7.00,2,6.75,2,B1,4173,岡谷 健吾,1.50,42,00,2,3.20,0,2.80,0,2.40,0,2.00,0,1.60,0,1.40,0,B1,3839,川合 理司,賞除,--,00,1,-17.00,0,-17.40,0,-17.80,0,-18.20,0,-18.60,0,-18.80,0
202609071107,2026-09-07,11,07R,13:37,2026-09-07T13:28:19.736728+09:00,18,10,08,06,04,02,01,B1,5152,丸山 祐也,3.50,32,00,11,4.80,2,4.40,2,4.00,0,3.60,0,3.20,0,3.00,0,A1,5298,水谷 理人,5.33,20,00,1,6.00,5,5.71,5,5.43,0,5.14,0,4.86,0,4.71,0,B1,5157,市川 健太,6.67,9,01,2,7.14,5,6.86,5,6.57,5,6.29,5,6.00,5,5.86,5,A1,5018,竹下 大樹,9.60,1,01,12,9.67,5,9.33,5,9.00,5,8.67,5,8.33,5,8.17,5,B1,5130,上野 拓馬,5.00,24,00,,5.83,5,5.50,5,5.17,0,4.83,0,4.50,0,4.33,0,B1,5377,鳥居塚 嶺王,賞除,--,00,,-20.50,0,-21.00,0,-21.50,0,-22.00,0,-22.50,0,-22.75,0
202609071307,2026-09-07,13,07R,13:40,2026-09-07T13:30:35.578628+09:00,18,10,08,06,04,02,01,B1,4039,村上 功祐,0.00,36,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,A1,4297,山田 哲也,0.00,36,00,12,10.00,5,8.00,5,6.00,3,4.00,2,2.00,2,1.00,2,B1,3663,木山 和幸,4.00,19,00,2,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,A1,3574,大神 康司,0.00,36,00,11,10.00,5,8.00,3,6.00,3,4.00,2,2.00,2,1.00,2,A2,3975,小野寺 智洋,0.00,36,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,5307,富永 夏哉人,6.00,13,01,1,8.00,5,7.00,5,6.00,5,5.00,0,4.00,0,3.50,0
202609071411,2026-09-07,14,11R,13:49,2026-09-07T13:40:23.608194+09:00,18,11,09,07,05,04,03,B1,4678,水野 望美,3.00,35,00,3,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,3.00,0,B1,4733,赤井 睦,7.00,10,01,4,8.33,5,7.67,5,7.00,5,6.33,5,6.00,5,5.67,0,A2,5189,藤原 早菜,4.00,27,00,7,5.75,0,5.25,0,4.75,0,4.25,0,4.00,0,3.75,0,A2,4974,安井 瑞紀,6.00,18,01,2,7.25,5,6.75,5,6.25,5,5.75,0,5.50,0,5.25,0,A2,5195,北村 寧々,7.00,10,01,6,8.33,5,7.67,5,7.00,5,6.33,5,6.00,5,5.67,0,A2,4885,大山 千広,10.00,1,01,5,10.25,5,9.75,5,9.25,5,8.75,5,8.50,5,8.25,5
202609070407,2026-09-07,04,07R,13:53,2026-09-07T13:44:24.204030+09:00,18,10,08,06,04,02,01,B1,4414,大澤 真菜,5.00,24,00,,6.25,5,5.75,5,5.25,0,4.75,0,4.25,0,4.00,0,A1,4387,平山 智加,7.50,9,01,,8.00,5,7.60,5,7.20,5,6.80,5,6.40,5,6.20,5,B1,3551,藤田 美代,5.50,20,00,2,6.40,5,6.00,5,5.60,0,5.20,0,4.80,0,4.60,0,B1,4186,小川 時光,4.00,32,00,,5.50,0,5.00,0,4.50,0,4.00,0,3.50,0,3.25,0,B1,5361,植竹 玲奈,4.33,30,00,,5.75,5,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,A2,4240,今井 裕梨,4.33,30,00,12,5.75,3,5.25,2,4.75,2,4.25,0,3.75,0,3.50,0
202609070307,2026-09-07,03,07R,13:56,2026-09-07T13:46:24.920704+09:00,12,10,08,06,04,02,01,B1,5071,野見山 拓己,4.75,30,00,3,5.80,0,5.40,0,5.00,0,4.60,0,4.20,0,4.00,0,B1,3859,多羅尾 達之,5.00,27,00,2,6.00,0,5.60,0,5.20,0,4.80,0,4.40,0,4.20,0,A1,5087,佐藤 航,3.33,38,00,,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,A1,4471,新田 泰章,6.67,17,00,12,7.50,3,7.00,3,6.50,2,6.00,2,5.50,0,5.25,0,B2,5315,浅井 翼,3.25,39,00,1,4.60,0,4.20,0,3.80,0,3.40,0,3.00,0,2.80,0,B1,4896,花本 剛,6.00,19,00,,7.00,5,6.50,0,6.00,0,5.50,0,5.00,0,4.75,0
202609071607,2026-09-07,16,07R,14:03,2026-09-07T13:54:22.819809+09:00,18,10,08,06,04,02,01,B1,5047,國分 将太郎,10.00,1,01,2,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0,A2,4788,小池 哲也,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,3284,渡邊 伸太郎,4.00,19,00,1,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,A2,4359,横川 聖志,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,A1,4030,森高 一真,0.00,35,00,12,10.00,5,8.00,5,6.00,3,4.00,2,2.00,2,1.00,2,B2,5464,宮田 栞,0.00,35,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0
202609071108,2026-09-07,11,08R,14:06,2026-09-07T13:56:20.859841+09:00,18,10,08,06,04,02,01,B1,5268,山本 幸也,3.60,31,00,3,4.67,0,4.33,0,4.00,0,3.67,0,3.33,0,3.17,0,A2,5238,笹木 香吾,6.20,13,01,12,6.83,5,6.50,5,6.17,5,5.83,3,5.50,3,5.33,2,B1,5379,廣部 大明,2.40,36,00,1,3.67,0,3.33,0,3.00,0,2.67,0,2.33,0,2.17,0,B2,5421,原田 朱理,1.00,41,00,4,2.50,0,2.17,0,1.83,0,1.50,0,1.17,0,1.00,0,A1,5275,松田 淳平,2.40,36,00,,3.67,0,3.33,0,3.00,0,2.67,0,2.33,0,2.17,0,B1,5247,大森 翼,賞除,--,00,,-16.00,0,-16.40,0,-16.80,0,-17.20,0,-17.60,0,-17.80,0
202609071308,2026-09-07,13,08R,14:08,2026-09-07T13:58:24.376574+09:00,18,10,08,06,04,02,01,A2,3548,室田 泰史,6.00,14,01,2,8.00,5,7.00,5,6.00,5,5.00,0,4.00,0,3.50,0,B1,3581,加木 郁,0.00,40,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,A1,4002,古結 宏,0.00,40,00,12,10.00,5,8.00,5,6.00,3,4.00,2,2.00,2,1.00,2,A2,3853,岩崎 正哉,0.00,40,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4750,井上 尚悟,8.00,8,01,1,9.00,5,8.00,5,7.00,5,6.00,5,5.00,0,4.50,0,B1,4247,齊藤 優,10.00,1,01,3,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0
202609070308,2026-09-07,03,08R,14:24,2026-09-07T14:14:23.858429+09:00,12,10,08,06,04,02,01,A2,3956,横澤 剛治,5.00,27,00,,6.25,0,5.75,0,5.25,0,4.75,0,4.25,0,4.00,0,B1,3664,鈴木 賢一,4.33,33,00,,5.75,0,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,B1,3857,阿波 勝哉,4.75,30,00,4,5.80,0,5.40,0,5.00,0,4.60,0,4.20,0,4.00,0,B1,4598,加藤 政彦,7.67,10,01,,8.25,5,7.75,5,7.25,0,6.75,0,6.25,0,6.00,0,B1,4583,古田 祐貴,賞除,--,00,2,-14.20,0,-14.60,0,-15.00,0,-15.40,0,-15.80,0,-16.00,0,A2,4452,松尾 祭,7.33,12,01,,8.00,5,7.50,5,7.00,0,6.50,0,6.00,0,5.75,0
202609070408,2026-09-07,04,08R,14:24,2026-09-07T14:14:23.858429+09:00,18,10,08,06,04,02,01,B1,4275,菅野 はやか,3.33,36,00,,5.00,0,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,B1,4283,石井 裕美,5.00,25,00,,6.25,5,5.75,5,5.25,0,4.75,0,4.25,0,4.00,0,B1,5165,小林 愛実,2.00,40,00,,4.00,0,3.50,0,3.00,0,2.50,0,2.00,0,1.75,0,A1,4847,佐藤 隆太郎,10.25,1,01,,10.20,5,9.80,5,9.40,5,9.00,5,8.60,5,8.40,5,B2,5454,谷島 咲希,-1.00,43,00,2,1.75,0,1.25,0,0.75,0,0.25,0,-0.25,0,-0.50,0,A2,4536,喜井 つかさ,5.75,18,01,3,6.60,5,6.20,5,5.80,5,5.40,0,5.00,0,4.80,0
202609071412,2026-09-07,14,12R,14:28,2026-09-07T14:18:16.950970+09:00,18,12,10,09,08,07,06,A1,4530,小野 生奈,3.00,36,00,7,6.00,5,5.33,0,5.00,0,4.67,0,4.33,0,4.00,0,A1,4611,今井 美亜,6.33,15,01,3,7.75,5,7.25,5,7.00,5,6.75,5,6.50,5,6.25,5,A2,4450,平高 奈菜,7.67,7,01,6,8.75,5,8.25,5,8.00,5,7.75,5,7.50,5,7.25,5,A2,4347,魚谷 香織,9.00,2,01,1,10.00,5,9.33,5,9.00,5,8.67,5,8.33,5,8.00,5,A2,4372,原田 佑実,3.67,31,00,4,5.75,0,5.25,0,5.00,0,4.75,0,4.50,0,4.25,0,B1,4546,浜田 亜理沙,5.33,21,00,8,7.00,5,6.50,5,6.25,5,6.00,5,5.75,0,5.50,0
202609071309,2026-09-07,13,09R,14:34,2026-09-07T14:24:26.273224+09:00,18,10,08,06,04,02,01,A2,4049,荒川 健太,2.00,28,00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B1,3860,松本 浩貴,1.00,33,00,1,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,A2,4079,出畑 孝典,0.00,40,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,3643,米田 隆弘,6.00,14,01,4,8.00,5,7.00,5,6.00,5,5.00,0,4.00,0,3.50,0,B1,3731,高濱 芳久,6.00,14,01,3,8.00,5,7.00,5,6.00,5,5.00,0,4.00,0,3.50,0,A2,4152,深水 慎一郎,0.00,40,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0
202609071608,2026-09-07,16,08R,14:36,2026-09-07T14:26:18.547642+09:00,18,10,08,06,04,02,01,B1,4374,永田 義紘,6.00,13,01,2,8.00,5,7.00,5,6.00,5,5.00,0,4.00,0,3.50,0,A2,4441,末永 由楽,10.00,1,01,1,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0,B1,5292,佐藤 右京,0.00,39,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,A2,4754,松尾 充,0.00,39,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4131,原 豊土,8.00,7,01,3,9.00,5,8.00,5,7.00,5,6.00,5,5.00,0,4.50,0,A1,4364,池永 太,0.00,39,00,12,10.00,5,8.00,5,6.00,3,4.00,2,2.00,2,1.00,2
202609071109,2026-09-07,11,09R,14:41,2026-09-07T14:32:20.684882+09:00,18,10,08,06,04,02,01,A1,5221,竹間 隆晟,5.50,17,01,,6.14,5,5.86,5,5.57,5,5.29,0,5.00,0,4.86,0,A2,5246,楠 将太郎,2.40,36,00,,3.67,0,3.33,0,3.00,0,2.67,0,2.33,0,2.17,0,B1,5177,松井 貫太,3.80,28,00,4,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,B1,5186,遠藤 圭吾,3.80,28,00,3,4.83,0,4.50,0,4.17,0,3.83,0,3.50,0,3.33,0,A2,5212,西川 拓利,7.00,8,01,5,7.43,5,7.14,5,6.86,5,6.57,5,6.29,5,6.14,5,B1,5226,藤田 俊祐,5.80,15,01,,6.50,5,6.17,5,5.83,5,5.50,5,5.17,0,5.00,0
202609070309,2026-09-07,03,09R,14:52,2026-09-07T14:42:16.746698+09:00,12,11,09,07,05,03,02,A2,4640,山ノ内 雅人,4.33,34,00,,6.00,0,5.50,0,5.00,0,4.50,0,4.00,0,3.75,0,B1,4880,澤崎 雄哉,6.00,19,00,5,7.00,0,6.60,0,6.20,0,5.80,0,5.40,0,5.20,0,B1,5279,石渡 翔一郎,9.00,3,01,,9.50,5,9.00,5,8.50,5,8.00,5,7.50,5,7.25,0,A1,4427,秦 英悟,6.75,15,00,4,7.60,5,7.20,0,6.80,0,6.40,0,6.00,0,5.80,0,A2,4661,中島 昂章,9.25,1,01,2,9.60,5,9.20,5,8.80,5,8.40,5,8.00,5,7.80,5,B1,4257,古川 健,5.25,26,00,1,6.40,0,6.00,0,5.60,0,5.20,0,4.80,0,4.60,0
202609070409,2026-09-07,04,09R,14:56,2026-09-07T14:46:30.080346+09:00,18,11,09,07,05,03,02,A2,4289,落合 直子,5.50,22,00,3,6.60,5,6.20,5,5.80,0,5.40,0,5.00,0,4.80,0,B2,4854,大橋 由珠,賞除,--,00,1,-14.00,0,-14.40,0,-14.80,0,-15.20,0,-15.60,0,-15.80,0,B1,3993,永井 聖美,7.75,7,01,2,8.40,5,8.00,5,7.60,5,7.20,5,6.80,5,6.60,5,B1,5320,岩崎 麗子,6.25,15,01,4,7.20,5,6.80,5,6.40,5,6.00,5,5.60,0,5.40,0,A1,4478,櫻本 あゆみ,7.75,7,01,,8.40,5,8.00,5,7.60,5,7.20,5,6.80,5,6.60,5,B2,4090,中村 尊,8.75,3,01,5,9.20,5,8.80,5,8.40,5,8.00,5,7.60,5,7.40,5
202609071310,2026-09-07,13,10R,15:03,2026-09-07T14:54:21.401302+09:00,18,10,08,06,04,02,01,A2,4042,丸岡 正典,8.00,8,01,3,9.00,5,8.00,5,7.00,5,6.00,5,5.00,0,4.50,0,B1,4902,山川 雄大,10.00,1,01,1,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0,B1,3584,佐々木 英樹,2.00,35,00,6,6.00,5,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,A2,4608,荒井 翔伍,10.00,1,01,2,10.00,5,9.00,5,8.00,5,7.00,5,6.00,5,5.50,0,B1,3838,伊藤 啓三,8.00,8,01,5,9.00,5,8.00,5,7.00,5,6.00,5,5.00,0,4.50,0,A2,4121,富永 修一,8.00,8,01,4,9.00,5,8.00,5,7.00,5,6.00,5,5.00,0,4.50,0
202609071609,2026-09-07,16,09R,15:05,2026-09-07T14:56:20.252035+09:00,18,10,08,06,04,02,01,A2,4286,平田 さやか,4.00,22,00,4,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,B1,5265,大廣 咲季,0.00,42,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0,B1,4499,滝川 真由子,1.00,36,00,3,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,5326,三嶌 さらら,4.00,22,00,2,7.00,5,6.00,5,5.00,0,4.00,0,3.00,0,2.50,0,B1,4924,中北 涼,2.00,28,00,1,6.00,5,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0,B2,5358,増本 杏珠,0.00,42,00,,10.00,5,8.00,5,6.00,5,4.00,0,2.00,0,1.00,0
202609071110,2026-09-07,11,10R,15:10,2026-09-07T15:01:00.629383+09:00,18,10,08,06,04,02,01,A1,5222,津田 陸翔,7.17,7,01,4,7.57,5,7.29,5,7.00,5,6.71,5,6.43,5,6.29,5,B1,5199,垂水 悠,4.00,28,00,,5.00,0,4.67,0,4.33,0,4.00,0,3.67,0,3.50,0,A1,5136,濱野 斗馬,7.83,4,01,5,8.14,5,7.86,5,7.57,5,7.29,5,7.00,5,6.86,5,A2,5303,土井 歩夢,3.20,32,00,,4.33,0,4.00,0,3.67,0,3.33,0,3.00,0,2.83,0,B1,5167,小川 竜太朗,5.40,18,01,6,6.17,5,5.83,5,5.50,5,5.17,0,4.83,0,4.67,0,B1,5135,仲 航太,6.50,11,01,3,7.00,5,6.71,5,6.43,5,6.14,5,5.86,5,5.71,5
