レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609141103,2026-09-14,11,03R,11:27,2026-09-14T11:18:19.755539+09:00,18,10,08,06,04,02,01,B1,4216,星 栄爾,2.00,38,00,8,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A2,4486,野村 誠,8.00,8,01,12,8.67,5,8.00,5,7.33,5,6.67,3,6.00,3,5.67,2,A1,5132,中野 希一,9.00,4,01,11,9.33,5,8.67,5,8.00,5,7.33,5,6.67,3,6.33,3,A2,4254,川島 圭司,6.00,16,01,7,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,4660,宇田川 信一,-1.00,44,00,,2.67,0,2.00,0,1.33,0,0.67,0,0.00,0,-0.33,0,B1,3793,高橋 真吾,2.00,38,00,10,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0
202609140903,2026-09-14,09,03R,11:33,2026-09-14T11:24:17.961956+09:00,18,10,08,06,04,02,01,B1,4423,坂口 貴彦,5.75,21,00,,6.60,5,6.20,5,5.80,0,5.40,0,5.00,0,4.80,0,B1,3567,吉岡 誠,1.33,44,00,7,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,A1,4757,山田 祐也,9.00,2,01,10,9.20,5,8.80,5,8.40,5,8.00,5,7.60,5,7.40,5,A2,4977,馬野 耀,8.00,5,01,12,8.50,5,8.00,5,7.50,5,7.00,5,6.50,3,6.25,3,A1,4058,野末 智一,8.33,3,01,8,8.75,5,8.25,5,7.75,5,7.25,5,6.75,3,6.50,3,B2,5204,宇恵 有香,5.33,28,00,,6.50,5,6.00,5,5.50,0,5.00,0,4.50,0,4.25,0
202609141803,2026-09-14,18,03R,11:38,2026-09-14T11:28:29.222127+09:00,18,10,08,06,04,02,01,A1,4415,下出 卓矢,1.00,45,00,9,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0,A1,4831,羽野 直也,5.33,23,00,,6.50,5,6.00,0,5.50,0,5.00,0,4.50,0,4.25,0,A1,4682,大上 卓人,5.00,27,00,,6.25,0,5.75,0,5.25,0,4.75,0,4.25,0,4.00,0,A1,4980,佐々木 完太,4.33,34,00,10,5.75,2,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,A1,5017,澤田 尚也,賞除,--,00,8,-27.00,0,-27.67,0,-28.33,0,-29.00,0,-29.67,0,-30.00,0,A1,3941,池田 浩二,6.67,14,01,11,7.50,3,7.00,3,6.50,3,6.00,2,5.50,2,5.25,0
202609140803,2026-09-14,08,03R,11:42,2026-09-14T11:32:19.684171+09:00,18,10,08,06,04,02,01,B1,4897,深見 亜由美,1.67,34,00,7,3.75,0,3.25,0,2.75,0,2.25,0,1.75,0,1.50,0,B1,4941,孫崎 百世,5.25,24,00,11,6.20,3,5.80,2,5.40,2,5.00,0,4.60,0,4.40,0,B1,4045,佐々木 裕美,4.67,26,00,12,6.00,2,5.50,2,5.00,2,4.50,0,4.00,0,3.75,0,B2,5347,井澤 聖奈,0.67,39,00,10,3.00,0,2.50,0,2.00,0,1.50,0,1.00,0,0.75,0,B1,5297,南 彩寧,2.00,33,00,9,4.00,0,3.50,0,3.00,0,2.50,0,2.00,0,1.75,0,A1,4825,倉持 莉々,8.00,10,01,8,8.50,5,8.00,5,7.50,5,7.00,3,6.50,3,6.25,3
202609142201,2026-09-14,22,01R,11:48,2026-09-14T11:38:22.749826+09:00,18,10,08,06,04,02,01,A1,4475,末永 祐輝,6.50,18,01,10,7.67,3,7.00,3,6.33,2,5.67,2,5.00,2,4.67,0,B1,3801,五反田 忍,4.00,27,00,8,7.00,3,6.00,2,5.00,2,4.00,0,3.00,0,2.50,0,B1,4693,松下 誉士,4.00,27,00,7,7.00,3,6.00,2,5.00,2,4.00,0,3.00,0,2.50,0,B1,4059,入澤 友治,2.00,35,00,6,6.00,2,5.00,2,4.00,0,3.00,0,2.00,0,1.50,0,B1,5386,米玉利 大悟,2.00,35,00,,4.67,0,4.00,0,3.33,0,2.67,0,2.00,0,1.67,0,B2,5392,安武 一也,1.00,40,00,5,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202609140403,2026-09-14,04,03R,11:53,2026-09-14T11:44:17.337708+09:00,18,10,08,06,04,02,01,B1,3107,平岡 重典,0.00,13,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3771,折下 寛法,0.00,13,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3747,國崎 良春,0.00,13,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4200,早川 尚人,0.00,13,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4769,馬場 剛,0.00,13,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5031,渡辺 空依,0.00,13,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609141104,2026-09-14,11,04R,11:56,2026-09-14T11:46:24.138597+09:00,18,10,08,06,04,02,01,A2,5032,谷口 知優,4.00,29,00,8,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,4779,伊倉 光,10.00,1,01,12,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,A2,4111,奥田 誠,4.50,25,00,9,6.33,3,5.67,2,5.00,2,4.33,0,3.67,0,3.33,0,B1,4957,竹之内 極,8.00,8,01,11,9.00,5,8.00,5,7.00,3,6.00,3,5.00,2,4.50,2,B1,4747,山戸 信二,1.00,40,00,,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0,A2,4974,安井 瑞紀,5.50,22,00,,7.00,5,6.33,5,5.67,0,5.00,0,4.33,0,4.00,0
202609140904,2026-09-14,09,04R,12:03,2026-09-14T11:54:23.203907+09:00,18,10,08,06,04,02,01,B2,5327,西田 和加,1.00,46,00,,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,A2,4949,横田 貴満,4.00,33,00,11,5.50,2,5.00,2,4.50,0,4.00,0,3.50,0,3.25,0,B1,5359,佐藤 世那,7.67,6,01,,8.25,5,7.75,5,7.25,5,6.75,5,6.25,5,6.00,5,A1,4703,森永 隆,0.67,47,00,9,3.00,0,2.50,0,2.00,0,1.50,0,1.00,0,0.75,0,A2,4933,板橋 侑我,5.67,22,00,10,6.75,3,6.25,3,5.75,2,5.25,2,4.75,0,4.50,0,A2,4259,真庭 明志,6.33,14,01,,7.25,5,6.75,5,6.25,5,5.75,0,5.25,0,5.00,0
202609141804,2026-09-14,18,04R,12:10,2026-09-14T12:00:49.508005+09:00,18,10,08,06,04,02,01,A1,5267,石本 裕武,1.00,45,00,,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,A1,4760,山崎 郡,7.33,6,01,12,8.00,5,7.50,3,7.00,3,6.50,3,6.00,2,5.75,2,A1,4796,春園 功太,6.00,20,00,10,7.33,3,6.67,3,6.00,2,5.33,2,4.67,0,4.33,0,A1,4566,塩田 北斗,7.00,13,01,11,8.00,3,7.33,3,6.67,3,6.00,2,5.33,2,5.00,0,A1,3897,白井 英治,10.00,1,01,9,10.00,5,9.50,5,9.00,5,8.50,5,8.00,5,7.75,3,A1,4528,黒井 達矢,7.33,6,01,,8.00,5,7.50,5,7.00,5,6.50,5,6.00,0,5.75,0
202609142202,2026-09-14,22,02R,12:18,2026-09-14T12:08:23.146071+09:00,18,10,08,06,04,02,01,B1,3696,白井 友晴,8.00,11,01,,8.67,5,8.00,5,7.33,5,6.67,0,6.00,0,5.67,0,B1,4951,新田 洋一,0.50,45,00,,3.67,0,3.00,0,2.33,0,1.67,0,1.00,0,0.67,0,A2,4630,岩永 雅人,3.50,33,00,11,5.67,2,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,A1,4590,渡邉 優美,10.50,4,01,9,10.33,5,9.67,5,9.00,5,8.33,3,7.67,3,7.33,3,B1,3605,中村 守成,4.00,28,00,7,7.00,3,6.00,2,5.00,0,4.00,0,3.00,0,2.50,0,B2,5428,古園井 綾南,1.00,41,00,6,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0
202609140404,2026-09-14,04,04R,12:22,2026-09-14T12:12:24.507865+09:00,18,10,08,06,04,02,01,B1,4421,森作 広大,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4272,大場 広孝,0.00,19,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3105,内山 文典,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4508,野間 大樹,0.00,19,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5237,永松 良教,0.00,19,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,3439,大平 誉史明,0.00,19,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609140804,2026-09-14,08,04R,12:21,2026-09-14T12:12:24.507865+09:00,18,10,08,06,04,02,01,B1,5052,赤井 星璃菜,3.00,32,00,10,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,A1,4502,遠藤 エミ,9.67,2,01,11,9.75,5,9.25,5,8.75,5,8.25,5,7.75,5,7.50,5,B1,5079,大石 真央,5.33,23,00,8,6.50,3,6.00,2,5.50,2,5.00,0,4.50,0,4.25,0,B2,5438,星田 夢結,1.00,37,00,9,3.25,0,2.75,0,2.25,0,1.75,0,1.25,0,1.00,0,A2,5129,山口 真喜子,5.00,26,00,12,6.25,3,5.75,2,5.25,2,4.75,0,4.25,0,4.00,0,B1,5324,畑田 希咲,1.67,34,00,,3.75,0,3.25,0,2.75,0,2.25,0,1.75,0,1.50,0
202609141105,2026-09-14,11,05R,12:27,2026-09-14T12:18:24.074176+09:00,18,10,08,06,04,02,01,A2,3905,天野 友和,6.00,17,01,11,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,B1,5170,佐藤 太亮,4.00,30,00,,6.00,5,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0,A1,3918,深井 利寿,6.00,17,01,12,7.33,5,6.67,3,6.00,3,5.33,2,4.67,2,4.33,2,B1,4821,妻鳥 晋也,7.50,9,01,,8.33,5,7.67,5,7.00,5,6.33,5,5.67,0,5.33,0,A2,4540,相原 利章,8.50,5,01,10,9.00,5,8.33,5,7.67,5,7.00,3,6.33,3,6.00,3,B2,5472,中川 海虹,1.00,40,00,1,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0
202609140905,2026-09-14,09,05R,12:32,2026-09-14T12:22:25.964014+09:00,18,10,08,06,04,02,01,A1,4581,吉村 誠,5.67,21,00,12,6.75,5,6.25,3,5.75,2,5.25,2,4.75,2,4.50,0,B1,4119,泥谷 一毅,6.67,12,01,,7.50,5,7.00,5,6.50,5,6.00,5,5.50,0,5.25,0,A2,3900,香川 素子,4.33,31,00,11,5.75,2,5.25,2,4.75,2,4.25,0,3.75,0,3.50,0,B1,3268,森 竜也,4.33,31,00,9,5.75,2,5.25,2,4.75,0,4.25,0,3.75,0,3.50,0,B1,3430,角浜 修,5.00,27,00,10,6.25,3,5.75,2,5.25,2,4.75,0,4.25,0,4.00,0,B1,3211,北川 敏弘,1.67,44,00,,3.75,0,3.25,0,2.75,0,2.25,0,1.75,0,1.50,0
202609141805,2026-09-14,18,05R,12:43,2026-09-14T12:34:23.228599+09:00,18,10,08,06,04,02,01,A1,4024,井口 佳典,3.50,42,00,12,5.67,2,5.00,2,4.33,0,3.67,0,3.00,0,2.67,0,A1,4362,土屋 智則,5.00,26,00,,6.25,5,5.75,0,5.25,0,4.75,0,4.25,0,4.00,0,A1,4205,山口 剛,5.33,24,00,10,6.50,3,6.00,3,5.50,2,5.00,2,4.50,0,4.25,0,A1,5084,末永 和也,4.67,29,00,9,6.00,3,5.50,2,5.00,2,4.50,0,4.00,0,3.75,0,A1,4826,井上 一輝,7.33,7,01,,8.00,5,7.50,5,7.00,5,6.50,5,6.00,5,5.75,0,A1,4985,井本 昌也,6.67,13,01,,7.50,5,7.00,5,6.50,5,6.00,5,5.50,0,5.25,0
202609140805,2026-09-14,08,05R,12:48,2026-09-14T12:38:22.205453+09:00,18,10,08,06,04,02,01,B2,4190,長嶋 万記,8.67,6,01,12,9.00,5,8.50,5,8.00,5,7.50,5,7.00,3,6.75,3,A1,4433,川野 芽唯,9.33,3,01,9,9.50,5,9.00,5,8.50,5,8.00,5,7.50,3,7.25,3,B1,4909,薮内 瑞希,7.75,11,01,,8.20,5,7.80,5,7.40,5,7.00,5,6.60,5,6.40,5,B1,5078,山川 波乙,6.00,21,00,,6.80,5,6.40,5,6.00,0,5.60,0,5.20,0,5.00,0,A2,5155,内山 七海,6.50,16,01,,7.20,5,6.80,5,6.40,5,6.00,0,5.60,0,5.40,0,A1,4208,三浦 永理,8.67,6,01,11,9.00,5,8.50,5,8.00,5,7.50,5,7.00,3,6.75,3
202609142203,2026-09-14,22,03R,12:48,2026-09-14T12:38:22.205453+09:00,18,10,08,06,04,02,01,B1,3614,谷 勝幸,10.00,5,01,8,10.00,5,9.00,3,8.00,3,7.00,3,6.00,2,5.50,2,B1,4813,宮内 直哉,8.00,11,01,11,9.00,3,8.00,3,7.00,3,6.00,2,5.00,2,4.50,0,A1,4856,豊田 健士郎,5.50,22,00,12,7.00,3,6.33,2,5.67,2,5.00,0,4.33,0,4.00,0,B1,4592,小林 孝弘,8.00,11,01,9,9.00,3,8.00,3,7.00,3,6.00,2,5.00,2,4.50,0,B2,5462,山浦 槙,1.00,41,00,,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,3807,岡部 哲,8.50,9,01,,9.00,5,8.33,5,7.67,5,7.00,5,6.33,0,6.00,0
202609140405,2026-09-14,04,05R,12:52,2026-09-14T12:42:20.110186+09:00,18,10,08,06,04,02,01,B1,3564,桑原 啓,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B1,4976,金山 立樹,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,B1,3857,阿波 勝哉,0.00,25,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A1,4377,濱本 優一,0.00,25,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2,A2,3915,繁野谷 圭介,0.00,25,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2,A1,3876,中辻 崇人,0.00,25,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4
