レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202609060109,2026-09-06,01,9R,realtime,68.49,25.96,43.86,8.59,45.77,5.66,53.61,11.69,61.45,5.13,57.03,52.57,19.93,49.28,9.64,38.5,4.76,45.05,9.83,47.35,3.96,48.11,47.29,17.93,60.1,11.76,56.77,7.02,56.51,12.32,44.67,3.73,52.76,44.66,16.93,49.28,9.64,34.68,4.29,28.23,6.16,60.47,5.05,42.07,34.48,13.07,49.28,9.64,56.81,7.02,64.58,14.08,40.39,3.37,47.19,52.33,19.84,60.1,11.76,56.17,6.94,51.95,11.33,45.77,3.82,53.7
202609060110,2026-09-06,01,10R,daily,68.49,25.96,43.86,8.59,40.82,5.04,50.0,10.9,50.0,4.18,54.67,52.33,19.84,47.47,9.29,52.14,6.44,50.0,10.9,50.0,4.18,50.65,52.57,19.93,63.71,12.47,46.99,5.81,50.0,10.9,50.0,4.18,53.29,47.29,17.93,47.47,9.29,54.3,6.71,50.0,10.9,50.0,4.18,49.01,44.66,16.93,45.67,8.94,42.97,5.31,50.0,10.9,50.0,4.18,46.26,34.48,13.07,45.67,8.94,57.15,7.06,50.0,10.9,50.0,4.18,44.15
202609060110,2026-09-06,01,10R,realtime,68.49,25.96,43.86,8.59,40.82,5.04,43.88,9.57,60.74,5.07,54.23,52.33,19.84,47.47,9.29,52.14,6.44,65.5,14.28,46.53,3.89,53.74,52.57,19.93,63.71,12.47,46.99,5.81,36.46,7.95,46.78,3.91,50.06,47.29,17.93,47.47,9.29,54.3,6.71,53.85,11.74,45.6,3.81,49.48,44.66,16.93,45.67,8.94,42.97,5.31,55.04,12.0,60.58,5.06,48.24,34.48,13.07,45.67,8.94,57.15,7.06,45.21,9.86,39.87,3.33,42.26
202609060111,2026-09-06,01,11R,daily,68.49,25.96,51.08,10.0,36.89,4.56,50.0,10.9,50.0,4.18,55.6,52.33,19.84,54.69,10.7,55.77,6.89,50.0,10.9,50.0,4.18,52.51,52.57,19.93,42.06,8.23,51.52,6.37,50.0,10.9,50.0,4.18,49.61,47.29,17.93,61.91,12.12,51.64,6.38,50.0,10.9,50.0,4.18,51.51,44.66,16.93,45.67,8.94,56.45,6.98,50.0,10.9,50.0,4.18,47.92,34.48,13.07,45.67,8.94,42.22,5.22,50.0,10.9,50.0,4.18,42.31
202609060111,2026-09-06,01,11R,realtime,68.49,25.96,51.08,10.0,36.89,4.56,52.9,11.54,61.45,5.13,57.19,52.33,19.84,54.69,10.7,55.77,6.89,56.95,12.42,45.77,3.82,53.68,52.57,19.93,42.06,8.23,51.52,6.37,48.37,10.55,47.35,3.96,49.03,47.29,17.93,61.91,12.12,51.64,6.38,43.14,9.41,44.67,3.73,49.56,44.66,16.93,45.67,8.94,56.45,6.98,50.83,11.08,60.47,5.05,48.98,34.48,13.07,45.67,8.94,42.22,5.22,47.74,10.41,40.39,3.37,41.01
202609060112,2026-09-06,01,12R,daily,68.49,25.96,60.1,11.76,44.36,5.48,50.0,10.9,50.0,4.18,58.29,52.33,19.84,54.69,10.7,44.09,5.45,50.0,10.9,50.0,4.18,51.07,52.57,19.93,47.47,9.29,52.76,6.52,50.0,10.9,50.0,4.18,50.82,47.29,17.93,42.06,8.23,44.91,5.55,50.0,10.9,50.0,4.18,46.79,44.66,16.93,45.67,8.94,52.69,6.51,50.0,10.9,50.0,4.18,47.46,34.48,13.07,49.28,9.64,38.15,4.71,50.0,10.9,50.0,4.18,42.51
202609060112,2026-09-06,01,12R,realtime,68.49,25.96,60.1,11.76,44.36,5.48,45.41,9.9,58.55,4.89,58.0,52.33,19.84,54.69,10.7,44.09,5.45,43.63,9.51,47.47,3.97,49.47,52.57,19.93,47.47,9.29,52.76,6.52,62.84,13.7,44.56,3.72,53.16,47.29,17.93,42.06,8.23,44.91,5.55,47.11,10.27,46.31,3.87,45.85,44.66,16.93,45.67,8.94,52.69,6.51,47.19,10.29,60.75,5.07,47.74,34.48,13.07,49.28,9.64,38.15,4.71,53.77,11.73,42.45,3.55,42.7
202609060201,2026-09-06,02,1R,daily,66.74,18.18,42.78,11.69,45.66,5.84,50.0,11.89,50.0,4.42,52.03,53.82,14.66,42.78,11.69,59.54,7.62,50.0,11.89,50.0,4.42,50.29,52.69,14.36,44.74,12.23,52.46,6.71,50.0,11.89,50.0,4.42,49.61,48.72,13.27,46.7,12.76,69.27,8.87,50.0,11.89,50.0,4.42,51.21,43.98,11.98,34.95,9.55,52.69,6.74,50.0,11.89,50.0,4.42,44.59,34.86,9.5,42.78,11.69,33.03,4.23,50.0,11.89,50.0,4.42,41.73
202609060201,2026-09-06,02,1R,realtime,66.74,18.18,42.78,11.69,45.66,5.84,46.35,11.02,50.58,4.47,51.22,53.82,14.66,42.78,11.69,59.54,7.62,60.19,14.32,47.41,4.19,52.48,52.69,14.36,44.74,12.23,52.46,6.71,46.0,10.94,50.72,4.48,48.72,48.72,13.27,46.7,12.76,69.27,8.87,45.72,10.87,54.03,4.77,50.55,43.98,11.98,34.95,9.55,52.69,6.74,39.72,9.45,49.26,4.35,42.08,34.86,9.5,42.78,11.69,33.03,4.23,62.0,14.75,47.78,4.22,44.39
202609060202,2026-09-06,02,2R,daily,66.74,18.18,48.66,13.3,44.81,5.74,50.0,11.89,50.0,4.42,53.53,53.82,14.66,48.66,13.3,46.25,5.92,50.0,11.89,50.0,4.42,50.19,52.69,14.36,44.74,12.23,57.31,7.33,50.0,11.89,50.0,4.42,50.23,48.72,13.27,34.95,9.55,44.97,5.76,50.0,11.89,50.0,4.42,44.89,43.98,11.98,48.66,13.3,34.27,4.39,50.0,11.89,50.0,4.42,45.98,34.86,9.5,44.74,12.23,60.68,7.77,50.0,11.89,50.0,4.42,45.8
202609060202,2026-09-06,02,2R,realtime,66.74,18.18,48.66,13.3,44.81,5.74,67.21,15.98,51.13,4.52,57.72,53.82,14.66,48.66,13.3,46.25,5.92,48.92,11.63,49.45,4.37,49.89,52.69,14.36,44.74,12.23,57.31,7.34,50.35,11.98,50.32,4.45,50.34,48.72,13.27,34.95,9.55,44.97,5.76,58.8,13.99,53.26,4.71,47.27,43.98,11.98,48.66,13.3,34.27,4.39,38.8,9.23,48.05,4.25,43.15,34.86,9.5,44.74,12.23,60.68,7.77,35.9,8.54,47.56,4.2,42.23
202609060203,2026-09-06,02,3R,daily,66.74,18.18,44.74,12.23,70.57,9.03,50.0,11.89,50.0,4.42,55.76,53.82,14.66,42.78,11.69,41.13,5.26,50.0,11.89,50.0,4.42,47.93,52.69,14.36,48.66,13.3,46.07,5.9,50.0,11.89,50.0,4.42,49.86,48.72,13.27,50.62,13.84,64.35,8.24,50.0,11.89,50.0,4.42,51.66,43.98,11.98,44.74,12.23,56.78,7.27,50.0,11.89,50.0,4.42,47.79,34.86,9.5,38.86,10.62,51.57,6.6,50.0,11.89,50.0,4.42,43.03
202609060203,2026-09-06,02,3R,realtime,66.74,18.18,44.74,12.23,70.57,9.03,59.56,14.17,51.13,4.52,58.13,53.82,14.66,42.78,11.69,41.13,5.26,34.47,8.2,49.45,4.37,44.19,52.69,14.36,48.66,13.3,46.07,5.9,54.88,13.05,50.32,4.45,51.06,48.72,13.27,50.62,13.84,64.35,8.24,54.59,12.98,53.26,4.71,53.04,43.98,11.98,44.74,12.23,56.78,7.27,46.01,10.94,48.05,4.25,46.67,34.86,9.5,38.86,10.62,51.57,6.6,50.43,11.99,47.56,4.2,42.92
202609060204,2026-09-06,02,4R,daily,66.74,18.18,40.82,11.16,67.74,8.67,50.0,11.89,50.0,4.42,54.32,53.82,14.66,70.21,19.19,59.4,7.6,50.0,11.89,50.0,4.42,57.77,52.69,14.36,40.82,11.16,42.18,5.4,50.0,11.89,50.0,4.42,47.23,48.72,13.27,50.62,13.84,48.6,6.22,50.0,11.89,50.0,4.42,49.64,43.98,11.98,46.7,12.76,58.32,7.46,50.0,11.89,50.0,4.42,48.52,34.86,9.5,48.66,13.3,30.53,3.91,50.0,11.89,50.0,4.42,43.02
202609060204,2026-09-06,02,4R,realtime,66.74,18.18,40.82,11.16,67.74,8.67,64.14,15.26,50.69,4.48,57.75,53.82,14.66,70.21,19.19,59.4,7.6,60.4,14.37,48.62,4.3,60.12,52.69,14.36,40.82,11.16,42.18,5.4,34.09,8.11,50.42,4.46,43.48,48.72,13.27,50.62,13.84,48.6,6.22,43.88,10.44,53.6,4.74,48.5,43.98,11.98,46.7,12.76,58.32,7.46,43.64,10.38,48.27,4.27,46.86,34.86,9.5,48.66,13.3,30.53,3.91,53.82,12.8,48.17,4.26,43.76
202609060205,2026-09-06,02,5R,daily,66.74,18.18,52.58,14.37,32.87,4.21,50.0,11.89,50.0,4.42,53.07,53.82,14.66,36.91,10.09,36.57,4.68,50.0,11.89,50.0,4.42,45.74,52.69,14.36,42.78,11.69,59.54,7.62,50.0,11.89,50.0,4.42,49.98,48.72,13.27,50.62,13.84,42.06,5.38,50.0,11.89,50.0,4.42,48.8,43.98,11.98,42.78,11.69,33.03,4.23,50.0,11.89,50.0,4.42,44.22,34.86,9.5,42.78,11.69,43.58,5.58,50.0,11.89,50.0,4.42,43.08
202609060205,2026-09-06,02,5R,realtime,66.74,18.18,52.58,14.37,32.87,4.21,51.74,12.31,50.69,4.48,53.55,52.69,14.36,36.91,10.09,36.57,4.68,60.16,14.31,50.42,4.46,47.89,53.82,14.66,42.78,11.69,59.54,7.62,52.25,12.43,48.62,4.3,50.7,48.72,13.27,50.62,13.84,42.06,5.38,57.74,13.73,53.6,4.74,50.96,43.98,11.98,42.78,11.69,33.03,4.23,48.58,11.55,48.27,4.27,43.72,34.86,9.5,42.78,11.69,43.58,5.58,29.51,7.02,48.17,4.26,38.05
202609060206,2026-09-06,02,6R,daily,66.74,18.18,44.74,12.23,59.13,7.57,50.0,11.89,50.0,4.42,54.29,53.82,14.66,48.66,13.3,63.48,8.12,50.0,11.89,50.0,4.42,52.4,52.69,14.36,44.74,12.23,71.69,9.18,50.0,11.89,50.0,4.42,52.07,48.72,13.27,54.54,14.91,52.62,6.74,50.0,11.89,50.0,4.42,51.23,43.98,11.98,34.95,9.55,44.97,5.76,50.0,11.89,50.0,4.42,43.6,34.86,9.5,34.95,9.55,52.69,6.74,50.0,11.89,50.0,4.42,42.1
202609060206,2026-09-06,02,6R,realtime,66.74,18.18,44.74,12.23,59.13,7.57,69.19,16.46,50.69,4.48,58.92,53.82,14.66,48.66,13.3,63.48,8.13,55.09,13.1,48.62,4.3,53.49,34.86,9.5,44.74,12.23,71.69,9.18,49.63,11.8,48.17,4.26,46.96,52.69,14.36,54.54,14.91,52.62,6.74,39.09,9.3,50.42,4.46,49.75,48.72,13.27,34.95,9.55,44.97,5.76,45.58,10.84,53.6,4.74,44.16,43.98,11.98,34.95,9.55,52.69,6.74,41.4,9.85,48.27,4.27,42.39
202609060207,2026-09-06,02,7R,daily,66.74,18.18,46.7,12.76,57.42,7.35,50.0,11.89,50.0,4.42,54.61,53.82,14.66,48.66,13.3,34.27,4.39,50.0,11.89,50.0,4.42,48.66,52.69,14.36,44.74,12.23,56.78,7.27,50.0,11.89,50.0,4.42,50.17,48.72,13.27,44.74,12.23,57.31,7.33,50.0,11.89,50.0,4.42,49.15,43.98,11.98,38.86,10.62,51.57,6.6,50.0,11.89,50.0,4.42,45.52,34.86,9.5,42.78,11.69,25.46,3.26,50.0,11.89,50.0,4.42,40.76
202609060207,2026-09-06,02,7R,realtime,66.74,18.18,46.7,12.76,57.42,7.35,74.35,17.68,51.13,4.52,60.5,53.82,14.66,48.66,13.3,34.27,4.39,42.98,10.22,49.45,4.37,46.94,52.69,14.36,44.74,12.23,56.78,7.27,49.06,11.67,50.32,4.45,49.97,48.72,13.27,44.74,12.23,57.31,7.34,52.17,12.41,53.26,4.71,49.95,43.98,11.98,38.86,10.62,51.57,6.6,52.24,12.42,48.05,4.25,45.88,34.86,9.5,42.78,11.69,25.46,3.26,29.16,6.94,47.56,4.2,35.59
202609060208,2026-09-06,02,8R,daily,66.74,18.18,46.7,12.76,69.27,8.87,50.0,11.89,50.0,4.42,56.12,53.82,14.66,44.74,12.23,60.68,7.77,50.0,11.89,50.0,4.42,50.97,52.69,14.36,48.66,13.3,46.25,5.92,50.0,11.89,50.0,4.42,49.89,48.72,13.27,48.66,13.3,46.07,5.9,50.0,11.89,50.0,4.42,48.78,43.98,11.98,44.74,12.23,52.46,6.71,50.0,11.89,50.0,4.42,47.24,34.86,9.5,42.78,11.69,46.95,6.01,50.0,11.89,50.0,4.42,43.51
202609060208,2026-09-06,02,8R,realtime,66.74,18.18,46.7,12.76,69.27,8.87,59.74,14.21,51.67,4.57,58.59,53.82,14.66,44.74,12.23,60.68,7.77,48.9,11.63,49.32,4.36,50.65,52.69,14.36,48.66,13.3,46.25,5.92,43.8,10.42,50.43,4.46,48.45,48.72,13.27,48.66,13.3,46.07,5.9,57.4,13.65,52.93,4.68,50.8,43.98,11.98,44.74,12.23,52.46,6.71,52.84,12.57,47.95,4.24,47.73,34.86,9.5,42.78,11.69,46.95,6.01,37.29,8.87,47.47,4.19,40.26
202609060209,2026-09-06,02,9R,daily,66.74,18.18,40.82,11.16,42.18,5.4,50.0,11.89,50.0,4.42,51.05,53.82,14.66,50.62,13.84,64.35,8.24,50.0,11.89,50.0,4.42,53.05,52.69,14.36,52.58,14.37,32.87,4.21,50.0,11.89,50.0,4.42,49.25,48.72,13.27,42.78,11.69,41.13,5.26,50.0,11.89,50.0,4.42,46.54,43.98,11.98,36.91,10.09,36.57,4.68,50.0,11.89,50.0,4.42,43.06,34.86,9.5,50.62,13.84,48.6,6.22,50.0,11.89,50.0,4.42,45.86
202609060209,2026-09-06,02,9R,realtime,66.74,18.18,40.82,11.16,42.18,5.4,50.77,12.08,51.22,4.53,51.34,53.82,14.66,50.62,13.84,64.35,8.24,56.53,13.44,48.49,4.29,54.47,52.69,14.36,52.58,14.37,32.87,4.21,56.48,13.43,50.52,4.46,50.83,48.72,13.27,42.78,11.69,41.13,5.26,38.16,9.08,53.27,4.71,44.02,43.98,11.98,36.91,10.09,36.57,4.68,57.35,13.64,48.18,4.26,44.65,34.86,9.5,50.62,13.84,48.6,6.22,40.71,9.68,48.08,4.25,43.48
202609060210,2026-09-06,02,10R,daily,66.74,18.18,54.54,14.91,52.62,6.74,50.0,11.89,50.0,4.42,56.14,53.82,14.66,44.74,12.23,71.69,9.18,50.0,11.89,50.0,4.42,52.38,52.69,14.36,70.21,19.19,59.4,7.6,50.0,11.89,50.0,4.42,57.46,48.72,13.27,40.82,11.16,67.74,8.67,50.0,11.89,50.0,4.42,49.41,43.98,11.98,44.74,12.23,70.57,9.03,50.0,11.89,50.0,4.42,49.56,34.86,9.5,42.78,11.69,45.66,5.84,50.0,11.89,50.0,4.42,43.35
