場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
21,2026-09-02,6,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,菅沼 佳昭,４６４　５　５４
21,2026-09-02,7,2026-08-20,2026-08-25,一般,ニッカン・コム杯,福西 広太郎,５６エ　６３５　２２４
21,2026-09-02,7,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,森口 和紀,５３１　６　２３５４２１
21,2026-09-02,7,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,小池 哲也,５３５２４　４３
21,2026-09-02,8,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,竹田 和哉,１３３２１２[４]
21,2026-09-02,8,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,高倉 和士,２２１４１　１２３１[４]
21,2026-09-02,8,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,柳内 敬太,２３４１４２[３]
21,2026-09-02,9,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,宮地 秀祈,３　１４３５３３
21,2026-09-02,9,2026-08-20,2026-08-25,一般,ニッカン・コム杯,藤山 雅弘,３　５１４２３６２　６１
21,2026-09-02,9,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山下 心一,６　４６６　６６５　６６
21,2026-09-02,10,2026-08-20,2026-08-25,一般,ニッカン・コム杯,古賀 繁輝,１３２１２１１　２１[６]
21,2026-09-02,10,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,益田 啓司,２　１３３４６１４３３１
21,2026-09-02,10,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,安東 幸治,５　１５１３４２
21,2026-09-02,11,2026-08-20,2026-08-25,一般,ニッカン・コム杯,八戸 琉楓,５６６　５落４　６　６５
21,2026-09-02,11,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,藤井 公人,６６１　３　２１落欠
21,2026-09-02,11,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,長谷川 充,２　２４１５５３
21,2026-09-02,12,2026-08-20,2026-08-25,一般,ニッカン・コム杯,加藤 政彦,３４４　２３１２３２[５]
21,2026-09-02,12,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,井上 慧人,２　５６２　３２５　４６
21,2026-09-02,12,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,前田 光昭,６５５　２５６
21,2026-09-02,13,2026-08-20,2026-08-25,一般,ニッカン・コム杯,宇土 泰就,３　６６６３５　４　６４
21,2026-09-02,13,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,大山 千広,２５３１４　１５３６２
21,2026-09-02,13,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,西川 真人,５５５　３　３３
21,2026-09-02,14,2026-08-20,2026-08-25,一般,ニッカン・コム杯,中渡 修作,４　３５１　２５１６２３
21,2026-09-02,14,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,篠崎 仁志,５２２１６　１１３２[５]
21,2026-09-02,14,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,松村 敏,１Ｆ２　３
21,2026-09-02,15,2026-08-20,2026-08-25,一般,ニッカン・コム杯,本岡 勝利,４５４　３　４５５　４６
21,2026-09-02,15,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山口 広樹,４５５　５５４　３１３
21,2026-09-02,15,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,高田 綾,１２２　４４４４１５６４
21,2026-09-02,16,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,嘉手苅 徹哉,４２５　６４６２
21,2026-09-02,16,2026-08-20,2026-08-25,一般,ニッカン・コム杯,山本 隆幸,４１６５３４１２３４１５
21,2026-09-02,16,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,加倉 侑征,３４４　５３２　４４４５
21,2026-09-02,17,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,長畑 友輔,５５４　３　５６
21,2026-09-02,17,2026-08-20,2026-08-25,一般,ニッカン・コム杯,溝口 海義也,３６５　３３４３１３１２
21,2026-09-02,17,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,大野 芳顕,５　２５１６２　５１３３
21,2026-09-02,18,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,市川 美宏,６　６４６　３３
21,2026-09-02,18,2026-08-20,2026-08-25,一般,ニッカン・コム杯,前田 健太郎,１　４４６１３　４５２６
21,2026-09-02,18,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,上原 健次郎,４　４５２　１５６６４４
21,2026-09-02,19,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,松尾 基成,１　６５３６６６
21,2026-09-02,19,2026-08-20,2026-08-25,一般,ニッカン・コム杯,重木 輝彦,１２３　２２１２３１[４]
21,2026-09-02,19,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,田中 孝明,１　６４５　４５
21,2026-09-02,20,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,今村 暢孝,４６５６５　３２
21,2026-09-02,20,2026-08-20,2026-08-25,一般,ニッカン・コム杯,平石 和男,５２３　５５２１２１２１
21,2026-09-02,20,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,西田 靖,６６６　５６６
21,2026-09-02,21,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,古田 祐貴,５４６　５５４
21,2026-09-02,21,2026-08-20,2026-08-25,一般,ニッカン・コム杯,奥平 拓也,２６６　５５５　５　３３
21,2026-09-02,21,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,安武 一也,４　６６６　６４６　５
21,2026-09-02,22,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,松井 洪弥,５２１１１１[６]
21,2026-09-02,22,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,河野 真也,１　３３３６１　妨３２
21,2026-09-02,22,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,富永 修一,１３４５３１２５
21,2026-09-02,23,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,坪井 爽佑,４　４５６　１６
21,2026-09-02,23,2026-08-20,2026-08-25,一般,ニッカン・コム杯,上野 秀和,３６２１２　３３１４５４
21,2026-09-02,23,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中 亮太,１４１　４１３１５５５６
21,2026-09-02,24,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,田中 大輝,６　３６６５５
21,2026-09-02,24,2026-08-20,2026-08-25,一般,ニッカン・コム杯,渡辺 豊,５４３　４４３　２４２５
21,2026-09-02,24,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,井上 未都,４　５５３　３４４　５６
21,2026-09-02,25,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,高山 敬悟,５３６　５　４３
21,2026-09-02,25,2026-08-20,2026-08-25,一般,ニッカン・コム杯,栗山 繁洋,６　６エ
21,2026-09-02,25,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,萩原 丈太朗,４　６６４　６２
21,2026-09-02,26,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,真庭 明志,２　３２４５２２
21,2026-09-02,26,2026-08-20,2026-08-25,一般,ニッカン・コム杯,草場 康幸,２　４２４　６２６２４５
21,2026-09-02,26,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,永田 啓二,１２２　１６２４６５１１
21,2026-09-02,27,2026-08-20,2026-08-25,一般,ニッカン・コム杯,池永 太,１１１４１４５　１３４１
21,2026-09-02,27,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山一 鉄也,１　２３６　４３５５６６
21,2026-09-02,27,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,前田 聖文,１２２３１５５３
21,2026-09-02,28,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,植田 太一,６１２　２１[２]
21,2026-09-02,28,2026-08-20,2026-08-25,一般,ニッカン・コム杯,吉田 光,３３１　１　２２１３４１
21,2026-09-02,28,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中辻 崇人,１１１　３４３１１１[６]
21,2026-09-02,29,2026-08-20,2026-08-25,一般,ニッカン・コム杯,小林 礼央,２４５　６　４４３　３３
21,2026-09-02,29,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,羽野 直也,２６１３５４２　２６１３
21,2026-09-02,29,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,加藤 啓太,４　１３４５５５
21,2026-09-02,30,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,桑原 将光,２２１３３３２１
21,2026-09-02,30,2026-08-20,2026-08-25,一般,ニッカン・コム杯,橋本 年光,５４２　１２４３４５２４
21,2026-09-02,30,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,永嶋 裕一,５１２　２３５　３１４１
21,2026-09-02,31,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,竹田 吉行,３　４６３２１４
21,2026-09-02,31,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中尾 彩香,６　６４３１５　３２６
21,2026-09-02,31,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,武富 智亮,２１５２２６１４
21,2026-09-02,32,2026-08-20,2026-08-25,一般,ニッカン・コム杯,黒田 剛,６　２２６４６　５４６
21,2026-09-02,32,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,坂井 滉哉,５６６　２５１　３　６３
21,2026-09-02,32,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,盛本 真輔,５　３１２５５６
21,2026-09-02,33,2026-08-20,2026-08-25,一般,ニッカン・コム杯,島川 光男,５　１１３１１１３１[１]
21,2026-09-02,33,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,山ノ内 雅人,２３４　４２４４３　１５
21,2026-09-02,33,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,生方 靖亜,３１１　３３３１
21,2026-09-02,34,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,原田 篤志,２１４１５２[３]
21,2026-09-02,34,2026-08-20,2026-08-25,一般,ニッカン・コム杯,竹田 広樹,１６１　１　１４６６２６
21,2026-09-02,34,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,山本 英志,１５６　３４３
21,2026-09-02,35,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,山田 亮太,４６１５４　１１
21,2026-09-02,35,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,稗田 聖也,５５４５１２４　２　２３
21,2026-09-02,35,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,青木 玄太,２６３３２３１１
21,2026-09-02,36,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,村岡 賢人,１４１１２１[１]
21,2026-09-02,36,2026-08-20,2026-08-25,一般,ニッカン・コム杯,眞鳥 章太,２５３２６３１　５２[３]
21,2026-09-02,36,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,小池 礼乃,３　６２１　５５２　３５
21,2026-09-02,37,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,赤羽 克也,２３２３１３１３
21,2026-09-02,37,2026-08-20,2026-08-25,一般,ニッカン・コム杯,津留 浩一郎,５　３３４　６３５　１１
21,2026-09-02,37,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,小林 孝彰,２３２　１４２２
21,2026-09-02,38,2026-08-20,2026-08-25,一般,ニッカン・コム杯,宮脇 遼太,１５１　２６１５２６１２
21,2026-09-02,38,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,安河内鈴之介,１　５６４１３３１２[２]
21,2026-09-02,38,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,浜先 真範,１４１３１３１　４１[１]
21,2026-09-02,39,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,井内 将太郎,５６２６１　２４
21,2026-09-02,39,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,深川 麻奈美,１２３　２５４　１３２４
21,2026-09-02,39,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,永松 良教,３２５　６２１
21,2026-09-02,40,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,近藤 稔也,１６４　４２６４
21,2026-09-02,40,2026-08-20,2026-08-25,一般,ニッカン・コム杯,中村 辰也,１２３４１４３　１２[２]
21,2026-09-02,40,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,羽野 諒,６４２　３４６
21,2026-09-02,41,2026-08-20,2026-08-25,一般,ニッカン・コム杯,小野 京平,６　３２５　３２６　３４
21,2026-09-02,41,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,郷原 章平,３３１　３２３５１４５５
21,2026-09-02,41,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,宮本 琉正,５　１３２６２１
21,2026-09-02,42,2026-08-20,2026-08-25,一般,ニッカン・コム杯,秋田 健太郎,６２４　２５６　６３６
21,2026-09-02,42,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,三川 昂暁,６３５４４　２２５　２３
21,2026-09-02,42,2026-07-23,2026-07-28,一般,福岡ソフトバンクホークス杯,瀧川 千依,６　５６４　４６４　４６
21,2026-09-02,43,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,安達 裕樹,１５１２４５４５
21,2026-09-02,43,2026-08-20,2026-08-25,一般,ニッカン・コム杯,西村 仁吾,６　４３５　５６６６５
21,2026-09-02,43,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,川上 剛,４　３２２５１４１４１４
21,2026-09-02,44,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,森作 広大,３１５　２６５６
21,2026-09-02,44,2026-08-20,2026-08-25,一般,ニッカン・コム杯,岡田 憲行,２３４４３５４　５　５
21,2026-09-02,44,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,中村 裕将,３４４　６６２
21,2026-09-02,45,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,佐藤 旭,６４２　５３３２
21,2026-09-02,45,2026-08-20,2026-08-25,一般,ニッカン・コム杯,山谷 央,１　２転５　４２５　６３
21,2026-09-02,45,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,有賀 達也,３４５２４　２６
21,2026-09-02,46,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,一宮 稔弘,２　２５１４３５
21,2026-09-02,46,2026-08-20,2026-08-25,一般,ニッカン・コム杯,川添 英正,２　２５１　５６２４６
21,2026-09-02,46,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,田邉 亮蔵,６　２５６　３２
21,2026-09-02,47,2026-08-20,2026-08-25,一般,ニッカン・コム杯,萩原 知哉,６５６　２５
21,2026-09-02,47,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,日隈 茜,６　６６６　６６６　６
21,2026-09-02,47,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,丸岡 正典,４３４６２　１１
21,2026-09-02,48,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,村田 浩司,５　５３３１２５
21,2026-09-02,48,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,中川 りな,１３６　２４３　２４１２
21,2026-09-02,48,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,丹下 健,５　２１６６１４
21,2026-09-02,49,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,堂原 洋史,２６５６２　２５
21,2026-09-02,49,2026-08-20,2026-08-25,一般,ニッカン・コム杯,浅見 昌克,４２３６６　２６６　５４
21,2026-09-02,49,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,中里 英夫,３１２　４４３５
21,2026-09-02,50,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,前野 竜一,３１２２Ｆ４４
21,2026-09-02,50,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,藤森 拓海,４　２５２　３５５　６４
21,2026-09-02,50,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,西川 新太郎,４４１　３６５６
21,2026-09-02,51,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,村越 篤,５４４　６３４２
21,2026-09-02,51,2026-08-20,2026-08-25,一般,ニッカン・コム杯,中島 友和,４３５　４６６　４５３
21,2026-09-02,51,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,伊久間 陽優,３６２１１２[６]
21,2026-09-02,52,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,馬野 耀,３３３５
21,2026-09-02,52,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,香月 大輝,３３５　６５６　４４１
21,2026-09-02,52,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,大澤 普司,４５１５３　１４
21,2026-09-02,53,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,石塚 裕介,４　３６２３６６
21,2026-09-02,53,2026-08-20,2026-08-25,一般,ニッカン・コム杯,岩崎 正哉,３　１２４１５１１４２２
21,2026-09-02,53,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,上村 純一,２３１３１１[４]
21,2026-09-02,54,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,大田 直弥,４　５４４４５４
21,2026-09-02,54,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,大島 隆乃介,４　３５４　５２３　３１
21,2026-09-02,54,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,田中 勇輔,６　４６５　４４
21,2026-09-02,55,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,松本 庸平,２５３　６６５６
21,2026-09-02,55,2026-08-20,2026-08-25,一般,ニッカン・コム杯,小澤 学,４　５５５　５５４　４３
21,2026-09-02,55,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,三苫 晃幸,２４４６３　５３
21,2026-09-02,56,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,前原 大道,３２１１２２[５]
21,2026-09-02,56,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,小川 晃司,４　３２５３４　４　２２
21,2026-09-02,56,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,森永 淳,１１３４１１[２]
21,2026-09-02,57,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,泥谷 一毅,２１２　２４１２
21,2026-09-02,57,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,戸敷 晃美,５　２２６５６２２　３２
21,2026-09-02,57,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,河上 年昭,４　５４４　３５
21,2026-09-02,58,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,木場 雄二郎,１　３４１６１４
21,2026-09-02,58,2026-08-20,2026-08-25,一般,ニッカン・コム杯,佐々木 和伸,１　５６３２４４１　５２
21,2026-09-02,58,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,前沢 丈史,１４３３５２[５]
21,2026-09-02,59,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,麻生 慎介,３４４３４　１１
21,2026-09-02,59,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,神里 琴音,６５４　３４５　２　４４
21,2026-09-02,59,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,山口 隼人,６　６６６　６６
21,2026-09-02,60,2026-08-30,2026-09-02,一般,ギラヴァンツ北九州カップ,中野 次郎,１５４２１３５１
21,2026-09-02,60,2026-08-10,2026-08-15,一般,九州スポーツ杯争奪オール九州選抜戦,笠 雅雄,１６３　４　４６２　５５
21,2026-09-02,60,2026-08-02,2026-08-05,一般,ＢＴＳ高城開設２８周年記念,登玉 隼百,６６５２５　３
21,2026-09-02,61,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,加倉 侑征,４５１５５　４５２
21,2026-09-02,61,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,新田 泰章,１　３４４３１欠
21,2026-09-02,61,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,井上 一輝,１５１６５転３１４３１５１４
21,2026-09-02,62,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,梶野 学志,１５４４４１１２[３]
21,2026-09-02,62,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,佐藤 博亮,２転１１２１１６５３
21,2026-09-02,62,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,石岡 将太,３　３５４　５６２３４　４１
21,2026-09-02,63,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,林 恵祐,　　　　　　　　５６６　４
21,2026-09-02,63,2024-03-01,2024-03-06,一般,ＢＴＳ勝山開設30周年記念,神里 琴音,６　６６６　４６３６６
21,2026-09-02,63,2024-02-22,2024-02-26,一般,西スポ杯争奪 芦屋カップ,赤池 修平,４５５　４
21,2026-09-02,64,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,萬 正嗣,６　４４５３５　１５
21,2026-09-02,64,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,中嶋 健一郎,６　２１１５２３１２
21,2026-09-02,64,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,木場 雄二郎,１　２４４　４２４３５６２６
21,2026-09-02,65,2024-03-30,2024-04-03,一般,西部ボートレース記者クラブ杯,滝沢 芳行,２　２５３１２１[６]
21,2026-09-02,65,2024-03-23,2024-03-27,一般,日本トーター杯争奪戦,古澤 信二,５５６　６６６　２５
21,2026-09-02,65,2024-03-11,2024-03-17,一般,ＤММボートちゃんねる杯,大久保信一郎,３　５４３４２２１５１３２
