レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609061202,2026-09-06,12,2R,daily,3-1-4,3-1-2,3-1-5,2-1-4,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609061202,2026-09-06,12,2R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609061203,2026-09-06,12,3R,daily,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609061203,2026-09-06,12,3R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-1-6,差し,差し,差し,差し,差し
202609061204,2026-09-06,12,4R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609061204,2026-09-06,12,4R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609061205,2026-09-06,12,5R,daily,2-1-3,2-1-4,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し
202609061205,2026-09-06,12,5R,realtime,2-1-3,3-1-2,2-1-4,2-3-1,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609061206,2026-09-06,12,6R,daily,4-1-2,4-1-3,3-1-4,3-1-2,4-1-5,まくり,差し,まくり差し,まくり差し,まくり差し
202609061206,2026-09-06,12,6R,realtime,3-1-2,3-1-4,4-1-3,4-1-2,4-1-5,まくり差し,まくり差し,差し,まくり,まくり差し
202609061207,2026-09-06,12,7R,daily,3-1-2,3-1-4,3-1-5,4-1-2,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609061207,2026-09-06,12,7R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609061208,2026-09-06,12,8R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609061208,2026-09-06,12,8R,realtime,2-1-4,4-1-2,4-2-1,2-1-3,2-4-1,差し,まくり,まくり,差し,差し
202609061209,2026-09-06,12,9R,daily,4-1-2,4-1-5,2-1-4,4-1-3,2-1-3,まくり,まくり差し,差し,差し,差し
202609061209,2026-09-06,12,9R,realtime,4-1-2,2-1-4,4-1-5,4-1-3,4-2-1,まくり,差し,まくり差し,差し,まくり
202609061210,2026-09-06,12,10R,daily,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609061210,2026-09-06,12,10R,realtime,2-1-4,2-1-3,2-1-6,4-1-2,2-1-5,差し,差し,差し,まくり,差し
202609061211,2026-09-06,12,11R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202609061211,2026-09-06,12,11R,realtime,2-1-4,2-1-3,2-4-1,2-1-5,2-3-1,差し,差し,差し,差し,差し
202609061212,2026-09-06,12,12R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609061401,2026-09-06,14,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609061401,2026-09-06,14,1R,realtime,2-1-3,2-1-4,2-1-5,4-1-5,3-1-5,差し,差し,差し,まくり差し,まくり差し
202609061402,2026-09-06,14,2R,daily,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609061402,2026-09-06,14,2R,realtime,3-1-2,3-1-4,3-1-5,3-1-6,3-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609061403,2026-09-06,14,3R,daily,2-1-3,3-1-5,3-1-2,2-1-4,2-1-5,差し,まくり差し,まくり差し,差し,差し
202609061403,2026-09-06,14,3R,realtime,2-1-3,3-1-2,3-1-5,2-1-5,2-1-4,差し,まくり差し,まくり差し,差し,差し
202609061404,2026-09-06,14,4R,daily,3-1-4,3-1-2,3-1-5,3-1-6,6-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609061404,2026-09-06,14,4R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,6-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609061405,2026-09-06,14,5R,daily,2-1-3,2-1-4,2-1-5,4-1-2,2-3-1,差し,差し,差し,まくり,差し
202609061405,2026-09-06,14,5R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202609061406,2026-09-06,14,6R,daily,5-1-2,5-1-3,5-1-4,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609061406,2026-09-06,14,6R,realtime,5-1-2,5-1-3,5-2-1,2-1-5,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609061407,2026-09-06,14,7R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202609061407,2026-09-06,14,7R,realtime,2-1-3,3-1-2,2-1-4,2-3-1,2-1-5,差し,まくり差し,差し,差し,差し
202609061408,2026-09-06,14,8R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609061408,2026-09-06,14,8R,realtime,3-1-2,3-1-5,2-1-3,3-1-4,2-1-5,まくり差し,まくり差し,差し,まくり差し,差し
202609061409,2026-09-06,14,9R,daily,4-1-2,4-1-5,4-1-3,2-1-4,2-1-3,まくり,まくり差し,差し,差し,差し
202609061409,2026-09-06,14,9R,realtime,4-1-3,4-1-5,3-1-4,4-1-2,4-3-1,差し,まくり差し,まくり差し,まくり,まくり
202609061410,2026-09-06,14,10R,daily,3-1-4,4-1-3,4-1-2,3-1-2,2-1-3,まくり差し,差し,まくり,まくり差し,差し
202609061410,2026-09-06,14,10R,realtime,3-1-4,3-1-2,4-1-3,4-1-5,2-1-3,まくり差し,まくり差し,差し,まくり差し,差し
202609061411,2026-09-06,14,11R,daily,3-1-4,3-1-2,3-1-5,5-1-3,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609061411,2026-09-06,14,11R,realtime,3-1-4,3-1-5,3-1-2,5-1-3,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609061412,2026-09-06,14,12R,daily,2-1-3,2-1-4,3-1-2,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202609061412,2026-09-06,14,12R,realtime,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202609061701,2026-09-06,17,1R,daily,2-1-3,2-1-4,3-1-2,2-1-5,5-1-2,差し,差し,まくり差し,差し,まくり差し
202609061701,2026-09-06,17,1R,realtime,5-1-3,5-1-4,5-1-2,2-1-5,2-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609061702,2026-09-06,17,2R,daily,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609061702,2026-09-06,17,2R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609061703,2026-09-06,17,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,5-1-2,差し,まくり差し,まくり差し,差し,まくり差し
202609061703,2026-09-06,17,3R,realtime,3-1-4,6-1-3,3-1-2,3-1-6,6-1-4,まくり差し,まくり差し,まくり,差し,まくり差し
202609061704,2026-09-06,17,4R,daily,2-1-3,2-1-4,4-1-2,3-1-2,4-1-3,差し,差し,まくり,まくり差し,差し
202609061704,2026-09-06,17,4R,realtime,4-1-2,2-1-4,4-1-5,4-1-3,2-1-3,まくり,差し,まくり差し,差し,差し
202609061705,2026-09-06,17,5R,daily,3-1-2,3-1-4,3-1-5,2-1-3,4-1-2,まくり差し,まくり差し,まくり差し,差し,まくり
202609061705,2026-09-06,17,5R,realtime,3-1-5,5-1-2,2-1-5,4-1-2,3-1-2,まくり差し,まくり差し,まくり差し,差し,差し
202609061706,2026-09-06,17,6R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609061706,2026-09-06,17,6R,realtime,2-1-3,2-1-6,2-3-1,2-1-4,2-3-6,差し,差し,差し,差し,まくり
202609061707,2026-09-06,17,7R,daily,3-1-2,3-1-4,3-1-5,2-1-3,2-1-4,まくり差し,まくり差し,まくり差し,差し,差し
202609061707,2026-09-06,17,7R,realtime,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609061708,2026-09-06,17,8R,daily,3-1-5,3-1-4,3-1-2,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609061708,2026-09-06,17,8R,realtime,5-1-4,4-1-5,3-1-4,3-1-5,5-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609061709,2026-09-06,17,9R,daily,2-1-3,3-1-4,3-1-2,2-1-4,2-3-1,差し,まくり差し,まくり差し,差し,差し
202609061709,2026-09-06,17,9R,realtime,3-1-4,2-1-3,3-1-5,3-1-2,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609061710,2026-09-06,17,10R,daily,3-1-2,3-1-4,2-1-3,3-1-5,4-1-2,まくり差し,まくり差し,差し,まくり差し,まくり
202609061710,2026-09-06,17,10R,realtime,3-1-5,3-1-4,3-1-2,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609061711,2026-09-06,17,11R,daily,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609061711,2026-09-06,17,11R,realtime,2-1-3,3-1-5,3-1-4,2-1-4,2-1-5,差し,まくり差し,まくり差し,差し,差し
202609061712,2026-09-06,17,12R,daily,2-1-3,2-1-4,4-1-2,4-1-3,3-1-2,差し,差し,まくり,差し,まくり差し
202609061712,2026-09-06,17,12R,realtime,4-1-3,4-1-2,4-1-5,2-1-4,2-1-3,差し,まくり,まくり差し,差し,差し
202609062201,2026-09-06,22,1R,daily,2-1-3,3-1-2,4-1-2,2-1-4,3-1-4,差し,まくり差し,まくり,差し,まくり差し
202609062201,2026-09-06,22,1R,realtime,3-1-2,3-1-5,3-1-4,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609062202,2026-09-06,22,2R,daily,2-1-3,2-1-4,3-1-2,5-1-2,3-1-4,差し,差し,まくり差し,まくり差し,まくり差し
202609062202,2026-09-06,22,2R,realtime,2-1-3,2-1-5,5-1-2,3-1-2,2-1-4,差し,差し,まくり差し,まくり差し,差し
202609062203,2026-09-06,22,3R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609062203,2026-09-06,22,3R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609062204,2026-09-06,22,4R,daily,4-1-2,4-1-3,4-1-5,2-1-4,3-1-4,まくり,差し,まくり差し,差し,まくり差し
202609062204,2026-09-06,22,4R,realtime,4-1-2,4-1-5,2-1-3,2-1-4,2-1-5,まくり,まくり差し,差し,差し,差し
202609062205,2026-09-06,22,5R,daily,4-1-2,4-1-3,2-1-4,2-1-3,4-1-5,まくり,差し,差し,差し,まくり差し
202609062205,2026-09-06,22,5R,realtime,4-1-2,4-1-3,4-1-5,4-2-1,2-1-4,まくり,差し,まくり差し,まくり,差し
202609062206,2026-09-06,22,6R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609062206,2026-09-06,22,6R,realtime,5-1-2,2-1-5,2-1-3,2-1-4,5-1-4,まくり差し,差し,差し,差し,まくり差し
202609062207,2026-09-06,22,7R,daily,4-1-2,4-1-5,2-1-3,4-1-3,2-1-4,まくり,まくり差し,差し,差し,差し
202609062207,2026-09-06,22,7R,realtime,4-1-5,4-1-2,4-1-3,4-1-6,4-5-1,まくり差し,まくり,差し,まくり,まくり
202609062208,2026-09-06,22,8R,daily,3-1-4,3-1-2,2-1-3,4-1-3,4-1-2,まくり差し,まくり差し,差し,差し,まくり
202609062208,2026-09-06,22,8R,realtime,2-1-3,2-1-4,4-1-2,3-1-2,2-1-5,差し,差し,まくり,まくり差し,差し
202609062209,2026-09-06,22,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609062209,2026-09-06,22,9R,realtime,2-1-3,2-1-4,4-1-2,2-1-5,3-1-2,差し,差し,まくり,差し,まくり差し
202609062210,2026-09-06,22,10R,daily,3-1-2,3-1-4,2-1-3,3-1-5,3-2-1,まくり差し,まくり差し,差し,まくり差し,まくり
202609062210,2026-09-06,22,10R,realtime,3-1-4,3-1-5,3-1-2,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609062211,2026-09-06,22,11R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609062211,2026-09-06,22,11R,realtime,5-1-2,5-1-6,5-1-3,2-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609062212,2026-09-06,22,12R,daily,2-1-3,3-1-2,2-1-4,3-1-4,4-1-2,差し,まくり差し,差し,まくり差し,まくり
202609062212,2026-09-06,22,12R,realtime,2-1-3,3-1-2,2-1-5,2-1-4,3-1-5,差し,まくり差し,差し,差し,まくり差し
