レースコード,レース日,レース場コード,レース回,状態,買い目1,買い目2,買い目3,買い目4,買い目5,決まり手1,決まり手2,決まり手3,決まり手4,決まり手5
202609051210,2026-09-05,12,10R,daily,4-1-2,2-1-3,3-1-4,3-1-2,2-1-4,まくり,差し,まくり差し,まくり差し,差し
202609051211,2026-09-05,12,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609051212,2026-09-05,12,12R,daily,3-1-2,3-1-4,2-1-4,2-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609051301,2026-09-05,13,1R,daily,3-1-4,2-1-3,3-1-2,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609051301,2026-09-05,13,1R,realtime,2-1-4,4-1-2,2-1-3,4-1-5,3-1-4,差し,まくり,差し,まくり差し,まくり差し
202609051302,2026-09-05,13,2R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609051302,2026-09-05,13,2R,realtime,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609051303,2026-09-05,13,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609051303,2026-09-05,13,3R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,2-1-6,差し,差し,まくり,差し,差し
202609051304,2026-09-05,13,4R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609051304,2026-09-05,13,4R,realtime,4-1-5,4-1-6,3-1-4,2-1-4,4-1-3,まくり差し,まくり,まくり差し,差し,差し
202609051305,2026-09-05,13,5R,daily,4-1-2,4-1-5,4-1-3,2-1-4,2-1-3,まくり,まくり差し,差し,差し,差し
202609051305,2026-09-05,13,5R,realtime,4-1-2,4-1-3,2-1-4,4-1-5,2-1-3,まくり,差し,差し,まくり差し,差し
202609051306,2026-09-05,13,6R,daily,4-1-2,4-1-5,4-1-3,4-1-6,3-1-4,まくり,まくり差し,差し,まくり,まくり差し
202609051306,2026-09-05,13,6R,realtime,4-1-3,4-1-2,4-1-5,3-1-4,4-1-6,差し,まくり,まくり差し,まくり差し,まくり
202609051307,2026-09-05,13,7R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609051307,2026-09-05,13,7R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609051308,2026-09-05,13,8R,daily,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609051308,2026-09-05,13,8R,realtime,2-1-3,2-1-4,2-1-5,3-1-4,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609051309,2026-09-05,13,9R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-2,差し,まくり差し,まくり差し,差し,まくり
202609051309,2026-09-05,13,9R,realtime,3-1-4,3-1-2,4-1-3,2-1-3,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609051310,2026-09-05,13,10R,daily,2-1-3,2-1-4,3-1-2,3-1-4,4-1-2,差し,差し,まくり差し,まくり差し,まくり
202609051310,2026-09-05,13,10R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,2-1-5,差し,差し,まくり差し,まくり差し,差し
202609051311,2026-09-05,13,11R,daily,3-1-2,2-1-3,3-1-4,4-1-2,3-1-5,まくり差し,差し,まくり差し,まくり,まくり差し
202609051311,2026-09-05,13,11R,realtime,4-1-2,4-1-5,4-1-3,3-1-4,3-1-2,まくり,まくり差し,差し,まくり差し,まくり差し
202609051312,2026-09-05,13,12R,daily,3-1-4,2-1-3,3-1-2,2-1-4,4-1-2,まくり差し,差し,まくり差し,差し,まくり
202609051312,2026-09-05,13,12R,realtime,2-1-4,2-1-3,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609051701,2026-09-05,17,1R,daily,2-1-4,2-1-3,3-1-2,4-1-2,3-1-4,差し,差し,まくり差し,まくり,まくり差し
202609051701,2026-09-05,17,1R,realtime,4-1-2,2-1-4,3-1-4,4-1-3,4-2-1,まくり,差し,まくり差し,差し,まくり
202609051702,2026-09-05,17,2R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609051702,2026-09-05,17,2R,realtime,3-1-5,3-1-4,3-1-2,5-1-3,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609051703,2026-09-05,17,3R,daily,2-1-3,3-1-2,3-1-4,2-1-4,4-1-3,差し,まくり差し,まくり差し,差し,差し
202609051703,2026-09-05,17,3R,realtime,3-1-2,3-1-4,2-1-3,2-1-4,4-1-3,まくり差し,まくり差し,差し,差し,差し
202609051704,2026-09-05,17,4R,daily,2-1-3,2-1-4,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり差し
202609051704,2026-09-05,17,4R,realtime,4-1-5,4-1-2,4-1-6,2-1-4,4-1-3,まくり差し,まくり,まくり,差し,差し
202609051705,2026-09-05,17,5R,daily,2-1-3,3-1-2,5-1-2,3-1-4,6-1-2,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609051705,2026-09-05,17,5R,realtime,6-1-2,6-1-5,5-1-6,6-1-4,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609051706,2026-09-05,17,6R,daily,2-1-4,2-1-3,3-1-4,2-1-5,3-1-2,差し,差し,まくり差し,差し,まくり差し
202609051706,2026-09-05,17,6R,realtime,2-1-4,2-1-3,3-1-4,2-1-5,4-1-2,差し,差し,まくり差し,差し,まくり
202609051707,2026-09-05,17,7R,daily,3-1-2,3-1-5,3-1-4,5-1-3,5-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609051707,2026-09-05,17,7R,realtime,5-1-2,5-1-6,5-1-4,5-1-3,5-2-1,まくり差し,まくり差し,まくり差し,まくり差し,まくり
202609051708,2026-09-05,17,8R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609051708,2026-09-05,17,8R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,4-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609051709,2026-09-05,17,9R,daily,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609051709,2026-09-05,17,9R,realtime,3-1-4,3-1-2,3-1-5,2-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609051710,2026-09-05,17,10R,daily,3-1-2,3-1-4,2-1-3,3-1-5,2-1-4,まくり差し,まくり差し,差し,まくり差し,差し
202609051710,2026-09-05,17,10R,realtime,3-1-4,2-1-3,3-1-5,3-1-2,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609051711,2026-09-05,17,11R,daily,2-1-3,2-1-4,4-1-2,4-1-3,3-1-4,差し,差し,まくり,差し,まくり差し
202609051711,2026-09-05,17,11R,realtime,3-1-4,4-1-3,2-1-3,2-1-4,4-1-6,まくり差し,差し,差し,差し,まくり差し
202609051712,2026-09-05,17,12R,daily,2-1-3,2-1-4,4-1-2,3-1-2,3-1-4,差し,差し,まくり,まくり差し,まくり差し
202609051712,2026-09-05,17,12R,realtime,4-1-5,4-1-2,3-1-4,3-1-5,3-1-2,まくり差し,まくり,まくり差し,まくり差し,まくり差し
202609051801,2026-09-05,18,1R,daily,2-1-3,2-1-4,3-1-4,3-1-2,3-1-5,差し,差し,まくり差し,まくり差し,まくり差し
202609051801,2026-09-05,18,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-5,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609051802,2026-09-05,18,2R,daily,3-1-4,3-1-2,3-1-5,4-1-3,3-1-6,まくり差し,まくり差し,まくり差し,差し,まくり差し
202609051802,2026-09-05,18,2R,realtime,3-1-4,3-1-2,3-1-5,3-1-6,4-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609051803,2026-09-05,18,3R,daily,3-1-4,3-1-2,2-1-3,2-1-4,3-1-5,まくり差し,まくり差し,差し,差し,まくり差し
202609051803,2026-09-05,18,3R,realtime,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609051804,2026-09-05,18,4R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609051804,2026-09-05,18,4R,realtime,2-1-3,2-1-5,2-1-4,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609051805,2026-09-05,18,5R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609051805,2026-09-05,18,5R,realtime,3-1-2,2-1-3,3-1-6,3-1-4,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609051806,2026-09-05,18,6R,daily,2-1-3,2-1-4,3-1-2,2-1-5,2-3-1,差し,差し,まくり差し,差し,差し
202609051806,2026-09-05,18,6R,realtime,2-1-3,3-1-2,2-1-4,2-3-1,2-1-5,差し,まくり差し,差し,差し,差し
202609051807,2026-09-05,18,7R,daily,2-1-3,2-1-4,3-1-4,4-1-2,3-1-2,差し,差し,まくり差し,まくり,まくり差し
202609051807,2026-09-05,18,7R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,2-4-1,差し,差し,まくり,差し,差し
202609051808,2026-09-05,18,8R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-1-6,差し,差し,差し,まくり差し,差し
202609051808,2026-09-05,18,8R,realtime,2-1-3,2-1-4,2-1-5,2-1-6,2-3-1,差し,差し,差し,差し,差し
202609051809,2026-09-05,18,9R,daily,3-1-4,4-1-3,3-1-2,2-1-3,2-1-4,まくり差し,差し,まくり差し,差し,差し
202609051809,2026-09-05,18,9R,realtime,2-1-4,4-1-2,2-1-3,3-1-4,3-1-2,差し,まくり,差し,まくり差し,まくり差し
202609051810,2026-09-05,18,10R,daily,2-1-4,2-1-3,4-1-2,3-1-4,4-1-3,差し,差し,まくり,まくり差し,差し
202609051810,2026-09-05,18,10R,realtime,2-1-3,2-1-4,3-1-4,3-1-2,4-1-3,差し,差し,まくり差し,まくり差し,差し
202609051811,2026-09-05,18,11R,daily,2-1-3,2-1-4,3-1-2,4-1-2,2-1-5,差し,差し,まくり差し,まくり,差し
202609051811,2026-09-05,18,11R,realtime,2-1-3,2-1-4,2-1-5,4-1-2,3-1-2,差し,差し,差し,まくり,まくり差し
202609051812,2026-09-05,18,12R,daily,2-1-3,2-1-4,3-1-4,2-1-5,3-1-2,差し,差し,まくり差し,差し,まくり差し
202609051812,2026-09-05,18,12R,realtime,2-1-3,2-1-5,2-1-4,3-1-2,3-1-5,差し,差し,差し,まくり差し,まくり差し
202609052001,2026-09-05,20,1R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609052001,2026-09-05,20,1R,realtime,2-1-3,3-1-2,2-1-4,3-1-4,3-1-5,差し,まくり差し,差し,まくり差し,まくり差し
202609052002,2026-09-05,20,2R,daily,5-1-2,5-1-3,3-1-5,3-1-2,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609052002,2026-09-05,20,2R,realtime,5-1-2,3-1-4,3-1-2,3-1-5,2-1-3,まくり差し,まくり差し,まくり差し,まくり差し,差し
202609052003,2026-09-05,20,3R,daily,2-1-3,3-1-2,5-1-2,3-1-4,5-1-3,差し,まくり差し,まくり差し,まくり差し,まくり差し
202609052003,2026-09-05,20,3R,realtime,3-1-2,3-1-4,2-1-3,3-1-5,5-1-3,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609052004,2026-09-05,20,4R,daily,2-1-3,3-1-2,3-1-4,3-1-5,2-1-4,差し,まくり差し,まくり差し,まくり差し,差し
202609052004,2026-09-05,20,4R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609052005,2026-09-05,20,5R,daily,2-1-4,2-1-3,4-1-2,4-1-3,4-1-5,差し,差し,まくり,差し,まくり差し
202609052006,2026-09-05,20,6R,daily,5-1-2,5-1-4,2-1-5,5-1-3,4-1-5,まくり差し,まくり差し,差し,まくり差し,まくり差し
202609052007,2026-09-05,20,7R,daily,3-1-4,3-1-2,3-1-5,2-1-3,4-1-3,まくり差し,まくり差し,まくり差し,差し,差し
202609052008,2026-09-05,20,8R,daily,2-1-3,2-1-4,2-1-5,3-1-2,2-3-1,差し,差し,差し,まくり差し,差し
202609052009,2026-09-05,20,9R,daily,2-1-3,3-1-2,2-1-4,2-1-5,3-1-4,差し,まくり差し,差し,差し,まくり差し
202609052010,2026-09-05,20,10R,daily,2-1-3,2-1-4,2-1-5,2-3-1,3-1-2,差し,差し,差し,差し,まくり差し
202609052011,2026-09-05,20,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609052012,2026-09-05,20,12R,daily,2-1-3,3-1-2,3-1-5,2-1-4,2-1-5,差し,まくり差し,まくり差し,差し,差し
202609052201,2026-09-05,22,1R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
202609052201,2026-09-05,22,1R,realtime,2-1-5,2-1-3,2-1-4,5-1-2,3-1-2,差し,差し,差し,まくり差し,まくり差し
202609052202,2026-09-05,22,2R,daily,3-1-2,2-1-3,3-1-4,2-1-4,3-1-5,まくり差し,差し,まくり差し,差し,まくり差し
202609052202,2026-09-05,22,2R,realtime,3-1-2,2-1-3,3-1-4,3-1-5,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609052203,2026-09-05,22,3R,daily,2-1-3,2-1-4,2-1-5,3-1-2,5-1-2,差し,差し,差し,まくり差し,まくり差し
202609052203,2026-09-05,22,3R,realtime,2-1-3,2-1-4,2-1-5,2-3-1,2-4-1,差し,差し,差し,差し,差し
202609052204,2026-09-05,22,4R,daily,3-1-2,3-1-4,3-1-5,2-1-3,3-2-1,まくり差し,まくり差し,まくり差し,差し,まくり
202609052204,2026-09-05,22,4R,realtime,3-1-4,3-1-2,3-1-5,3-4-1,2-1-3,まくり差し,まくり差し,まくり差し,まくり,差し
202609052205,2026-09-05,22,5R,daily,3-1-2,2-1-3,3-1-4,3-1-5,2-1-4,まくり差し,差し,まくり差し,まくり差し,差し
202609052205,2026-09-05,22,5R,realtime,3-1-2,2-1-3,3-1-4,3-1-6,3-2-1,まくり差し,差し,まくり差し,まくり差し,まくり
202609052206,2026-09-05,22,6R,daily,2-1-3,2-1-4,4-1-2,2-1-5,2-3-1,差し,差し,まくり,差し,差し
202609052206,2026-09-05,22,6R,realtime,2-1-4,2-1-3,4-1-2,2-1-5,4-1-5,差し,差し,まくり,差し,まくり差し
202609052207,2026-09-05,22,7R,daily,5-1-3,5-1-2,3-1-5,5-1-4,3-1-2,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609052207,2026-09-05,22,7R,realtime,5-1-2,5-1-3,3-1-5,5-1-4,5-1-6,まくり差し,まくり差し,まくり差し,まくり差し,まくり差し
202609052208,2026-09-05,22,8R,daily,2-1-3,2-1-4,3-1-2,2-3-1,2-1-5,差し,差し,まくり差し,差し,差し
202609052208,2026-09-05,22,8R,realtime,2-1-3,3-1-2,2-3-1,3-2-1,2-1-4,差し,まくり差し,差し,まくり,差し
202609052209,2026-09-05,22,9R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-3-1,差し,まくり差し,差し,まくり差し,差し
202609052209,2026-09-05,22,9R,realtime,2-1-3,3-1-2,2-1-4,2-1-6,3-1-6,差し,まくり差し,差し,差し,まくり差し
202609052210,2026-09-05,22,10R,daily,2-1-3,3-1-2,2-1-4,3-1-4,2-1-5,差し,まくり差し,差し,まくり差し,差し
202609052210,2026-09-05,22,10R,realtime,6-1-3,6-1-2,3-1-6,6-1-4,2-1-3,差し,まくり,まくり差し,まくり差し,差し
202609052211,2026-09-05,22,11R,daily,2-1-3,3-1-2,3-1-4,2-1-4,3-1-5,差し,まくり差し,まくり差し,差し,まくり差し
202609052211,2026-09-05,22,11R,realtime,3-1-4,2-1-3,3-1-2,4-1-3,2-1-4,まくり差し,差し,まくり差し,差し,差し
202609052212,2026-09-05,22,12R,daily,2-1-3,2-1-4,2-1-5,3-1-2,3-1-4,差し,差し,差し,まくり差し,まくり差し
