レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609120910,2026-09-12,09,10R,15:08,2026-09-12T14:58:16.291570+09:00,1,52.0,0.0,6.89,0.0,53.8,0.0,6.9,0.0,51.5,0.5,6.94,-0.5,51.5,0.5,6.85,0.0,47.5,0.0,6.85,0.0,53.4,0.0,6.88,0.0
202609120810,2026-09-12,08,10R,15:11,2026-09-12T15:02:20.227106+09:00,1,47.0,0.0,6.71,-0.5,45.5,1.5,6.74,0.0,47.2,0.0,6.81,0.0,46.5,0.5,6.77,0.0,47.0,0.0,6.82,0.0,53.2,0.0,6.77,0.0
202609122401,2026-09-12,24,01R,15:15,2026-09-12T15:06:17.791890+09:00,1,52.0,0.0,6.92,0.0,52.0,0.0,6.91,0.0,54.4,0.0,6.99,0.0,52.0,0.0,6.91,0.0,52.0,0.0,6.96,0.0,52.0,0.0,6.92,3.0
202609121201,2026-09-12,12,01R,15:17,2026-09-12T15:08:17.795503+09:00,1,53.6,0.0,,-0.5,51.5,0.5,,-0.5,52.2,0.0,,-0.5,52.8,0.0,,0.0,54.5,0.0,,-0.5,56.4,0.0,,-0.5
202609121710,2026-09-12,17,10R,15:19,2026-09-12T15:10:29.478127+09:00,1,53.7,0.0,6.71,0.0,52.2,0.0,6.76,-0.5,52.0,0.0,6.71,0.0,52.0,0.0,6.71,0.0,54.8,0.0,6.68,0.0,52.1,0.0,6.84,0.0
202609122001,2026-09-12,20,01R,15:20,2026-09-12T15:10:29.478127+09:00,1,52.0,0.0,6.95,-0.5,52.3,0.0,6.94,-0.5,52.0,0.0,6.99,0.0,47.0,0.0,6.93,0.0,52.0,0.0,6.91,0.0,47.3,0.0,6.88,-0.5
202609120210,2026-09-12,02,10R,15:21,2026-09-12T15:12:19.513577+09:00,1,53.1,0.0,6.6,0.0,52.2,0.0,6.61,0.0,52.0,0.0,6.65,-0.5,54.5,0.0,6.67,-0.5,52.0,0.0,6.69,-0.5,52.0,0.0,6.77,-0.5
202609121810,2026-09-12,18,10R,15:26,2026-09-12T15:16:18.901323+09:00,1,52.0,0.0,6.93,0.0,52.1,0.0,6.86,0.0,52.0,0.0,6.97,0.0,52.0,0.0,6.93,0.0,52.0,0.0,6.92,0.0,53.1,0.0,6.97,0.0
202609120609,2026-09-12,06,09R,15:29,2026-09-12T15:20:25.605075+09:00,1,53.8,0.0,6.66,0.0,52.4,0.0,6.66,-0.5,51.5,0.5,6.72,-0.5,52.8,0.0,6.75,0.0,53.9,0.0,6.71,0.0,52.8,0.0,6.74,-0.5
202609121610,2026-09-12,16,10R,15:36,2026-09-12T15:26:17.752255+09:00,1,53.3,0.0,6.85,-0.5,55.3,0.0,6.75,-0.5,52.0,0.0,6.85,-0.5,52.0,0.0,6.79,-0.5,52.3,0.0,6.67,0.0,52.7,0.0,6.87,0.0
202609120510,2026-09-12,05,10R,15:37,2026-09-12T15:28:19.837967+09:00,1,52.9,0.0,6.7,0.0,52.6,0.0,6.75,-0.5,52.6,0.0,6.76,0.0,52.0,0.0,6.73,0.0,52.5,0.0,6.67,0.0,52.3,0.0,6.57,3.0
202609120911,2026-09-12,09,11R,15:42,2026-09-12T15:32:19.550631+09:00,1,52.5,0.0,6.93,0.0,52.4,0.0,6.92,0.0,46.5,0.5,6.81,-0.5,52.0,0.0,6.83,0.0,53.3,0.0,6.9,-0.5,52.0,0.0,6.81,0.0
202609121202,2026-09-12,12,02R,15:41,2026-09-12T15:32:19.550631+09:00,1,52.7,0.0,6.87,-0.5,52.5,0.0,6.9,-0.5,51.0,1.0,6.94,-0.5,50.5,1.5,6.85,-0.5,57.5,0.0,6.86,-0.5,52.8,0.0,6.85,-0.5
202609122402,2026-09-12,24,02R,15:45,2026-09-12T15:36:15.777328+09:00,1,52.9,0.0,6.88,0.0,52.3,0.0,6.95,-0.5,52.4,0.0,6.96,0.0,52.2,0.0,6.91,0.0,47.0,0.0,6.84,0.0,52.3,0.0,6.95,0.5
202609120811,2026-09-12,08,11R,15:47,2026-09-12T15:38:22.773289+09:00,1,47.0,0.0,6.77,0.0,45.0,2.0,6.8,0.0,47.0,0.0,6.7,-0.5,45.5,1.5,6.75,0.0,51.6,0.0,6.79,0.0,44.5,2.5,6.75,-0.5
202609122002,2026-09-12,20,02R,15:51,2026-09-12T15:42:22.145241+09:00,1,52.0,0.0,6.95,0.0,49.2,0.0,7.01,-0.5,54.0,0.0,7.0,0.0,52.0,0.0,6.97,0.0,52.2,0.0,6.95,0.0,54.4,0.0,6.91,0.5
202609121711,2026-09-12,17,11R,15:54,2026-09-12T15:44:17.763713+09:00,1,52.0,0.0,6.69,-0.5,52.0,0.0,6.73,0.0,51.5,0.5,6.69,-0.5,52.0,0.0,6.7,0.0,52.0,0.0,6.62,0.5,52.0,0.0,6.75,-0.5
202609120211,2026-09-12,02,11R,15:55,2026-09-12T15:46:20.810316+09:00,1,52.0,0.0,6.6,-0.5,55.1,0.0,6.65,0.0,51.5,0.5,6.73,-0.5,54.6,0.0,6.65,0.0,52.0,0.0,6.69,0.0,52.0,0.0,6.62,-0.5
202609121811,2026-09-12,18,11R,16:00,2026-09-12T15:50:27.402192+09:00,1,53.5,0.0,6.96,0.0,52.0,0.0,6.9,0.0,52.0,0.0,6.89,-0.5,54.7,0.0,6.98,0.0,57.9,0.0,6.93,-0.5,52.3,0.0,6.94,0.0
202609120610,2026-09-12,06,10R,16:04,2026-09-12T15:54:15.251589+09:00,1,55.9,0.0,6.65,-0.5,52.0,0.0,6.65,0.0,53.6,0.0,6.66,0.0,54.1,0.0,6.74,-0.5,54.4,0.0,6.66,0.0,52.0,0.0,6.59,0.0
202609121203,2026-09-12,12,03R,16:06,2026-09-12T15:56:18.786289+09:00,1,52.0,0.0,,-0.5,52.2,0.0,,-0.5,54.5,0.0,,-0.5,53.2,0.0,,-0.5,52.0,0.0,,0.0,52.1,0.0,,-0.5
202609121611,2026-09-12,16,11R,16:09,2026-09-12T16:00:38.112202+09:00,1,52.2,0.0,6.84,-0.5,52.1,0.0,6.72,-0.5,54.4,0.0,6.87,-0.5,52.0,0.0,6.92,0.0,53.3,0.0,6.87,-0.5,52.0,0.0,6.93,-0.5
202609120511,2026-09-12,05,11R,16:11,2026-09-12T16:02:18.476704+09:00,1,52.0,0.0,6.71,0.0,53.2,0.0,6.85,0.0,53.5,0.0,6.81,-0.5,52.1,0.0,6.82,0.0,52.5,0.0,6.81,-0.5,52.5,0.0,6.87,-0.5
202609122403,2026-09-12,24,03R,16:15,2026-09-12T16:06:19.483478+09:00,1,52.0,0.0,6.88,-0.5,52.3,0.0,6.93,0.0,52.2,0.0,6.89,0.0,52.5,0.0,6.89,0.0,53.1,0.0,6.88,0.0,52.1,0.0,6.88,0.0
202609122003,2026-09-12,20,03R,16:18,2026-09-12T16:08:20.924469+09:00,1,53.1,0.0,6.99,-0.5,53.1,0.0,6.96,0.0,47.7,0.0,6.91,0.0,52.0,0.0,6.89,0.0,52.4,0.0,6.94,-0.5,52.3,0.0,6.92,0.0
202609120912,2026-09-12,09,12R,16:20,2026-09-12T16:10:19.730257+09:00,1,51.5,0.5,6.99,0.0,53.1,0.0,6.93,0.0,52.1,0.0,6.89,0.0,52.0,0.0,6.88,0.0,53.3,0.0,6.82,0.0,52.0,0.0,6.85,0.0
202609120812,2026-09-12,08,12R,16:25,2026-09-12T16:16:21.633148+09:00,1,45.0,2.0,6.7,0.0,49.6,0.0,6.73,-0.5,47.7,0.0,6.73,0.0,47.0,0.0,6.73,0.0,45.0,2.0,6.75,0.0,47.2,0.0,6.73,0.0
202609120212,2026-09-12,02,12R,16:30,2026-09-12T16:20:25.471924+09:00,1,52.0,0.0,6.57,0.0,52.0,0.0,6.57,0.0,52.9,0.0,6.59,0.0,52.0,0.0,6.57,0.0,51.0,1.0,6.55,0.0,52.0,0.0,6.75,-0.5
202609121204,2026-09-12,12,04R,16:32,2026-09-12T16:22:19.311842+09:00,1,53.4,0.0,6.94,-0.5,52.0,0.0,6.8,0.0,54.6,0.0,6.86,-0.5,52.0,0.0,6.92,-0.5,52.0,0.0,6.89,-0.5,52.0,0.0,6.9,-0.5
202609121712,2026-09-12,17,12R,16:35,2026-09-12T16:26:19.259688+09:00,1,53.3,0.0,6.67,-0.5,54.2,0.0,6.78,-0.5,52.0,0.0,6.73,0.0,55.1,0.0,6.79,0.0,52.2,0.0,6.77,-0.5,52.0,0.0,6.75,-0.5
202609121812,2026-09-12,18,12R,16:38,2026-09-12T16:28:15.710516+09:00,1,53.1,0.0,6.88,0.0,52.9,0.0,6.9,0.0,52.5,0.0,6.94,0.0,52.0,0.0,6.85,0.0,50.5,1.5,6.88,0.0,52.3,0.0,6.98,0.0
202609120611,2026-09-12,06,11R,16:41,2026-09-12T16:32:16.667321+09:00,1,53.9,0.0,6.63,0.0,52.2,0.0,6.7,0.0,52.5,0.0,6.74,0.0,56.9,0.0,6.66,0.0,54.3,0.0,6.71,-0.5,55.2,0.0,6.73,-0.5
202609122004,2026-09-12,20,04R,16:43,2026-09-12T16:34:21.741291+09:00,1,52.0,0.0,6.89,0.0,52.0,0.0,6.95,-0.5,52.0,0.0,6.88,0.0,52.0,0.0,6.88,0.0,55.3,0.0,6.99,0.0,51.5,0.5,6.89,0.0
202609120512,2026-09-12,05,12R,16:46,2026-09-12T16:36:21.120036+09:00,1,53.1,0.0,6.82,0.0,56.8,0.0,6.74,0.0,53.0,0.0,6.72,0.5,49.5,2.5,6.66,-0.5,52.9,0.0,6.77,-0.5,52.0,0.0,6.77,0.0
202609121612,2026-09-12,16,12R,16:45,2026-09-12T16:36:21.120036+09:00,1,52.1,0.0,6.78,0.0,52.1,0.0,6.94,0.0,51.0,1.0,6.79,-0.5,50.0,2.0,6.75,-0.5,54.2,0.0,6.87,0.0,52.1,0.0,6.8,-0.5
202609122404,2026-09-12,24,04R,16:50,2026-09-12T16:40:22.182570+09:00,1,52.6,0.0,6.95,0.0,52.0,0.0,6.96,0.0,52.0,0.0,6.97,0.0,52.0,0.0,6.95,0.0,51.5,0.5,6.92,0.5,52.7,0.0,6.89,1.0
202609121205,2026-09-12,12,05R,17:01,2026-09-12T16:52:19.488101+09:00,1,51.5,0.5,6.85,-0.5,57.4,0.0,6.88,-0.5,54.5,0.0,6.95,-0.5,52.8,0.0,6.94,0.0,55.3,0.0,6.92,-0.5,51.5,0.5,6.85,-0.5
202609120612,2026-09-12,06,12R,17:08,2026-09-12T16:58:17.319903+09:00,1,52.3,0.0,6.56,0.0,53.3,0.0,6.62,0.0,52.3,0.0,6.62,-0.5,53.7,0.0,6.76,0.0,52.0,0.0,6.66,0.0,53.3,0.0,6.63,0.0
202609122005,2026-09-12,20,05R,17:12,2026-09-12T17:02:24.725469+09:00,1,52.0,0.0,6.97,0.0,52.8,0.0,6.9,-0.5,52.0,0.0,6.83,1.0,45.5,1.5,6.92,-0.5,45.5,1.5,6.88,-0.5,52.0,0.0,6.89,0.0
202609122405,2026-09-12,24,05R,17:19,2026-09-12T17:10:17.833427+09:00,1,52.6,0.0,6.92,0.0,52.0,0.0,6.94,0.5,52.0,0.0,6.94,0.0,52.1,0.0,6.92,0.5,52.0,0.0,6.81,3.0,52.0,0.0,6.97,0.5
202609121206,2026-09-12,12,06R,17:28,2026-09-12T17:18:21.131236+09:00,1,52.0,0.0,,-0.5,53.7,0.0,,-0.5,54.6,0.0,,-0.5,52.8,0.0,,-0.5,52.8,0.0,,-0.5,52.8,0.0,,0.0
202609122006,2026-09-12,20,06R,17:37,2026-09-12T17:28:20.860211+09:00,1,53.6,0.0,6.94,0.0,57.3,0.0,6.98,-0.5,52.8,0.0,6.96,-0.5,46.5,0.5,6.9,0.0,54.4,0.0,6.9,0.0,52.0,0.0,6.87,-0.5
202609122406,2026-09-12,24,06R,17:46,2026-09-12T17:36:18.501883+09:00,1,52.0,0.0,6.94,0.5,52.0,0.0,6.89,0.0,52.0,0.0,6.91,0.0,52.0,0.0,6.89,0.0,52.2,0.0,6.93,0.0,52.0,0.0,6.94,0.0
202609121207,2026-09-12,12,07R,17:55,2026-09-12T17:46:21.591663+09:00,1,53.1,0.0,6.84,-0.5,52.9,0.0,6.9,-0.5,53.6,0.0,6.83,-0.5,54.1,0.0,6.86,-0.5,53.8,0.0,6.85,-0.5,53.4,0.0,6.87,0.0
202609122007,2026-09-12,20,07R,18:04,2026-09-12T17:54:20.073781+09:00,1,46.5,0.5,6.87,0.0,52.0,0.0,6.87,-0.5,52.1,0.0,6.91,0.0,52.0,0.0,6.92,0.0,53.7,0.0,6.98,-0.5,54.5,0.0,6.94,0.0
202609122407,2026-09-12,24,07R,18:13,2026-09-12T18:04:20.531192+09:00,1,52.7,0.0,6.96,-0.5,51.5,0.5,6.93,0.0,52.0,0.0,6.88,0.0,52.4,0.0,6.93,0.0,54.5,0.0,6.97,0.0,51.5,0.5,6.96,0.0
202609121208,2026-09-12,12,08R,18:23,2026-09-12T18:14:21.547924+09:00,1,52.2,0.0,6.76,-0.5,52.0,0.0,6.87,-0.5,52.0,0.0,6.86,-0.5,52.1,0.0,6.9,-0.5,52.5,0.0,6.87,-0.5,52.0,0.0,6.78,-0.5
202609122008,2026-09-12,20,08R,18:33,2026-09-12T18:24:21.667857+09:00,1,52.0,0.0,6.89,-0.5,53.9,0.0,6.91,0.0,55.3,0.0,6.97,0.0,53.1,0.0,6.97,0.0,55.3,0.0,6.95,-0.5,52.0,0.0,7.02,0.0
202609122408,2026-09-12,24,08R,18:43,2026-09-12T18:34:22.484418+09:00,1,52.0,0.0,6.9,0.5,52.5,0.0,6.87,0.0,46.0,1.0,6.88,0.0,47.0,0.0,6.85,0.0,44.5,2.5,6.9,0.0,52.0,0.0,6.93,0.0
202609121209,2026-09-12,12,09R,18:54,2026-09-12T18:44:19.624170+09:00,1,52.0,0.0,6.82,-0.5,52.0,0.0,6.79,-0.5,55.3,0.0,6.93,-0.5,55.2,0.0,6.86,-0.5,54.6,0.0,6.91,-0.5,51.0,1.0,6.94,-0.5
202609122009,2026-09-12,20,09R,19:04,2026-09-12T18:54:22.475966+09:00,1,52.2,0.0,6.9,0.0,54.5,0.0,6.87,-0.5,52.0,0.0,6.89,0.0,52.9,0.0,6.95,0.0,56.1,0.0,6.95,-0.5,53.1,0.0,6.97,0.0
202609122409,2026-09-12,24,09R,19:14,2026-09-12T19:04:20.102276+09:00,1,52.0,0.0,6.91,0.0,53.1,0.0,6.88,0.0,52.0,0.0,6.91,0.0,54.4,0.0,6.95,0.0,52.2,0.0,6.92,0.0,52.0,0.0,6.93,0.0
202609121210,2026-09-12,12,10R,19:25,2026-09-12T19:16:18.328499+09:00,1,52.0,0.0,6.8,-0.5,52.3,0.0,6.89,-0.5,51.5,0.5,6.85,-0.5,52.0,0.0,6.88,-0.5,54.5,0.0,6.86,-0.5,52.6,0.0,6.88,-0.5
202609122010,2026-09-12,20,10R,19:36,2026-09-12T19:26:18.559252+09:00,1,52.1,0.0,6.9,-0.5,54.0,0.0,6.98,0.0,52.0,0.0,6.93,0.0,53.1,0.0,6.91,0.0,52.4,0.0,6.97,-0.5,52.2,0.0,6.92,-0.5
202609122410,2026-09-12,24,10R,19:47,2026-09-12T19:38:18.010785+09:00,1,52.1,0.0,6.91,0.5,52.9,0.0,6.94,0.0,52.0,0.0,6.88,0.0,52.6,0.0,6.96,0.0,52.0,0.0,6.93,0.5,52.0,0.0,6.88,0.0
202609121211,2026-09-12,12,11R,19:58,2026-09-12T19:48:20.913660+09:00,1,52.0,0.0,6.88,-0.5,53.8,0.0,6.85,-0.5,51.5,0.5,6.91,-0.5,54.6,0.0,6.92,-0.5,52.1,0.0,6.84,-0.5,52.0,0.0,6.83,-0.5
202609122011,2026-09-12,20,11R,20:07,2026-09-12T19:58:20.456770+09:00,1,45.5,1.5,7.01,-0.5,46.5,0.5,6.89,0.0,46.5,0.5,6.88,0.0,47.7,0.0,6.95,0.0,49.2,0.0,7.02,-0.5,47.0,0.0,7.0,0.0
202609122411,2026-09-12,24,11R,20:16,2026-09-12T20:06:15.963523+09:00,1,52.0,0.0,6.92,0.0,52.0,0.0,6.91,0.5,52.0,0.0,6.91,0.0,52.7,0.0,6.96,-0.5,52.3,0.0,6.95,-0.5,52.6,0.0,6.95,0.0
