レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609151803,2026-09-15,18,03R,,2026-09-15T23:36:32.455598+09:00,1,53.3,0.0,6.95,0.0,52.0,0.0,7.02,0.0,52.0,0.0,6.87,0.0,52.2,0.0,6.94,0.0,52.2,0.0,6.95,0.0,52.0,0.0,6.96,0.0
202609151804,2026-09-15,18,04R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.85,,,,,,52.0,0.0,6.88,0.0,52.0,0.0,6.89,0.0,52.1,0.0,6.92,0.0,52.0,0.0,6.9,0.0
202609151805,2026-09-15,18,05R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.87,0.0,52.0,0.0,6.91,0.0,52.0,0.0,6.92,0.0,52.0,0.0,6.88,0.0,52.0,0.0,6.92,0.0,52.0,0.0,6.95,
202609151806,2026-09-15,18,06R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.88,0.0,50.5,1.5,6.92,0.0,51.5,0.5,6.89,0.0,52.0,0.0,6.93,0.0,52.0,0.0,6.94,0.0,52.4,0.0,6.9,0.5
202609151807,2026-09-15,18,07R,,2026-09-15T23:36:32.455598+09:00,1,51.5,0.5,6.94,0.0,52.0,0.0,6.98,0.0,52.3,0.0,6.93,,52.2,0.0,6.88,0.5,52.7,0.0,6.95,0.0,52.1,0.0,6.93,0.0
202609151808,2026-09-15,18,08R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.83,0.0,,,,,53.9,0.0,6.91,0.0,52.5,0.0,7.03,0.0,52.0,0.0,6.93,0.0,52.5,0.0,6.97,0.0
202609151809,2026-09-15,18,09R,,2026-09-15T23:36:32.455598+09:00,1,52.2,0.0,6.99,0.0,51.5,0.5,6.9,0.0,52.0,0.0,6.91,0.0,53.5,0.0,6.93,0.0,52.0,0.0,6.94,0.0,52.0,0.0,6.93,0.0
202609151810,2026-09-15,18,10R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.85,,53.2,0.0,6.86,0.0,52.0,0.0,6.9,0.0,52.0,0.0,6.88,0.0,52.0,0.0,6.82,0.0,52.0,0.0,7.01,0.0
202609151811,2026-09-15,18,11R,,2026-09-15T23:36:32.455598+09:00,1,52.7,0.0,6.91,0.0,52.4,0.0,6.95,0.0,52.0,0.0,6.97,0.0,50.5,1.5,6.92,0.0,52.2,0.0,6.98,0.0,52.0,0.0,6.89,0.0
202609151812,2026-09-15,18,12R,,2026-09-15T23:36:32.455598+09:00,1,52.2,0.0,6.83,0.0,52.1,0.0,6.9,0.0,51.0,1.0,6.88,0.0,52.3,0.0,6.93,0.0,53.6,0.0,7.0,0.0,52.0,0.0,6.87,0.0
202609151901,2026-09-15,19,01R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.9,0.0,53.6,0.0,6.95,,52.6,0.0,6.97,0.0,51.5,0.5,6.94,0.0,55.7,0.0,7.01,0.0,55.7,0.0,6.97,0.0
202609151902,2026-09-15,19,02R,,2026-09-15T23:36:32.455598+09:00,1,53.6,0.0,6.89,0.0,58.3,0.0,6.94,0.0,52.0,0.0,6.89,0.0,49.3,0.0,6.87,0.0,52.0,0.0,6.88,0.0,,,,
202609151903,2026-09-15,19,03R,,2026-09-15T23:36:32.455598+09:00,1,53.0,0.0,6.9,0.0,49.8,0.0,6.95,0.0,54.6,0.0,6.98,0.0,57.5,0.0,6.93,,52.0,0.0,6.91,0.0,54.7,0.0,7.01,0.0
202609151904,2026-09-15,19,04R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.91,0.0,46.0,1.0,6.86,0.0,47.0,0.0,6.88,0.0,55.2,0.0,6.92,0.0,52.0,0.0,6.88,0.5,52.9,0.0,6.88,0.0
202609151905,2026-09-15,19,05R,,2026-09-15T23:36:32.455598+09:00,1,52.1,0.0,6.84,0.0,52.1,0.0,6.95,0.0,,,,,44.0,3.0,6.9,0.0,52.0,0.0,6.86,,47.0,0.0,6.91,0.0
202609151906,2026-09-15,19,06R,,2026-09-15T23:36:32.455598+09:00,1,52.7,0.0,6.88,0.0,51.5,0.5,6.91,0.0,55.7,0.0,6.95,0.0,47.0,0.0,6.84,,53.6,0.0,6.96,0.0,52.0,0.0,6.94,
202609151907,2026-09-15,19,07R,,2026-09-15T23:36:32.455598+09:00,1,52.4,0.0,6.86,0.0,51.0,1.0,6.9,0.0,52.9,0.0,6.88,0.0,,,,,54.8,0.0,6.9,0.0,57.1,0.0,6.99,0.0
202609151908,2026-09-15,19,08R,,2026-09-15T23:36:32.455598+09:00,1,47.0,0.0,6.83,0.0,,,,,55.0,0.0,6.91,0.0,54.7,0.0,6.89,0.0,52.6,0.0,6.86,0.0,53.1,0.0,6.93,0.0
202609151909,2026-09-15,19,09R,,2026-09-15T23:36:32.455598+09:00,1,52.5,0.0,6.91,0.0,52.0,0.0,6.97,0.0,52.1,0.0,6.87,0.0,55.7,0.0,6.98,0.0,46.0,1.0,6.9,0.0,52.3,0.0,6.86,0.0
202609151910,2026-09-15,19,10R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.87,0.5,52.0,0.0,7.01,,52.1,0.0,6.91,0.0,,,,,53.0,0.0,6.98,0.0,57.5,0.0,6.96,
202609151911,2026-09-15,19,11R,,2026-09-15T23:36:32.455598+09:00,1,51.0,1.0,6.88,,52.0,0.0,6.82,,53.6,0.0,6.88,,52.0,0.0,6.89,0.0,55.2,0.0,6.95,0.0,51.5,0.5,6.88,0.5
202609151912,2026-09-15,19,12R,,2026-09-15T23:36:32.455598+09:00,1,49.3,0.0,6.9,0.0,47.0,0.0,6.87,0.0,50.2,0.0,6.89,0.0,49.8,0.0,6.85,0.0,47.0,0.0,6.83,,,,,
202609152001,2026-09-15,20,01R,,2026-09-15T23:36:32.455598+09:00,1,46.5,0.5,6.98,,52.0,0.0,6.99,0.0,45.5,1.5,6.88,,52.0,0.0,6.91,0.0,,,,,52.3,0.0,6.96,0.0
202609152002,2026-09-15,20,02R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,7.02,0.0,47.4,0.0,6.96,,46.5,0.5,6.97,0.0,,,,,54.2,0.0,6.98,0.0,53.6,0.0,7.01,
202609152003,2026-09-15,20,03R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.93,,52.4,0.0,6.98,,52.0,0.0,7.02,,52.0,0.0,6.95,0.0,54.6,0.0,6.91,0.0,52.7,0.0,6.97,
202609152004,2026-09-15,20,04R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.0,0.0,7.09,0.0,52.0,0.0,6.92,,53.5,0.0,7.04,0.0,52.0,0.0,7.04,0.0,57.6,0.0,7.09,
202609152005,2026-09-15,20,05R,,2026-09-15T23:36:32.455598+09:00,1,45.5,1.5,6.96,,54.9,0.0,7.04,0.0,55.3,0.0,7.01,0.0,53.1,0.0,6.99,,53.2,0.0,7.06,,52.0,0.0,7.01,0.0
202609152006,2026-09-15,20,06R,,2026-09-15T23:36:32.455598+09:00,1,47.4,0.0,6.97,0.0,49.1,0.0,6.99,,46.5,0.5,6.92,0.0,45.5,1.5,6.91,,47.4,0.0,6.95,,46.5,0.5,6.97,0.0
202609152007,2026-09-15,20,07R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.94,,,,,,52.3,0.0,6.99,0.0,,,,,54.2,0.0,6.94,0.0,54.4,0.0,7.05,
202609152008,2026-09-15,20,08R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.1,0.0,6.92,,52.0,0.0,6.94,0.0,52.0,0.0,6.89,0.0,52.0,0.0,6.92,,53.5,0.0,7.0,0.0
202609152009,2026-09-15,20,09R,,2026-09-15T23:36:32.455598+09:00,1,53.6,0.0,6.93,,57.6,0.0,6.94,,52.4,0.0,6.95,,52.8,0.0,6.92,,54.9,0.0,6.98,0.0,52.0,0.0,6.92,0.0
202609152010,2026-09-15,20,10R,,2026-09-15T23:36:32.455598+09:00,1,52.7,0.0,6.94,,52.0,0.0,6.93,,,,,,52.0,0.0,6.95,,52.0,0.0,6.95,0.0,46.5,0.5,6.89,0.0
202609152011,2026-09-15,20,11R,,2026-09-15T23:36:32.455598+09:00,1,53.6,0.0,6.89,0.0,,,,,,,,,45.5,1.5,6.91,,52.0,0.0,6.87,,46.5,0.5,6.92,0.0
202609152012,2026-09-15,20,12R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.87,,51.5,0.5,6.88,0.0,52.0,0.0,6.88,0.0,52.4,0.0,6.83,0.0,52.5,0.0,6.88,0.0,54.9,0.0,6.91,
202609152201,2026-09-15,22,01R,,2026-09-15T23:36:32.455598+09:00,1,53.2,0.0,6.85,,52.1,0.0,6.81,0.0,54.7,0.0,6.87,0.0,,,,,52.0,0.0,6.84,0.0,53.7,0.0,6.94,
202609152202,2026-09-15,22,02R,,2026-09-15T23:36:32.455598+09:00,1,,,,,49.0,3.0,6.85,0.0,50.5,1.5,6.92,,52.0,0.0,6.85,0.0,,,,,53.1,0.0,6.87,0.0
202609152203,2026-09-15,22,03R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.85,0.0,51.5,0.5,6.85,0.0,52.0,0.0,6.86,,54.3,0.0,6.83,0.0,54.8,0.0,6.93,0.0,,,,
202609152204,2026-09-15,22,04R,,2026-09-15T23:36:32.455598+09:00,1,53.3,0.0,6.93,0.0,48.5,0.0,6.89,0.5,54.6,0.0,6.9,0.0,52.0,0.0,6.88,0.0,48.2,0.0,6.87,0.0,,,,
202609152205,2026-09-15,22,05R,,2026-09-15T23:36:32.455598+09:00,1,54.7,0.0,6.89,0.0,50.5,1.5,6.9,0.0,52.8,0.0,6.84,,52.2,0.0,6.89,0.0,51.5,0.5,6.86,0.0,50.5,0.0,6.94,
202609152206,2026-09-15,22,06R,,2026-09-15T23:36:32.455598+09:00,1,53.6,0.0,6.86,0.0,47.0,0.0,6.89,,52.3,0.0,6.97,0.0,,,,,54.7,0.0,6.9,0.0,,,,
202609152207,2026-09-15,22,07R,,2026-09-15T23:36:32.455598+09:00,1,52.0,0.0,6.86,0.0,53.0,0.0,6.89,0.0,53.2,0.0,6.9,,52.1,0.0,6.85,0.0,,,,,55.8,0.0,6.93,
202609152208,2026-09-15,22,08R,,2026-09-15T23:36:32.455598+09:00,1,,,,,52.0,0.0,6.86,,52.0,0.0,6.82,0.0,54.8,0.0,6.93,0.0,53.7,0.0,6.93,0.0,,,,
202609152209,2026-09-15,22,09R,,2026-09-15T23:36:32.455598+09:00,1,45.5,1.5,6.83,0.0,54.3,0.0,6.82,0.0,52.0,0.0,6.85,0.0,53.9,0.0,6.86,0.0,53.2,0.0,6.83,,52.8,0.0,6.9,
202609152210,2026-09-15,22,10R,,2026-09-15T23:36:32.455598+09:00,1,51.5,0.5,6.82,0.0,53.0,0.0,6.86,0.0,48.8,0.0,6.83,0.5,50.5,1.5,6.91,,51.0,1.0,6.89,0.0,53.4,0.0,6.85,0.0
202609152211,2026-09-15,22,11R,,2026-09-15T23:36:32.455598+09:00,1,47.3,0.0,6.79,0.0,52.0,0.0,6.87,,,,,,54.6,0.0,6.92,0.0,52.2,0.0,6.82,0.0,53.0,0.0,6.8,0.0
202609152212,2026-09-15,22,12R,,2026-09-15T23:36:32.455598+09:00,1,51.5,0.5,6.83,0.0,,,,,52.0,0.0,6.8,,52.9,0.0,6.81,,54.6,0.0,6.91,0.0,53.2,0.0,6.86,0.0
