レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202609061202,2026-09-06,12,02R,15:42,2026-09-06T15:32:18.838137+09:00,1,58.8,0.0,7.06,-0.5,52.4,0.0,7.06,-0.5,54.7,0.0,7.06,-0.5,53.3,0.0,7.09,-0.5,47.0,0.0,6.99,0.0,46.5,0.5,7.04,-0.5
202609060102,2026-09-06,01,02R,15:43,2026-09-06T15:34:22.057208+09:00,1,53.2,0.0,6.83,-0.5,52.1,0.0,6.77,-0.5,52.2,0.0,6.68,0.0,52.7,0.0,6.8,0.0,53.2,0.0,6.72,-0.5,55.1,0.0,6.82,-0.5
202609061111,2026-09-06,11,11R,15:47,2026-09-06T15:38:24.167497+09:00,1,51.0,1.0,6.79,0.0,52.0,0.0,6.72,0.0,51.5,0.5,6.71,0.0,50.5,1.5,6.83,0.0,52.0,0.0,6.78,0.0,51.5,0.5,6.83,0.0
202609062209,2026-09-06,22,09R,15:50,2026-09-06T15:40:20.310311+09:00,1,51.5,0.5,6.89,0.0,52.0,0.0,6.83,0.0,56.9,0.0,6.97,-0.5,52.4,0.0,6.91,0.0,52.0,0.0,6.89,0.0,52.2,0.0,6.93,0.0
202609060311,2026-09-06,03,11R,15:54,2026-09-06T15:44:24.435893+09:00,1,52.0,0.0,6.65,0.5,51.0,1.0,6.67,0.5,52.0,0.0,6.62,1.0,52.2,0.0,6.59,0.0,53.2,0.0,6.65,0.5,52.3,0.0,6.69,0.5
202609060211,2026-09-06,02,11R,15:55,2026-09-06T15:46:25.711835+09:00,1,52.0,0.0,6.72,0.0,51.5,0.5,6.87,0.0,54.1,0.0,6.74,0.0,51.5,0.5,6.88,-0.5,53.2,0.0,6.86,0.0,53.2,0.0,6.9,0.0
202609060702,2026-09-06,07,02R,15:57,2026-09-06T15:48:23.810390+09:00,1,52.0,0.0,6.76,0.0,54.1,0.0,6.78,-0.5,54.8,0.0,6.77,-0.5,52.0,0.0,6.76,0.0,54.1,0.0,6.85,-0.5,52.6,0.0,6.72,0.0
202609060911,2026-09-06,09,11R,15:58,2026-09-06T15:48:23.810390+09:00,1,53.3,0.0,6.81,0.0,52.2,0.0,6.85,0.0,52.0,0.0,6.79,0.0,52.0,0.0,6.84,0.0,52.0,0.0,6.8,0.0,45.5,1.5,6.8,0.0
202609060411,2026-09-06,04,11R,16:03,2026-09-06T15:54:24.621928+09:00,1,46.0,1.0,6.77,0.0,48.0,0.0,6.86,0.0,51.5,0.5,6.84,0.0,51.2,0.0,6.85,-0.5,50.6,0.0,6.93,0.0,48.3,0.0,6.77,0.0
202609060103,2026-09-06,01,03R,16:06,2026-09-06T15:56:22.495900+09:00,1,52.0,0.0,,-0.5,52.7,0.0,,-0.5,53.5,0.0,,-0.5,52.6,0.0,,-0.5,53.4,0.0,,-0.5,55.1,0.0,,0.0
202609061711,2026-09-06,17,11R,16:11,2026-09-06T16:02:26.426840+09:00,1,52.0,0.0,6.83,0.0,56.6,0.0,6.88,0.0,52.0,0.0,6.86,0.0,52.0,0.0,6.89,0.0,45.0,2.0,6.86,-0.5,56.8,0.0,6.83,-0.5
202609061203,2026-09-06,12,03R,16:13,2026-09-06T16:04:25.602378+09:00,1,53.3,0.0,6.96,-0.5,52.1,0.0,6.92,-0.5,54.7,0.0,6.98,-0.5,53.0,0.0,7.03,-0.5,54.7,0.0,7.01,-0.5,46.5,0.5,6.98,-0.5
202609062210,2026-09-06,22,10R,16:17,2026-09-06T16:08:22.563003+09:00,1,52.0,0.0,6.86,0.0,52.4,0.0,6.92,0.0,53.2,0.0,6.87,0.0,52.7,0.0,6.88,0.0,54.1,0.0,6.87,0.0,49.5,2.5,6.91,0.0
202609061112,2026-09-06,11,12R,16:20,2026-09-06T16:10:20.147074+09:00,1,52.3,0.0,6.77,0.0,52.8,0.0,6.78,0.0,52.6,0.0,6.8,-0.5,51.5,0.5,6.76,0.0,52.3,0.0,6.83,0.0,52.6,0.0,6.86,0.0
202609060703,2026-09-06,07,03R,16:23,2026-09-06T16:14:19.324118+09:00,1,55.5,0.0,6.72,-0.5,52.9,0.0,6.81,0.0,52.4,0.0,6.72,-0.5,53.7,0.0,6.79,-0.5,53.5,0.0,6.76,-0.5,52.4,0.0,6.72,-0.5
202609060312,2026-09-06,03,12R,16:25,2026-09-06T16:16:17.939170+09:00,1,52.6,0.0,6.61,1.0,52.4,0.0,6.65,0.0,52.6,0.0,6.69,0.5,55.4,0.0,6.78,0.5,53.8,0.0,6.7,1.0,,,,
202609060212,2026-09-06,02,12R,16:30,2026-09-06T16:20:21.487671+09:00,1,51.5,0.5,6.7,0.0,52.8,0.0,6.7,0.0,53.0,0.0,6.76,0.0,51.5,0.5,6.88,-0.5,58.2,0.0,6.79,0.0,52.4,0.0,6.84,0.0
202609060104,2026-09-06,01,04R,16:33,2026-09-06T16:24:24.696280+09:00,1,52.0,0.0,6.7,-0.5,55.9,0.0,6.72,-0.5,52.0,0.0,6.91,-0.5,56.7,0.0,6.73,-0.5,57.4,0.0,6.78,-0.5,52.3,0.0,6.9,-0.5
202609060912,2026-09-06,09,12R,16:35,2026-09-06T16:26:21.752917+09:00,1,52.0,0.0,6.91,0.0,52.0,0.0,6.8,0.0,52.3,0.0,6.92,-0.5,52.0,0.0,6.95,-0.5,52.0,0.0,6.78,0.0,52.0,0.0,6.94,0.0
202609060412,2026-09-06,04,12R,16:38,2026-09-06T16:28:21.179319+09:00,1,52.0,0.0,6.75,-0.5,47.0,0.0,6.73,-0.5,46.0,1.0,6.78,-0.5,47.2,0.0,6.75,0.0,47.0,0.0,6.69,0.0,44.5,2.5,6.76,-0.5
202609061204,2026-09-06,12,04R,16:45,2026-09-06T16:36:22.707689+09:00,1,48.1,0.0,7.05,0.0,52.8,0.0,6.98,-0.5,51.5,0.5,6.98,-0.5,55.4,0.0,7.1,-0.5,52.0,0.0,7.07,0.0,52.8,0.0,7.11,-0.5
202609061712,2026-09-06,17,12R,16:50,2026-09-06T16:40:22.764072+09:00,1,51.0,1.0,6.8,-0.5,50.0,2.0,6.88,0.0,53.7,0.0,6.94,0.0,53.6,0.0,6.95,-0.5,52.3,0.0,6.93,-0.5,52.5,0.0,6.99,-0.5
202609060704,2026-09-06,07,04R,16:52,2026-09-06T16:42:21.169929+09:00,1,52.0,0.0,6.65,0.0,51.5,0.5,6.74,0.0,57.9,0.0,6.67,-0.5,52.0,0.0,6.74,-0.5,51.5,0.5,6.77,-0.5,55.0,0.0,6.8,0.0
202609062211,2026-09-06,22,11R,16:56,2026-09-06T16:46:18.548618+09:00,1,51.5,0.5,6.89,0.0,52.0,0.0,6.82,0.0,50.0,2.0,6.94,0.0,52.0,0.0,6.84,0.0,53.8,0.0,6.89,-0.5,53.4,0.0,6.83,0.0
202609060105,2026-09-06,01,05R,17:01,2026-09-06T16:52:19.363128+09:00,1,53.2,0.0,6.76,-0.5,52.2,0.0,6.86,0.0,53.6,0.0,6.75,-0.5,52.4,0.0,6.73,0.0,56.5,0.0,6.71,-0.5,52.6,0.0,6.74,-0.5
202609061205,2026-09-06,12,05R,17:10,2026-09-06T17:00:41.172372+09:00,1,52.4,0.0,,0.0,52.0,0.0,,-0.5,52.2,0.0,,-0.5,51.5,0.5,,-0.5,49.8,0.0,,-0.5,51.5,0.5,,-0.5
202609060705,2026-09-06,07,05R,17:19,2026-09-06T17:10:23.717433+09:00,1,55.0,0.0,6.68,-0.5,52.0,0.0,6.7,-0.5,52.0,0.0,6.71,0.0,52.0,0.0,6.72,0.0,52.1,0.0,6.75,0.0,54.5,0.0,6.76,0.0
202609062212,2026-09-06,22,12R,17:25,2026-09-06T17:16:20.032231+09:00,1,52.0,0.0,6.81,0.0,52.0,0.0,6.85,0.0,52.0,0.0,6.95,0.0,52.0,0.0,6.95,0.0,54.1,0.0,6.83,0.0,52.1,0.0,6.85,0.0
202609060106,2026-09-06,01,06R,17:28,2026-09-06T17:18:22.169281+09:00,1,52.0,0.0,6.72,-0.5,52.0,0.0,6.86,-0.5,53.4,0.0,6.74,-0.5,53.3,0.0,6.93,-0.5,53.2,0.0,6.93,-0.5,55.4,0.0,6.71,-0.5
202609061206,2026-09-06,12,06R,17:37,2026-09-06T17:28:17.270445+09:00,1,53.8,0.0,6.99,0.0,54.9,0.0,7.02,-0.5,46.5,0.5,6.87,-0.5,52.4,0.0,6.94,-0.5,54.2,0.0,6.95,-0.5,52.9,0.0,7.05,-0.5
202609060706,2026-09-06,07,06R,17:46,2026-09-06T17:36:21.935733+09:00,1,52.7,0.0,6.7,0.0,52.5,0.0,6.74,0.0,57.6,0.0,6.76,0.0,53.7,0.0,6.74,-0.5,55.0,0.0,6.8,0.0,54.1,0.0,6.84,-0.5
202609060107,2026-09-06,01,07R,17:55,2026-09-06T17:46:22.457169+09:00,1,51.5,0.5,6.84,-0.5,50.5,1.5,6.8,-0.5,52.0,0.0,6.71,-0.5,52.7,0.0,6.62,0.0,53.2,0.0,6.68,-0.5,52.7,0.0,6.72,0.0
202609061207,2026-09-06,12,07R,18:04,2026-09-06T17:54:23.627725+09:00,1,52.0,0.0,7.0,0.0,47.0,0.0,7.06,0.0,52.1,0.0,7.09,-0.5,54.7,0.0,7.11,-0.5,52.0,0.0,7.09,-0.5,44.5,2.5,6.96,-0.5
202609060707,2026-09-06,07,07R,18:13,2026-09-06T18:04:23.370075+09:00,1,52.3,0.0,6.73,0.0,55.9,0.0,6.92,0.0,52.3,0.0,6.82,-0.5,50.5,1.5,6.66,3.0,55.5,0.0,6.78,-0.5,53.1,0.0,6.85,0.0
202609060108,2026-09-06,01,08R,18:23,2026-09-06T18:14:26.267394+09:00,1,52.2,0.0,6.75,-0.5,53.3,0.0,6.81,-0.5,52.7,0.0,6.91,-0.5,51.0,1.0,6.72,-0.5,52.2,0.0,6.7,-0.5,52.9,0.0,6.74,-0.5
202609061208,2026-09-06,12,08R,18:33,2026-09-06T18:24:22.343718+09:00,1,52.8,0.0,7.08,-0.5,54.7,0.0,6.98,-0.5,53.3,0.0,7.04,-0.5,51.5,0.5,6.95,-0.5,49.3,0.0,6.91,-0.5,54.9,0.0,7.0,-0.5
202609060708,2026-09-06,07,08R,18:43,2026-09-06T18:34:22.710334+09:00,1,58.0,0.0,6.68,-0.5,52.0,0.0,6.8,-0.5,53.1,0.0,6.84,0.0,52.0,0.0,6.75,0.0,52.0,0.0,6.78,0.0,52.9,0.0,6.76,-0.5
202609060109,2026-09-06,01,09R,18:54,2026-09-06T18:44:23.262644+09:00,1,53.3,0.0,6.78,-0.5,52.0,0.0,6.86,-0.5,52.0,0.0,6.81,-0.5,53.5,0.0,6.92,-0.5,52.0,0.0,6.74,-0.5,54.5,0.0,6.87,-0.5
202609061209,2026-09-06,12,09R,19:04,2026-09-06T18:54:20.892480+09:00,1,51.0,1.0,6.93,-0.5,54.7,0.0,6.98,-0.5,49.8,0.0,6.98,-0.5,46.5,0.5,6.96,-0.5,52.4,0.0,7.04,-0.5,58.8,0.0,7.05,0.0
202609060709,2026-09-06,07,09R,19:14,2026-09-06T19:04:24.715754+09:00,1,52.0,0.0,6.75,-0.5,52.5,0.0,6.71,0.0,55.2,0.0,6.77,0.0,51.5,0.5,6.79,0.0,52.0,0.0,6.78,0.0,53.2,0.0,6.8,-0.5
202609060110,2026-09-06,01,10R,19:25,2026-09-06T19:16:22.291029+09:00,1,57.6,0.0,6.74,-0.5,52.0,0.0,6.65,-0.5,56.7,0.0,6.81,-0.5,53.6,0.0,6.69,-0.5,52.0,0.0,6.74,-0.5,53.7,0.0,6.7,-0.5
202609061210,2026-09-06,12,10R,19:36,2026-09-06T19:26:21.636217+09:00,1,51.5,0.5,6.98,-0.5,52.0,0.0,6.94,0.0,52.4,0.0,6.95,0.0,52.1,0.0,7.02,-0.5,53.3,0.0,7.01,-0.5,46.5,0.5,6.86,-0.5
202609060710,2026-09-06,07,10R,19:47,2026-09-06T19:38:17.860727+09:00,1,52.0,0.0,6.74,0.0,52.0,0.0,6.81,0.0,55.0,0.0,6.83,0.0,51.5,0.5,6.85,0.0,52.4,0.0,6.72,-0.5,54.6,0.0,6.86,-0.5
202609060111,2026-09-06,01,11R,19:58,2026-09-06T19:48:24.136773+09:00,1,52.8,0.0,6.81,-0.5,52.0,0.0,6.97,-0.5,52.2,0.0,6.8,0.0,53.2,0.0,6.78,-0.5,52.6,0.0,6.94,0.0,51.5,0.5,6.97,-0.5
202609061211,2026-09-06,12,11R,20:07,2026-09-06T19:58:24.947955+09:00,1,52.4,0.0,6.97,-0.5,52.0,0.0,6.92,0.0,53.8,0.0,7.01,0.0,52.8,0.0,6.95,-0.5,52.1,0.0,6.94,-0.5,48.1,0.0,6.96,0.0
202609060711,2026-09-06,07,11R,20:16,2026-09-06T20:06:22.829389+09:00,1,52.3,0.0,,-0.5,52.0,0.0,,0.0,54.5,0.0,,0.0,52.4,0.0,,-0.5,55.0,0.0,,0.0,53.7,0.0,,-0.5
202609060112,2026-09-06,01,12R,20:30,2026-09-06T20:20:18.384826+09:00,1,52.4,0.0,6.93,0.0,55.1,0.0,6.99,-0.5,52.2,0.0,6.81,-0.5,50.5,1.5,6.79,-0.5,52.0,0.0,6.81,-0.5,55.9,0.0,6.93,-0.5
202609061212,2026-09-06,12,12R,20:38,2026-09-06T20:28:22.091343+09:00,1,52.3,0.0,6.91,-0.5,52.8,0.0,6.87,-0.5,51.0,1.0,6.99,0.0,51.0,1.0,6.97,0.0,51.5,0.5,6.89,-0.5,52.0,0.0,7.03,-0.5
202609060712,2026-09-06,07,12R,20:45,2026-09-06T20:36:20.130058+09:00,1,52.0,0.0,6.73,-0.5,52.0,0.0,6.77,-0.5,55.0,0.0,6.79,-0.5,52.3,0.0,6.74,0.0,54.8,0.0,6.8,-0.5,52.5,0.0,6.75,0.0
