レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202609070912,2026-09-07,09,12R,16:35,2026-09-07T16:44:25.983077+09:00,1,100,1,100,6,260,,,1-6,1250,4,1=6,880,4,1=6,260,4,1=3,120,1,3=6,550,8,1-6-3,3900,13,1=3=6,820,5
202609070412,2026-09-07,04,12R,16:38,2026-09-07T16:46:28.928024+09:00,1,100,1,100,4,260,,,1-4,380,2,1=4,390,3,1=4,160,1,1=6,290,5,4=6,730,10,1-4-6,2010,11,1=4=6,1310,8
202609070704,2026-09-07,07,04R,16:42,2026-09-07T16:50:25.244195+09:00,3,640,3,290,4,160,,,3-4,1210,6,3=4,640,4,3=4,170,2,3=5,430,9,4=5,210,3,3-4-5,3840,15,3=4=5,880,5
202609071612,2026-09-07,16,12R,16:48,2026-09-07T16:56:26.838609+09:00,1,110,1,100,4,200,,,1-4,560,3,1=4,790,3,1=4,230,3,1=5,440,6,4=5,820,12,1-4-5,2800,10,1=4=5,1240,5
202609072404,2026-09-07,24,04R,16:50,2026-09-07T16:58:21.011660+09:00,1,110,1,100,3,260,,,1-3,430,2,1=3,460,2,1=3,160,1,1=5,290,5,3=5,490,11,1-3-5,1770,8,1=3=5,1030,6
202609072211,2026-09-07,22,11R,16:56,2026-09-07T17:06:22.775289+09:00,6,2880,6,520,5,660,,,6-5,24640,30,5=6,4920,13,5=6,730,9,1=6,770,10,1=5,290,4,6-5-1,81690,105,1=5=6,2780,10
202609070105,2026-09-07,01,05R,17:01,2026-09-07T17:10:27.392837+09:00,1,130,1,120,5,210,,,1-5,900,5,1=5,490,2,1=5,160,3,1=4,100,1,4=5,150,2,1-5-4,1590,5,1=4=5,230,1
202609070705,2026-09-07,07,05R,17:10,2026-09-07T17:18:24.249663+09:00,1,190,1,100,3,120,,,1-3,290,1,1=3,200,1,1=3,130,1,1=6,150,2,3=6,180,3,1-3-6,570,1,1=3=6,300,1
202609072405,2026-09-07,24,05R,17:19,2026-09-07T17:28:20.886670+09:00,1,130,1,100,4,140,,,1-4,1120,4,1=4,740,4,1=4,240,5,1=5,200,1,4=5,400,6,1-4-5,3170,11,1=4=5,730,2
202609072212,2026-09-07,22,12R,17:25,2026-09-07T17:32:22.268364+09:00,1,110,1,100,2,190,,,1-2,310,2,1=2,130,1,1=2,190,2,1=5,220,3,2=5,510,8,1-2-5,1200,5,1=2=5,870,5
202609070106,2026-09-07,01,06R,17:28,2026-09-07T17:38:23.819692+09:00,4,560,4,720,1,190,,,4-1,2340,10,1=4,440,3,1=4,260,4,4=5,370,7,1=5,160,1,4-1-5,4130,15,1=4=5,460,3
202609070706,2026-09-07,07,06R,17:37,2026-09-07T17:44:25.891877+09:00,1,100,1,100,5,110,,,1-5,320,1,1=5,290,1,1=5,120,1,1=4,200,4,4=5,280,7,1-5-4,1000,4,1=4=5,440,3
202609072406,2026-09-07,24,06R,17:46,2026-09-07T17:54:26.016938+09:00,1,100,1,140,3,350,,,1-3,500,2,1=3,430,2,1=3,220,2,1=5,250,3,3=5,380,9,1-3-5,1700,4,1=3=5,950,5
202609070107,2026-09-07,01,07R,17:55,2026-09-07T18:06:23.952242+09:00,4,2980,4,360,6,390,,,4-6,13030,21,4=6,6860,12,4=6,970,13,4=5,560,10,5=6,930,12,4-6-5,87250,87,4=5=6,10780,17
202609070707,2026-09-07,07,07R,18:04,2026-09-07T18:12:21.204802+09:00,1,110,1,110,4,130,,,1-4,390,2,1=4,490,2,1=4,180,1,1=6,330,5,4=6,640,12,1-4-6,2660,10,1=4=6,1070,6
202609072407,2026-09-07,24,07R,18:13,2026-09-07T18:24:20.950210+09:00,1,120,1,110,2,270,,,1-2,460,3,1=2,430,3,1=2,230,3,1=5,170,2,2=5,620,10,1-2-5,1550,6,1=2=5,800,4
202609070108,2026-09-07,01,08R,18:23,2026-09-07T18:34:26.832792+09:00,1,130,1,120,5,140,,,1-5,430,1,1=5,200,1,1=5,170,1,1=2,280,6,2=5,210,3,1-5-2,1430,2,1=2=5,400,2
202609070708,2026-09-07,07,08R,18:33,2026-09-07T18:42:22.237461+09:00,5,360,5,240,3,360,,,5-3,3410,9,3=5,1390,6,3=5,410,10,1=5,130,1,1=3,180,2,5-3-1,8980,30,1=3=5,420,2
202609072408,2026-09-07,24,08R,18:43,2026-09-07T18:52:22.980376+09:00,4,660,4,330,3,310,,,4-3,3420,10,3=4,1850,8,3=4,470,7,4=6,900,12,3=6,1270,14,4-3-6,18490,58,3=4=6,4840,16
202609070109,2026-09-07,01,09R,18:54,2026-09-07T19:02:27.214930+09:00,1,180,1,110,3,120,,,1-3,350,1,1=3,240,1,1=3,140,1,1=5,260,5,3=5,260,4,1-3-5,1220,2,1=3=5,450,2
202609070709,2026-09-07,07,09R,19:04,2026-09-07T19:12:19.443233+09:00,1,100,1,100,5,200,,,1-5,580,2,1=5,490,2,1=5,130,2,1=2,120,1,2=5,180,3,1-5-2,890,3,1=2=5,230,1
202609072409,2026-09-07,24,09R,19:14,2026-09-07T19:24:23.480436+09:00,1,110,1,100,3,270,,,1-3,400,2,1=3,470,3,1=3,220,3,1=5,260,4,3=5,610,11,1-3-5,1750,7,1=3=5,1080,5
