レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202609121811,2026-09-12,18,11R,16:00,2026-09-12T16:10:19.730257+09:00,1,120,1,130,2,140,,,1-2,270,1,1=2,220,1,1=2,150,2,1=3,190,3,2=3,410,6,1-2-3,770,1,1=2=3,410,1
202609120610,2026-09-12,06,10R,16:04,2026-09-12T16:12:21.878304+09:00,1,290,1,110,2,130,,,1-2,300,1,1=2,200,1,1=2,160,2,1=6,360,6,2=6,280,3,1-2-6,1090,3,1=2=6,410,2
202609121203,2026-09-12,12,03R,16:06,2026-09-12T16:16:21.633148+09:00,4,800,4,680,5,400,,,4-5,720,1,4=5,620,2,4=5,200,3,1=4,310,5,1=5,150,1,4-5-1,2430,5,1=4=5,640,3
202609121611,2026-09-12,16,11R,16:09,2026-09-12T16:18:20.227959+09:00,1,190,1,100,4,320,,,1-4,680,3,1=4,340,2,1=4,210,3,1=3,280,4,3=4,530,8,1-4-3,2890,9,1=3=4,760,3
202609120511,2026-09-12,05,11R,16:11,2026-09-12T16:22:19.311842+09:00,3,1250,3,140,1,100,,,3-1,1350,4,1=3,340,2,1=3,150,2,2=3,300,5,1=2,140,1,3-1-2,4860,15,1=2=3,380,1
202609122403,2026-09-12,24,03R,16:15,2026-09-12T16:22:19.311842+09:00,1,140,1,100,3,170,,,1-3,260,1,1=3,250,1,1=3,160,2,1=6,500,8,3=6,740,10,1-3-6,1970,7,1=3=6,1380,6
202609122003,2026-09-12,20,03R,16:18,2026-09-12T16:28:15.710516+09:00,5,250,5,170,2,260,,,5-2,1340,6,2=5,1600,7,2=5,180,2,3=5,180,2,2=3,430,9,5-2-3,4840,20,2=3=5,860,3
202609120912,2026-09-12,09,12R,16:20,2026-09-12T16:30:26.001434+09:00,1,140,1,100,4,130,,,1-4,560,3,1=4,500,3,1=4,230,3,1=2,130,1,2=4,340,6,1-4-2,1940,7,1=2=4,540,2
202609120812,2026-09-12,08,12R,16:25,2026-09-12T16:34:21.741291+09:00,1,100,1,100,2,290,,,1-2,350,3,1=2,300,2,1=2,170,3,1=4,160,2,2=4,330,7,1-2-4,730,1,1=2=4,340,1
202609120212,2026-09-12,02,12R,16:30,2026-09-12T16:38:19.135030+09:00,5,350,5,180,1,100,,,5-1,970,4,1=5,250,1,1=5,120,1,2=5,230,4,1=2,130,2,5-1-2,2660,8,1=2=5,310,1
202609121204,2026-09-12,12,04R,16:32,2026-09-12T16:40:22.182570+09:00,1,300,1,1940,5,2640,,,1-5,2530,13,1=5,1400,7,1=5,540,8,1=4,830,12,4=5,1310,15,1-5-4,18690,67,1=4=5,3850,14
202609121712,2026-09-12,17,12R,16:35,2026-09-12T16:42:21.823801+09:00,1,100,1,100,3,180,,,1-3,290,2,1=3,270,2,1=3,110,1,1=2,120,2,2=3,180,3,1-3-2,520,2,1=2=3,200,1
202609121812,2026-09-12,18,12R,16:38,2026-09-12T16:46:20.724842+09:00,1,120,1,150,3,920,,,1-3,460,3,1=3,430,3,1=3,150,3,1=4,120,1,3=4,310,5,1-3-4,1140,5,1=3=4,430,2
202609120611,2026-09-12,06,11R,16:41,2026-09-12T16:50:17.970106+09:00,1,130,1,100,2,290,,,1-2,700,3,1=2,890,4,1=2,240,5,1=4,190,2,2=4,450,8,1-2-4,2170,10,1=2=4,750,3
202609122004,2026-09-12,20,04R,16:43,2026-09-12T16:52:19.488101+09:00,6,260,6,290,3,370,,,6-3,2810,11,3=6,2400,7,3=6,280,4,5=6,180,2,3=5,870,13,6-3-5,9990,34,3=5=6,2220,10
202609120512,2026-09-12,05,12R,16:46,2026-09-12T16:54:23.804459+09:00,1,170,1,100,4,280,,,1-4,990,4,1=4,490,3,1=4,540,3,1=3,260,2,3=4,750,6,1-4-3,2260,7,1=3=4,490,2
202609121612,2026-09-12,16,12R,16:45,2026-09-12T16:56:17.226535+09:00,1,120,1,110,3,270,,,1-3,520,3,1=3,540,3,1=3,160,2,1=2,120,1,2=3,240,5,1-3-2,1360,5,1=2=3,340,1
202609122404,2026-09-12,24,04R,16:50,2026-09-12T16:58:17.319903+09:00,1,110,1,110,2,160,,,1-2,300,1,1=2,210,1,1=2,120,1,1=3,130,2,2=3,180,4,1-2-3,700,1,1=2=3,280,1
202609121205,2026-09-12,12,05R,17:01,2026-09-12T17:10:17.833427+09:00,1,100,1,100,5,480,,,1-5,1870,6,1=5,1070,5,1=5,660,6,1=3,420,4,3=5,1700,14,1-5-3,8500,23,1=3=5,2100,11
202609120612,2026-09-12,06,12R,17:08,2026-09-12T17:20:26.960370+09:00,1,110,1,110,2,200,,,1-2,230,1,1=2,200,1,1=2,220,5,1=3,220,3,2=3,670,12,1-2-3,1240,3,1=2=3,730,2
202609122005,2026-09-12,20,05R,17:12,2026-09-12T17:20:26.960370+09:00,1,110,1,100,4,200,,,1-4,580,3,1=4,370,2,1=4,140,2,1=2,110,1,2=4,160,4,1-4-2,990,3,1=2=4,240,2
202609122405,2026-09-12,24,05R,17:19,2026-09-12T17:30:25.336928+09:00,5,410,5,160,6,700,,,5-6,2950,12,5=6,2270,10,5=6,950,15,4=5,630,9,4=6,640,10,5-6-4,14100,46,4=5=6,3600,12
202609121206,2026-09-12,12,06R,17:28,2026-09-12T17:36:18.501883+09:00,5,230,5,230,6,850,,,5-6,1210,5,5=6,880,5,5=6,300,4,4=5,670,8,4=6,1180,12,5-6-4,6040,28,4=5=6,2350,10
202609122006,2026-09-12,20,06R,17:37,2026-09-12T17:46:21.591663+09:00,1,190,1,100,3,120,,,1-3,290,1,1=3,210,1,1=3,140,1,1=2,330,6,2=3,460,9,1-3-2,1350,4,1=2=3,450,2
202609122406,2026-09-12,24,06R,17:46,2026-09-12T17:58:25.007053+09:00,1,120,1,130,6,590,,,1-6,1100,4,1=6,770,4,1=6,350,5,1=5,420,6,5=6,870,11,1-6-5,4920,20,1=5=6,1410,8
202609121207,2026-09-12,12,07R,17:55,2026-09-12T18:06:23.025716+09:00,5,1180,5,370,1,110,,,5-1,7410,18,1=5,1160,5,1=5,570,9,5=6,2290,15,1=6,1420,13,5-1-6,56920,83,1=5=6,9930,16
202609122007,2026-09-12,20,07R,18:04,2026-09-12T18:12:18.711430+09:00,1,110,1,100,3,120,,,1-3,260,1,1=3,160,1,1=3,120,1,1=5,130,2,3=5,180,3,1-3-5,490,1,1=3=5,240,1
202609122407,2026-09-12,24,07R,18:13,2026-09-12T18:22:26.507192+09:00,1,130,1,110,3,250,,,1-3,250,1,1=3,180,1,1=3,130,1,1=4,200,2,3=4,300,6,1-3-4,590,1,1=3=4,380,2
202609121208,2026-09-12,12,08R,18:23,2026-09-12T18:30:28.554728+09:00,1,190,1,130,3,310,,,1-3,1320,6,1=3,2180,8,1=3,520,6,1=6,260,5,3=6,970,11,1-3-6,8080,27,1=3=6,3390,11
202609122008,2026-09-12,20,08R,18:33,2026-09-12T18:42:20.074153+09:00,1,150,1,100,3,160,,,1-3,410,2,1=3,630,2,1=3,140,2,1=2,100,1,2=3,140,3,1-3-2,680,2,1=2=3,180,1
202609122408,2026-09-12,24,08R,18:43,2026-09-12T18:50:21.195761+09:00,1,140,1,110,4,220,,,1-4,400,2,1=4,280,2,1=4,140,1,1=2,140,2,2=4,310,7,1-4-2,990,2,1=2=4,330,1
202609121209,2026-09-12,12,09R,18:54,2026-09-12T19:04:20.102276+09:00,2,230,2,100,1,100,,,2-1,360,2,1=2,190,1,1=2,120,1,2=4,170,2,1=4,180,3,2-1-4,730,2,1=2=4,180,1
202609122009,2026-09-12,20,09R,19:04,2026-09-12T19:12:20.833692+09:00,1,110,1,100,2,150,,,1-2,160,1,1=2,160,1,1=2,130,1,1=4,220,4,2=4,520,9,1-2-4,620,2,1=2=4,460,2
202609122409,2026-09-12,24,09R,19:14,2026-09-12T19:22:17.899909+09:00,3,630,3,150,2,380,,,3-2,2210,8,2=3,1020,4,2=3,350,4,3=4,470,7,2=4,680,10,3-2-4,10980,34,2=3=4,3210,11
202609121210,2026-09-12,12,10R,19:25,2026-09-12T19:34:19.827450+09:00,1,190,1,100,2,100,,,1-2,260,1,1=2,170,1,1=2,150,1,1=4,420,7,2=4,520,11,1-2-4,2110,7,1=2=4,870,3
202609122010,2026-09-12,20,10R,19:36,2026-09-12T19:44:18.448748+09:00,1,140,1,100,2,480,,,1-2,1280,7,1=2,800,4,1=2,290,6,1=4,170,2,2=4,1050,12,1-2-4,4400,21,1=2=4,1290,8
202609122410,2026-09-12,24,10R,19:47,2026-09-12T19:56:26.120445+09:00,1,150,1,100,3,170,,,1-3,330,2,1=3,300,1,1=3,140,1,1=4,300,4,3=4,540,11,1-3-4,1450,6,1=3=4,800,5
202609121211,2026-09-12,12,11R,19:58,2026-09-12T20:06:15.963523+09:00,1,120,1,100,3,160,,,1-3,310,1,1=3,260,1,1=3,170,1,1=2,210,3,2=3,380,8,1-3-2,1300,4,1=2=3,500,2
202609122011,2026-09-12,20,11R,20:07,2026-09-12T20:16:21.683031+09:00,2,350,2,170,3,210,,,2-3,2290,7,2=3,870,3,2=3,290,4,2=5,660,8,3=5,820,10,2-3-5,10450,30,2=3=5,3170,9
202609122411,2026-09-12,24,11R,20:16,2026-09-12T20:26:21.302613+09:00,1,110,1,110,3,160,,,1-3,310,2,1=3,240,2,1=3,150,2,1=4,170,3,3=4,400,8,1-3-4,990,4,1=3=4,620,3
