レースコード,レース日,レース場コード,レース回,艇1_選手名,艇1_枠番別勝率,艇1_枠番別平均ST,艇1_枠番別平均スタート順,艇1_過去1走_着順,艇1_過去1走_進入,艇1_過去1走_グレード,艇1_過去2走_着順,艇1_過去2走_進入,艇1_過去2走_グレード,艇1_過去3走_着順,艇1_過去3走_進入,艇1_過去3走_グレード,艇1_過去4走_着順,艇1_過去4走_進入,艇1_過去4走_グレード,艇1_過去5走_着順,艇1_過去5走_進入,艇1_過去5走_グレード,艇1_過去6走_着順,艇1_過去6走_進入,艇1_過去6走_グレード,艇1_過去7走_着順,艇1_過去7走_進入,艇1_過去7走_グレード,艇1_過去8走_着順,艇1_過去8走_進入,艇1_過去8走_グレード,艇1_過去9走_着順,艇1_過去9走_進入,艇1_過去9走_グレード,艇1_過去10走_着順,艇1_過去10走_進入,艇1_過去10走_グレード,艇2_選手名,艇2_枠番別勝率,艇2_枠番別平均ST,艇2_枠番別平均スタート順,艇2_過去1走_着順,艇2_過去1走_進入,艇2_過去1走_グレード,艇2_過去2走_着順,艇2_過去2走_進入,艇2_過去2走_グレード,艇2_過去3走_着順,艇2_過去3走_進入,艇2_過去3走_グレード,艇2_過去4走_着順,艇2_過去4走_進入,艇2_過去4走_グレード,艇2_過去5走_着順,艇2_過去5走_進入,艇2_過去5走_グレード,艇2_過去6走_着順,艇2_過去6走_進入,艇2_過去6走_グレード,艇2_過去7走_着順,艇2_過去7走_進入,艇2_過去7走_グレード,艇2_過去8走_着順,艇2_過去8走_進入,艇2_過去8走_グレード,艇2_過去9走_着順,艇2_過去9走_進入,艇2_過去9走_グレード,艇2_過去10走_着順,艇2_過去10走_進入,艇2_過去10走_グレード,艇3_選手名,艇3_枠番別勝率,艇3_枠番別平均ST,艇3_枠番別平均スタート順,艇3_過去1走_着順,艇3_過去1走_進入,艇3_過去1走_グレード,艇3_過去2走_着順,艇3_過去2走_進入,艇3_過去2走_グレード,艇3_過去3走_着順,艇3_過去3走_進入,艇3_過去3走_グレード,艇3_過去4走_着順,艇3_過去4走_進入,艇3_過去4走_グレード,艇3_過去5走_着順,艇3_過去5走_進入,艇3_過去5走_グレード,艇3_過去6走_着順,艇3_過去6走_進入,艇3_過去6走_グレード,艇3_過去7走_着順,艇3_過去7走_進入,艇3_過去7走_グレード,艇3_過去8走_着順,艇3_過去8走_進入,艇3_過去8走_グレード,艇3_過去9走_着順,艇3_過去9走_進入,艇3_過去9走_グレード,艇3_過去10走_着順,艇3_過去10走_進入,艇3_過去10走_グレード,艇4_選手名,艇4_枠番別勝率,艇4_枠番別平均ST,艇4_枠番別平均スタート順,艇4_過去1走_着順,艇4_過去1走_進入,艇4_過去1走_グレード,艇4_過去2走_着順,艇4_過去2走_進入,艇4_過去2走_グレード,艇4_過去3走_着順,艇4_過去3走_進入,艇4_過去3走_グレード,艇4_過去4走_着順,艇4_過去4走_進入,艇4_過去4走_グレード,艇4_過去5走_着順,艇4_過去5走_進入,艇4_過去5走_グレード,艇4_過去6走_着順,艇4_過去6走_進入,艇4_過去6走_グレード,艇4_過去7走_着順,艇4_過去7走_進入,艇4_過去7走_グレード,艇4_過去8走_着順,艇4_過去8走_進入,艇4_過去8走_グレード,艇4_過去9走_着順,艇4_過去9走_進入,艇4_過去9走_グレード,艇4_過去10走_着順,艇4_過去10走_進入,艇4_過去10走_グレード,艇5_選手名,艇5_枠番別勝率,艇5_枠番別平均ST,艇5_枠番別平均スタート順,艇5_過去1走_着順,艇5_過去1走_進入,艇5_過去1走_グレード,艇5_過去2走_着順,艇5_過去2走_進入,艇5_過去2走_グレード,艇5_過去3走_着順,艇5_過去3走_進入,艇5_過去3走_グレード,艇5_過去4走_着順,艇5_過去4走_進入,艇5_過去4走_グレード,艇5_過去5走_着順,艇5_過去5走_進入,艇5_過去5走_グレード,艇5_過去6走_着順,艇5_過去6走_進入,艇5_過去6走_グレード,艇5_過去7走_着順,艇5_過去7走_進入,艇5_過去7走_グレード,艇5_過去8走_着順,艇5_過去8走_進入,艇5_過去8走_グレード,艇5_過去9走_着順,艇5_過去9走_進入,艇5_過去9走_グレード,艇5_過去10走_着順,艇5_過去10走_進入,艇5_過去10走_グレード,艇6_選手名,艇6_枠番別勝率,艇6_枠番別平均ST,艇6_枠番別平均スタート順,艇6_過去1走_着順,艇6_過去1走_進入,艇6_過去1走_グレード,艇6_過去2走_着順,艇6_過去2走_進入,艇6_過去2走_グレード,艇6_過去3走_着順,艇6_過去3走_進入,艇6_過去3走_グレード,艇6_過去4走_着順,艇6_過去4走_進入,艇6_過去4走_グレード,艇6_過去5走_着順,艇6_過去5走_進入,艇6_過去5走_グレード,艇6_過去6走_着順,艇6_過去6走_進入,艇6_過去6走_グレード,艇6_過去7走_着順,艇6_過去7走_進入,艇6_過去7走_グレード,艇6_過去8走_着順,艇6_過去8走_進入,艇6_過去8走_グレード,艇6_過去9走_着順,艇6_過去9走_進入,艇6_過去9走_グレード,艇6_過去10走_着順,艇6_過去10走_進入,艇6_過去10走_グレード
202609110510,2026-09-11,05,10R,伊藤 誠二,7.3,0.16,3.1,1,,IP,1,,IP,2,,IP,2,,IP,1,,G3,3,,G3,1,,IP,1,,IP,6,,IP,妨,,G3,藤田 靖弘,5.9,0.14,3.2,4,,IP,6,,IP,1,,IP,4,,IP,2,,IP,2,,IP,1,,IP,5,3,IP,2,,IP,4,,IP,田中 堅,5.1,0.17,4.2,1,,IP,5,,IP,2,4,IP,5,,IP,6,,IP,2,,IP,5,4,IP,5,,IP,2,,IP,2,,IP,伊藤 雄二,3.8,0.16,4.0,6,,IP,5,,IP,3,,IP,3,,IP,5,,IP,6,,IP,3,,IP,4,,IP,4,,IP,3,6,G3,北村 征嗣,4.6,0.14,3.7,3,,IP,2,,IP,5,,IP,4,,IP,4,,G3,3,,G3,4,,IP,3,,IP,5,,IP,5,,G3,大崎 翔,3.56,0.18,4.4,6,,IP,4,,IP,6,,IP,3,,G3,2,,IP,転,,IP,6,,IP,6,,IP,2,5,IP,5,5,IP
202609110511,2026-09-11,05,11R,上村 純一,9.2,0.15,3.1,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,3,,G3,2,,G3,1,,G2,1,,G2,永田 秀二,6.0,0.17,3.4,4,,IP,5,,IP,2,,IP,3,,IP,3,,IP,2,,G3,4,,G3,3,,G2,2,,G2,3,,IP,川上 聡介,4.8,0.15,3.2,4,,IP,3,6,IP,5,,IP,5,6,IP,5,,IP,2,,IP,4,,IP,4,,IP,2,,IP,2,,IP,一柳 和孝,4.9,0.13,3.1,2,,G3,1,,G3,6,,IP,3,,IP,3,5,G3,4,,G3,3,,IP,5,,IP,5,,G3,4,,IP,田中 豪,4.2,0.18,4.0,4,,IP,2,,IP,1,,IP,4,,IP,6,,IP,6,,IP,3,4,IP,6,,IP,6,,IP,4,,IP,柳橋 宏紀,3.22,0.19,4.2,欠,,IP,6,,IP,4,,IP,6,,IP,5,,IP,4,,IP,6,,IP,2,,IP,5,,IP,4,,IP
202609110512,2026-09-11,05,12R,佐藤 大介,9.4,0.18,2.9,1,,IP,1,,IP,3,,IP,2,,G3,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,木田 峰由季,5.5,0.18,3.9,2,,IP,4,,IP,6,,IP,2,,IP,2,,IP,5,,IP,4,,IP,3,,IP,3,,IP,2,,IP,大場 敏,7.2,0.12,2.4,2,4,G3,2,,G3,1,,G3,3,,G3,3,,IP,3,2,IP,1,,IP,4,,IP,1,,IP,4,,IP,梶野 学志,5.0,0.17,3.3,2,,IP,F,5,IP,4,,IP,4,,IP,2,,IP,5,,IP,4,5,IP,3,,IP,2,,IP,3,,IP,藤井 徹,3.8,0.19,3.7,3,4,IP,5,,IP,4,,IP,6,,IP,4,,IP,3,4,IP,6,,IP,3,,IP,3,4,IP,5,2,IP,畑田 汰一,6.5,0.14,2.9,2,,IP,1,,IP,1,,IP,6,,G3,1,5,IP,4,,IP,F,,G2,2,,G2,5,4,IP,1,4,IP
202609110601,2026-09-11,06,01R,幸田 智裕,7.3,0.16,3.0,4,,IP,6,,IP,1,,IP,2,,IP,3,,IP,1,,IP,2,,IP,1,,IP,3,,IP,1,,IP,占部 一真,5.1,0.13,2.3,4,,IP,1,,IP,3,1,IP,2,,IP,4,,IP,4,,IP,4,,IP,5,,IP,6,,IP,2,,IP,岡崎 凪汰,4.3,0.17,3.1,4,4,IP,4,4,IP,1,,IP,4,,IP,4,,IP,4,,IP,3,,IP,5,,IP,4,,IP,6,,IP,日笠 勝弘,4.8,0.15,2.7,2,,IP,2,,IP,3,,IP,6,,IP,3,,IP,4,,IP,2,,IP,5,,IP,4,,IP,6,,IP,武田 正紀,2.6,0.17,3.6,5,,IP,5,6,IP,4,,IP,6,,IP,5,,IP,5,4,IP,4,,IP,6,,IP,3,,IP,5,6,IP,小森 信雄,2.3,0.2,5.2,6,,IP,6,,IP,5,5,IP,5,5,IP,6,,IP,6,,IP,2,,IP,6,,IP,4,,IP,5,,IP
202609110602,2026-09-11,06,02R,石塚 裕介,6.0,0.17,3.0,5,,IP,1,,IP,2,,G3,1,,IP,1,,IP,3,,IP,1,,G3,4,,IP,妨,,IP,F,,IP,庄司 孝輔,6.1,0.15,3.1,1,,IP,4,,IP,1,1,IP,4,,IP,6,,G3,4,,IP,1,,IP,1,,IP,5,1,IP,3,,IP,向井田 佑紀,5.0,0.17,2.7,5,,IP,4,,IP,4,,IP,6,,IP,3,,IP,2,2,IP,6,,IP,1,,IP,3,,IP,2,,IP,渡辺 真至,4.4,0.16,3.6,4,,IP,4,,IP,4,,IP,5,,IP,2,,IP,4,,IP,3,,IP,3,,IP,4,,IP,5,,IP,田路 朋史,4.9,0.19,3.3,6,,IP,5,,IP,5,,IP,4,,IP,2,,IP,2,,IP,2,,IP,1,,IP,4,,IP,5,,IP,梶原 正,1.9,0.2,4.6,5,5,IP,6,,IP,6,,IP,6,,IP,5,,IP,5,,G3,6,5,G3,6,,IP,4,5,IP,4,,IP
202609110603,2026-09-11,06,03R,松田 竜馬,7.8,0.11,1.9,1,,IP,1,,IP,1,,IP,転,,G2,1,,IP,1,,IP,1,,IP,1,,IP,5,,IP,3,,IP,為本 智也,6.1,0.15,2.8,1,,G3,4,,G3,4,1,IP,2,,IP,2,,IP,2,,IP,2,,IP,1,,IP,6,,IP,欠,,IP,樋口 亮,6.0,0.21,3.7,1,,IP,3,,IP,5,,IP,2,,IP,4,,IP,4,,IP,3,,G2,5,,G2,2,,IP,2,,IP,丹下 将,4.7,0.15,2.8,6,,IP,3,,IP,6,,IP,6,,IP,2,,IP,5,,IP,2,,IP,2,5,IP,3,,IP,4,,IP,吉原 聖人,2.5,0.2,4.5,3,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,5,,IP,4,,G3,4,,G3,5,,IP,片橋 幸貴,3.4,0.14,3.8,5,,IP,6,,IP,4,,IP,6,,IP,5,,IP,5,,IP,5,,IP,2,5,IP,3,,IP,4,,IP
202609110604,2026-09-11,06,04R,石田 章央,9.6,0.13,2.4,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,梅木 敬太,6.0,0.17,3.3,2,,G3,6,,G3,3,,G3,4,,IP,2,,IP,2,,IP,1,,IP,3,,IP,6,,IP,2,,IP,飯山 晃三,3.7,0.18,3.8,6,,IP,2,,IP,4,,IP,2,,IP,4,,G3,6,,IP,3,,IP,5,,IP,5,,IP,6,,IP,長野 道臣,3.3,0.12,2.5,5,,IP,5,6,IP,4,,G3,6,,G3,4,,G3,2,,G3,6,,IP,4,,G3,6,3,G3,3,,IP,松本 庸平,3.2,0.22,5.7,5,3,IP,3,4,IP,1,,IP,5,,IP,5,,IP,4,,IP,5,,IP,6,,IP,6,,IP,5,,IP,雑賀 勇貴,1.6,0.18,4.6,6,,G3,6,,G3,6,,IP,6,,G3,6,,G3,5,,IP,6,5,IP,4,,IP,5,,IP,5,,IP
202609110605,2026-09-11,06,05R,星野 太郎,7.0,0.14,3.0,6,,IP,2,,IP,3,,IP,1,,IP,6,,IP,2,,IP,3,,IP,1,,IP,1,,IP,1,,IP,倉尾 大介,6.4,0.14,2.7,2,3,G3,3,,IP,4,,IP,1,,IP,4,,IP,5,,IP,3,,IP,2,,IP,2,,IP,2,,IP,坂東 満,2.6,0.15,3.1,5,,IP,5,,IP,6,,IP,5,,IP,6,,IP,4,,IP,3,,IP,5,,IP,4,,IP,5,,IP,井上 恵一,4.2,0.17,3.7,4,,IP,5,,IP,6,,IP,5,,G3,6,,G3,2,,IP,2,,IP,3,,IP,5,,IP,2,,IP,草川 壮良,1.9,0.17,3.8,6,,IP,6,,IP,6,6,IP,6,,IP,4,,IP,5,,IP,4,,IP,5,,IP,6,,IP,5,,IP,鈴木 孝明,4.3,0.2,4.3,4,,G3,4,,IP,3,,IP,4,,IP,4,,G3,6,,IP,4,,IP,4,5,IP,3,5,IP,3,,IP
202609110606,2026-09-11,06,06R,武田 正紀,7.0,0.12,2.5,4,,IP,2,,IP,4,,IP,2,,IP,3,,IP,2,,IP,2,,IP,1,,IP,2,,IP,3,,IP,中村 魁生,6.0,0.15,3.4,2,,G3,4,,IP,5,,IP,3,,IP,2,,IP,3,,IP,3,,G3,6,,IP,2,,IP,1,,IP,田中 辰彦,5.2,0.15,3.3,3,,IP,5,,IP,6,,IP,1,,IP,6,,IP,4,,IP,2,,IP,5,,IP,1,,IP,2,,IP,塚田 修二,4.4,0.23,3.9,6,,IP,6,,IP,6,5,IP,2,,IP,2,3,IP,4,,IP,6,,IP,2,,IP,5,,IP,1,,IP,東本 勝利,5.7,0.14,3.5,4,,IP,1,6,IP,4,,IP,3,,IP,4,,IP,5,,IP,3,,IP,3,,IP,2,,IP,3,,IP,楠原 翔太,2.9,0.13,2.8,2,,IP,5,,G3,5,,G3,6,,IP,5,,IP,6,,IP,3,,IP,5,,IP,4,,IP,6,,IP
202609110607,2026-09-11,06,07R,西舘 健,7.0,0.16,3.9,欠,,G3,5,,IP,6,,IP,1,,G3,1,,G3,2,,IP,1,,IP,1,,IP,1,,IP,5,,IP,梶原 正,3.0,0.14,3.9,4,,IP,4,,IP,4,,IP,6,,IP,6,,IP,3,,IP,4,,IP,6,,IP,6,,IP,4,,G3,浜先 真範,8.8,0.13,2.0,1,,IP,5,,IP,1,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,3,,G1,1,,IP,岡崎 凪汰,4.0,0.15,2.5,5,,IP,2,,IP,5,,IP,5,,IP,5,6,IP,5,6,IP,2,5,IP,5,,IP,5,,IP,1,,IP,杉山 裕也,8.4,0.12,1.4,2,4,G3,2,4,IP,2,,IP,3,,G3,1,,G3,2,,G3,1,,G2,3,,IP,1,,G3,2,,G3,出口 飛龍,1.1,0.21,5.1,6,,IP,6,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,6,,IP,6,,IP
202609110608,2026-09-11,06,08R,田路 朋史,7.2,0.16,3.1,1,,IP,1,,IP,3,,IP,2,,IP,5,,IP,5,,IP,1,,IP,3,,IP,2,,IP,1,,IP,待鳥 雄紀,6.2,0.17,2.9,4,,IP,2,,IP,2,,IP,5,,IP,4,,IP,1,,IP,3,,IP,3,3,IP,3,,IP,2,,IP,吉原 聖人,5.2,0.11,2.7,1,,IP,3,,IP,2,,IP,4,,IP,6,,IP,2,,IP,5,,IP,1,4,G3,6,,G3,5,,IP,守田 俊介,7.4,0.12,2.6,2,,IP,2,5,IP,2,,IP,1,,IP,4,,IP,1,,IP,2,,G2,1,,IP,6,,SG,5,,G1,幸田 智裕,4.2,0.17,3.2,5,,IP,3,,IP,3,,IP,5,,IP,4,,IP,4,,IP,4,,IP,4,,IP,3,,IP,4,,IP,梅木 敬太,2.6,0.14,4.0,2,,G3,6,,IP,5,,IP,4,,IP,6,,IP,6,,IP,3,,IP,6,,IP,6,,IP,6,,IP
202609110609,2026-09-11,06,09R,山田 雄太,9.2,0.12,2.5,1,,G3,2,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,丹下 将,5.6,0.15,3.4,1,,IP,6,,IP,4,,IP,1,,IP,1,,G3,5,,IP,1,,IP,5,,IP,3,,IP,6,,IP,松本 庸平,3.9,0.2,3.9,5,,IP,3,,IP,3,,IP,5,,IP,5,,IP,3,,IP,6,,IP,4,,IP,2,,IP,5,,IP,占部 一真,3.7,0.16,2.7,5,,IP,6,1,IP,6,3,IP,5,,IP,1,,IP,6,,IP,5,,IP,2,,IP,4,3,IP,3,,IP,向井田 佑紀,4.6,0.18,3.1,3,,IP,3,,IP,3,,IP,2,4,IP,4,,IP,4,,IP,5,,IP,3,,IP,5,,IP,5,,IP,倉尾 大介,4.6,0.18,4.6,2,,G3,3,,IP,2,,IP,5,,IP,4,,IP,2,,IP,3,,IP,6,5,IP,5,,IP,6,,IP
202609110610,2026-09-11,06,10R,東本 勝利,9.0,0.14,2.6,2,,IP,2,,IP,3,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,草川 壮良,4.1,0.16,4.0,1,,IP,3,,IP,5,,IP,5,,IP,4,,IP,4,3,IP,6,,IP,5,,IP,3,,IP,4,,IP,田中 京介,4.4,0.16,2.4,3,4,IP,6,,IP,4,,IP,4,,IP,2,,IP,2,,IP,4,,IP,3,,IP,6,,IP,5,4,IP,庄司 孝輔,6.2,0.17,3.3,3,,IP,3,,IP,5,,IP,1,3,IP,2,,IP,5,5,G3,3,,IP,1,,IP,1,,IP,5,,IP,飯山 晃三,2.7,0.2,4.1,3,,IP,6,6,IP,6,,IP,6,,IP,1,,G3,6,6,G3,5,,IP,6,,IP,5,6,IP,5,,IP,為本 智也,4.67,0.15,3.1,5,,G3,3,,IP,3,,IP,3,5,IP,1,5,IP,5,2,IP,5,,IP,5,,IP,3,,IP,転,,IP
202609110611,2026-09-11,06,11R,篠田 優也,9.4,0.15,2.7,3,,IP,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,1,,IP,1,,IP,井上 恵一,4.2,0.16,2.8,5,,IP,4,,IP,5,,IP,5,,IP,2,,IP,2,,G3,2,,G3,5,,IP,5,,IP,4,,IP,小森 信雄,4.4,0.18,3.8,4,,IP,3,,IP,6,,IP,3,2,IP,3,,IP,3,,IP,4,,IP,2,,IP,5,,IP,6,,IP,雑賀 勇貴,4.2,0.15,2.5,6,,G3,1,,IP,2,,IP,4,,IP,6,,G3,5,,G3,6,,G3,6,,IP,3,,IP,2,,IP,樋口 亮,4.5,0.16,3.4,5,,IP,2,,IP,6,,IP,6,,G2,2,,IP,1,,IP,5,6,IP,F,,IP,4,,IP,2,,IP,田中 辰彦,3.0,0.19,5.1,3,,IP,5,,IP,5,,IP,3,,IP,5,,IP,6,,IP,4,,IP,5,,IP,6,,IP,5,,IP
202609110612,2026-09-11,06,12R,守田 俊介,9.2,0.1,1.6,1,,IP,1,,IP,1,,IP,2,,IP,1,,IP,1,,IP,1,,IP,4,,IP,1,,IP,1,,IP,鈴木 孝明,6.8,0.18,4.3,1,,G3,3,,G3,2,,IP,2,,IP,1,,G3,4,,IP,5,3,IP,5,,IP,1,,IP,2,,IP,石田 章央,7.7,0.15,3.0,2,,IP,2,,IP,1,,IP,1,,IP,2,,IP,6,,IP,1,,IP,1,4,IP,4,,IP,2,,IP,片橋 幸貴,6.1,0.11,2.0,2,,IP,4,,IP,4,,IP,2,,IP,2,,IP,6,,IP,4,,IP,2,,IP,2,,IP,2,,IP,浜先 真範,5.5,0.12,2.3,2,,IP,5,,IP,5,,IP,3,,IP,3,6,IP,2,,IP,4,,IP,1,4,IP,4,4,G1,4,,IP,中村 魁生,5.0,0.16,3.3,5,,G3,6,,IP,6,,IP,2,,IP,3,,IP,3,5,G3,3,,G3,1,,IP,4,,IP,3,5,IP
202609111201,2026-09-11,12,01R,吉永 浩則,6.5,0.16,3.0,2,,IP,1,,IP,6,,IP,2,,IP,1,,IP,1,,IP,5,,IP,F,,IP,2,,IP,2,,IP,伊藤 紘章,4.4,0.18,4.0,4,,IP,5,3,IP,2,,IP,2,,IP,6,,IP,2,,IP,4,,IP,6,,IP,5,,IP,3,,IP,安部 慎一,4.8,0.15,2.6,4,,IP,2,,IP,4,,IP,5,,IP,3,,IP,3,,IP,3,,IP,3,,IP,5,,IP,4,4,IP,黒田 誠司,5.2,0.15,2.9,5,,IP,3,6,IP,2,,G3,5,,IP,1,,IP,2,,IP,6,,IP,2,,G3,3,,IP,6,,IP,市川 美宏,4.4,0.18,4.0,6,,IP,4,6,IP,4,,IP,4,,IP,3,,IP,2,,IP,5,,IP,3,,IP,2,3,IP,6,,IP,山本 浩次,3.7,0.15,2.5,2,2,IP,3,4,IP,6,,IP,6,,IP,2,5,IP,4,5,IP,4,5,IP,5,,IP,6,,G3,5,,IP
202609111202,2026-09-11,12,02R,菊地 敬介,5.1,0.2,3.9,1,,G3,4,,IP,4,,IP,4,,IP,2,2,IP,3,,IP,4,,IP,3,,IP,4,,IP,6,,IP,吉田 祐貴,5.0,0.15,4.3,3,,IP,6,3,IP,4,,IP,2,,IP,3,,IP,1,,IP,3,,IP,6,,IP,3,,IP,5,3,IP,市橋 卓士,5.2,0.12,2.4,1,2,IP,3,,IP,3,2,IP,3,5,IP,4,,IP,5,,IP,5,,IP,2,,IP,6,,G2,4,,IP,泉 啓文,3.3,0.16,4.0,5,,IP,4,5,IP,4,,IP,2,,IP,4,,IP,4,,IP,5,,IP,5,3,IP,6,,IP,5,,IP,畑 和宏,3.1,0.19,3.6,5,,IP,5,,IP,2,,IP,4,,IP,落,,IP,5,,IP,5,,IP,2,,IP,6,,IP,5,,IP,三宅 健太,3.7,0.22,4.7,4,5,IP,4,,IP,2,,IP,4,,IP,5,,IP,4,,IP,4,,IP,4,,IP,6,,IP,5,,IP
202609111203,2026-09-11,12,03R,西川 真人,9.0,0.14,2.8,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,2,,IP,1,,IP,3,,IP,1,,IP,1,,IP,岡村 仁,5.9,0.16,3.1,2,,IP,4,,IP,2,,IP,2,,IP,4,,IP,2,,IP,2,,IP,5,,IP,3,,IP,5,,G2,一色 颯輝,5.7,0.17,2.8,6,,IP,2,,IP,4,,IP,2,,IP,5,,IP,1,,IP,2,,IP,3,4,IP,F,,IP,1,,IP,畑 竜生,4.5,0.16,3.6,4,,G3,1,,G3,3,5,IP,2,,IP,6,,IP,3,,IP,6,,G2,3,,IP,6,,IP,6,,IP,眞田 英二,3.4,0.18,4.5,4,,IP,4,,IP,4,,IP,6,,IP,4,,IP,5,,IP,6,,IP,5,,IP,4,,IP,2,,IP,宮内 由紀英,3.5,0.17,3.7,4,,IP,5,,IP,4,,IP,4,,IP,5,5,IP,5,,IP,3,5,IP,6,,IP,3,,IP,4,,IP
202609111204,2026-09-11,12,04R,島田 一生,7.0,0.15,3.3,3,,IP,1,,IP,1,,IP,1,,IP,6,,IP,1,,IP,4,,IP,2,,IP,1,,IP,6,,G3,近藤 稔也,3.8,0.18,4.2,3,,IP,3,,IP,6,,IP,4,,IP,5,,IP,5,,IP,3,,IP,3,,IP,6,,IP,4,,IP,赤峰 和也,4.1,0.15,2.8,3,,IP,5,,IP,6,,IP,3,,IP,4,,IP,1,,IP,4,,IP,5,,IP,5,,IP,4,,IP,渡邉 英児,6.6,0.17,3.7,4,,IP,2,,IP,3,,IP,2,,IP,5,,IP,2,5,IP,2,3,IP,2,,IP,1,,IP,4,,IP,大塚 康雅,3.8,0.21,4.2,4,,IP,6,,IP,6,,IP,5,4,IP,3,6,IP,3,6,IP,4,,IP,3,,IP,4,,IP,4,,IP,吉川 喜継,4.2,0.14,3.4,5,3,IP,5,4,IP,2,3,IP,3,3,IP,5,3,IP,4,5,IP,4,4,IP,5,2,IP,5,2,IP,3,4,IP
202609111205,2026-09-11,12,05R,今井 貴士,8.2,0.14,2.3,4,,IP,1,,IP,1,,IP,3,,IP,2,,IP,4,,IP,1,,IP,1,,IP,1,,IP,1,,IP,杉山 喜一,6.4,0.14,3.2,4,,IP,4,,G3,5,3,G3,3,,IP,1,,IP,2,,IP,3,,IP,1,,IP,3,,IP,2,,IP,岸蔭 亮,3.11,0.17,3.5,欠,,IP,6,,IP,6,,IP,6,,IP,6,,IP,2,,IP,F,4,IP,4,,IP,4,4,IP,2,,IP,小坂 風太,3.0,0.19,4.0,3,,IP,5,,IP,6,,IP,6,,IP,4,5,IP,6,,IP,4,,IP,3,,IP,6,,IP,4,,IP,伊達 正利,3.6,0.16,3.0,5,,IP,1,,IP,3,,G3,6,,IP,2,,IP,6,,IP,6,,IP,5,,IP,6,6,IP,4,6,IP,照屋 厚仁,4.1,0.17,3.8,5,,IP,3,5,IP,3,,IP,4,,IP,6,,G3,3,,G3,5,5,IP,3,,IP,4,,IP,4,,IP
202609111206,2026-09-11,12,06R,中越 博紀,9.3,0.14,2.1,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,2,,IP,1,,IP,1,,IP,1,,IP,2,,IP,大賀 龍之介,4.7,0.18,3.4,6,,IP,2,3,IP,5,,G3,4,,G3,5,,IP,3,,IP,4,,IP,2,,IP,1,,IP,5,,IP,川崎 智幸,5.0,0.11,2.9,3,,IP,3,,IP,2,,IP,5,,IP,6,,IP,2,,IP,6,,IP,5,,IP,3,,IP,1,,IP,伊藤 紘章,4.2,0.24,3.9,1,,IP,6,,IP,6,,IP,6,,IP,4,,IP,2,,IP,2,,IP,3,,IP,5,,IP,6,,IP,大谷 直弘,3.3,0.18,4.5,5,6,IP,4,,IP,5,,IP,1,,IP,3,,IP,5,,IP,6,,IP,6,,IP,6,,IP,4,,IP,宮脇 遼太,5.8,0.12,3.1,5,,IP,4,,IP,2,,IP,5,,IP,3,,IP,1,5,IP,3,,G3,2,,G3,4,,IP,2,,IP
202609111207,2026-09-11,12,07R,黒田 誠司,5.6,0.14,3.8,6,,IP,2,,IP,3,,G3,2,,G3,6,,IP,4,,G3,3,,IP,2,,IP,2,,IP,3,,IP,宮内 由紀英,4.2,0.17,3.5,3,,IP,6,,IP,2,,IP,3,,IP,4,,IP,6,3,IP,5,,IP,4,,IP,2,,IP,5,,IP,武田 光史,5.9,0.15,3.6,2,,G3,2,,IP,2,,IP,2,,IP,3,,G3,6,,IP,5,,G3,3,4,IP,2,,IP,4,,IP,井上 忠政,7.9,0.11,3.1,1,,IP,1,5,IP,6,2,IP,1,,IP,3,,SG,1,,IP,2,,IP,6,,IP,1,,IP,2,,G2,菊地 敬介,3.2,0.14,3.3,6,6,G3,4,,IP,6,,IP,4,,IP,2,,IP,6,6,IP,4,,IP,6,,IP,4,,IP,4,,IP,浦野 海,1.4,0.25,5.8,6,,IP,5,,IP,5,,IP,6,,IP,6,,IP,5,,IP,6,,IP,6,,IP,6,,IP,5,,IP
