レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609071602,2026-09-07,16,02R,4410,0.1461,0.1054,0.1868,5124,0.1522,0.1133,0.1911,5326,0.1613,0.117,0.2056,4374,0.1572,0.1239,0.1906,5047,0.1579,0.1124,0.2033,5338,0.1562,0.1036,0.2087
202609071603,2026-09-07,16,03R,5074,0.1731,0.1353,0.2108,4131,0.1504,0.1067,0.1941,4314,0.1373,0.1037,0.1709,4460,0.1332,0.0899,0.1766,4072,0.1233,0.0917,0.1549,4499,0.2077,0.167,0.2484
202609071604,2026-09-07,16,04R,5076,0.1384,0.0971,0.1797,5109,0.1478,0.094,0.2015,4286,0.1362,0.1004,0.172,4828,0.1683,0.1303,0.2063,4449,0.1609,0.1134,0.2083,4789,0.1686,0.1169,0.2203
202609071605,2026-09-07,16,05R,3988,0.1149,0.0798,0.15,5335,0.1721,0.1241,0.2202,5063,0.1626,0.1242,0.2011,5299,0.1173,0.0811,0.1534,4350,0.1263,0.095,0.1577,4382,0.1818,0.1437,0.2199
202609071606,2026-09-07,16,06R,4728,0.1965,0.1573,0.2357,4446,0.1376,0.1024,0.1727,4549,0.1719,0.1342,0.2095,4067,0.1578,0.12,0.1956,5423,0.2075,0.1515,0.2636,3866,0.1994,0.1564,0.2423
202609071607,2026-09-07,16,07R,5047,0.1505,0.105,0.1959,4788,0.1355,0.0933,0.1777,3284,0.2092,0.1574,0.261,4359,0.1312,0.0929,0.1695,4030,0.1323,0.0997,0.1649,5464,0.2141,0.1559,0.2723
202609071608,2026-09-07,16,08R,4374,0.1527,0.1194,0.1861,4441,0.1144,0.0818,0.147,5292,0.1865,0.1376,0.2354,4754,0.1514,0.1183,0.1844,4131,0.1503,0.1066,0.194,4364,0.1363,0.1018,0.1708
202609071609,2026-09-07,16,09R,4286,0.1347,0.0989,0.1705,5265,0.1584,0.1187,0.198,4499,0.1883,0.1476,0.229,5326,0.1643,0.12,0.2086,4924,0.1684,0.1285,0.2084,5358,0.2296,0.1839,0.2752
202609071610,2026-09-07,16,10R,4314,0.1358,0.1022,0.1694,4343,0.1725,0.132,0.2129,5299,0.1143,0.0781,0.1504,4797,0.2027,0.1533,0.2522,5109,0.1477,0.0939,0.2014,5124,0.1656,0.1267,0.2045
202609071611,2026-09-07,16,11R,4436,0.1617,0.1257,0.1977,3988,0.1224,0.0873,0.1575,4410,0.1476,0.1069,0.1883,4549,0.1749,0.1372,0.2125,5076,0.1458,0.1045,0.1871,4460,0.1496,0.1063,0.193
202609071612,2026-09-07,16,12R,4350,0.1189,0.0876,0.1503,4030,0.1324,0.0998,0.165,4072,0.1174,0.0858,0.149,4364,0.1199,0.0854,0.1544,4446,0.1375,0.1023,0.1726,4828,0.1847,0.1467,0.2227
202609072201,2026-09-07,22,01R,3966,0.1638,0.1232,0.2044,3467,0.1799,0.1387,0.221,5133,0.2103,0.1699,0.2507,5004,0.1639,0.1196,0.2082,3928,0.1645,0.1226,0.2064,5381,0.1936,0.1439,0.2433
202609072202,2026-09-07,22,02R,5289,0.1297,0.0849,0.1745,3523,0.1737,0.1375,0.2099,5007,0.1811,0.1271,0.2351,4632,0.1704,0.1269,0.2139,4114,0.1849,0.1449,0.225,4095,0.1952,0.1585,0.2319
202609072203,2026-09-07,22,03R,3432,0.1737,0.1298,0.2177,4377,0.1447,0.1049,0.1846,4368,0.191,0.1391,0.243,4379,0.1506,0.1059,0.1954,4792,0.1714,0.1227,0.2202,4904,0.1752,0.1334,0.217
202609072204,2026-09-07,22,04R,4815,0.1739,0.1274,0.2204,5081,0.2016,0.1569,0.2463,3948,0.172,0.1265,0.2175,4958,0.1434,0.1064,0.1804,5371,0.2098,0.1517,0.2679,5190,0.196,0.15,0.2419
202609072205,2026-09-07,22,05R,3107,0.1704,0.1258,0.2149,3703,0.1681,0.1214,0.2148,5381,0.1742,0.1245,0.2239,5054,0.1195,0.0799,0.159,4100,0.1529,0.1088,0.1969,4944,0.1615,0.1251,0.198
202609072206,2026-09-07,22,06R,3888,0.1526,0.1121,0.1931,4301,0.1756,0.1339,0.2172,5235,0.1766,0.1176,0.2356,4759,0.1424,0.1064,0.1784,3523,0.1736,0.1374,0.2098,5133,0.2297,0.1893,0.2701
202609072207,2026-09-07,22,07R,4148,0.1338,0.0896,0.178,4114,0.185,0.145,0.2251,3928,0.1586,0.1167,0.2005,4792,0.1685,0.1198,0.2173,4905,0.189,0.1517,0.2263,5426,0.2156,0.1601,0.2711
202609072208,2026-09-07,22,08R,4379,0.1461,0.1014,0.1909,4632,0.1734,0.1299,0.2169,4393,0.1886,0.1438,0.2335,4651,0.1591,0.1134,0.2048,5004,0.1668,0.1225,0.2111,5371,0.2233,0.1652,0.2814
202609072209,2026-09-07,22,09R,5081,0.1941,0.1494,0.2388,5054,0.1225,0.0829,0.162,4329,0.1643,0.1172,0.2114,4368,0.194,0.1421,0.246,3467,0.1798,0.1386,0.2209,5007,0.2005,0.1465,0.2545
202609072210,2026-09-07,22,10R,4904,0.1543,0.1125,0.1961,4958,0.1464,0.1094,0.1834,4759,0.1394,0.1034,0.1754,3966,0.1683,0.1277,0.2089,5289,0.1371,0.0923,0.1819,3703,0.1815,0.1348,0.2282
202609072211,2026-09-07,22,11R,4095,0.1743,0.1376,0.211,4100,0.153,0.1089,0.197,4377,0.1387,0.0989,0.1786,4815,0.1784,0.1319,0.2249,4148,0.1412,0.097,0.1854,4301,0.189,0.1473,0.2306
202609072212,2026-09-07,22,12R,4932,0.1386,0.0951,0.1821,4077,0.1772,0.1375,0.217,4535,0.1696,0.1275,0.2116,3915,0.1833,0.1388,0.2277,4737,0.1807,0.1365,0.2249,4155,0.1617,0.1248,0.1986
202609072401,2026-09-07,24,01R,4715,0.1291,0.0901,0.1682,5026,0.1637,0.1107,0.2166,4398,0.13,0.0927,0.1673,5058,0.1701,0.1231,0.217,3909,0.0984,0.0693,0.1275,4960,0.1438,0.108,0.1796
202609072402,2026-09-07,24,02R,5088,0.1587,0.1182,0.1991,4483,0.1335,0.0985,0.1685,3822,0.1403,0.103,0.1775,4096,0.1414,0.1027,0.1801,4188,0.1138,0.078,0.1497,4524,0.1495,0.115,0.1841
202609072403,2026-09-07,24,03R,4688,0.1231,0.0862,0.16,4482,0.1687,0.1295,0.2078,5224,0.128,0.0924,0.1636,4704,0.1274,0.0949,0.1599,5028,0.148,0.1005,0.1955,3415,0.1459,0.1092,0.1826
202609072404,2026-09-07,24,04R,5191,0.1227,0.0795,0.166,4908,0.1279,0.0925,0.1632,4776,0.1432,0.1012,0.1852,3590,0.122,0.0816,0.1624,4494,0.1598,0.1205,0.199,4544,0.206,0.1646,0.2473
202609072405,2026-09-07,24,05R,4961,0.1457,0.106,0.1854,3952,0.132,0.0948,0.1692,5016,0.1309,0.0882,0.1736,4571,0.1461,0.1018,0.1904,4497,0.134,0.0962,0.1717,4335,0.1495,0.1136,0.1853
202609072406,2026-09-07,24,06R,5058,0.1656,0.1186,0.2125,4504,0.131,0.0961,0.1659,4907,0.1272,0.0997,0.1547,3983,0.1309,0.0919,0.1698,4084,0.1466,0.1138,0.1794,4262,0.1473,0.1154,0.1791
202609072407,2026-09-07,24,07R,4188,0.1064,0.0706,0.1423,4910,0.1409,0.1025,0.1792,4503,0.1098,0.0759,0.1437,5051,0.1439,0.1053,0.1826,4715,0.1365,0.0975,0.1756,3716,0.1368,0.1054,0.1683
202609072408,2026-09-07,24,08R,3822,0.1388,0.1015,0.176,3415,0.1325,0.0958,0.1692,4174,0.1499,0.113,0.1868,4960,0.1274,0.0916,0.1632,4543,0.1693,0.125,0.2135,4075,0.1338,0.0984,0.1692
202609072409,2026-09-07,24,09R,3590,0.1175,0.0771,0.1579,3909,0.0985,0.0694,0.1276,5028,0.1421,0.0946,0.1896,3719,0.1454,0.1083,0.1825,4352,0.1298,0.0955,0.164,4483,0.1469,0.1119,0.1819
202609072410,2026-09-07,24,10R,3783,0.1402,0.1021,0.1782,4497,0.1341,0.0963,0.1718,5088,0.1602,0.1197,0.2006,5026,0.1607,0.1077,0.2136,5191,0.1301,0.0869,0.1734,4704,0.1438,0.1113,0.1763
202609072411,2026-09-07,24,11R,3983,0.1264,0.0874,0.1653,4544,0.1926,0.1512,0.2339,4320,0.1176,0.078,0.1572,4524,0.1331,0.0986,0.1677,4688,0.1305,0.0936,0.1674,4398,0.1494,0.1121,0.1867
202609072412,2026-09-07,24,12R,4238,0.1215,0.0839,0.159,4371,0.1294,0.0901,0.1686,3779,0.1194,0.0814,0.1574,4686,0.1227,0.0868,0.1587,4500,0.1233,0.0869,0.1597,4719,0.1404,0.1083,0.1724
