レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609141802,2026-09-14,18,02R,4391,0.1422,0.106,0.1785,4344,0.176,0.1288,0.2232,3959,0.1282,0.0933,0.163,4237,0.1331,0.0916,0.1745,4305,0.1309,0.0911,0.1707,4537,0.1511,0.1141,0.1881
202609141803,2026-09-14,18,03R,4415,0.138,0.1008,0.1751,4831,0.1371,0.1054,0.1689,4682,0.1304,0.0998,0.1611,4980,0.1359,0.0996,0.1723,5017,0.1366,0.0954,0.1779,3941,0.13,0.0905,0.1695
202609141804,2026-09-14,18,04R,5267,0.1298,0.0931,0.1665,4760,0.1298,0.095,0.1645,4796,0.1399,0.0999,0.1798,4566,0.1409,0.101,0.1808,3897,0.1184,0.0855,0.1514,4528,0.1673,0.1277,0.2069
202609141805,2026-09-14,18,05R,4024,0.1482,0.1123,0.1842,4362,0.1379,0.1035,0.1722,4205,0.1194,0.0854,0.1534,5084,0.1295,0.0899,0.1691,4826,0.1291,0.0942,0.1639,4985,0.1508,0.1126,0.1891
202609141806,2026-09-14,18,06R,4448,0.138,0.0975,0.1785,4713,0.1174,0.0829,0.152,4444,0.1183,0.0824,0.1542,4361,0.1458,0.1078,0.1837,4168,0.1572,0.116,0.1984,4547,0.1546,0.1143,0.1948
202609141807,2026-09-14,18,07R,4237,0.1286,0.0871,0.17,5015,0.1243,0.093,0.1556,4852,0.1455,0.1095,0.1814,4586,0.1128,0.0798,0.1459,4397,0.1261,0.0902,0.162,5142,0.1638,0.1235,0.204
202609141808,2026-09-14,18,08R,4445,0.1126,0.0712,0.154,5112,0.1553,0.1188,0.1917,4239,0.1307,0.0905,0.1709,5017,0.1337,0.0925,0.175,4391,0.1496,0.1134,0.1859,4851,0.1356,0.1022,0.169
202609141809,2026-09-14,18,09R,4928,0.1273,0.0833,0.1713,3744,0.1222,0.0809,0.1636,3897,0.1125,0.0796,0.1455,3959,0.1312,0.0963,0.166,4415,0.1454,0.1082,0.1825,5084,0.1459,0.1063,0.1855
202609141810,2026-09-14,18,10R,3960,0.0893,0.0591,0.1195,4305,0.131,0.0912,0.1708,4980,0.1329,0.0966,0.1693,4796,0.1429,0.1029,0.1828,4205,0.1253,0.0913,0.1593,4939,0.1352,0.1012,0.1692
202609141811,2026-09-14,18,11R,4759,0.1354,0.1003,0.1704,3941,0.1166,0.0771,0.1561,4361,0.1428,0.1048,0.1807,4344,0.173,0.1258,0.2202,4074,0.1333,0.0959,0.1706,4566,0.1573,0.1174,0.1972
202609141812,2026-09-14,18,12R,4444,0.1168,0.0809,0.1527,3942,0.1352,0.1019,0.1685,4013,0.1266,0.085,0.1683,4024,0.1527,0.1168,0.1887,4852,0.1514,0.1154,0.1873,4760,0.1432,0.1084,0.1779
202609141901,2026-09-14,19,01R,3212,0.1646,0.1224,0.2068,3616,0.1451,0.1056,0.1845,5013,0.1498,0.1097,0.1899,5355,0.1779,0.1301,0.2258,3070,0.1424,0.1,0.1847,3882,0.1837,0.1351,0.2323
202609141902,2026-09-14,19,02R,4113,0.1611,0.1232,0.1989,3741,0.1602,0.1223,0.1981,5227,0.1773,0.1277,0.2269,5412,0.1767,0.1213,0.232,5216,0.1592,0.1191,0.1994,3361,0.1766,0.1379,0.2153
202609141903,2026-09-14,19,03R,3912,0.1278,0.0858,0.1697,4226,0.1391,0.1011,0.177,3898,0.1387,0.0984,0.179,4700,0.1483,0.106,0.1905,5409,0.1511,0.1047,0.1976,5111,0.1554,0.115,0.1959
202609141904,2026-09-14,19,04R,4300,0.1523,0.1129,0.1917,4099,0.1488,0.111,0.1866,4548,0.2449,0.2052,0.2846,4761,0.1206,0.0871,0.1542,3455,0.1697,0.1137,0.2257,5217,0.228,0.1821,0.2738
202609141905,2026-09-14,19,05R,4292,0.1346,0.0926,0.1767,4900,0.1591,0.1188,0.1995,4054,0.1451,0.0951,0.195,5281,0.1491,0.1048,0.1934,5451,0.2466,0.1983,0.2948,3742,0.1824,0.1383,0.2266
202609141906,2026-09-14,19,06R,3070,0.135,0.0926,0.1773,4994,0.1798,0.1378,0.2218,4339,0.1648,0.1234,0.2062,4276,0.1492,0.1007,0.1977,5212,0.1205,0.0828,0.1582,3741,0.1736,0.1357,0.2115
202609141907,2026-09-14,19,07R,5210,0.1427,0.1079,0.1775,3606,0.1577,0.1194,0.196,5355,0.1749,0.1271,0.2228,5409,0.1482,0.1018,0.1947,5064,0.1583,0.116,0.2006,5412,0.1931,0.1377,0.2484
202609141908,2026-09-14,19,08R,4383,0.176,0.1407,0.2113,3455,0.1698,0.1138,0.2258,4857,0.1306,0.0921,0.1691,5227,0.1803,0.1307,0.2299,3212,0.172,0.1298,0.2142,3717,0.17,0.1287,0.2112
202609141909,2026-09-14,19,09R,4159,0.1438,0.1094,0.1781,4015,0.1679,0.1296,0.2062,3361,0.1572,0.1185,0.1959,3912,0.1323,0.0903,0.1742,4978,0.1808,0.1325,0.229,5451,0.2601,0.2118,0.3083
202609141910,2026-09-14,19,10R,4276,0.1447,0.0962,0.1932,4292,0.1421,0.1001,0.1842,5216,0.1533,0.1132,0.1935,4548,0.2479,0.2082,0.2876,4700,0.1512,0.1089,0.1934,3616,0.1585,0.119,0.1979
202609141911,2026-09-14,19,11R,3898,0.1372,0.0969,0.1775,3882,0.1703,0.1217,0.2189,5217,0.2086,0.1627,0.2544,4900,0.1561,0.1158,0.1965,4994,0.1797,0.1377,0.2217,5210,0.1636,0.1288,0.1984
202609141912,2026-09-14,19,12R,5064,0.1509,0.1086,0.1932,4857,0.1366,0.0981,0.1751,5111,0.136,0.0956,0.1765,5212,0.1176,0.0799,0.1553,4099,0.1487,0.1109,0.1865,5281,0.1655,0.1212,0.2098
202609142001,2026-09-14,20,01R,4462,0.1452,0.1041,0.1863,4873,0.1786,0.1334,0.2239,3880,0.182,0.1405,0.2234,4273,0.1771,0.1311,0.223,4034,0.1862,0.1467,0.2258,5468,0.2054,0.1531,0.2577
202609142002,2026-09-14,20,02R,5033,0.1739,0.1279,0.2199,4396,0.1782,0.1294,0.227,4085,0.1953,0.146,0.2446,4891,0.1458,0.1065,0.185,3833,0.1254,0.0852,0.1656,4043,0.1691,0.1267,0.2114
202609142003,2026-09-14,20,03R,5316,0.1501,0.1133,0.187,4484,0.1983,0.1295,0.2671,4014,0.1808,0.1394,0.2223,4518,0.1936,0.1507,0.2366,3362,0.1775,0.1353,0.2198,4373,0.1936,0.1506,0.2366
202609142004,2026-09-14,20,04R,4076,0.1867,0.1482,0.2252,3539,0.179,0.1393,0.2186,5263,0.1523,0.1117,0.193,3737,0.1422,0.1025,0.1819,4600,0.1556,0.1129,0.1983,4424,0.1657,0.1281,0.2033
202609142005,2026-09-14,20,05R,3388,0.1622,0.1234,0.201,3999,0.1805,0.1404,0.2207,5014,0.1589,0.121,0.1968,4816,0.142,0.0951,0.1889,3880,0.1879,0.1464,0.2293,5429,0.2221,0.1726,0.2715
202609142006,2026-09-14,20,06R,4209,0.1578,0.1209,0.1946,4204,0.1811,0.1368,0.2255,4034,0.1803,0.1408,0.2199,4357,0.1593,0.1204,0.1982,4296,0.1328,0.0959,0.1698,5373,0.2172,0.1422,0.2922
202609142007,2026-09-14,20,07R,4529,0.1164,0.0824,0.1504,5248,0.1807,0.1301,0.2313,4396,0.1722,0.1234,0.221,3175,0.1482,0.1087,0.1876,5468,0.1919,0.1396,0.2442,4551,0.1941,0.1421,0.2461
202609142008,2026-09-14,20,08R,5085,0.185,0.1436,0.2263,4230,0.1678,0.1283,0.2072,5219,0.1561,0.1118,0.2005,4094,0.1737,0.1384,0.2089,3539,0.1789,0.1392,0.2185,5382,0.1937,0.1494,0.2381
202609142009,2026-09-14,20,09R,3737,0.1377,0.098,0.1774,4518,0.1966,0.1537,0.2396,3833,0.1195,0.0793,0.1597,3388,0.1667,0.1279,0.2055,4873,0.1785,0.1333,0.2238,4014,0.2002,0.1588,0.2417
202609142010,2026-09-14,20,10R,4296,0.1254,0.0885,0.1624,4600,0.1557,0.113,0.1984,4209,0.1593,0.1224,0.1961,4424,0.1493,0.1117,0.1869,4373,0.1801,0.1371,0.2231,4085,0.2147,0.1654,0.264
202609142011,2026-09-14,20,11R,4357,0.1548,0.1159,0.1937,4551,0.1807,0.1287,0.2327,4529,0.1179,0.0839,0.1519,4484,0.1953,0.1265,0.2641,3999,0.1804,0.1403,0.2206,4891,0.1622,0.1229,0.2014
202609142012,2026-09-14,20,12R,4230,0.1603,0.1208,0.1997,3175,0.1512,0.1117,0.1906,5085,0.1865,0.1451,0.2278,4076,0.1912,0.1527,0.2297,4204,0.181,0.1367,0.2254,5263,0.1717,0.1311,0.2124
202609142101,2026-09-14,21,01R,3837,0.1457,0.1089,0.1824,5383,0.1397,0.0941,0.1853,4966,0.1593,0.1186,0.2,5317,0.1668,0.1203,0.2133,5469,0.197,0.1395,0.2544,5208,0.1942,0.152,0.2363
202609142102,2026-09-14,21,02R,4834,0.1494,0.1082,0.1906,3843,0.1526,0.1051,0.2,4840,0.1594,0.1133,0.2055,4437,0.1531,0.1163,0.1899,3509,0.1386,0.0944,0.1827,5457,0.2062,0.1547,0.2578
202609142103,2026-09-14,21,03R,3541,0.1587,0.1215,0.196,3998,0.1651,0.1298,0.2004,4850,0.0934,0.0584,0.1285,5447,0.1836,0.1138,0.2534,3473,0.1422,0.1071,0.1772,5143,0.1928,0.1508,0.2348
202609142104,2026-09-14,21,04R,4384,0.149,0.1034,0.1947,4744,0.202,0.1613,0.2426,4408,0.1691,0.1281,0.21,4638,0.1691,0.1283,0.2099,5261,0.1615,0.1185,0.2045,5160,0.1579,0.1247,0.1911
202609142105,2026-09-14,21,05R,4771,0.1293,0.0931,0.1654,4092,0.1569,0.1194,0.1943,4389,0.1613,0.1194,0.2032,4652,0.1676,0.1135,0.2217,4853,0.1971,0.1489,0.2452,4020,0.1798,0.1415,0.2182
202609142106,2026-09-14,21,06R,5208,0.1733,0.1311,0.2154,4443,0.1832,0.1428,0.2236,3357,0.1913,0.1441,0.2386,4861,0.1379,0.0976,0.1781,3843,0.1525,0.105,0.1999,5469,0.2105,0.153,0.2679
202609142107,2026-09-14,21,07R,4840,0.1579,0.1118,0.204,4521,0.2023,0.1479,0.2567,3509,0.1327,0.0885,0.1768,5383,0.1367,0.0911,0.1823,5317,0.1697,0.1232,0.2162,5447,0.2,0.1302,0.2698
202609142108,2026-09-14,21,08R,5143,0.1719,0.1299,0.2139,5261,0.1616,0.1186,0.2046,4834,0.1509,0.1097,0.1921,4744,0.199,0.1583,0.2396,5457,0.1927,0.1412,0.2443,3473,0.1557,0.1206,0.1907
202609142109,2026-09-14,21,09R,4652,0.1631,0.109,0.2172,5160,0.1445,0.1113,0.1777,3998,0.1591,0.1238,0.1944,4966,0.1623,0.1216,0.203,4384,0.1564,0.1108,0.2021,4853,0.2106,0.1624,0.2587
202609142110,2026-09-14,21,10R,4437,0.1486,0.1118,0.1854,4638,0.1721,0.1313,0.2129,4092,0.1509,0.1134,0.1883,3837,0.1502,0.1134,0.1869,4389,0.1672,0.1253,0.2091,4443,0.1966,0.1562,0.237
202609142111,2026-09-14,21,11R,4850,0.0919,0.0569,0.127,3541,0.1662,0.129,0.2035,4861,0.1349,0.0946,0.1751,4521,0.1993,0.1449,0.2537,4771,0.1367,0.1005,0.1728,4408,0.1885,0.1475,0.2294
202609142112,2026-09-14,21,12R,4812,0.1168,0.0754,0.1582,4848,0.1424,0.0984,0.1863,4261,0.1481,0.1061,0.1901,4330,0.1202,0.0839,0.1565,4137,0.119,0.0824,0.1555,4793,0.1302,0.0963,0.1641
202609142201,2026-09-14,22,01R,4475,0.1449,0.1095,0.1804,3801,0.1648,0.1242,0.2053,4693,0.1811,0.1439,0.2182,4059,0.1948,0.1522,0.2374,5386,0.1517,0.1096,0.1939,5392,0.178,0.1266,0.2295
202609142202,2026-09-14,22,02R,3696,0.1538,0.1171,0.1906,4951,0.1513,0.1129,0.1898,4630,0.1696,0.136,0.2032,4590,0.1538,0.117,0.1907,3605,0.1901,0.1481,0.2321,5428,0.2187,0.1659,0.2715
202609142203,2026-09-14,22,03R,3614,0.1631,0.123,0.2031,4813,0.2087,0.1649,0.2525,4856,0.1285,0.0931,0.1639,4592,0.1494,0.108,0.1908,5462,0.1956,0.1465,0.2447,3807,0.169,0.1259,0.2122
202609142204,2026-09-14,22,04R,5395,0.165,0.1134,0.2167,5125,0.1931,0.1477,0.2385,4553,0.1482,0.1148,0.1817,4614,0.1391,0.0986,0.1796,5418,0.2162,0.1518,0.2807,3863,0.1719,0.1305,0.2134
202609142205,2026-09-14,22,05R,3615,0.137,0.1043,0.1697,3841,0.1536,0.1161,0.1911,5151,0.2002,0.1598,0.2407,5392,0.1616,0.1102,0.2131,3769,0.1619,0.1212,0.2025,4925,0.143,0.1104,0.1755
202609142206,2026-09-14,22,06R,3712,0.138,0.0981,0.1779,5018,0.138,0.1013,0.1746,4823,0.1426,0.1059,0.1792,3436,0.1412,0.0937,0.1886,5428,0.2052,0.1524,0.258,4059,0.2112,0.1686,0.2538
202609142207,2026-09-14,22,07R,4313,0.1499,0.1084,0.1913,3605,0.1902,0.1482,0.2322,4948,0.1402,0.1062,0.1743,5404,0.1881,0.1473,0.2289,4693,0.187,0.1498,0.2241,4914,0.1561,0.1211,0.1911
202609142208,2026-09-14,22,08R,3505,0.1293,0.091,0.1675,3297,0.2025,0.1599,0.2451,5395,0.1665,0.1149,0.2182,3801,0.1618,0.1212,0.2023,3614,0.1705,0.1304,0.2105,4685,0.1633,0.1273,0.1993
202609142209,2026-09-14,22,09R,4089,0.1478,0.1061,0.1895,5050,0.1424,0.1065,0.1783,3615,0.1385,0.1058,0.1712,4553,0.1512,0.1178,0.1847,4592,0.1523,0.1109,0.1937,4590,0.1702,0.1334,0.2071
202609142210,2026-09-14,22,10R,3554,0.1781,0.1393,0.2169,3769,0.162,0.1213,0.2026,4248,0.1658,0.1214,0.2102,4475,0.1494,0.114,0.1849,5125,0.193,0.1476,0.2384,4823,0.162,0.1253,0.1986
202609142211,2026-09-14,22,11R,4505,0.1471,0.1054,0.1887,4925,0.1296,0.097,0.1621,4813,0.2027,0.1589,0.2465,5018,0.135,0.0983,0.1716,4313,0.1573,0.1158,0.1987,4630,0.189,0.1554,0.2226
202609142212,2026-09-14,22,12R,4856,0.127,0.0916,0.1624,3436,0.1442,0.0967,0.1916,3505,0.1308,0.0925,0.169,4914,0.1397,0.1047,0.1747,3841,0.1535,0.116,0.191,4614,0.1555,0.115,0.196
