レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609081602,2026-09-08,16,02R,5109,0.1386,0.0863,0.1909,5063,0.167,0.1288,0.2052,4924,0.1664,0.1254,0.2075,5292,0.1855,0.1357,0.2352,5074,0.1857,0.1443,0.2271,5464,0.2182,0.1605,0.2758
202609081603,2026-09-08,16,03R,5326,0.1593,0.116,0.2027,4797,0.2058,0.157,0.2545,4728,0.1994,0.1607,0.2382,4441,0.1119,0.0772,0.1465,5335,0.1725,0.1252,0.2199,4067,0.1748,0.1374,0.2123
202609081604,2026-09-08,16,04R,4449,0.1518,0.1047,0.199,5358,0.22,0.1731,0.2669,4359,0.1325,0.0918,0.1732,4436,0.1658,0.1303,0.2014,4314,0.1489,0.1011,0.1968,5423,0.2346,0.1726,0.2966
202609081605,2026-09-08,16,05R,4828,0.1631,0.126,0.2002,4499,0.2024,0.1572,0.2475,4754,0.1462,0.1122,0.1801,4410,0.1496,0.1101,0.1891,5286,0.1437,0.0997,0.1877,4549,0.1944,0.1557,0.2331
202609081606,2026-09-08,16,06R,3284,0.2143,0.1618,0.2667,4364,0.1206,0.0866,0.1546,3988,0.1175,0.0827,0.1523,4789,0.1564,0.1039,0.209,4374,0.1567,0.1227,0.1907,5265,0.1722,0.133,0.2113
202609081607,2026-09-08,16,07R,4131,0.1475,0.099,0.196,4072,0.1286,0.0912,0.1661,3866,0.1862,0.1405,0.2319,4286,0.1394,0.104,0.1748,5464,0.2047,0.147,0.2623,5299,0.1295,0.0925,0.1664
202609081608,2026-09-08,16,08R,5292,0.181,0.1312,0.2307,4382,0.1665,0.1283,0.2048,4030,0.13,0.094,0.1659,5124,0.1473,0.1093,0.1853,4460,0.1412,0.0926,0.1898,5335,0.186,0.1387,0.2334
202609081609,2026-09-08,16,09R,4359,0.131,0.0903,0.1717,5338,0.1401,0.0877,0.1925,4446,0.1344,0.0993,0.1696,5076,0.1488,0.1012,0.1964,5063,0.1669,0.1287,0.2051,4797,0.2192,0.1704,0.2679
202609081610,2026-09-08,16,10R,4754,0.1447,0.1107,0.1786,4350,0.1237,0.092,0.1554,5074,0.1798,0.1384,0.2212,4788,0.1342,0.0919,0.1764,5358,0.2199,0.173,0.2668,4728,0.2188,0.1801,0.2576
202609081611,2026-09-08,16,11R,4364,0.1131,0.0791,0.1471,4828,0.1706,0.1335,0.2077,4067,0.1554,0.118,0.1929,4449,0.1563,0.1092,0.2035,5299,0.116,0.079,0.1529,5047,0.1699,0.1256,0.2143
202609081612,2026-09-08,16,12R,4030,0.1285,0.0925,0.1644,4436,0.1688,0.1333,0.2044,4441,0.1089,0.0742,0.1435,4072,0.1256,0.0882,0.1631,4789,0.1593,0.1068,0.2119,5286,0.1572,0.1132,0.2012
202609082401,2026-09-08,24,01R,4352,0.1248,0.0896,0.16,4524,0.1423,0.1069,0.1777,3716,0.1169,0.0858,0.148,4910,0.1378,0.0999,0.1757,4961,0.1502,0.1096,0.1908,4908,0.1419,0.1069,0.1769
202609082402,2026-09-08,24,02R,5051,0.1414,0.1027,0.1802,4494,0.1579,0.1186,0.1971,4084,0.14,0.1075,0.1726,3822,0.1435,0.1073,0.1798,4571,0.1465,0.102,0.191,4500,0.1387,0.1023,0.1751
202609082403,2026-09-08,24,03R,3952,0.1232,0.0861,0.1604,4398,0.137,0.1004,0.1735,4960,0.1224,0.0866,0.1582,4688,0.1293,0.0929,0.1657,4719,0.1286,0.0962,0.1609,4497,0.1575,0.1194,0.1956
202609082404,2026-09-08,24,04R,4075,0.1156,0.0789,0.1523,5191,0.1283,0.0855,0.171,4544,0.187,0.1468,0.2272,4907,0.1301,0.103,0.1572,4238,0.1275,0.0902,0.1648,4715,0.1482,0.11,0.1865
202609082405,2026-09-08,24,05R,5224,0.1297,0.0922,0.1671,5058,0.1708,0.1243,0.2172,4704,0.1263,0.0918,0.1607,4335,0.1307,0.0943,0.1671,3779,0.1258,0.0885,0.1631,5088,0.1758,0.1337,0.218
202609082406,2026-09-08,24,06R,4482,0.1624,0.1235,0.2013,5051,0.1489,0.1102,0.1877,5026,0.1546,0.1021,0.2071,3909,0.0933,0.0641,0.1225,3716,0.1228,0.0917,0.1539,4686,0.1412,0.1048,0.1775
202609082407,2026-09-08,24,07R,4483,0.1281,0.0931,0.1632,4500,0.1253,0.0889,0.1617,4961,0.1443,0.1037,0.1849,5016,0.1314,0.0883,0.1746,3983,0.1345,0.0964,0.1725,4096,0.1601,0.121,0.1992
202609082408,2026-09-08,24,08R,3719,0.1406,0.104,0.1772,4571,0.1466,0.1021,0.1911,4719,0.1227,0.0903,0.155,4188,0.1096,0.0743,0.1449,4174,0.1595,0.1204,0.1986,4910,0.1542,0.1163,0.1921
202609082409,2026-09-08,24,09R,4543,0.1624,0.1186,0.2062,4688,0.1323,0.0959,0.1687,4238,0.1216,0.0843,0.1589,4352,0.1293,0.0941,0.1645,3822,0.1464,0.1102,0.1827,5028,0.1636,0.1152,0.212
202609082410,2026-09-08,24,10R,4371,0.1221,0.0835,0.1607,4335,0.1337,0.0973,0.1701,4715,0.1288,0.0906,0.1671,4084,0.143,0.1105,0.1756,4524,0.1422,0.1068,0.1776,3952,0.1441,0.107,0.1813
202609082411,2026-09-08,24,11R,3779,0.1184,0.0811,0.1557,4960,0.1284,0.0926,0.1642,4908,0.1225,0.0875,0.1575,4075,0.1201,0.0834,0.1568,4482,0.1698,0.1309,0.2087,4494,0.1713,0.132,0.2105
202609082412,2026-09-08,24,12R,4320,0.1171,0.0779,0.1563,4262,0.134,0.1025,0.1654,3415,0.1294,0.0928,0.166,3783,0.1409,0.1006,0.1812,3590,0.1209,0.0799,0.1619,4503,0.131,0.0966,0.1654
