レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609112002,2026-09-11,20,02R,4484,0.1885,0.1161,0.2608,5014,0.1593,0.1186,0.2001,3539,0.1735,0.1344,0.2126,4014,0.1812,0.139,0.2235,4094,0.1728,0.1392,0.2065,3880,0.204,0.1606,0.2475
202609112003,2026-09-11,20,03R,4891,0.1399,0.1041,0.1756,4396,0.1819,0.1338,0.2299,4373,0.1777,0.1403,0.2151,4009,0.1286,0.0972,0.16,5382,0.1849,0.139,0.2307,3388,0.1867,0.1451,0.2282
202609112004,2026-09-11,20,04R,3175,0.147,0.1078,0.1862,4043,0.1533,0.1128,0.1937,4204,0.1703,0.1267,0.214,3737,0.1462,0.1041,0.1883,4462,0.1509,0.1134,0.1885,4424,0.1671,0.1282,0.206
202609112005,2026-09-11,20,05R,4600,0.1452,0.0996,0.1908,3833,0.1306,0.0927,0.1686,4273,0.1737,0.1273,0.2201,5085,0.1858,0.1437,0.228,4873,0.178,0.1363,0.2197,5429,0.2237,0.1773,0.2702
202609112006,2026-09-11,20,06R,4230,0.162,0.1219,0.2022,5033,0.1872,0.1394,0.2351,5263,0.156,0.1179,0.1941,4518,0.1904,0.1483,0.2325,4551,0.1806,0.1276,0.2335,4085,0.2075,0.1619,0.2532
202609112007,2026-09-11,20,07R,4529,0.1209,0.0869,0.1549,5373,0.2137,0.1378,0.2895,4816,0.1337,0.0913,0.1762,4484,0.193,0.1206,0.2653,5219,0.1614,0.1168,0.2059,4357,0.1731,0.1346,0.2117
202609112008,2026-09-11,20,08R,3999,0.1687,0.128,0.2094,4009,0.1316,0.1002,0.163,4209,0.1563,0.1208,0.1919,3539,0.1765,0.1374,0.2156,3175,0.1544,0.1152,0.1936,5468,0.2125,0.1601,0.265
202609112009,2026-09-11,20,09R,4296,0.1302,0.0921,0.1683,5248,0.1784,0.1355,0.2213,4034,0.1878,0.1487,0.2268,4462,0.148,0.1105,0.1856,4891,0.1473,0.1115,0.183,3362,0.19,0.1508,0.2292
202609112010,2026-09-11,20,10R,4014,0.1767,0.1345,0.219,4600,0.1527,0.1071,0.1983,5033,0.1812,0.1334,0.2291,4373,0.1807,0.1433,0.2181,5316,0.1565,0.1206,0.1925,4204,0.1897,0.1461,0.2334
202609112011,2026-09-11,20,11R,4518,0.1859,0.1438,0.228,4076,0.1945,0.1545,0.2345,3388,0.1673,0.1257,0.2088,5014,0.1563,0.1156,0.1971,3833,0.1305,0.0926,0.1685,4816,0.1531,0.1107,0.1956
202609112012,2026-09-11,20,12R,3737,0.1417,0.0996,0.1838,4551,0.1807,0.1277,0.2336,4529,0.1224,0.0884,0.1564,4274,0.144,0.1025,0.1855,5085,0.1887,0.1466,0.2309,4209,0.1757,0.1402,0.2113
202609112101,2026-09-11,21,01R,4834,0.1477,0.1082,0.1873,4020,0.1685,0.1279,0.2091,4853,0.1939,0.1471,0.2407,5383,0.1411,0.0937,0.1884,3509,0.1425,0.098,0.187,4594,0.155,0.118,0.1919
202609112102,2026-09-11,21,02R,4850,0.0958,0.0621,0.1294,4443,0.1828,0.1405,0.2251,3998,0.1571,0.1215,0.1928,4812,0.1253,0.0817,0.169,4408,0.1809,0.1387,0.2231,3843,0.1777,0.1336,0.2219
202609112103,2026-09-11,21,03R,3541,0.1661,0.1291,0.2032,5082,0.1999,0.1501,0.2496,4991,0.1631,0.1228,0.2035,5208,0.174,0.1296,0.2184,4384,0.1536,0.1073,0.1998,4092,0.1734,0.1372,0.2096
202609112104,2026-09-11,21,04R,4771,0.1339,0.098,0.1698,3873,0.1736,0.1303,0.2168,4861,0.1429,0.1051,0.1806,3357,0.1979,0.1482,0.2476,4840,0.1646,0.1173,0.2119,4793,0.1302,0.0973,0.1631
202609112105,2026-09-11,21,05R,4389,0.1702,0.1298,0.2106,5317,0.1617,0.1159,0.2074,4020,0.1625,0.1219,0.2031,5457,0.1876,0.1332,0.2419,4675,0.1184,0.0821,0.1546,4848,0.1582,0.1132,0.2031
202609112106,2026-09-11,21,06R,3509,0.1351,0.0906,0.1796,5160,0.1461,0.1117,0.1804,4638,0.1676,0.1269,0.2084,5447,0.1927,0.1211,0.2644,4521,0.2187,0.167,0.2704,4137,0.1397,0.1037,0.1757
202609112107,2026-09-11,21,07R,4744,0.1943,0.1519,0.2366,4966,0.1717,0.1339,0.2095,5383,0.1381,0.0907,0.1854,5261,0.1552,0.1113,0.1991,5208,0.1769,0.1325,0.2213,4443,0.1962,0.1539,0.2385
202609112108,2026-09-11,21,08R,3357,0.1934,0.1437,0.2431,4437,0.1631,0.1267,0.1996,3843,0.1583,0.1142,0.2025,4652,0.1774,0.125,0.2298,5469,0.198,0.1379,0.2581,3473,0.1573,0.1214,0.1931
202609112109,2026-09-11,21,09R,4330,0.1169,0.0816,0.1523,4840,0.1647,0.1174,0.212,4834,0.1492,0.1097,0.1888,5143,0.1749,0.1329,0.2169,5457,0.1905,0.1361,0.2448,4384,0.1671,0.1208,0.2133
202609112110,2026-09-11,21,10R,4261,0.1531,0.1116,0.1947,4389,0.1777,0.1373,0.2181,4594,0.1356,0.0986,0.1725,5082,0.1969,0.1471,0.2466,4771,0.1413,0.1054,0.1772,5160,0.1595,0.1251,0.1938
202609112111,2026-09-11,21,11R,3837,0.1462,0.1103,0.1822,4848,0.1448,0.0998,0.1897,5261,0.1522,0.1083,0.1961,4521,0.2158,0.1641,0.2675,4850,0.1032,0.0695,0.1368,4861,0.1623,0.1245,0.2
202609112112,2026-09-11,21,12R,4812,0.1208,0.0772,0.1645,4793,0.1168,0.0839,0.1497,3541,0.1676,0.1306,0.2047,4675,0.1155,0.0792,0.1517,4966,0.1716,0.1338,0.2094,4437,0.1765,0.1401,0.213
202609112401,2026-09-11,24,01R,4483,0.1266,0.0915,0.1616,5051,0.1403,0.099,0.1816,5058,0.1647,0.1187,0.2107,5191,0.1224,0.0797,0.1651,4482,0.1662,0.1287,0.2037,5224,0.1486,0.1118,0.1853
202609112402,2026-09-11,24,02R,5016,0.1276,0.0853,0.17,4908,0.1311,0.0915,0.1707,3983,0.1296,0.0914,0.1678,4398,0.1324,0.0968,0.1679,3952,0.129,0.0918,0.1661,3779,0.1343,0.099,0.1695
202609112403,2026-09-11,24,03R,4075,0.1099,0.0736,0.1461,5026,0.1583,0.1073,0.2093,3415,0.1276,0.0919,0.1632,4910,0.1339,0.0929,0.175,4571,0.153,0.1074,0.1985,3719,0.1709,0.1347,0.207
202609112404,2026-09-11,24,04R,4715,0.125,0.0881,0.162,4524,0.1475,0.1111,0.1839,4543,0.1659,0.1227,0.2091,4961,0.1506,0.1075,0.1938,3783,0.1386,0.099,0.1783,4497,0.157,0.1204,0.1937
202609112405,2026-09-11,24,05R,4352,0.1291,0.093,0.1652,5191,0.1254,0.0827,0.1681,4908,0.1251,0.0855,0.1647,5051,0.1373,0.096,0.1786,4704,0.1279,0.0931,0.1627,5016,0.1485,0.1062,0.1909
202609112406,2026-09-11,24,06R,5224,0.1277,0.0909,0.1644,4571,0.1531,0.1075,0.1986,5026,0.1523,0.1013,0.2033,3952,0.1261,0.0889,0.1632,4398,0.1353,0.0997,0.1708,4483,0.1475,0.1124,0.1825
202609112407,2026-09-11,24,07R,5088,0.1453,0.1008,0.1897,4961,0.1536,0.1105,0.1968,4482,0.1603,0.1228,0.1978,4688,0.1309,0.0942,0.1676,3983,0.1355,0.0973,0.1737,4075,0.1308,0.0945,0.167
202609112408,2026-09-11,24,08R,3779,0.1134,0.0781,0.1486,5058,0.1707,0.1247,0.2167,4910,0.1309,0.0899,0.172,3415,0.1306,0.0949,0.1662,4543,0.1718,0.1286,0.215,4715,0.1459,0.109,0.1829
202609112409,2026-09-11,24,09R,4371,0.1275,0.0882,0.1668,4544,0.1882,0.146,0.2304,4084,0.1366,0.1042,0.1689,4503,0.1129,0.0791,0.1466,4096,0.1453,0.1067,0.1839,5028,0.1587,0.1103,0.2072
202609112410,2026-09-11,24,10R,4188,0.1027,0.0663,0.1391,4238,0.1272,0.0913,0.1631,4500,0.1164,0.0813,0.1515,3716,0.1191,0.084,0.1542,4907,0.1313,0.1048,0.1578,4494,0.1681,0.1293,0.207
202609112411,2026-09-11,24,11R,4262,0.1237,0.0931,0.1542,4174,0.1584,0.1191,0.1977,4960,0.1185,0.083,0.1539,4686,0.1185,0.0822,0.1547,4719,0.1278,0.0953,0.1603,4335,0.1427,0.1071,0.1783
202609112412,2026-09-11,24,12R,3783,0.1312,0.0916,0.1709,4688,0.1339,0.0972,0.1706,4352,0.1306,0.0945,0.1667,4704,0.125,0.0902,0.1598,4524,0.1474,0.111,0.1838,5088,0.1662,0.1217,0.2106
