レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,1枠_推定ST_p25,1枠_推定ST_p75,2枠_登録番号,2枠_推定ST,2枠_推定ST_p25,2枠_推定ST_p75,3枠_登録番号,3枠_推定ST,3枠_推定ST_p25,3枠_推定ST_p75,4枠_登録番号,4枠_推定ST,4枠_推定ST_p25,4枠_推定ST_p75,5枠_登録番号,5枠_推定ST,5枠_推定ST_p25,5枠_推定ST_p75,6枠_登録番号,6枠_推定ST,6枠_推定ST_p25,6枠_推定ST_p75
202609121802,2026-09-12,18,02R,5142,0.1411,0.1021,0.1802,3959,0.1358,0.1004,0.1712,4305,0.1257,0.0853,0.1661,4239,0.1355,0.0939,0.177,4256,0.15,0.1172,0.1827,4168,0.1722,0.1307,0.2137
202609121803,2026-09-12,18,03R,4361,0.1397,0.1006,0.1789,4205,0.1268,0.0928,0.1608,4826,0.1231,0.0873,0.159,4928,0.1384,0.0959,0.1809,4528,0.1574,0.1177,0.1972,4852,0.1669,0.1303,0.2035
202609121804,2026-09-12,18,04R,4547,0.1356,0.0956,0.1757,4415,0.146,0.108,0.184,4237,0.134,0.0923,0.1756,4831,0.1367,0.1045,0.1689,4760,0.1327,0.0981,0.1672,4713,0.1344,0.1003,0.1684
202609121805,2026-09-12,18,05R,4739,0.1464,0.109,0.1838,4324,0.1283,0.0922,0.1643,3941,0.1129,0.073,0.1528,4759,0.1417,0.1062,0.1773,4024,0.1546,0.1183,0.191,5267,0.1512,0.1143,0.188
202609121806,2026-09-12,18,06R,4537,0.1301,0.0935,0.1667,4985,0.1366,0.1002,0.1729,4445,0.1114,0.0765,0.1464,4391,0.1478,0.1113,0.1843,4566,0.1444,0.1063,0.1825,4682,0.1503,0.1192,0.1814
202609121807,2026-09-12,18,07R,4074,0.1289,0.0921,0.1658,4168,0.1588,0.1173,0.2003,4736,0.1188,0.085,0.1526,3942,0.136,0.1022,0.1698,4939,0.1252,0.0914,0.159,4796,0.1595,0.1188,0.2002
202609121808,2026-09-12,18,08R,3744,0.116,0.0739,0.1581,4397,0.129,0.0927,0.1653,4362,0.1359,0.1019,0.1699,4980,0.138,0.1005,0.1755,5142,0.1485,0.1095,0.1876,4205,0.1402,0.1062,0.1742
202609121809,2026-09-12,18,09R,4013,0.1279,0.0867,0.1692,4448,0.1448,0.1049,0.1847,4256,0.1441,0.1113,0.1768,5015,0.1239,0.0927,0.1551,4237,0.1399,0.0982,0.1815,4826,0.1425,0.1067,0.1784
202609121810,2026-09-12,18,10R,4760,0.1253,0.0907,0.1598,5017,0.1242,0.0825,0.1658,5084,0.1287,0.0878,0.1695,3941,0.1159,0.076,0.1558,4361,0.1471,0.108,0.1863,4305,0.1451,0.1047,0.1855
202609121811,2026-09-12,18,11R,4831,0.1322,0.1,0.1644,4852,0.1535,0.1169,0.1901,5112,0.1474,0.11,0.1848,4445,0.1144,0.0795,0.1494,4324,0.1282,0.0921,0.1642,3959,0.1492,0.1138,0.1846
202609121812,2026-09-12,18,12R,3897,0.1096,0.076,0.1431,3960,0.0964,0.066,0.1268,4586,0.1092,0.0778,0.1407,4444,0.1192,0.0839,0.1545,4851,0.1173,0.0856,0.1491,4344,0.1847,0.1409,0.2286
202609122001,2026-09-12,20,01R,3539,0.1754,0.1362,0.2146,3362,0.1769,0.1383,0.2156,4094,0.1685,0.1348,0.2023,5248,0.1802,0.1342,0.2262,5468,0.1981,0.1465,0.2497,3175,0.1689,0.1301,0.2077
202609122002,2026-09-12,20,02R,4085,0.1927,0.1435,0.2419,4484,0.1936,0.1229,0.2644,3880,0.1849,0.1422,0.2277,5316,0.158,0.1208,0.1953,4600,0.156,0.1111,0.201,5429,0.2306,0.1807,0.2804
202609122003,2026-09-12,20,03R,4396,0.1703,0.1206,0.22,4273,0.1826,0.1355,0.2297,4014,0.1814,0.1399,0.2229,5263,0.1612,0.1227,0.1997,4357,0.1604,0.1222,0.1987,4076,0.2076,0.1682,0.247
202609122004,2026-09-12,20,04R,5219,0.1538,0.1098,0.1978,5085,0.1908,0.1484,0.2333,4873,0.1769,0.1323,0.2215,5382,0.1808,0.1353,0.2262,4816,0.139,0.0971,0.181,4296,0.1503,0.1126,0.1881
202609122005,2026-09-12,20,05R,3388,0.165,0.125,0.205,4230,0.1683,0.1285,0.2081,4204,0.1735,0.1287,0.2183,3999,0.1747,0.1342,0.2151,5373,0.2095,0.1349,0.284,5468,0.2116,0.16,0.2632
202609122006,2026-09-12,20,06R,4551,0.1778,0.1247,0.2309,4462,0.1492,0.1129,0.1856,3833,0.1279,0.0894,0.1664,4891,0.1444,0.104,0.1848,5429,0.2171,0.1672,0.2669,4518,0.2111,0.1662,0.256
202609122007,2026-09-12,20,07R,4373,0.1753,0.1329,0.2177,5263,0.1642,0.1257,0.2027,3737,0.1438,0.1031,0.1846,4085,0.1972,0.148,0.2464,4043,0.1526,0.1126,0.1926,4034,0.2046,0.166,0.2432
202609122008,2026-09-12,20,08R,4424,0.1445,0.1056,0.1835,4529,0.1283,0.095,0.1617,4816,0.1331,0.0912,0.1751,4396,0.1748,0.1251,0.2245,5033,0.1858,0.1392,0.2324,4094,0.1879,0.1542,0.2217
202609122009,2026-09-12,20,09R,4600,0.1486,0.1037,0.1936,4209,0.1637,0.1283,0.199,5382,0.1778,0.1323,0.2232,5014,0.1601,0.1201,0.2002,4009,0.1346,0.1014,0.1677,4273,0.196,0.1489,0.2431
202609122010,2026-09-12,20,10R,4357,0.153,0.1148,0.1913,3880,0.1909,0.1482,0.2337,5219,0.1553,0.1113,0.1993,4551,0.1823,0.1292,0.2354,3362,0.1768,0.1382,0.2155,4230,0.1817,0.1419,0.2215
202609122011,2026-09-12,20,11R,3999,0.1702,0.1297,0.2106,4373,0.1828,0.1404,0.2252,4891,0.1414,0.101,0.1818,4014,0.1844,0.1429,0.2259,4484,0.1935,0.1228,0.2643,5248,0.1966,0.1506,0.2426
202609122012,2026-09-12,20,12R,3833,0.1264,0.0879,0.1649,4424,0.152,0.1131,0.191,3388,0.1665,0.1265,0.2065,4296,0.1339,0.0962,0.1717,3737,0.1497,0.109,0.1905,5316,0.1744,0.1372,0.2117
202609122101,2026-09-12,21,01R,5160,0.1375,0.1036,0.1714,5208,0.1789,0.1358,0.2221,4652,0.1702,0.1165,0.2238,5317,0.1584,0.1133,0.2035,3998,0.1621,0.1267,0.1974,5469,0.2075,0.1473,0.2677
202609122102,2026-09-12,21,02R,4675,0.1093,0.0742,0.1445,5143,0.1807,0.138,0.2235,4092,0.1563,0.1196,0.1929,4137,0.1217,0.0855,0.1579,5447,0.1913,0.1198,0.2627,4966,0.1811,0.143,0.2192
202609122103,2026-09-12,21,03R,4861,0.138,0.0987,0.1773,4521,0.2108,0.1571,0.2646,4812,0.122,0.0794,0.1646,4744,0.2001,0.1581,0.2421,4437,0.1595,0.1225,0.1965,3357,0.2142,0.1659,0.2626
202609122104,2026-09-12,21,04R,4848,0.1367,0.0927,0.1806,4408,0.1788,0.1365,0.2211,3837,0.1458,0.1095,0.1821,4443,0.1775,0.1359,0.219,4991,0.1693,0.1295,0.2091,4834,0.1697,0.1276,0.2117
202609122105,2026-09-12,21,05R,4384,0.1509,0.1042,0.1977,4652,0.1762,0.1225,0.2298,5383,0.1364,0.0903,0.1826,4594,0.1367,0.1004,0.173,3541,0.171,0.1341,0.2079,4389,0.1886,0.1488,0.2285
202609122106,2026-09-12,21,06R,3843,0.1508,0.1053,0.1964,4330,0.1263,0.0905,0.1622,5317,0.1554,0.1103,0.2005,4638,0.1677,0.1261,0.2094,5457,0.1902,0.1376,0.2428,3473,0.1559,0.12,0.1917
202609122107,2026-09-12,21,07R,3998,0.1547,0.1193,0.19,4853,0.1968,0.149,0.2446,4020,0.1612,0.1217,0.2007,5143,0.1777,0.135,0.2205,4744,0.203,0.161,0.245,3873,0.1864,0.1438,0.229
202609122108,2026-09-12,21,08R,4092,0.1548,0.1181,0.1914,3509,0.1371,0.092,0.1821,4771,0.1342,0.0992,0.1692,4521,0.2078,0.1541,0.2616,5469,0.194,0.1338,0.2542,4261,0.1725,0.1309,0.214
202609122109,2026-09-12,21,09R,4991,0.1619,0.1221,0.2017,4834,0.1563,0.1142,0.1983,5082,0.1923,0.1435,0.2412,5447,0.1884,0.1169,0.2598,5160,0.1449,0.111,0.1788,3541,0.1845,0.1476,0.2214
202609122110,2026-09-12,21,10R,4793,0.1125,0.0785,0.1464,4812,0.128,0.0854,0.1706,4408,0.1728,0.1305,0.2151,4840,0.1654,0.1182,0.2125,4389,0.1751,0.1353,0.215,4638,0.1841,0.1425,0.2258
202609122111,2026-09-12,21,11R,4437,0.1521,0.1151,0.1891,4384,0.1584,0.1117,0.2052,4675,0.1108,0.0757,0.146,5261,0.1546,0.112,0.1971,4853,0.1967,0.1489,0.2445,4850,0.1138,0.0795,0.148
202609122112,2026-09-12,21,12R,4137,0.1172,0.081,0.1534,4261,0.1591,0.1175,0.2006,3873,0.167,0.1244,0.2096,3837,0.1488,0.1125,0.1851,4861,0.1454,0.1061,0.1847,4330,0.1397,0.1039,0.1756
202609122401,2026-09-12,24,01R,4494,0.1468,0.1085,0.1851,4543,0.1718,0.1295,0.214,4075,0.1098,0.0741,0.1454,4715,0.1286,0.0922,0.165,5016,0.1311,0.0885,0.1738,4571,0.1618,0.1156,0.2081
202609122402,2026-09-12,24,02R,4084,0.1362,0.1038,0.1685,5028,0.1449,0.0969,0.1929,3779,0.1151,0.0793,0.1509,5051,0.1334,0.0922,0.1747,4961,0.1508,0.108,0.1936,3719,0.1719,0.1359,0.2078
202609122403,2026-09-12,24,03R,4096,0.1359,0.097,0.1748,4398,0.1341,0.099,0.1693,5191,0.1187,0.077,0.1605,3783,0.1354,0.0966,0.1743,4483,0.1326,0.0979,0.1673,5058,0.1822,0.1362,0.2282
202609122404,2026-09-12,24,04R,3716,0.1142,0.0795,0.1489,4907,0.1308,0.1045,0.1571,4352,0.1307,0.0955,0.1658,3415,0.1312,0.0964,0.166,4910,0.1367,0.0963,0.1771,4497,0.1582,0.1217,0.1947
202609122405,2026-09-12,24,05R,4335,0.1215,0.0864,0.1567,3952,0.1251,0.0868,0.1633,4688,0.1271,0.0909,0.1634,4174,0.1525,0.1121,0.193,4571,0.1483,0.1021,0.1946,4908,0.1429,0.1041,0.1817
202609122406,2026-09-12,24,06R,4503,0.1081,0.0747,0.1416,3983,0.1336,0.0959,0.1714,4524,0.1426,0.1073,0.178,4543,0.1688,0.1265,0.211,5051,0.1363,0.0951,0.1776,4188,0.1217,0.0849,0.1586
202609122407,2026-09-12,24,07R,4686,0.1121,0.0756,0.1487,4704,0.1259,0.0906,0.1612,5016,0.1252,0.0826,0.1679,3779,0.1181,0.0823,0.1539,5026,0.1566,0.1052,0.2079,5224,0.1622,0.1253,0.199
202609122408,2026-09-12,24,08R,4719,0.1184,0.0853,0.1515,3783,0.1384,0.0996,0.1773,4482,0.1602,0.1236,0.1969,4961,0.1479,0.1051,0.1907,5088,0.1509,0.1072,0.1946,4352,0.1501,0.1149,0.1852
202609122409,2026-09-12,24,09R,3415,0.1267,0.0919,0.1615,4483,0.1327,0.098,0.1674,4715,0.1256,0.0892,0.162,4075,0.1128,0.0771,0.1484,5191,0.1246,0.0829,0.1664,4688,0.1465,0.1103,0.1828
202609122410,2026-09-12,24,10R,4174,0.148,0.1076,0.1885,4084,0.1437,0.1113,0.176,4096,0.1374,0.0985,0.1763,3716,0.1187,0.084,0.1534,4503,0.1155,0.0821,0.149,4494,0.1677,0.1294,0.206
202609122411,2026-09-12,24,11R,4188,0.1008,0.064,0.1377,4719,0.1259,0.0928,0.159,4907,0.1248,0.0985,0.1511,4686,0.1166,0.0801,0.1532,5028,0.1448,0.0968,0.1928,4335,0.1424,0.1073,0.1776
202609122412,2026-09-12,24,12R,4262,0.1216,0.09,0.1532,4371,0.1347,0.096,0.1734,4238,0.1206,0.085,0.1561,4544,0.1871,0.1448,0.2294,4960,0.122,0.0856,0.1585,4500,0.1347,0.0999,0.1696
